physical_element,source_storage_ip,previous_kstep,previous_kinc,current_kstep,current_kinc,previous_time2,current_time2,previous_phase_after_u1,current_phase_after_u1,phase_drop,previous_sdv16_history,current_sdv16_history,sdv16_drop
16435,3,2,151,2,152,1.888235294117644,1.8941176470588204,0.9988786457488608,0.9988325588475926,4.608690126817194e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,152,2,153,1.8941176470588204,1.8999999999999968,0.9988325588475926,0.9987996784193778,3.2880428214809854e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,153,2,154,1.8999999999999968,1.9058823529411733,0.9987996784193778,0.9987737268378984,2.5951581479333186e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,154,2,155,1.9058823529411733,1.9117647058823497,0.9987737268378984,0.9987527930157702,2.093382212819961e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,155,2,156,1.9117647058823497,1.9176470588235262,0.9987527930157702,0.9987340634923312,1.8729523439064977e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,156,2,157,1.9176470588235262,1.9235294117647026,0.9987340634923312,0.9987173068899055,1.6756602425727074e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,157,2,158,1.9235294117647026,1.929411764705879,0.9987173068899055,0.99870128960728,1.6017282625457874e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,158,2,159,1.929411764705879,1.9352941176470555,0.99870128960728,0.998686361906839,1.4927700440980907e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,159,2,160,1.9352941176470555,1.941176470588232,0.998686361906839,0.9986717816469717,1.4580259867336132e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,160,2,161,1.941176470588232,1.9470588235294084,0.9986717816469717,0.9986580131672423,1.3768479729336924e-05,201.52492675147184,201.52492675147184,0.0
16435,3,2,161,2,162,1.9470588235294084,1.9529411764705848,0.9986580131672423,0.9986444712638629,1.3541903379432618e-05,201.52492675147184,201.52492675147184,0.0
