elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
29732,29732,0.00875,-0.00375,0.920852,0.703627,1,False,0.703627,0.0
30661,30661,0.01125,0.00625,0.918517,0.694741,1,False,0.694741,0.0
30662,30662,0.01375,0.00625,0.917465,0.692985,1,False,0.692985,0.0
29731,29731,0.00625,-0.00375,0.916811,0.705374,1,False,0.705374,0.0
29734,29734,0.01375,-0.00375,0.916179,0.700145,1,False,0.700145,0.0
30660,30660,0.00875,0.00625,0.915019,0.696502,1,False,0.696502,0.0
30200,30200,0.01875,0.00125,0.909846,0.693075,1,False,0.693075,0.0
30663,30663,0.01625,0.00625,0.907307,0.691233,1,False,0.691233,0.0
29730,29730,0.00375,-0.00375,0.907241,0.707127,1,False,0.707127,0.0
30432,30432,0.01875,0.00375,0.906669,0.691278,1,False,0.691278,0.0
30659,30659,0.00625,0.00625,0.905432,0.698268,1,False,0.698268,0.0
29968,29968,0.01875,-0.00125,0.903009,0.694876,1,False,0.694876,0.0
29735,29735,0.01625,-0.00375,0.902263,0.698411,1,False,0.698411,0.0
30658,30658,0.00375,0.00625,0.88839,0.700038,1,False,0.700038,0.0
29729,29729,0.00125,-0.00375,0.887489,0.708883,1,False,0.708883,0.0
30664,30664,0.01875,0.00625,0.883552,0.689486,1,False,0.689486,0.0
29736,29736,0.01875,-0.00375,0.87694,0.696682,1,False,0.696682,0.0
30201,30201,0.02125,0.00125,0.868114,0.691342,1,False,0.691342,0.0
30433,30433,0.02125,0.00375,0.865837,0.68954,1,False,0.68954,0.0
29969,29969,0.02125,-0.00125,0.86258,0.693147,1,False,0.693147,0.0
30657,30657,0.00125,0.00625,0.857835,0.701812,1,False,0.701812,0.0
29501,29501,0.01125,-0.00625,0.854733,0.70368,1,False,0.70368,0.0
29502,29502,0.01375,-0.00625,0.854433,0.701946,1,False,0.701946,0.0
29500,29500,0.00875,-0.00625,0.850245,0.705419,1,False,0.705419,0.0
30665,30665,0.02125,0.00625,0.848482,0.687743,1,False,0.687743,0.0
29503,29503,0.01625,-0.00625,0.847962,0.700216,1,False,0.700216,0.0
30894,30894,0.01375,0.009375,0.844979,0.690762,1,False,0.690762,0.0
30895,30895,0.01625,0.009375,0.843119,0.689004,1,False,0.689004,0.0
30893,30893,0.01125,0.009375,0.84236,0.692524,1,False,0.692524,0.0
29737,29737,0.02125,-0.00375,0.84204,0.694957,1,False,0.694957,0.0
29499,29499,0.00625,-0.00625,0.838768,0.707162,1,False,0.707162,0.0
29728,29728,-0.00125,-0.00375,0.838328,0.710645,1,False,0.710645,0.0
30423,30423,-0.00375,0.00375,0.832884,0.707127,1,False,0.707127,0.0
30892,30892,0.00875,0.009375,0.83195,0.694291,1,False,0.694291,0.0
29504,29504,0.01875,-0.00625,0.83176,0.698492,1,False,0.698492,0.0
30896,30896,0.01875,0.009375,0.830724,0.687251,1,False,0.687251,0.0
30202,30202,0.02375,0.00125,0.822913,0.689613,1,False,0.689613,0.0
30434,30434,0.02375,0.00375,0.821056,0.687807,1,False,0.687807,0.0
29498,29498,0.00375,-0.00625,0.818782,0.70891,1,False,0.70891,0.0
29970,29970,0.02375,-0.00125,0.818375,0.691423,1,False,0.691423,0.0
30891,30891,0.00625,0.009375,0.814068,0.696062,1,False,0.696062,0.0
29959,29959,-0.00375,-0.00125,0.812387,0.710645,1,False,0.710645,0.0
30666,30666,0.02375,0.00625,0.807044,0.686005,1,False,0.686005,0.0
30897,30897,0.02125,0.009375,0.806318,0.685503,1,False,0.685503,0.0
29505,29505,0.02125,-0.00625,0.805379,0.696772,1,False,0.696772,0.0
30656,30656,-0.00125,0.00625,0.8033,0.703591,1,False,0.703591,0.0
29738,29738,0.02375,-0.00375,0.80149,0.693237,1,False,0.693237,0.0
30890,30890,0.00375,0.009375,0.787164,0.697837,1,False,0.697837,0.0
29497,29497,0.00125,-0.00625,0.785329,0.710662,1,False,0.710662,0.0
29270,29270,0.01375,-0.009375,0.776851,0.704203,1,False,0.704203,0.0
30203,30203,0.02625,0.00125,0.776687,0.687889,1,False,0.687889,0.0
29271,29271,0.01625,-0.009375,0.775638,0.702479,1,False,0.702479,0.0
30435,30435,0.02625,0.00375,0.775048,0.686078,1,False,0.686078,0.0
29269,29269,0.01125,-0.009375,0.7742,0.705932,1,False,0.705932,0.0
29971,29971,0.02625,-0.00125,0.772912,0.689703,1,False,0.689703,0.0
30898,30898,0.02375,0.009375,0.772889,0.683759,1,False,0.683759,0.0
29506,29506,0.02375,-0.00625,0.771343,0.695056,1,False,0.695056,0.0
29272,29272,0.01875,-0.009375,0.766865,0.70076,1,False,0.70076,0.0
29268,29268,0.00875,-0.009375,0.764377,0.707665,1,False,0.707665,0.0
30667,30667,0.02625,0.00625,0.763106,0.684272,1,False,0.684272,0.0
29739,29739,0.02625,-0.00375,0.758565,0.691522,1,False,0.691522,0.0
29273,29273,0.02125,-0.009375,0.749198,0.699045,1,False,0.699045,0.0
