step,frame,step_time,target_abs_u2,rp_u2,rp_rf2,element,integration_point,sdv14,sdv15,sdv16
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7902,1,0.027933545410633087,0.028045957908034325,0.0025450531393289566
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7902,2,0.02806270122528076,0.028175869956612587,0.0025491691194474697
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7902,3,0.027950691059231758,0.028063161298632622,0.002543508540838957
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7902,4,0.028079768642783165,0.028192991390824318,0.002547626616433263
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7903,1,0.03427017852663994,0.034418459981679916,0.0030361104290932417
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7903,2,0.0343095101416111,0.03445805236697197,0.003037266433238983
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7903,3,0.0348358079791069,0.03498726710677147,0.0030639339238405228
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7903,4,0.034878961741924286,0.035030707716941833,0.003065113676711917
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7904,1,0.034256841987371445,0.03440498933196068,0.0030409670434892178
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7904,2,0.03482016548514366,0.03497147932648659,0.0030692708678543568
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7904,3,0.03425972908735275,0.03440778702497482,0.00303541193716228
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7904,4,0.03482057899236679,0.034971777349710464,0.0030636703595519066
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7905,1,0.06409181654453278,0.06441096216440201,0.0053177447989583015
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7905,2,0.06443442404270172,0.06475584954023361,0.005334234330803156
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7905,3,0.06750226020812988,0.06784118711948395,0.005520989652723074
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7905,4,0.06788332760334015,0.06822480261325836,0.005538529716432095
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7906,1,0.06667862087488174,0.0669720247387886,0.006373818032443523
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7906,2,0.06494247168302536,0.0652255266904831,0.006371539551764727
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7906,3,0.06512793153524399,0.06541618704795837,0.006336331833153963
