"repository_path","source_cluster_path","size_bytes","sha256","copied_at_utc","job_id","task_id","source_revision"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/compatibility.stdout","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/compatibility.stdout","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/ENVIRONMENT_CONTRACT_AUDIT.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/ENVIRONMENT_CONTRACT_AUDIT.json","273","a76e56e1ba34b4b7c1048e7c0a4c3b1a794085452d7573142d8e586d97f23b0d","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/MISSING_EVIDENCE_REPORT.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/MISSING_EVIDENCE_REPORT.json","1183","8a17f66f0effddf89d5d1803f4a9925b544527d5b20dbdccb3a6d0f2cbeda12e","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/NOTIFICATION_START_TELEGRAM.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/NOTIFICATION_START_TELEGRAM.json","386","6ed58b737673bcb6e54dcc42ad91c74c0e7105286540ec8fd541956886c93968","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/NOTIFICATION_TERMINAL_TELEGRAM.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/NOTIFICATION_TERMINAL_TELEGRAM.json","386","03b387df94da5cf6a80b818171f82fba6b2b6545f4b74b63bc0aaa7d12b11649","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/NO_EXECUTION_AUDIT.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/NO_EXECUTION_AUDIT.json","543","d4e13a2d6cfcc6a2fb2376bec8b47737b2148dc4210cf702d3e3efb6c0da3623","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/QSTAT_FINAL.txt","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/QSTAT_FINAL.txt","2623","850e9c13fa465190716616728cf6fca32b3ea0125aca9fc0961e181cf23146d2","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/STATUS.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/STATUS.json","543","d4e13a2d6cfcc6a2fb2376bec8b47737b2148dc4210cf702d3e3efb6c0da3623","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/TRACEJOB.txt","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/TRACEJOB.txt","73","a6457ae6933c52fb8bf9461827318d83dd3466c99303d9c516fe48b4454acfa5","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
"runs/hpc/stage_f/f19_f18_failure_closeout_and_three_job_repair_preparation/evidence/1381760.mmaster02/WORK_EVIDENCE_INVENTORY.json","/scratch/pr21vyci/f19_evidence_c81906a/adaptive/WORK_EVIDENCE_INVENTORY.json","1419","adea48f9b853bd0ecd18e637125fe63a30827c276a9e68ad76ab5ac7ac46994f","2026-08-03T09:48:00Z","1381760.mmaster02","F19-AUTHORIZED-THREE-JOB-EXECUTION","c81906a27b4f11028e3818c62da272d7f4a41cae"
