elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
30424,30424,-0.00125,0.00375,0.646565,0.705348,1,False,0.705348,0.0
30201,30201,0.02125,0.00125,0.645693,0.691342,1,False,0.691342,0.0
30430,30430,0.01375,0.00375,0.641726,0.694768,1,False,0.694768,0.0
28576,28576,0.01875,-0.031641,0.641546,0.717108,1,False,0.717108,0.0
28161,28161,0.14125,-0.069453,0.640855,0.673037,1,False,0.673037,0.0
28130,28130,0.06375,-0.069453,0.640474,0.71735,1,False,0.71735,0.0
27908,27908,0.08875,-0.094249,0.640323,0.722674,1,False,0.722674,0.0
29513,29513,0.04125,-0.00625,0.639847,0.683184,1,False,0.683184,0.0
29972,29972,0.02875,-0.00125,0.638102,0.687988,1,False,0.687988,0.0
29285,29285,0.05125,-0.009375,0.636225,0.678852,1,False,0.678852,0.0
28352,28352,0.03875,-0.047461,0.635331,0.715867,1,False,0.715867,0.0
29262,29262,-0.00625,-0.009375,0.629451,0.718159,1,False,0.718159,0.0
29743,29743,0.03625,-0.00375,0.627906,0.68471,1,False,0.68471,0.0
28802,28802,0.00375,-0.021094,0.623842,0.719585,1,False,0.719585,0.0
29058,29058,0.06375,-0.014063,0.619947,0.674221,1,False,0.674221,0.0
27702,27702,0.15375,-0.11884,0.619383,0.70912,1,False,0.70912,0.0
30202,30202,0.02375,0.00125,0.618342,0.689613,1,False,0.689613,0.0
29957,29957,-0.00875,-0.00125,0.61808,0.714198,1,False,0.714198,0.0
30431,30431,0.01625,0.00375,0.617982,0.693021,1,False,0.693021,0.0
27934,27934,0.15375,-0.094249,0.616744,0.687765,1,False,0.687765,0.0
29514,29514,0.04375,-0.00625,0.611958,0.681508,1,False,0.681508,0.0
29031,29031,-0.00375,-0.014063,0.611918,0.719739,1,False,0.719739,0.0
28385,28385,0.12125,-0.047461,0.611613,0.665706,1,False,0.665706,0.0
28609,28609,0.10125,-0.031641,0.611152,0.664563,1,False,0.664563,0.0
29973,29973,0.03125,-0.00125,0.61071,0.686278,1,False,0.686278,0.0
29725,29725,-0.00875,-0.00375,0.606582,0.715954,1,False,0.715954,0.0
29286,29286,0.05375,-0.009375,0.606162,0.677202,1,False,0.677202,0.0
28833,28833,0.08125,-0.021094,0.602548,0.668499,1,False,0.668499,0.0
28575,28575,0.01625,-0.031641,0.602309,0.718788,1,False,0.718788,0.0
29744,29744,0.03875,-0.00375,0.598008,0.683019,1,False,0.683019,0.0
30659,30659,0.00625,0.00625,0.597932,0.698268,1,False,0.698268,0.0
30658,30658,0.00375,0.00625,0.596052,0.700038,1,False,0.700038,0.0
28162,28162,0.14375,-0.069453,0.595582,0.671707,1,False,0.671707,0.0
29059,29059,0.06625,-0.014063,0.594908,0.672606,1,False,0.672606,0.0
30432,30432,0.01875,0.00375,0.594134,0.691278,1,False,0.691278,0.0
27685,27685,0.11125,-0.11884,0.593778,0.730814,1,False,0.730814,0.0
30203,30203,0.02625,0.00125,0.591871,0.687889,1,False,0.687889,0.0
30660,30660,0.00875,0.00625,0.590748,0.696502,1,False,0.696502,0.0
28351,28351,0.03625,-0.047461,0.588929,0.71748,1,False,0.71748,0.0
29515,29515,0.04625,-0.00625,0.585623,0.679837,1,False,0.679837,0.0
29974,29974,0.03375,-0.00125,0.583804,0.684573,1,False,0.684573,0.0
28129,28129,0.06125,-0.069453,0.581792,0.718873,1,False,0.718873,0.0
29493,29493,-0.00875,-0.00625,0.58031,0.717716,1,False,0.717716,0.0
30661,30661,0.01125,0.00625,0.576498,0.694741,1,False,0.694741,0.0
27703,27703,0.15625,-0.11884,0.576232,0.707903,1,False,0.707903,0.0
30657,30657,0.00125,0.00625,0.575324,0.701812,1,False,0.701812,0.0
28801,28801,0.00125,-0.021094,0.57487,0.721311,1,False,0.721311,0.0
30191,30191,-0.00375,0.00125,0.572762,0.708883,1,False,0.708883,0.0
29287,29287,0.05625,-0.009375,0.571115,0.675557,1,False,0.675557,0.0
30433,30433,0.02125,0.00375,0.570428,0.68954,1,False,0.68954,0.0
27907,27907,0.08625,-0.094249,0.569963,0.7241,1,False,0.7241,0.0
27935,27935,0.15625,-0.094249,0.569905,0.68651,1,False,0.68651,0.0
29745,29745,0.04125,-0.00375,0.569843,0.681334,1,False,0.681334,0.0
29060,29060,0.06875,-0.014063,0.568157,0.670997,1,False,0.670997,0.0
28574,28574,0.01375,-0.031641,0.568071,0.720473,1,False,0.720473,0.0
30204,30204,0.02875,0.00125,0.566408,0.686169,1,False,0.686169,0.0
28834,28834,0.08375,-0.021094,0.560137,0.666935,1,False,0.666935,0.0
29516,29516,0.04875,-0.00625,0.559956,0.678171,1,False,0.678171,0.0
30662,30662,0.01375,0.00625,0.559535,0.692985,1,False,0.692985,0.0
29975,29975,0.03625,-0.00125,0.55728,0.682873,1,False,0.682873,0.0
28386,28386,0.12375,-0.047461,0.551554,0.664287,1,False,0.664287,0.0
28163,28163,0.14625,-0.069453,0.551505,0.670385,1,False,0.670385,0.0
28610,28610,0.10375,-0.031641,0.550751,0.663065,1,False,0.663065,0.0
30434,30434,0.02375,0.00375,0.5471,0.687807,1,False,0.687807,0.0
28350,28350,0.03375,-0.047461,0.54672,0.719098,1,False,0.719098,0.0
29746,29746,0.04375,-0.00375,0.543913,0.679653,1,False,0.679653,0.0
29030,29030,-0.00625,-0.014063,0.542404,0.721491,1,False,0.721491,0.0
30205,30205,0.03125,0.00125,0.541857,0.684455,1,False,0.684455,0.0
30663,30663,0.01625,0.00625,0.541159,0.691233,1,False,0.691233,0.0
29261,29261,-0.00875,-0.009375,0.540415,0.719923,1,False,0.719923,0.0
29288,29288,0.05875,-0.009375,0.53892,0.673917,1,False,0.673917,0.0
29061,29061,0.07125,-0.014063,0.53864,0.669393,1,False,0.669393,0.0
27704,27704,0.15875,-0.11884,0.534736,0.706692,1,False,0.706692,0.0
29517,29517,0.05125,-0.00625,0.534089,0.67651,1,False,0.67651,0.0
28573,28573,0.01125,-0.031641,0.532061,0.722162,1,False,0.722162,0.0
30423,30423,-0.00375,0.00375,0.531627,0.707127,1,False,0.707127,0.0
29976,29976,0.03875,-0.00125,0.531494,0.681178,1,False,0.681178,0.0
28128,28128,0.05875,-0.069453,0.530978,0.720402,1,False,0.720402,0.0
27684,27684,0.10875,-0.11884,0.529186,0.732147,1,False,0.732147,0.0
27936,27936,0.15875,-0.094249,0.526054,0.685261,1,False,0.685261,0.0
28800,28800,-0.00125,-0.021094,0.525903,0.723042,1,False,0.723042,0.0
30656,30656,-0.00125,0.00625,0.524944,0.703591,1,False,0.703591,0.0
30435,30435,0.02625,0.00375,0.524326,0.686078,1,False,0.686078,0.0
28835,28835,0.08625,-0.021094,0.524001,0.665378,1,False,0.665378,0.0
30664,30664,0.01875,0.00625,0.522042,0.689486,1,False,0.689486,0.0
29747,29747,0.04625,-0.00375,0.519554,0.677977,1,False,0.677977,0.0
