step,frame,global_frame,step_time,rp_u2,rp_rf2,odb_element,odb_integration_point,source_storage_ip,mapped_physical_element,centroid_x,centroid_y,relation_to_worst_event,sdv14,sdv15,sdv16,abs_sdv14_minus_sdv15
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99782013893127441,0.99778944253921509,220.88490295410156,3.0696392059326172e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.9883497953414917,0.98835158348083496,232.14762878417969,1.7881393432617188e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98896825313568115,0.98896938562393188,222.09455871582031,1.1324882507324219e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99754923582077026,0.99754238128662109,268.68121337890625,6.8545341491699219e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99814784526824951,0.99813103675842285,257.94308471679688,1.6808509826660156e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.97255682945251465,0.9733816385269165,280.21322631835938,0.00082480907440185547
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99701911211013794,0.99716877937316895,994.16766357421875,0.00014966726303100586
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.92944985628128052,0.93041366338729858,58.697296142578125,0.00096380710601806641
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.98224043846130371,0.98259609937667847,809.5233154296875,0.00035566091537475586
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0046344995498657,1.0045580863952637,1402.890625,7.6413154602050781e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0009777545928955,1.0009591579437256,1607.6666259765625,1.8596649169921875e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0005441904067993,1.0006539821624756,1413.135986328125,0.00010979175567626953
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99776023626327515,0.99780672788619995,1619.0811767578125,4.6491622924804688e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99988973140716553,0.99988973140716553,1744.3472900390625,0
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.000573992729187,1.0005671977996826,1687.4901123046875,6.7949295043945312e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.99708467721939087,0.99711203575134277,1692.745361328125,2.7358531951904297e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99802297353744507,0.99806129932403564,1637.174072265625,3.8325786590576172e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.85474884510040283,0.85476511716842651,2.5626449584960938,1.6272068023681641e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.8805772066116333,0.88058847188949585,3.1566281318664551,1.1265277862548828e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94144254922866821,0.94147348403930664,2.4745321273803711,3.0934810638427734e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.954570472240448,0.9545825719833374,3.0100438594818115,1.2099742889404297e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86740237474441528,0.86740893125534058,8.6782331466674805,6.5565109252929688e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94833672046661377,0.94833797216415405,140.02508544921875,1.2516975402832031e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90547162294387817,0.90546900033950806,47.572231292724609,2.6226043701171875e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97431659698486328,0.9742240309715271,150.66653442382812,9.2566013336181641e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010879755020142,0.98010861873626709,232.23213195800781,1.7881393432617188e-07
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98597735166549683,0.98597872257232666,222.65171813964844,1.3709068298339844e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99905306100845337,0.99895346164703369,232.453857421875,9.9599361419677734e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99778944253921509,0.99776047468185425,220.88490295410156,2.8967857360839844e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98835158348083496,0.98835325241088867,232.14762878417969,1.6689300537109375e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98896938562393188,0.98897045850753784,222.09455871582031,1.0728836059570312e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99754238128662109,0.9975358247756958,268.68121337890625,6.5565109252929688e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99813103675842285,0.99811488389968872,257.94308471679688,1.6152858734130859e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.9733816385269165,0.97413903474807739,288.92645263671875,0.00075739622116088867
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99716877937316895,0.99730336666107178,1025.6263427734375,0.00013458728790283203
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.93041366338729858,0.93131136894226074,60.688865661621094,0.0008977055549621582
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.98259609937667847,0.98292374610900879,833.8631591796875,0.00032764673233032227
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0045580863952637,1.0044851303100586,1440.254638671875,7.2956085205078125e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0009591579437256,1.0009415149688721,1640.4552001953125,1.7642974853515625e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0006539821624756,1.0007528066635132,1450.662353515625,9.8824501037597656e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99780672788619995,0.99785059690475464,1651.9954833984375,4.38690185546875e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99988973140716553,0.99988996982574463,1774.6697998046875,2.384185791015625e-07
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.0005671977996826,1.0005605220794678,1720.06298828125,6.67572021484375e-06
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.99711203575134277,0.99713915586471558,1724.0433349609375,2.7120113372802734e-05
Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99806129932403564,0.99809771776199341,1670.6304931640625,3.6418437957763672e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.85478103160858154,0.85479611158370972,2.5626449584960938,1.5079975128173828e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.8805994987487793,0.88060998916625977,3.1566281318664551,1.049041748046875e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94150370359420776,0.94153237342834473,2.4745321273803711,2.8669834136962891e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.95459443330764771,0.95460569858551025,3.0100438594818115,1.1265277862548828e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86741536855697632,0.86742150783538818,8.6782331466674805,6.1392784118652344e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94833922386169434,0.94834035634994507,140.02508544921875,1.1324882507324219e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90546637773513794,0.90546393394470215,47.572231292724609,2.4437904357910156e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97413349151611328,0.97404766082763672,150.66653442382812,8.58306884765625e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010849952697754,0.98010838031768799,232.23213195800781,1.1920928955078125e-07
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98598003387451172,0.985981285572052,222.65171813964844,1.2516975402832031e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99885600805282593,0.99876368045806885,232.453857421875,9.2327594757080078e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99773216247558594,0.99770528078079224,220.88490295410156,2.6881694793701172e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98835486173629761,0.98835641145706177,232.14762878417969,1.5497207641601562e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98897147178649902,0.98897248506546021,222.09455871582031,1.0132789611816406e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99752926826477051,0.99752300977706909,268.68121337890625,6.2584877014160156e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99809890985488892,0.99808359146118164,257.94308471679688,1.5318393707275391e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.9748644232749939,0.97553831338882446,306.24661254882812,0.00067389011383056641
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99742972850799561,0.99754494428634644,1088.1148681640625,0.00011521577835083008
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.93218320608139038,0.93300443887710571,64.66009521484375,0.00082123279571533203
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.98323851823806763,0.98353195190429688,882.2740478515625,0.00029343366622924805
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0044125318527222,1.004342794418335,1515.01708984375,6.9737434387207031e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0009243488311768,1.0009080171585083,1707.331787109375,1.6331672668457031e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0008455514907837,1.0009298324584961,1525.663818359375,8.4280967712402344e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.9978935718536377,0.99793422222137451,1719.0399169921875,4.0650367736816406e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99989044666290283,0.99989110231399536,1837.1395263671875,6.5565109252929688e-07
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.0005538463592529,1.0005474090576172,1786.5406494140625,6.4373016357421875e-06
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.99716693162918091,0.99719417095184326,1788.2838134765625,2.7239322662353516e-05
Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99813365936279297,0.99816787242889404,1738.7208251953125,3.4213066101074219e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.85481095314025879,0.85482507944107056,2.5626449584960938,1.4126300811767578e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.88062024116516113,0.8806300163269043,3.1566281318664551,9.7751617431640625e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94156056642532349,0.94158738851547241,2.4745321273803711,2.6822090148925781e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.9546167254447937,0.95462727546691895,3.0100438594818115,1.0550022125244141e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86742746829986572,0.86743313074111938,8.6782331466674805,5.6624412536621094e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.9483414888381958,0.94834262132644653,140.02508544921875,1.1324882507324219e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90546149015426636,0.90545916557312012,47.572231292724609,2.3245811462402344e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97396326065063477,0.97388297319412231,150.66653442382812,8.0287456512451172e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010826110839844,0.98010814189910889,232.23213195800781,1.1920928955078125e-07
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98598247766494751,0.98598366975784302,222.65171813964844,1.1920928955078125e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99867284297943115,0.99858641624450684,232.453857421875,8.6426734924316406e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99767881631851196,0.99765372276306152,220.88490295410156,2.5093555450439453e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98835796117782593,0.98835939168930054,232.14762878417969,1.430511474609375e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98897349834442139,0.98897445201873779,222.09455871582031,9.5367431640625e-07
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99751687049865723,0.99751096963882446,268.68121337890625,5.9008598327636719e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99806833267211914,0.99805372953414917,257.94308471679688,1.4603137969970703e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.97618913650512695,0.976798415184021,323.3779296875,0.00060927867889404297
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.9976542592048645,0.99775475263595581,1149.876708984375,0.00010049343109130859
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.93380838632583618,0.93457120656967163,68.605072021484375,0.00076282024383544922
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.98381644487380981,0.98408377170562744,930.18658447265625,0.00026732683181762695
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0042732954025269,1.0042065382003784,1589.4234619140625,6.67572021484375e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0008919239044189,1.0008766651153564,1775.1014404296875,1.52587890625e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0010095834732056,1.0010826587677002,1600.22314453125,7.3075294494628906e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99797415733337402,0.9980120062828064,1786.8951416015625,3.7848949432373047e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99989187717437744,0.99989283084869385,1901.0286865234375,9.5367431640625e-07
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.0005409717559814,1.0005347728729248,1853.91552734375,6.198883056640625e-06
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.99722170829772949,0.99724858999252319,1853.755126953125,2.6881694793701172e-05
Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99820154905319214,0.9982336163520813,1807.547607421875,3.2067298889160156e-05
