event_index,previous_step,previous_frame,previous_global_frame,previous_step_time,previous_rp_u2,previous_rp_rf2,current_step,current_frame,current_global_frame,current_step_time,current_rp_u2,current_rp_rf2,odb_element,odb_integration_point,odb_value_index,source_storage_ip,mapped_physical_element,mapped_u1_element,mapped_u2_element,centroid_x,centroid_y,distance_to_notch_tip,distance_to_ligament_y0,previous_sdv15,current_sdv15,signed_change,decrease_magnitude,previous_sdv14,current_sdv14,previous_sdv16,current_sdv16,sdv16_signed_change,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,tolerance_bin,spatial_region,response_region,inside_connected_crack_corridor,preliminary_interpretation
4332,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92324,2,98477,2,24620,24620,58472,0.0034999999999999996,0.091632582700000006,0.091699401373576808,0.091632582700000006,0.031637296080589294,0.031637273728847504,-2.2351741790771484e-08,2.2351741790771484e-08,0.031637318432331085,0.031637296080589294,0.0057370136491954327,0.0057370136491954327,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4333,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92325,1,98480,1,24621,24621,58473,0.0045000000000000005,0.091632582700000006,0.091743011789848825,0.091632582700000006,0.031830750405788422,0.031830728054046631,-2.2351741790771484e-08,2.2351741790771484e-08,0.031830776482820511,0.031830750405788422,0.0057500498369336128,0.0057500498369336128,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4334,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,92325,1,98480,1,24621,24621,58473,0.0045000000000000005,0.091632582700000006,0.091743011789848825,0.091632582700000006,0.031830601394176483,0.031830579042434692,-2.2351741790771484e-08,2.2351741790771484e-08,0.031830612570047379,0.031830590218305588,0.0057500498369336128,0.0057500498369336128,0,1.1175870895385742e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4335,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92325,2,98481,2,24621,24621,58473,0.0045000000000000005,0.091632582700000006,0.091743011789848825,0.091632582700000006,0.03209361806511879,0.032093595713376999,-2.2351741790771484e-08,2.2351741790771484e-08,0.032093647867441177,0.03209361806511879,0.0058081964962184429,0.0058081964962184429,0,2.9802322387695312e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4336,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,92325,2,98481,2,24621,24621,58473,0.0045000000000000005,0.091632582700000006,0.091743011789848825,0.091632582700000006,0.032093461602926254,0.032093439251184464,-2.2351741790771484e-08,2.2351741790771484e-08,0.032093476504087448,0.032093450427055359,0.0058081964962184429,0.0058081964962184429,0,1.4901161193847656e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4337,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,92326,1,98484,1,24622,24622,58474,0.0055000000000000005,0.091632582700000006,0.091797495675385074,0.091632582700000006,0.032285086810588837,0.032285064458847046,-2.2351741790771484e-08,2.2351741790771484e-08,0.032285109162330627,0.032285086810588837,0.0058206762187182903,0.0058206762187182903,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4338,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,92326,2,98485,2,24622,24622,58474,0.0055000000000000005,0.091632582700000006,0.091797495675385074,0.091632582700000006,0.032545026391744614,0.032545004040002823,-2.2351741790771484e-08,2.2351741790771484e-08,0.032545030117034912,0.032545018941164017,0.0058786328881978989,0.0058786328881978989,0,3.7252902984619141e-09,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4339,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,92326,2,98485,2,24622,24622,58474,0.0055000000000000005,0.091632582700000006,0.091797495675385074,0.091632582700000006,0.032544966787099838,0.032544944435358047,-2.2351741790771484e-08,2.2351741790771484e-08,0.032544985413551331,0.032544966787099838,0.0058786328881978989,0.0058786328881978989,0,1.862645149230957e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4340,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,92327,1,98488,1,24623,24623,58475,0.0065000000000000006,0.091632582700000006,0.091862833683009917,0.091632582700000006,0.032734043896198273,0.032734021544456482,-2.2351741790771484e-08,2.2351741790771484e-08,0.032734062522649765,0.032734043896198273,0.0058902823366224766,0.0058902823366224766,0,1.862645149230957e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4341,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,92327,1,98488,1,24623,24623,58475,0.0065000000000000006,0.091632582700000006,0.091862833683009917,0.091632582700000006,0.03273371234536171,0.032733689993619919,-2.2351741790771484e-08,2.2351741790771484e-08,0.032733723521232605,0.032733697444200516,0.0058902823366224766,0.0058902823366224766,0,1.1175870895385742e-08,7.4505805969238281e-09,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4342,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,92328,1,98492,1,24624,24624,58476,0.0074999999999999997,0.091632582700000006,0.091939002671729816,0.091632582700000006,0.033177409321069717,0.033177386969327927,-2.2351741790771484e-08,2.2351741790771484e-08,0.033177424222230911,0.033177409321069717,0.0059592975303530693,0.0059592975303530693,0,1.4901161193847656e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4343,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,92328,2,98493,2,24624,24624,58476,0.0074999999999999997,0.091632582700000006,0.091939002671729816,0.091632582700000006,0.033430736511945724,0.033430714160203934,-2.2351741790771484e-08,2.2351741790771484e-08,0.033430736511945724,0.033430725336074829,0.0060169068165123463,0.0060169068165123463,0,0,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4344,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,92329,1,98496,1,24625,24625,58477,0.0085000000000000006,0.091632582700000006,0.092025975747461325,0.091632582700000006,0.033614546060562134,0.033614523708820343,-2.2351741790771484e-08,2.2351741790771484e-08,0.033614568412303925,0.033614546060562134,0.0060270880348980427,0.0060270880348980427,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4345,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,92329,1,98496,1,24625,24625,58477,0.0085000000000000006,0.091632582700000006,0.092025975747461325,0.091632582700000006,0.033614449203014374,0.033614426851272583,-2.2351741790771484e-08,2.2351741790771484e-08,0.033614460378885269,0.033614438027143478,0.0060270880348980427,0.0060270880348980427,0,1.1175870895385742e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4346,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,92329,2,98497,2,24625,24625,58477,0.0085000000000000006,0.091632582700000006,0.092025975747461325,0.091632582700000006,0.033864282071590424,0.033864259719848633,-2.2351741790771484e-08,2.2351741790771484e-08,0.033864308148622513,0.033864282071590424,0.0060842875391244888,0.0060842875391244888,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4347,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,92329,2,98497,2,24625,24625,58477,0.0085000000000000006,0.091632582700000006,0.092025975747461325,0.091632582700000006,0.033864177763462067,0.033864155411720276,-2.2351741790771484e-08,2.2351741790771484e-08,0.033864188939332962,0.033864166587591171,0.0060842875391244888,0.0060842875391244888,0,1.1175870895385742e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4348,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,92330,1,98500,1,24626,24626,58478,0.0094999999999999998,0.091632582700000006,0.092123722310121309,0.091632582700000006,0.034045625478029251,0.03404560312628746,-2.2351741790771484e-08,2.2351741790771484e-08,0.034045636653900146,0.034045610576868057,0.0060936026275157928,0.0060936026275157928,0,1.1175870895385742e-08,7.4505805969238281e-09,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4349,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92330,2,98501,2,24626,24626,58478,0.0094999999999999998,0.091632582700000006,0.092123722310121309,0.091632582700000006,0.034291930496692657,0.034291908144950867,-2.2351741790771484e-08,2.2351741790771484e-08,0.034291956573724747,0.034291930496692657,0.0061503355391323566,0.0061503355391323566,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4350,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92331,1,98504,1,24627,24627,58479,0.010500000000000001,0.091632582700000006,0.092232208106888244,0.091632582700000006,0.034470595419406891,0.0344705730676651,-2.2351741790771484e-08,2.2351741790771484e-08,0.03447062149643898,0.034470595419406891,0.0061589023098349571,0.0061589023098349571,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4351,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,92331,1,98504,1,24627,24627,58479,0.010500000000000001,0.091632582700000006,0.092232208106888244,0.091632582700000006,0.034470401704311371,0.03447037935256958,-2.2351741790771484e-08,2.2351741790771484e-08,0.03447042778134346,0.034470401704311371,0.0061589023098349571,0.0061589023098349571,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4352,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92331,2,98505,2,24627,24627,58479,0.010500000000000001,0.091632582700000006,0.092232208106888244,0.091632582700000006,0.034712709486484528,0.034712687134742737,-2.2351741790771484e-08,2.2351741790771484e-08,0.034712731838226318,0.034712709486484528,0.0062155183404684067,0.0062155183404684067,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4353,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,92331,2,98505,2,24627,24627,58479,0.010500000000000001,0.091632582700000006,0.092232208106888244,0.091632582700000006,0.034712355583906174,0.034712333232164383,-2.2351741790771484e-08,2.2351741790771484e-08,0.034712370485067368,0.034712344408035278,0.0062155183404684067,0.0062155183404684067,0,1.4901161193847656e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4354,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92332,1,98508,1,24628,24628,58480,0.0115,0.091632582700000006,0.092351395291421237,0.091632582700000006,0.034888464957475662,0.034888442605733871,-2.2351741790771484e-08,2.2351741790771484e-08,0.034888487309217453,0.034888464957475662,0.0062234643846750259,0.0062234643846750259,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4355,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,92333,2,98513,2,24629,24629,58481,0.012500000000000001,0.091632582700000006,0.092481242488800616,0.091632582700000006,0.035532817244529724,0.035532794892787933,-2.2351741790771484e-08,2.2351741790771484e-08,0.035532843321561813,0.035532817244529724,0.006342829205095768,0.006342829205095768,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4356,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,92334,1,98516,1,24630,24630,58482,0.0135,0.091632582700000006,0.092621704865934865,0.091632582700000006,0.035702444612979889,0.035702422261238098,-2.2351741790771484e-08,2.2351741790771484e-08,0.03570246696472168,0.035702444612979889,0.0063494364731013775,0.0063494364731013775,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4357,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,92334,2,98517,2,24630,24630,58482,0.0135,0.091632582700000006,0.092621704865934865,0.091632582700000006,0.035932000726461411,0.03593197837471962,-2.2351741790771484e-08,2.2351741790771484e-08,0.0359320268034935,0.035932000726461411,0.0064046652987599373,0.0064046652987599373,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4358,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,92335,1,98520,1,24631,24631,58483,0.014499999999999999,0.091632582700000006,0.092772734207159924,0.091632582700000006,0.036098431795835495,0.036098409444093704,-2.2351741790771484e-08,2.2351741790771484e-08,0.036098457872867584,0.036098431795835495,0.0064104418270289898,0.0064104418270289898,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4359,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,Step-2,100,201,1,0.0066999997943639755,0.74911046028137207,92337,2,98529,2,24633,24633,58485,0.016500000000000001,0.091632582700000006,0.093106284493971417,0.091632582700000006,0.037083238363265991,0.0370832160115242,-2.2351741790771484e-08,2.2351741790771484e-08,0.037083260715007782,0.037083238363265991,0.0065820948220789433,0.0065820948220789433,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4360,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,Step-2,100,201,1,0.0066999997943639755,0.74911046028137207,92338,1,98532,1,24634,24634,58486,0.017500000000000002,0.091632582700000006,0.093288692842553755,0.091632582700000006,0.037239730358123779,0.037239708006381989,-2.2351741790771484e-08,2.2351741790771484e-08,0.03723975270986557,0.037239730358123779,0.006586030125617981,0.006586030125617981,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4361,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,92338,2,98533,2,24634,24634,58486,0.017500000000000002,0.091632582700000006,0.093288692842553755,0.091632582700000006,0.037451546639204025,0.037451524287462234,-2.2351741790771484e-08,2.2351741790771484e-08,0.037451542913913727,0.037451539188623428,0.0066392812877893448,0.0066392812877893448,0,3.7252902984619141e-09,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4362,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,Step-2,100,201,1,0.0066999997943639755,0.74911046028137207,92338,2,98533,2,24634,24634,58486,0.017500000000000002,0.091632582700000006,0.093288692842553755,0.091632582700000006,0.037451185286045074,0.037451162934303284,-2.2351741790771484e-08,2.2351741790771484e-08,0.037451207637786865,0.037451185286045074,0.0066392812877893448,0.0066392812877893448,0,2.2351741790771484e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4363,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,Step-2,100,201,1,0.0066999997943639755,0.74911046028137207,92339,1,98536,1,24635,24635,58487,0.018499999999999999,0.091632582700000006,0.093481443143932808,0.091632582700000006,0.037604250013828278,0.037604227662086487,-2.2351741790771484e-08,2.2351741790771484e-08,0.037604276090860367,0.037604250013828278,0.0066425744444131851,0.0066425744444131851,0,2.6077032089233398e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4364,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,92340,2,98541,2,24636,24636,58488,0.0195,0.091632582700000006,0.093684471564247737,0.091632582700000006,0.038162849843502045,0.038162827491760254,-2.2351741790771484e-08,2.2351741790771484e-08,0.038162846118211746,0.038162838667631149,0.0067488458007574081,0.0067488458007574081,0,3.7252902984619141e-09,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4365,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,92340,2,98541,2,24636,24636,58488,0.0195,0.091632582700000006,0.093684471564247737,0.091632582700000006,0.038162827491760254,0.038162805140018463,-2.2351741790771484e-08,2.2351741790771484e-08,0.038162838667631149,0.038162827491760254,0.0067488458007574081,0.0067488458007574081,0,1.1175870895385742e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4366,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,92343,2,98553,2,24639,24639,58491,0.022499999999999999,0.091632582700000006,0.094354545265569162,0.091632582700000006,0.039167739450931549,0.039167717099189758,-2.2351741790771484e-08,2.2351741790771484e-08,0.039167739450931549,0.039167732000350952,0.0069046542048454285,0.0069046542048454285,0,0,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4367,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,92345,2,98561,2,24641,24641,58493,0.024500000000000001,0.091632582700000006,0.094851358515692027,0.091632582700000006,0.039797425270080566,0.039797402918338776,-2.2351741790771484e-08,2.2351741790771484e-08,0.039797443896532059,0.039797425270080566,0.007001800462603569,0.007001800462603569,0,1.862645149230957e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4368,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,92346,1,98564,1,24642,24642,58494,0.025500000000000002,0.091632582700000006,0.095114563618156511,0.091632582700000006,0.039926618337631226,0.039926595985889435,-2.2351741790771484e-08,2.2351741790771484e-08,0.039926633238792419,0.039926618337631226,0.007001074030995369,0.007001074030995369,0,1.4901161193847656e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4369,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,92349,1,98576,1,24645,24645,58497,0.028500000000000001,0.091632582700000006,0.095962389571500051,0.091632582700000006,0.040807124227285385,0.040807101875543594,-2.2351741790771484e-08,2.2351741790771484e-08,0.040807120501995087,0.040807116776704788,0.0071377530694007874,0.0071377530694007874,0,3.7252902984619141e-09,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4370,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,Step-2,100,201,1,0.0066999997943639755,0.74911046028137207,92351,2,98585,2,24647,24647,58499,0.030499999999999999,0.091632582700000006,0.096575256729000428,0.091632582700000006,0.041516918689012527,0.041516896337270737,-2.2351741790771484e-08,2.2351741790771484e-08,0.041516933590173721,0.041516918689012527,0.0072690430097281933,0.0072690430097281933,0,1.4901161193847656e-08,2.2351741790771484e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4371,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,72083,3,17514,4,4379,4379,38231,-0.24939453125,-0.28962890660000001,0.38220745120381777,0.28962890660000001,0.00021841678244527429,0.00021839444525539875,-2.2337189875543118e-08,2.2337189875543118e-08,0.00021842765272594988,0.00021840582485310733,4.0469465602654964e-05,4.0469465602654964e-05,0,1.0870280675590038e-08,1.1379597708582878e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4372,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,96108,1,113612,1,28404,28404,62256,-0.22552734375,0.26487936550000002,0.34788455131927498,0.26487936550000002,0.00031177437631413341,0.00031175205367617309,-2.2322637960314751e-08,2.2322637960314751e-08,0.00031178214703686535,0.00031177437631413341,6.0131962527520955e-05,6.0131962527520955e-05,0,7.7707227319478989e-09,2.2322637960314751e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4373,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,75911,3,32826,4,8207,8207,42059,-0.10619140625,-0.11638212380000001,0.15754813074597573,0.11638212380000001,0.0014729854883626103,0.0014729632530361414,-2.223532646894455e-08,2.223532646894455e-08,0.0014730070251971483,0.0014729854883626103,0.0003443848981987685,0.0003443848981987685,0,2.1536834537982941e-08,2.223532646894455e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4374,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,96653,1,115792,1,28949,28949,62801,-0.24939453125,0.28962890590000001,0.38220745067337225,0.28962890590000001,0.00021832399943377823,0.00021830176410730928,-2.223532646894455e-08,2.223532646894455e-08,0.00021833628125023097,0.0002183116739615798,4.0469465602654964e-05,4.0469465602654964e-05,0,1.2281816452741623e-08,9.9098542705178261e-09,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4375,Step-2,77,178,0.770588219165802,0.0063100000843405724,0.76096618175506592,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,71536,1,15324,1,3832,3832,37684,-0.27326171875000005,-0.31437844700000001,0.41654024400090794,0.31437844700000001,0.0001598819944774732,0.00015985977370291948,-2.2220774553716183e-08,2.2220774553716183e-08,0.00015989151143003255,0.00015987113874871284,2.4869101252988912e-05,2.4869101252988912e-05,0,9.5169525593519211e-09,1.1365045793354511e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4376,Step-2,77,178,0.770588219165802,0.0063100000843405724,0.76096618175506592,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,97198,3,117974,4,29494,29494,63346,-0.27326171875000005,0.3143784463,0.41654024347259189,0.3143784463,0.0001598819944774732,0.00015985977370291948,-2.2220774553716183e-08,2.2220774553716183e-08,0.00015989151143003255,0.00015987115330062807,2.4869101252988912e-05,2.4869101252988912e-05,0,9.5169525593519211e-09,1.1379597708582878e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4377,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,96653,1,115792,1,28949,28949,62801,-0.24939453125,0.28962890590000001,0.38220745067337225,0.28962890590000001,0.00021841689886059612,0.00021839469263795763,-2.2206222638487816e-08,2.2206222638487816e-08,0.0002184277109336108,0.00021840599947609007,4.0469465602654964e-05,4.0469465602654964e-05,0,1.0812073014676571e-08,1.1306838132441044e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4378,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,73177,3,21890,4,5473,5473,39325,-0.20166015625,-0.2401298258,0.31357479467825977,0.2401298258,0.00043639005161821842,0.00043636790360324085,-2.2148014977574348e-08,2.2148014977574348e-08,0.0004363996849860996,0.00043637910857796669,8.6996456957422197e-05,8.6996456957422197e-05,0,9.6333678811788559e-09,1.1204974725842476e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4379,Step-2,71,172,0.71176469326019287,0.0062099997885525227,0.76133513450622559,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,74269,1,26256,1,6565,6565,40417,-0.20166015625,-0.19063074499999999,0.27750117037235977,0.19063074499999999,0.00027495439280755818,0.00027493227389641106,-2.2118911147117615e-08,2.2118911147117615e-08,0.00027496446273289621,0.00027494356618262827,3.9585214835824445e-05,3.9585214835824445e-05,0,1.0069925338029861e-08,1.1292286217212677e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4380,Step-2,71,172,0.71176469326019287,0.0062099997885525227,0.76133513450622559,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,94471,3,107066,4,26767,26767,60619,-0.20166015625,0.19063074430000002,0.27750116989149143,0.19063074430000002,0.00027495439280755818,0.00027493227389641106,-2.2118911147117615e-08,2.2118911147117615e-08,0.00027496446273289621,0.00027494356618262827,3.9585214835824445e-05,3.9585214835824445e-05,0,1.0069925338029861e-08,1.1292286217212677e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
