step,frame,global_frame,step_time,rp_u2,rp_rf2,odb_element,odb_integration_point,source_storage_ip,mapped_physical_element,mapped_u2_element,centroid_x,centroid_y,sdv15,overshoot,inside_connected_crack_corridor,overlaps_sdv15_decrease_gt_precision_location
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004040002822876,0.00040400028228759766,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003871917724609,0.0003871917724609375,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003747940063477,0.00037479400634765625,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003658533096313,0.00036585330963134766,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003535747528076,0.00035357475280761719,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003460645675659,0.00034606456756591797,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003376007080078,0.0003376007080078125,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003319978713989,0.00033199787139892578,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003252029418945,0.00032520294189453125,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003207921981812,0.00032079219818115234,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.00031578540802,0.00031578540802001953,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.000312328338623,0.00031232833862304688,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003080368041992,0.00030803680419921875,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.00030517578125,0.00030517578125,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.000301718711853,0.00030171871185302734,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002994537353516,0.0002994537353515625,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002965927124023,0.00029659271240234375,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.00029456615448,0.00029456615447998047,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0002920627593994,0.00029206275939941406,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002903938293457,0.00029039382934570312,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002883672714233,0.00028836727142333984,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0002870559692383,0.00028705596923828125,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84692,2,2,16988,50840,0.0155,0.00050000000000000001,1.000285267829895,0.00028526782989501953,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84693,1,1,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002838373184204,0.00028383731842041016,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84693,2,2,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002815723419189,0.00028157234191894531,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84694,1,1,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002795457839966,0.00027954578399658203,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84694,2,2,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002762079238892,0.00027620792388916016,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84695,1,1,16991,50843,0.018499999999999999,0.00050000000000000001,1.0002714395523071,0.00027143955230712891,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84695,2,2,16991,50843,0.018499999999999999,0.00050000000000000001,1.0002620220184326,0.00026202201843261719,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84696,1,1,16992,50844,0.0195,0.00050000000000000001,1.0002484321594238,0.00024843215942382812,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84696,2,2,16992,50844,0.0195,0.00050000000000000001,1.0002208948135376,0.00022089481353759766,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84697,1,1,16993,50845,0.020500000000000001,0.00050000000000000001,1.0001846551895142,0.00018465518951416016,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84697,2,2,16993,50845,0.020500000000000001,0.00050000000000000001,1.0001133680343628,0.00011336803436279297,true,true
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84698,1,1,16994,50846,0.021500000000000002,0.00050000000000000001,1.0000312328338623,3.1232833862304688e-05,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0048744678497314,0.0048744678497314453,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0010384321212769,0.0010384321212768555,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,3,4,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0001431703567505,0.00014317035675048828,true,false
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0005948543548584,0.00059485435485839844,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0007582902908325,0.00075829029083251953,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0005016326904297,0.0005016326904296875,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.000415563583374,0.00041556358337402344,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004367828369141,0.0004367828369140625,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004323720932007,0.00043237209320068359,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.000399112701416,0.00039911270141601562,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003825426101685,0.00038254261016845703,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003703832626343,0.00037038326263427734,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003615617752075,0.00036156177520751953,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.0003495216369629,0.00034952163696289062,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003421306610107,0.00034213066101074219,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003337860107422,0.0003337860107421875,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003283023834229,0.00032830238342285156,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.000321626663208,0.00032162666320800781,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003173351287842,0.00031733512878417969,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.000312328338623,0.00031232833862304688,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003089904785156,0.000308990478515625,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003048181533813,0.00030481815338134766,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.0003020763397217,0.00030207633972167969,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.0002987384796143,0.00029873847961425781,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002964735031128,0.00029647350311279297,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002936124801636,0.00029361248016357422,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.0002917051315308,0.00029170513153076172,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0002892017364502,0.00028920173645019531,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002875328063965,0.00028753280639648438,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002856254577637,0.00028562545776367188,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0002841949462891,0.0002841949462890625,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84692,2,2,16988,50840,0.0155,0.00050000000000000001,1.0002826452255249,0.00028264522552490234,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84693,1,1,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002813339233398,0.00028133392333984375,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84693,2,2,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002796649932861,0.00027966499328613281,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84694,1,1,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002785921096802,0.00027859210968017578,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84694,2,2,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002771615982056,0.00027716159820556641,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84695,1,1,16991,50843,0.018499999999999999,0.00050000000000000001,1.0002754926681519,0.00027549266815185547,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84695,2,2,16991,50843,0.018499999999999999,0.00050000000000000001,1.000272274017334,0.00027227401733398438,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84696,1,1,16992,50844,0.0195,0.00050000000000000001,1.0002670288085938,0.00026702880859375,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84696,2,2,16992,50844,0.0195,0.00050000000000000001,1.000255823135376,0.00025582313537597656,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84697,1,1,16993,50845,0.020500000000000001,0.00050000000000000001,1.0002373456954956,0.00023734569549560547,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84697,2,2,16993,50845,0.020500000000000001,0.00050000000000000001,1.0001983642578125,0.0001983642578125,true,true
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84698,1,1,16994,50846,0.021500000000000002,0.00050000000000000001,1.000133752822876,0.00013375282287597656,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84154,3,4,16450,50302,0.0235,-0.00050000035000000002,1.0000139474868774,1.3947486877441406e-05,true,false
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84154,4,3,16450,50302,0.0235,-0.00050000035000000002,1.0001105070114136,0.00011050701141357422,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84155,3,4,16451,50303,0.024500000000000001,-0.00050000035000000002,1.0001434087753296,0.00014340877532958984,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84155,4,3,16451,50303,0.024500000000000001,-0.00050000035000000002,1.0001367330551147,0.00013673305511474609,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84156,3,4,16452,50304,0.025500000000000002,-0.00050000035000000002,1.000127911567688,0.00012791156768798828,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84156,4,3,16452,50304,0.025500000000000002,-0.00050000035000000002,1.0001105070114136,0.00011050701141357422,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84157,3,4,16453,50305,0.026499999999999999,-0.00050000035000000002,1.0000928640365601,9.2864036560058594e-05,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84157,4,3,16453,50305,0.026499999999999999,-0.00050000035000000002,1.0000622272491455,6.2227249145507812e-05,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84158,3,4,16454,50306,0.0275,-0.00050000035000000002,1.0000342130661011,3.4213066101074219e-05,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0047115087509155,0.0047115087509155273,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0009968280792236,0.00099682807922363281,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,3,4,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0004254579544067,0.00042545795440673828,true,false
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0005807876586914,0.00058078765869140625,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0007412433624268,0.00074124336242675781,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84679,2,2,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0004887580871582,0.00048875808715820312,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84680,1,1,16976,50828,0.0034999999999999996,0.00050000000000000001,1.0004042387008667,0.00040423870086669922,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84680,2,2,16976,50828,0.0034999999999999996,0.00050000000000000001,1.000426173210144,0.00042617321014404297,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84681,1,1,16977,50829,0.0045000000000000005,0.00050000000000000001,1.0004221200942993,0.00042212009429931641,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84681,2,2,16977,50829,0.0045000000000000005,0.00050000000000000001,1.000389575958252,0.00038957595825195312,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84682,1,1,16978,50830,0.0055000000000000005,0.00050000000000000001,1.000373363494873,0.00037336349487304688,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84682,2,2,16978,50830,0.0055000000000000005,0.00050000000000000001,1.0003616809844971,0.00036168098449707031,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84683,1,1,16979,50831,0.0065000000000000006,0.00050000000000000001,1.000353217124939,0.00035321712493896484,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84683,2,2,16979,50831,0.0065000000000000006,0.00050000000000000001,1.000341534614563,0.00034153461456298828,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84684,1,1,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003342628479004,0.00033426284790039062,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84684,2,2,16980,50832,0.0074999999999999997,0.00050000000000000001,1.0003262758255005,0.00032627582550048828,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84685,1,1,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003210306167603,0.00032103061676025391,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84685,2,2,16981,50833,0.0085000000000000006,0.00050000000000000001,1.0003145933151245,0.00031459331512451172,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84686,1,1,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003104209899902,0.00031042098999023438,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84686,2,2,16982,50834,0.0094999999999999998,0.00050000000000000001,1.0003056526184082,0.00030565261840820312,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84687,1,1,16983,50835,0.010500000000000001,0.00050000000000000001,1.0003024339675903,0.00030243396759033203,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84687,2,2,16983,50835,0.010500000000000001,0.00050000000000000001,1.0002985000610352,0.00029850006103515625,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84688,1,1,16984,50836,0.0115,0.00050000000000000001,1.0002957582473755,0.00029575824737548828,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84688,2,2,16984,50836,0.0115,0.00050000000000000001,1.0002925395965576,0.00029253959655761719,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84689,1,1,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002903938293457,0.00029039382934570312,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84689,2,2,16985,50837,0.012500000000000001,0.00050000000000000001,1.0002877712249756,0.00028777122497558594,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84690,1,1,16986,50838,0.0135,0.00050000000000000001,1.0002858638763428,0.00028586387634277344,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84690,2,2,16986,50838,0.0135,0.00050000000000000001,1.0002834796905518,0.00028347969055175781,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84691,1,1,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002819299697876,0.00028192996978759766,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84691,2,2,16987,50839,0.014499999999999999,0.00050000000000000001,1.0002800226211548,0.00028002262115478516,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84692,1,1,16988,50840,0.0155,0.00050000000000000001,1.0002788305282593,0.00027883052825927734,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84692,2,2,16988,50840,0.0155,0.00050000000000000001,1.0002771615982056,0.00027716159820556641,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84693,1,1,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002760887145996,0.00027608871459960938,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84693,2,2,16989,50841,0.016500000000000001,0.00050000000000000001,1.0002745389938354,0.00027453899383544922,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84694,1,1,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002737045288086,0.00027370452880859375,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84694,2,2,16990,50842,0.017500000000000002,0.00050000000000000001,1.0002728700637817,0.00027287006378173828,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84695,1,1,16991,50843,0.018499999999999999,0.00050000000000000001,1.0002723932266235,0.00027239322662353516,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84695,2,2,16991,50843,0.018499999999999999,0.00050000000000000001,1.0002719163894653,0.00027191638946533203,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84696,1,1,16992,50844,0.0195,0.00050000000000000001,1.0002713203430176,0.00027132034301757812,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84696,2,2,16992,50844,0.0195,0.00050000000000000001,1.000269889831543,0.00026988983154296875,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84697,1,1,16993,50845,0.020500000000000001,0.00050000000000000001,1.0002685785293579,0.00026857852935791016,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84697,2,2,16993,50845,0.020500000000000001,0.00050000000000000001,1.0002663135528564,0.00026631355285644531,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84698,1,1,16994,50846,0.021500000000000002,0.00050000000000000001,1.0002439022064209,0.00024390220642089844,true,true
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84698,2,2,16994,50846,0.021500000000000002,0.00050000000000000001,1.0001848936080933,0.00018489360809326172,true,false
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84699,1,1,16995,50847,0.022499999999999999,0.00050000000000000001,1.0000206232070923,2.0623207092285156e-05,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84154,3,4,16450,50302,0.0235,-0.00050000035000000002,1.0001806020736694,0.00018060207366943359,true,false
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84154,4,3,16450,50302,0.0235,-0.00050000035000000002,1.0002269744873047,0.0002269744873046875,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84155,3,4,16451,50303,0.024500000000000001,-0.00050000035000000002,1.0002405643463135,0.00024056434631347656,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84155,4,3,16451,50303,0.024500000000000001,-0.00050000035000000002,1.0002312660217285,0.00023126602172851562,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84156,3,4,16452,50304,0.025500000000000002,-0.00050000035000000002,1.000225305557251,0.00022530555725097656,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84156,4,3,16452,50304,0.025500000000000002,-0.00050000035000000002,1.000218391418457,0.00021839141845703125,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84157,3,4,16453,50305,0.026499999999999999,-0.00050000035000000002,1.0002113580703735,0.00021135807037353516,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84157,4,3,16453,50305,0.026499999999999999,-0.00050000035000000002,1.0001993179321289,0.00019931793212890625,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84158,3,4,16454,50306,0.0275,-0.00050000035000000002,1.0001885890960693,0.00018858909606933594,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84158,4,3,16454,50306,0.0275,-0.00050000035000000002,1.0001711845397949,0.00017118453979492188,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84159,3,4,16455,50307,0.028500000000000001,-0.00050000035000000002,1.0001546144485474,0.00015461444854736328,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84159,4,3,16455,50307,0.028500000000000001,-0.00050000035000000002,1.0001270771026611,0.00012707710266113281,true,false
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84160,3,4,16456,50308,0.029499999999999998,-0.00050000035000000002,1.0001019239425659,0.00010192394256591797,true,false
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84160,4,3,16456,50308,0.029499999999999998,-0.00050000035000000002,1.0000609159469604,6.0915946960449219e-05,true,false
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84161,3,4,16457,50309,0.030499999999999999,-0.00050000035000000002,1.0000239610671997,2.3961067199707031e-05,true,false
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,1,1,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0045580863952637,0.0045580863952636719,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,2,2,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0009591579437256,0.00095915794372558594,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84677,3,4,16973,50825,0.00050000000000000001,0.00050000000000000001,1.0006539821624756,0.00065398216247558594,true,false
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84678,2,2,16974,50826,0.0015,0.00050000000000000001,1.0005671977996826,0.00056719779968261719,true,true
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84679,1,1,16975,50827,0.0025000000000000001,0.00050000000000000001,1.0007243156433105,0.00072431564331054688,true,true
