element,bulk_energy_from_SDV12,bulk_energy_from_stress_strain,undamaged_bulk_energy_from_SDV13,relative_sdv12_vs_stress_strain
74,2.7165883209281616e-07,2.716588268057835e-07,3.1586623408946895e-07,1.9462031117762606e-08
75,2.3066063578999417e-07,2.3066063066334367e-07,2.3749794705387274e-07,2.2225944554583115e-08
76,3.295932698253661e-07,3.295932778308271e-07,3.3394175964307907e-07,2.4288908626827642e-08
77,1.8772153602185155e-07,1.8772153852848007e-07,1.8894033680593877e-07,1.3352908451454761e-08
78,3.767042960581242e-07,3.7670429785354954e-07,3.8089839461514066e-07,4.766139811035448e-09
79,4.707673542121594e-07,4.707673572250534e-07,4.756835782549295e-07,6.399963641662874e-09
80,3.1606290203134606e-08,3.1606290261574486e-08,3.1697515791709855e-08,1.8489952366855742e-09
81,1.0257128776555279e-07,1.0257128733619738e-07,1.0276154472597364e-07,4.185922056678148e-09
82,3.1961694948588545e-08,3.196169454746868e-08,3.202034733864313e-08,1.2550018525481114e-08
83,8.521122848366436e-08,8.521122715828109e-08,8.544845586815059e-08,1.55540918751246e-08
84,2.3731492772011282e-07,2.373149196002128e-07,2.386310980562038e-07,3.421571541609729e-08
85,2.0714083187943374e-07,2.0714083825305124e-07,2.078283428115199e-07,3.076948778934422e-08
86,1.7005386266949084e-07,1.7005386356378243e-07,1.7073200606465486e-07,5.258872513025462e-09
87,3.4675911889631416e-07,3.4675911451878103e-07,3.486738302172488e-07,1.2624132706319518e-08
88,8.001138996677248e-09,8.001138780110473e-09,8.008404144941878e-09,2.7066993226372448e-08
89,1.035366086984541e-08,1.0353660844462843e-08,1.0360259415285629e-08,2.4515547506203645e-09
90,5.023281056169673e-09,5.023281132428965e-09,5.025154655356096e-09,1.5181171413627057e-08
91,2.8807527800671668e-08,2.880752783586102e-08,2.883916589123273e-08,1.2215332057715307e-09
92,7.497950741500678e-08,7.497950872789557e-08,7.507878436174896e-08,1.7509967837092267e-08
93,8.859310020064611e-08,8.85930998638864e-08,8.884359397137106e-08,3.801195790777999e-09
94,1.2257014943538386e-07,1.225701500893567e-07,1.2277336600806448e-07,5.335498324230683e-09
95,7.171042722338382e-08,7.171042642433123e-08,7.177949218048362e-08,1.1142766981146403e-08
96,2.143876705073866e-08,2.1438767581253132e-08,2.144769836266346e-08,2.4745567622568276e-08
97,6.5250985573169805e-09,6.5250985332841535e-09,6.526002221878104e-09,3.6831362352386292e-09
98,2.5175561337818653e-09,2.517556200955195e-09,2.5179214446208837e-09,2.668195829710095e-08
99,3.763095231340744e-09,3.763095293527176e-09,3.763775377501426e-09,1.65253406895905e-08
100,2.5196489350838446e-08,2.5196490030109758e-08,2.5208993159244046e-08,2.695896577336337e-08
101,1.9177754465990854e-08,1.9177754448060622e-08,1.9185222252608618e-08,9.349494846903102e-10
102,1.6780309291947476e-08,1.6780309208053114e-08,1.6785164298015172e-08,4.999571834915409e-09
103,5.857485961431765e-09,5.857485921273191e-09,5.858441095347354e-09,6.855940291578564e-09
104,4.542257004878051e-09,4.542256936133615e-09,4.5427348207182004e-09,1.5134422248831546e-08
105,1.7482497793989104e-08,1.748249773739782e-08,1.74871686614937e-08,3.2370250717026827e-09
106,1.177405505723246e-08,1.177405504200412e-08,1.1775772288372727e-08,1.2933811171391189e-09
107,1.0866312691257463e-08,1.086631270249908e-08,1.086848966360545e-08,1.0345382507335509e-09
108,5.615055563866059e-09,5.615055620514236e-09,5.6155666161451755e-09,1.0088622622134068e-08
109,6.370631654188352e-10,6.370631624380129e-10,6.37076423835461e-10,4.679005830092328e-09
110,6.746306593010582e-09,6.746306528266779e-09,6.747388908957249e-09,9.596925668747566e-09
111,8.207485903696003e-09,8.207485864131655e-09,8.208725567665887e-09,4.820519779385354e-09
112,4.968548308212531e-09,4.9685484834819804e-09,4.969156638974628e-09,3.527578530702012e-08
113,2.836825797467812e-08,2.8368258143354816e-08,2.8389440358065786e-08,5.945965887370588e-09
114,5.3900617313752843e-08,5.390061734360269e-08,5.3962662360126986e-08,5.537941158464907e-10
115,3.5524942197637676e-07,3.552494204215293e-07,3.5703134335503213e-07,4.3767768706521895e-09
116,6.587935814288031e-07,6.587935832604535e-07,6.649428476629178e-07,2.780310032739103e-09
117,6.765605656440076e-09,6.765605574578283e-09,6.766447612280639e-09,1.20996991242885e-08
118,9.643016111891895e-09,9.643016337503849e-09,9.644754683451134e-09,2.3396408941889776e-08
119,8.301240628481392e-09,8.301240818820225e-09,8.30235701856295e-09,2.2928961755417437e-08
120,2.574269296617513e-09,2.5742693249667087e-09,2.5745225581487948e-09,1.1012521224343774e-08
121,9.055799631168082e-08,9.055799408570035e-08,9.070040499617913e-08,2.458071689464182e-08
122,4.694525429524729e-07,4.694525502240459e-07,4.719178397654061e-07,1.54894737979668e-08
123,5.30221860988645e-07,5.302218797736808e-07,5.33923452280928e-07,3.542863191617371e-08
124,1.3073419060578579e-08,1.3073418561253343e-08,1.3076322788086815e-08,3.819392872918459e-08
125,1.2590243476755774e-08,1.2590243451088885e-08,1.2592741218672612e-08,2.038633197843816e-09
126,1.3600578171027508e-08,1.3600577994586361e-08,1.3602833714596194e-08,1.2973062216463046e-08
127,3.1230338529760024e-09,3.1230338643211948e-09,3.123231234162823e-09,3.6327471540929093e-09
128,1.219702294114296e-08,1.2197022960001044e-08,1.2200329988910126e-08,1.5461218298237108e-09
129,6.23152697889895e-08,6.231526777443618e-08,6.237687291442077e-08,3.2328405604192363e-08
130,1.5539622981125283e-07,1.553962320290261e-07,1.5571353399903398e-07,1.4271731265921423e-08
131,2.4457296753710453e-07,2.445729658437817e-07,2.453695827555023e-07,6.923589519756411e-09
132,1.9173081335767042e-08,1.9173081196935073e-08,1.9179533644227485e-08,7.240983681312198e-09
133,1.2971656586116448e-08,1.2971656636764042e-08,1.2975049539237305e-08,3.904481543529106e-09
134,6.9837771304558074e-09,6.983776915124931e-09,6.984466407063133e-09,3.0833010873480154e-08
135,3.683815518943108e-09,3.6838155252625136e-09,3.684113448942455e-09,1.7154511344366088e-09
136,1.8688598563768483e-09,1.868859857548726e-09,1.868968686681646e-09,6.270547908760375e-10
137,8.935837589849169e-08,8.935837504176789e-08,8.945920238950631e-08,9.587504133216219e-09
138,1.4267241293502096e-07,1.426724121061882e-07,1.4295280430804187e-07,5.80934155199234e-09
139,2.624530480843232e-08,2.6245304933937884e-08,2.6257185318446038e-08,4.782019627265605e-09
140,2.1003753841523975e-08,2.1003754315257565e-08,2.1011266888190765e-08,2.2554710096975372e-08
141,8.998250751059531e-09,8.998250892388e-09,8.999913216988028e-09,1.5706215722899307e-08
142,3.141384719870312e-08,3.1413846483227555e-08,3.1429943442310225e-08,2.2775802146173867e-08
143,7.584059725959682e-08,7.584059646571128e-08,7.592304502810199e-08,1.0467817712775412e-08
144,4.277609507308435e-08,4.2776094673453115e-08,4.280300965580763e-08,9.342396394766854e-09
145,3.392999380127424e-09,3.392999382902423e-09,3.3934832900599227e-09,8.17860047250941e-10
146,1.4007677963836617e-09,1.400767803842479e-09,1.4008486125224376e-09,5.324806312289026e-09
147,8.584896449419115e-09,8.58489614842185e-09,8.586496534333448e-09,3.506125756544263e-08
148,2.1575667319240177e-08,2.15756675980218e-08,2.1584020749490228e-08,1.2921112328165615e-08
149,2.139678496192148e-08,2.1396785169561597e-08,2.140514125258815e-08,9.70426708912151e-09
150,4.719339229334087e-09,4.719339174990331e-09,4.7198300526188355e-09,1.1515119713806519e-08
151,9.990491841927807e-10,9.990492006229449e-10,9.990950865069538e-10,1.644580088048609e-08
152,6.492216191245353e-08,6.492216136740055e-08,6.496669260533246e-08,8.395484173247937e-09
153,6.91171156576623e-08,6.91171143832555e-08,6.91641360442206e-08,1.8438367740929832e-08
154,2.7494188088602897e-08,2.7494186815651668e-08,2.7503337633650177e-08,4.629892052179486e-08
155,1.1897166682440729e-06,1.1897167180957208e-06,1.2124245825479736e-06,4.190211594754303e-08
156,1.3050218501200649e-06,1.305021850124709e-06,1.3322629710560702e-06,3.5586146631297585e-12
157,1.2399481105876312e-06,1.2399481211002205e-06,1.2668030394944159e-06,8.478249247039454e-09
158,8.204420172602947e-07,8.204420244458211e-07,8.38112442979001e-07,8.75811596539921e-09
159,7.321760120579998e-07,7.321760017581749e-07,7.48272626047808e-07,1.4067416514969552e-08
160,3.221863354467817e-07,3.2218634278615e-07,3.3023126167946477e-07,2.277988636049636e-08
161,3.337573880850117e-07,3.3375738089270514e-07,3.421964939967987e-07,2.1549505212022e-08
162,1.7573696193881807e-07,1.7573695653227922e-07,1.8019167178999285e-07,3.0764950041754385e-08
163,1.6176952017259843e-08,1.6176952618666827e-08,1.6554053219486265e-08,3.717677852925193e-08
164,1.3547517284826554e-06,1.354751723305557e-06,1.3849464124675549e-06,3.8214370198306835e-09
165,1.3099073826559565e-06,1.3099074194500306e-06,1.339316727856148e-06,2.808906453276753e-08
166,1.217419182574249e-06,1.217419129109726e-06,1.2461242638342472e-06,4.3916281166193087e-08
167,1.0208211742457577e-06,1.0208211956455852e-06,1.0457337580381155e-06,2.0963345554317096e-08
168,9.550548257829146e-07,9.550547973228655e-07,9.783329631680846e-07,2.9799387781619424e-08
169,6.160165065545011e-07,6.160164936898225e-07,6.313667222685024e-07,2.0883658889035763e-08
170,2.478088865189404e-07,2.478088934730118e-07,2.5385712384783865e-07,2.806223502866492e-08
171,1.4182290634438675e-07,1.4182290762846297e-07,1.4519106423294707e-07,9.054081889053306e-09
172,1.4109778563627663e-06,1.4109778737306119e-06,1.443918560379594e-06,1.2309084313670486e-08
173,1.53021383867459e-06,1.5302138054120648e-06,1.5671405362174942e-06,2.1737174458666578e-08
174,1.442291170837271e-06,1.4422911222203926e-06,1.47788410409817e-06,3.370808847114722e-08
175,9.613423844260123e-07,9.613423569134915e-07,9.85027675070357e-07,2.861885757631563e-08
176,4.239606997371628e-07,4.239607012502712e-07,4.3434520274489304e-07,3.568982609080032e-09
177,4.864416803566901e-07,4.864416694407347e-07,4.978552690719278e-07,2.2440419602136752e-08
178,1.8124228213161126e-06,1.8124228165494889e-06,1.8572989224099475e-06,2.6299733398322637e-09
179,7.338272892074797e-07,7.33827296371415e-07,7.521284483828291e-07,9.762426863682287e-09
180,8.409480052381173e-07,8.409479715645695e-07,8.617354644215747e-07,4.004236598739144e-08
181,9.656747787656828e-07,9.656747767194398e-07,9.894454849253308e-07,2.1189772881848264e-09
182,6.306244629178618e-07,6.306244567610666e-07,6.457545204891451e-07,9.763013656425802e-09
183,1.8323677205074657e-06,1.8323677252998238e-06,1.8843795529496214e-06,2.6153909925618438e-09
184,1.4764761309511847e-06,1.476476096170481e-06,1.514880777010148e-06,2.3556563561855274e-08
185,1.5838614543009147e-06,1.58386143403506e-06,1.6230264372041714e-06,1.2795219334862535e-08
186,1.1699941441077728e-06,1.1699941495171643e-06,1.195650014464939e-06,4.6234346372139416e-09
187,1.1504412481160816e-06,1.1504412706675569e-06,1.174040202973545e-06,1.960245677433766e-08
188,9.532698622555596e-07,9.532698488165543e-07,9.716253505937267e-07,1.4097797267586453e-08
189,1.168629530606033e-08,1.1686295066928064e-08,1.1688801567498845e-08,2.046262388401963e-08
190,1.182811020974178e-08,1.1828110121279781e-08,1.1837717508014947e-08,7.478962987082155e-09
191,1.9704419145463718e-07,1.97044193042699e-07,2.0553977470725165e-07,8.059419502548773e-09
192,3.887212845012162e-08,3.887212962485027e-08,3.9926976521880864e-08,3.0220331755021775e-08
193,3.555100467104204e-08,3.5551005729232624e-08,3.6864814560468916e-08,2.976541909470065e-08
194,2.049868610870287e-08,2.0498686010365506e-08,2.089715094255049e-08,4.797252117760584e-09
195,6.491385201441661e-08,6.49138507825363e-08,6.620723382048473e-08,1.8977156091782947e-08
196,2.0433420305828746e-08,2.0433420046641423e-08,2.0830566309461248e-08,1.2684480622316465e-08
197,2.0112775180724495e-08,2.011277457761467e-08,2.0497755561814842e-08,2.99864051573961e-08
198,1.8145906691737346e-07,1.8145906603865523e-07,1.8526009097294277e-07,4.842514850744369e-09
199,5.4035883262037954e-08,5.403588321326031e-08,5.50906426704416e-08,9.026898427510857e-10
200,1.9844395227704644e-08,1.9844395173969456e-08,2.0233341340346315e-08,2.7078269315883306e-09
201,4.1337574215232725e-08,4.133757431816634e-08,4.2178730240780295e-08,2.4900738848393046e-09
202,8.781460394962767e-09,8.781460491712316e-09,8.782682365994945e-09,1.1017478156214027e-08
203,2.9540396316516746e-08,2.9540396503642242e-08,2.958227406891093e-08,6.33456278385129e-09
204,2.920062505050014e-07,2.9200625810152766e-07,2.94868153776297e-07,2.6014943344494116e-08
205,4.865959500248561e-07,4.865959618787727e-07,4.974773176099952e-07,2.436090214639725e-08
206,1.8154838202618718e-07,1.815483879885917e-07,1.8672100294992575e-07,3.284195791215348e-08
207,1.4733410693751483e-07,1.4733410388885924e-07,1.505942938528927e-07,2.069212389748267e-08
208,1.4394504381180178e-07,1.4394504835345057e-07,1.4705628233931916e-07,3.1551267911676124e-08
209,3.6167055370782867e-07,3.616705627818136e-07,3.690633196464093e-07,2.5089088948034892e-08
210,1.0489506883747898e-08,1.0489507309721672e-08,1.0491414803499038e-08,4.0609512108827595e-08
211,4.3116622312349235e-07,4.311662337791263e-07,4.3695590252714526e-07,2.471351683618823e-08
212,6.760912328178101e-07,6.760912310561866e-07,6.891871932149284e-07,2.6056003432755993e-09
213,3.6521688881586555e-07,3.652168896244431e-07,3.7491425280159697e-07,2.2139653683631847e-09
214,4.4962828839645114e-07,4.4962829818478215e-07,4.611692662715964e-07,2.176982863875695e-08
215,1.5785444006598266e-07,1.5785443679789e-07,1.6195648740655352e-07,2.0703203917776615e-08
216,5.787032110219106e-07,5.787032317232192e-07,5.916779852210093e-07,3.5771890478100126e-08
217,6.2064408772144855e-09,6.206440711776753e-09,6.2071158212390164e-09,2.6655813771052584e-08
218,2.9488307000855315e-07,2.9488307652475146e-07,2.961105412952283e-07,2.209756622143129e-08
219,3.3711035531783344e-07,3.371103576660887e-07,3.3940489492168366e-07,6.965835432751548e-09
220,3.8714350499394183e-07,3.871435188940066e-07,3.9253361856422636e-07,3.5904164982632315e-08
221,5.721170475138156e-07,5.721170538701426e-07,5.843142027494496e-07,1.111018617655548e-08
222,3.904321537276437e-07,3.904321510121772e-07,3.984460271875571e-07,6.955027851215541e-09
223,3.966519378789236e-07,3.966519342436655e-07,4.067966611724391e-07,9.164856518137733e-09
224,2.669191631341608e-07,2.6691915028703156e-07,2.735752684863033e-07,4.8131161075331045e-08
225,8.144697312891302e-07,8.144697154920547e-07,8.334997460601645e-07,1.939553419969318e-08
226,1.265563464088093e-08,1.2655634920876029e-08,1.2657987382221952e-08,2.212414472275539e-08
227,4.033608803202646e-09,4.03360887905307e-09,4.033935911639669e-09,1.8804605570952125e-08
228,4.177960196324348e-09,4.177960276125069e-09,4.17863537052593e-09,1.9100402036443988e-08
229,3.2966633866933244e-07,3.296663358403922e-07,3.326558350209863e-07,8.581222566718738e-09
230,6.774938414122242e-07,6.774938383390307e-07,6.909497692208364e-07,4.53612020719959e-09
231,6.94297713960891e-07,6.942977027102764e-07,7.069723233036823e-07,1.6204308924536673e-08
232,5.28930866815397e-07,5.289308740421318e-07,5.4196265698901e-07,1.3662909877575095e-08
233,5.12352928072683e-07,5.123529377285543e-07,5.251267113390279e-07,1.884613240419912e-08
234,7.998255378185683e-07,7.998255211042506e-07,8.193420296931813e-07,2.089745447628791e-08
235,5.687762730032373e-09,5.68776260590682e-09,5.688800549411948e-09,2.1823264959861416e-08
236,2.0624763918703827e-09,2.06247637343272e-09,2.062641558723134e-09,8.939575153349284e-09
237,5.7788127822015886e-09,5.778812754711038e-09,5.779630241504595e-09,4.757127682135453e-09
238,1.642498518835069e-08,1.6424984498197414e-08,1.6431771224166777e-08,4.201850224147422e-08
239,7.280017630882621e-08,7.280017548903135e-08,7.292325989529242e-08,1.1260891077409295e-08
240,7.198797349391753e-07,7.198797386024671e-07,7.335164548918652e-07,5.088755276642462e-09
241,6.428303469727334e-07,6.428303702428494e-07,6.538896185834042e-07,3.619946584475238e-08
242,7.407691213806984e-07,7.407691222929737e-07,7.579471856709777e-07,1.2315245262320792e-09
243,8.534527250924018e-07,8.534527192184704e-07,8.744094304015511e-07,6.882550340475879e-09
244,4.0965263984850145e-07,4.096526425207614e-07,4.1974431096302097e-07,6.5232337290393715e-09
245,6.627989002100406e-07,6.627989131068275e-07,6.791253766131243e-07,1.945806881097637e-08
246,1.7852721956372001e-09,1.785272183746189e-09,1.7853858659031498e-09,6.660615145700611e-09
247,2.627652569072738e-08,2.6276526007228733e-08,2.6289148836024678e-08,1.2045022805177853e-08
248,1.0703701599007823e-07,1.0703701393586609e-07,1.0735475654962741e-07,1.919160508928815e-08
249,9.351466063526159e-07,9.351466352452555e-07,9.560806980263134e-07,3.089637329293098e-08
250,1.1308423946390238e-06,1.13084238407917e-06,1.1580526706946558e-06,9.338041899210482e-09
251,8.409163570276545e-07,8.409163541605556e-07,8.616344190794586e-07,3.4094934929397495e-09
252,6.992578939072739e-07,6.992579096065946e-07,7.165929289624678e-07,2.245140242285217e-08
253,1.6499495110568567e-06,1.6499494457658164e-06,1.6927296712459424e-06,3.957153827406915e-08
254,1.0054497493055668e-08,1.0054497523948406e-08,1.005652490450889e-08,3.072529226298271e-09
255,1.973478137213642e-09,1.9734781905507676e-09,1.9736169000151245e-09,2.70269646871336e-08
256,9.83005346400758e-09,9.830053619490149e-09,9.832024115537298e-09,1.5817062132394875e-08
257,3.2794896886808764e-08,3.279489658538313e-08,3.281195612308173e-08,9.19123592128389e-09
258,2.405427791528545e-07,2.4054279083275125e-07,2.413536962896625e-07,4.855641993346152e-08
259,6.461670931170998e-07,6.461671076480202e-07,6.510102246605815e-07,2.248786766769054e-08
260,1.380596228861404e-06,1.3805961895320083e-06,1.409751502328175e-06,2.8487254179206705e-08
261,1.4484018974561704e-06,1.4484019014181736e-06,1.4833848832895336e-06,2.735430802326354e-09
262,1.9869788220464876e-08,1.9869787686097756e-08,2.0259428813150865e-08,2.6893448165621502e-08
263,1.3763522401022132e-06,1.3763522430173516e-06,1.6039290284245694e-06,2.1180177107018975e-09
264,1.5522910572550831e-07,1.5522910886224017e-07,1.7669725547190125e-07,2.020711113654902e-08
265,1.5727437538938665e-07,1.5727437055147674e-07,1.777884393559615e-07,3.076095455485758e-08
266,1.0811415796007618e-07,1.081141551996231e-07,1.2079195270915218e-07,2.5532762069362563e-08
267,6.991834030984934e-08,6.991833721113374e-08,7.594933236805924e-08,4.431906686955866e-08
268,5.427912206054521e-08,5.427912274989745e-08,5.786626597219709e-08,1.2700135957111114e-08
269,4.898682007784135e-08,4.898682166626756e-08,5.186443623748051e-08,3.242558211501593e-08
270,5.072488535995372e-08,5.072488492090836e-08,5.3673823619454704e-08,8.655423410899461e-09
271,3.296700579745069e-08,3.2967007036600445e-08,3.4203008239585e-08,3.7587572203621004e-08
272,3.514425379304612e-08,3.514425367083283e-08,3.656150936399057e-08,3.4774758873490867e-09
273,3.117017602413962e-08,3.117017617982901e-08,3.226448794165396e-08,4.994818966701723e-09
274,2.9664180710873236e-08,2.966418058439843e-08,3.064574332493956e-08,4.263553019382008e-09
275,2.7302022225115433e-08,2.730202273072519e-08,2.8118370973580258e-08,1.8519131850965126e-08
276,2.6357691715029018e-08,2.6357692352971577e-08,2.7112446481560328e-08,2.420327816559362e-08
277,2.5533976895569802e-08,2.553397705415263e-08,2.6237195850420137e-08,6.210659163235097e-09
278,2.3597470483314522e-08,2.35974705106204e-08,2.4188201466161505e-08,1.1571527214734227e-09
279,2.4159191415588923e-08,2.4159191920327978e-08,2.4781534921981854e-08,2.0892215967537686e-08
280,2.226083954842723e-08,2.2260839477695617e-08,2.278032511961504e-08,3.1774009168904314e-09
281,2.1906156270704862e-08,2.1906156608698385e-08,2.2407730631901747e-08,1.5429156668669582e-08
282,2.13635143113201e-08,2.136351435118086e-08,2.18369161613215e-08,1.8658333890617956e-09
283,2.1154587505239642e-08,2.115458805137603e-08,2.161682997492773e-08,2.5816451082529797e-08
284,2.094682806015912e-08,2.094682790074899e-08,2.1398773009950022e-08,7.61022756447632e-09
285,2.0746778531947867e-08,2.074677905947974e-08,2.1189327671240623e-08,2.542716983644138e-08
286,2.0413480083385986e-08,2.0413480544696534e-08,2.0840498168492747e-08,2.2598328918507215e-08
287,2.028605759319744e-08,2.0286057803544468e-08,2.0706899636562163e-08,1.0369044050891813e-08
288,2.0152238551651936e-08,2.0152238524507375e-08,2.056720295646737e-08,1.346974947156331e-09
289,1.9926543397931513e-08,1.9926543219968832e-08,2.0329576730718086e-08,8.930935860545995e-09
290,1.9874615493142275e-08,1.9874615528209968e-08,2.027471456898921e-08,1.764446379460528e-09
291,1.9842454018150287e-08,1.9842453935859084e-08,2.0240249926283856e-08,4.147229112726052e-09
292,1.981332416579618e-08,1.981332367942464e-08,2.020908747847419e-08,2.454770009350934e-08
293,1.9793841660019723e-08,1.979384111133105e-08,2.0187952218169393e-08,2.7720170882241917e-08
294,1.9741432187917704e-08,1.9741432422528883e-08,2.0133406142624827e-08,1.1884202427241977e-08
295,1.9662518703550596e-08,1.9662518305468384e-08,2.0051179913235603e-08,2.0245738486388418e-08
296,1.9816422856899967e-08,1.981642241047054e-08,2.0209186743763602e-08,2.2528254945380394e-08
297,1.9635805246631168e-08,1.9635805649638333e-08,2.0023254205944224e-08,2.0524096276183665e-08
298,1.9586977743634277e-08,1.958697807437502e-08,1.997288852940749e-08,1.688574633107119e-08
299,1.956472342088778e-08,1.9564723852048128e-08,1.994900671091161e-08,2.203764031416272e-08
300,1.956308973457219e-08,1.9563089182558225e-08,1.9947089486777594e-08,2.821711566289557e-08
301,1.9586432830497752e-08,1.9586432654212004e-08,1.997069789594611e-08,9.00040090021697e-09
302,1.959743502205046e-08,1.9597434671361662e-08,1.9981771604870055e-08,1.789462747565293e-08
303,1.962533363784387e-08,1.962533424812633e-08,2.001011592165994e-08,3.1096665819068544e-08
304,1.9652808714214706e-08,1.9652808492692658e-08,2.003806158606211e-08,1.1271775535172078e-08
305,1.97100607425091e-08,1.9710061561480345e-08,2.0096377009949422e-08,4.1550922749494735e-08
306,1.9756994542704228e-08,1.975699443054287e-08,2.014422644678294e-08,5.677045483479126e-09
307,1.991250178030722e-08,1.9912502254289694e-08,2.0302738556330663e-08,2.380326032797051e-08
308,1.996094349749703e-08,1.9960943772745763e-08,2.0352074313380015e-08,1.3789364672229832e-08
309,2.0002813319074367e-08,2.000281296909383e-08,2.039468011799717e-08,1.7496565697846177e-08
310,2.0114346076209574e-08,2.011434593694383e-08,2.050811463480583e-08,6.9237023847085795e-09
311,2.0224735951263047e-08,2.022473631819817e-08,2.0620188374307247e-08,1.814288784604073e-08
312,2.029129453072935e-08,2.0291294627025093e-08,2.0687719891200887e-08,4.745667854031769e-09
313,2.0336046098995817e-08,2.033604591862864e-08,2.0732951123183405e-08,8.869333549794738e-09
314,2.0398248326440418e-08,2.0398248410198665e-08,2.079589709676175e-08,4.106149008909797e-09
315,2.0417408746089954e-08,2.0417409264794654e-08,2.081488106209115e-08,2.5405020430780663e-08
316,2.0428022423240986e-08,2.0428022486010872e-08,2.0823506371036956e-08,3.0727343355198544e-09
317,2.0410074151244872e-08,2.0410073588501524e-08,2.0804277037796454e-08,2.757184243822003e-08
318,2.0367280210655482e-08,2.036727994223025e-08,2.0759611726994496e-08,1.3179237870718706e-08
319,2.033982829638612e-08,2.033982885717319e-08,2.0730468389114142e-08,2.7570884383954604e-08
320,2.034662580200383e-08,2.0346626133360245e-08,2.0736106029838015e-08,1.628557063087255e-08
321,2.041751206267002e-08,2.041751189613109e-08,2.080692204072789e-08,8.156671053664612e-09
322,2.042296326906935e-08,2.042296283947152e-08,2.0810912268264816e-08,2.1035039187940642e-08
323,2.0398399456842012e-08,2.0398399127064835e-08,2.0785836012616485e-08,1.616681630840333e-08
324,2.037845205691108e-08,2.0378452549347272e-08,2.0763856144758838e-08,2.4164552809735467e-08
325,2.0239501172318458e-08,2.023950231455397e-08,2.0618465802496546e-08,5.643594864426854e-08
326,2.0105762085103043e-08,2.010576211804701e-08,2.0475375894293283e-08,1.6385335981183048e-09
327,2.0242443008913032e-08,2.02424431833179e-08,2.0611968325733666e-08,8.615801285815676e-09
328,2.025470784904708e-08,2.025470823243415e-08,2.0627144337488005e-08,1.8928293893031392e-08
329,2.062159096486647e-08,2.0621590864043552e-08,2.0995229861825217e-08,4.889191989470048e-09
330,2.354585683890587e-08,2.354585775811383e-08,2.3965457551195272e-08,3.903905175507444e-08
331,6.842605201298116e-08,6.84260497180432e-08,6.95715640703873e-08,3.35389504031962e-08
332,2.7884072887993654e-08,2.788407231066688e-08,2.8367128607725506e-08,2.0704535409135952e-08
333,3.6504501600195335e-08,3.650450155004167e-08,3.7137389090487496e-08,1.3739036458891416e-09
334,2.526774884228363e-08,2.5267748115761668e-08,2.5701215860519113e-08,2.8752935921429683e-08
335,1.7823657663844733e-08,1.782365765290564e-08,1.8124288876863836e-08,6.137400768355927e-10
336,8.199232988447571e-07,8.199233046029894e-07,9.674260717259713e-07,7.022891443889859e-09
337,2.414741314058273e-07,2.4147412308246097e-07,2.635375139457606e-07,3.446897726088172e-08
338,3.3225321483532906e-07,3.3225322181102866e-07,3.425121218686023e-07,2.09951300547968e-08
339,8.703046654132182e-08,8.703046556200447e-08,8.714431963017099e-08,1.1252580740559493e-08
340,5.0517296025315575e-08,5.051729721116826e-08,5.055125548553663e-08,2.3474191010000253e-08
341,1.8117753800324704e-06,1.811775334061145e-06,1.8613133318349852e-06,2.537363398100662e-08
342,1.6986404468685754e-06,1.698640417337861e-06,1.7407162689119723e-06,1.7384911842933302e-08
343,8.729970062423983e-07,8.729970211327918e-07,8.856184418004413e-07,1.705663731612693e-08
344,3.87106902907961e-07,3.871069112867542e-07,3.8902665091193516e-07,2.1644648988880847e-08
345,2.847002209906028e-08,2.8470021755118073e-08,2.894494011366384e-08,1.208085497953157e-08
346,4.4386193818015014e-07,4.438619242489031e-07,4.515525721818118e-07,3.138644209694934e-08
347,2.604463004265253e-08,2.6044629792052684e-08,2.6504575272194942e-08,9.62193916392428e-09
348,2.021230393544952e-08,2.0212304600967037e-08,2.058632649979207e-08,3.292635511067781e-08
349,2.002700556805711e-08,2.0027005534806385e-08,2.043231533352505e-08,1.6602943914407724e-09
350,1.997997257201068e-08,1.9979972465018876e-08,2.0386232628602006e-08,5.354952399284369e-09
351,1.9678759404419685e-08,1.9678758790163323e-08,2.006584216334297e-08,3.121418121295321e-08
352,1.9554334336328178e-08,1.955433478549948e-08,1.9938730722985946e-08,2.297042096198297e-08
353,2.0276307242262822e-08,2.02763069371421e-08,2.066887867463493e-08,1.5048140632483087e-08
354,2.04312057518993e-08,2.0431205999277086e-08,2.082758017162373e-08,1.2107840596109404e-08
355,2.1625832117595815e-08,2.162583223902159e-08,2.2112546437323486e-08,5.6148487071194376e-09
356,2.0583784494930167e-08,2.0583784457808296e-08,2.1018365132810412e-08,1.8034521659943342e-09
357,2.023546790249342e-08,2.0235468624978088e-08,2.064569271270117e-08,3.57038762093625e-08
358,2.027001144399384e-08,2.027001117311827e-08,2.0687626326320726e-08,1.3363365482510691e-08
359,1.9938681461318262e-08,1.993868181976323e-08,2.0338653917799707e-08,1.797736533636144e-08
360,2.011447537932136e-08,2.011447530016019e-08,2.051714169074341e-08,3.935532490587172e-09
361,1.9930455577278454e-08,1.9930455390192728e-08,2.0322655734858414e-08,9.38692669331738e-09
362,1.9712846617939757e-08,1.971284682401329e-08,2.0103310332005387e-08,1.0453768339321039e-08
363,1.9717238154129063e-08,1.9717237993379508e-08,2.010596052455702e-08,8.1527419880676e-09
364,1.96999386149227e-08,1.9699939678228365e-08,2.0086659423023855e-08,5.3975072101924985e-08
