element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta
4830,4,3,4,F1_equilibrated,F3_release_last,3.023503554112515e-05,1.7538927744911826e-05
4831,1,1,1,F1_equilibrated,F3_release_last,3.3044981872192795e-05,1.1275506759286216e-05
4831,2,2,2,F1_equilibrated,F3_release_last,4.9477370683747614e-05,2.3161766133135154e-05
4831,3,4,3,F1_equilibrated,F3_release_last,3.678107839826276e-05,3.3333832816839282e-06
4831,4,3,4,F1_equilibrated,F3_release_last,1.5157521070561283e-05,0.0
4832,1,1,1,F1_equilibrated,F3_release_last,4.376519403529204e-05,3.510053509534294e-05
4832,2,2,2,F1_equilibrated,F3_release_last,1.1726848398347332e-05,0.0
4832,3,4,3,F1_equilibrated,F3_release_last,9.445344422105706e-06,0.0
4832,4,3,4,F1_equilibrated,F3_release_last,3.525050527828505e-05,1.9064349816015733e-05
4833,1,1,1,F1_equilibrated,F3_release_last,1.6403533291864565e-06,0.0
4833,2,2,2,F1_equilibrated,F3_release_last,6.121881966888402e-06,0.0
4833,3,4,3,F1_equilibrated,F3_release_last,2.284717453836715e-05,0.0
4833,4,3,4,F1_equilibrated,F3_release_last,6.1218819668888355e-06,0.0
4834,1,1,1,F1_equilibrated,F3_release_last,1.4954521451408711e-05,5.38736966243362e-06
4834,2,2,2,F1_equilibrated,F3_release_last,3.460421265035667e-05,3.1545104255967856e-05
4834,3,4,3,F1_equilibrated,F3_release_last,4.102572690577351e-05,3.112849966849213e-05
4834,4,3,4,F1_equilibrated,F3_release_last,3.219963160248224e-05,6.583812033594176e-06
4835,1,1,1,F1_equilibrated,F3_release_last,3.296385932116978e-05,0.0
4835,2,2,2,F1_equilibrated,F3_release_last,8.832639484520309e-06,0.0
4835,3,4,3,F1_equilibrated,F3_release_last,9.35245706411552e-06,0.0
4835,4,3,4,F1_equilibrated,F3_release_last,3.4903844938884675e-05,4.451607508526546e-06
4836,1,1,1,F1_equilibrated,F3_release_last,1.0068796820439721e-05,0.0
4836,2,2,2,F1_equilibrated,F3_release_last,3.757726130496682e-05,1.2892664169185007e-05
4836,3,4,3,F1_equilibrated,F3_release_last,4.29265365670152e-05,1.773763160123229e-05
4836,4,3,4,F1_equilibrated,F3_release_last,1.1502130806997218e-05,0.0
4837,1,1,1,F1_equilibrated,F3_release_last,4.428733498216316e-05,7.308696639326715e-06
4837,2,2,2,F1_equilibrated,F3_release_last,3.5111132706265244e-05,0.0
4837,3,4,3,F1_equilibrated,F3_release_last,1.821220448419269e-05,0.0
4837,4,3,4,F1_equilibrated,F3_release_last,4.472449538997416e-05,4.0137222224714744e-05
4838,1,1,1,F1_equilibrated,F3_release_last,3.690175469398243e-05,0.0
4838,2,2,2,F1_equilibrated,F3_release_last,5.0970027217473075e-05,1.725248667044498e-05
4838,3,4,3,F1_equilibrated,F3_release_last,5.1363616388290685e-05,1.896676688568845e-05
4838,4,3,4,F1_equilibrated,F3_release_last,1.999115159414394e-05,0.0
4839,1,1,1,F1_equilibrated,F3_release_last,5.263856558039744e-05,1.6442112324004457e-05
4839,2,2,2,F1_equilibrated,F3_release_last,4.31288246387912e-05,0.0
4839,3,4,3,F1_equilibrated,F3_release_last,2.1659689957067435e-05,0.0
4839,4,3,4,F1_equilibrated,F3_release_last,5.181069989517763e-05,8.194641634891048e-08
4840,1,1,1,F1_equilibrated,F3_release_last,4.479512229997769e-05,0.0
4840,2,2,2,F1_equilibrated,F3_release_last,5.885727311247691e-05,1.8510804947572692e-05
4840,3,4,3,F1_equilibrated,F3_release_last,6.564201157790734e-05,2.552303377701293e-05
4840,4,3,4,F1_equilibrated,F3_release_last,2.5365778752718844e-05,0.0
4841,1,1,1,F1_equilibrated,F3_release_last,5.047866107235708e-05,1.2685601810739715e-05
4841,2,2,2,F1_equilibrated,F3_release_last,1.3525716469340796e-05,0.0
4841,3,4,3,F1_equilibrated,F3_release_last,1.698716671259988e-05,3.436863145307083e-05
4841,4,3,4,F1_equilibrated,F3_release_last,6.339696924806404e-05,5.0406987333474e-05
4842,1,1,1,F1_equilibrated,F3_release_last,1.1202152620484046e-05,0.0
4842,2,2,2,F1_equilibrated,F3_release_last,4.180700273378156e-05,0.0
4842,3,4,3,F1_equilibrated,F3_release_last,4.220624508206351e-05,0.0
4842,4,3,4,F1_equilibrated,F3_release_last,1.130912928528835e-05,0.0
4843,1,1,1,F1_equilibrated,F3_release_last,5.705760408007167e-05,0.0
4843,2,2,2,F1_equilibrated,F3_release_last,6.811817169082024e-05,0.0
4843,3,4,3,F1_equilibrated,F3_release_last,7.64346417795013e-05,4.054658462773384e-05
4843,4,3,4,F1_equilibrated,F3_release_last,5.965657356155063e-05,6.330216189295553e-06
4844,1,1,1,F1_equilibrated,F3_release_last,6.90763856408521e-05,0.0
4844,2,2,2,F1_equilibrated,F3_release_last,6.0633707226115385e-05,0.0
4844,3,4,3,F1_equilibrated,F3_release_last,2.9610695050001287e-05,0.0
4844,4,3,4,F1_equilibrated,F3_release_last,6.838387289644782e-05,0.0
4845,1,1,1,F1_equilibrated,F3_release_last,5.006446332246964e-05,9.264594373069464e-06
4845,2,2,2,F1_equilibrated,F3_release_last,2.9631430394872968e-05,3.910226207176192e-05
4845,3,4,3,F1_equilibrated,F3_release_last,6.846125825701876e-05,4.169508448162169e-05
4845,4,3,4,F1_equilibrated,F3_release_last,2.9631430394872968e-05,1.3173205135921058e-05
4846,1,1,1,F1_equilibrated,F3_release_last,2.8460894676164e-05,0.0
4846,2,2,2,F1_equilibrated,F3_release_last,4.5695964548182755e-05,0.0
4846,3,4,3,F1_equilibrated,F3_release_last,7.682287438382472e-05,1.4143911502657305e-05
4846,4,3,4,F1_equilibrated,F3_release_last,8.110616756351954e-05,2.964702989120393e-05
4847,1,1,1,F1_equilibrated,F3_release_last,5.055871443094412e-05,0.0
4847,2,2,2,F1_equilibrated,F3_release_last,4.660892430312889e-05,0.0
4847,3,4,3,F1_equilibrated,F3_release_last,2.5447377034144847e-05,0.0
4847,4,3,4,F1_equilibrated,F3_release_last,6.190914640978769e-05,1.4064031348565175e-05
4848,1,1,1,F1_equilibrated,F3_release_last,4.499984210207947e-05,0.0
4848,2,2,2,F1_equilibrated,F3_release_last,4.455353790306857e-05,0.0
4848,3,4,3,F1_equilibrated,F3_release_last,4.317741480363603e-05,2.2227573585750175e-06
4848,4,3,4,F1_equilibrated,F3_release_last,2.0428224677441e-05,0.0
4849,1,1,1,F1_equilibrated,F3_release_last,4.3211583341655826e-05,7.308753831152806e-06
4849,2,2,2,F1_equilibrated,F3_release_last,3.9991599497439176e-05,9.96364336686758e-07
4849,3,4,3,F1_equilibrated,F3_release_last,1.9086270116029994e-05,5.320573224465788e-06
4849,4,3,4,F1_equilibrated,F3_release_last,4.281783916262709e-05,1.6579006237637e-05
4850,1,1,1,F1_equilibrated,F3_release_last,4.202504109875223e-05,0.0
4850,2,2,2,F1_equilibrated,F3_release_last,5.080049071198682e-05,0.0
4850,3,4,3,F1_equilibrated,F3_release_last,4.165186785424525e-05,9.398950936947764e-06
4850,4,3,4,F1_equilibrated,F3_release_last,1.877384904554885e-05,0.0
4851,1,1,1,F1_equilibrated,F3_release_last,4.48725297470514e-05,1.0125077907268461e-05
4851,2,2,2,F1_equilibrated,F3_release_last,1.9901589592325603e-05,4.368111533093345e-06
4851,3,4,3,F1_equilibrated,F3_release_last,4.2247101843506316e-05,2.2246284248021893e-05
4851,4,3,4,F1_equilibrated,F3_release_last,4.794150698519267e-05,2.1278261852600592e-05
4852,1,1,1,F1_equilibrated,F3_release_last,1.8980899439267895e-05,0.0
4852,2,2,2,F1_equilibrated,F3_release_last,4.143646731781178e-05,5.538457851266693e-06
4852,3,4,3,F1_equilibrated,F3_release_last,1.898089943926963e-05,6.282758478495971e-06
4852,4,3,4,F1_equilibrated,F3_release_last,3.448713043926327e-05,1.5525277509979363e-05
4853,1,1,1,F1_equilibrated,F3_release_last,4.997487700526826e-05,1.0954262475697512e-05
4853,2,2,2,F1_equilibrated,F3_release_last,5.0846678208689086e-05,5.933483325195688e-06
4853,3,4,3,F1_equilibrated,F3_release_last,4.0588760058225815e-05,1.5532644327435332e-05
4853,4,3,4,F1_equilibrated,F3_release_last,2.061582616818408e-05,1.194779051062289e-05
4854,1,1,1,F1_equilibrated,F3_release_last,5.046599024046035e-05,0.0
4854,2,2,2,F1_equilibrated,F3_release_last,4.8554130166010914e-05,0.0
4854,3,4,3,F1_equilibrated,F3_release_last,5.1146455561017906e-05,1.0790916784079964e-05
4854,4,3,4,F1_equilibrated,F3_release_last,4.8769417548451266e-05,1.968207797719006e-05
4855,1,1,1,F1_equilibrated,F3_release_last,4.751244723523451e-05,6.072973083883198e-07
4855,2,2,2,F1_equilibrated,F3_release_last,4.657837661741979e-05,2.5306060231098867e-06
4855,3,4,3,F1_equilibrated,F3_release_last,4.871385809427503e-05,3.846782029497207e-06
4855,4,3,4,F1_equilibrated,F3_release_last,5.1131568450140524e-05,8.74821299391552e-06
4856,1,1,1,F1_equilibrated,F3_release_last,4.39595303851608e-05,6.566541425648406e-06
4856,2,2,2,F1_equilibrated,F3_release_last,3.773878003923703e-05,5.752285977963026e-06
4856,3,4,3,F1_equilibrated,F3_release_last,1.7601404856822447e-05,7.453555415602546e-06
4856,4,3,4,F1_equilibrated,F3_release_last,3.972947783736219e-05,7.257333027449681e-06
4857,1,1,1,F1_equilibrated,F3_release_last,3.786122227756629e-05,5.236804671938065e-06
4857,2,2,2,F1_equilibrated,F3_release_last,4.441649103960679e-05,5.0858233831044784e-06
4857,3,4,3,F1_equilibrated,F3_release_last,4.1603409415997064e-05,9.04635368795476e-06
4857,4,3,4,F1_equilibrated,F3_release_last,1.810352330998584e-05,9.783118389565049e-06
4858,1,1,1,F1_equilibrated,F3_release_last,4.728877383197369e-05,4.095421498927308e-06
4858,2,2,2,F1_equilibrated,F3_release_last,4.8580727592400716e-05,2.34121494765982e-06
4858,3,4,3,F1_equilibrated,F3_release_last,5.430312632987572e-05,7.3644381905256864e-06
4858,4,3,4,F1_equilibrated,F3_release_last,5.130306381150203e-05,9.08111327721701e-06
4859,1,1,1,F1_equilibrated,F3_release_last,4.961230552028191e-05,5.232197171375127e-06
4859,2,2,2,F1_equilibrated,F3_release_last,5.113867507079879e-05,8.601872633007745e-06
4859,3,4,3,F1_equilibrated,F3_release_last,5.528299021924539e-05,8.059807711145945e-06
4859,4,3,4,F1_equilibrated,F3_release_last,5.536954439676854e-05,9.64376078272538e-06
4860,1,1,1,F1_equilibrated,F3_release_last,4.334049913450044e-05,8.878083091471128e-06
4860,2,2,2,F1_equilibrated,F3_release_last,2.0509116719649723e-05,6.428676949227956e-06
4860,3,4,3,F1_equilibrated,F3_release_last,4.744461471454901e-05,7.961197825415893e-06
4860,4,3,4,F1_equilibrated,F3_release_last,5.315951171082009e-05,8.272764518372578e-06
4861,1,1,1,F1_equilibrated,F3_release_last,1.860844920929805e-05,6.397484450154254e-06
4861,2,2,2,F1_equilibrated,F3_release_last,3.624711141756755e-05,5.262083480854626e-06
4861,3,4,3,F1_equilibrated,F3_release_last,4.474890829263625e-05,7.233283793697028e-06
4861,4,3,4,F1_equilibrated,F3_release_last,4.5191000320788516e-05,8.325523161457947e-06
4862,1,1,1,F1_equilibrated,F3_release_last,4.1283388262305584e-05,1.12344706189487e-05
4862,2,2,2,F1_equilibrated,F3_release_last,3.740409027485486e-05,1.067985406423967e-05
4862,3,4,3,F1_equilibrated,F3_release_last,1.7026710683929955e-05,7.223906649679373e-06
4862,4,3,4,F1_equilibrated,F3_release_last,3.7202309629044694e-05,8.151240621081732e-06
4863,1,1,1,F1_equilibrated,F3_release_last,3.8304692121491485e-05,1.0267239849015867e-05
4863,2,2,2,F1_equilibrated,F3_release_last,4.464448011133257e-05,1.0248143327646437e-05
4863,3,4,3,F1_equilibrated,F3_release_last,4.445344822203226e-05,1.1416954677382707e-05
4863,4,3,4,F1_equilibrated,F3_release_last,1.8969647414126406e-05,7.441403463377466e-06
4864,1,1,1,F1_equilibrated,F3_release_last,4.645867641690088e-05,1.1163727517710153e-05
4864,2,2,2,F1_equilibrated,F3_release_last,4.507536490877019e-05,1.1231432425254676e-05
4864,3,4,3,F1_equilibrated,F3_release_last,5.1040368391271074e-05,9.809089384641995e-06
4864,4,3,4,F1_equilibrated,F3_release_last,5.3046772008544935e-05,1.1352770938775339e-05
4865,1,1,1,F1_equilibrated,F3_release_last,4.2182987242721584e-05,9.92198128853131e-06
4865,2,2,2,F1_equilibrated,F3_release_last,3.5664176012537366e-05,8.840784110807293e-06
4865,3,4,3,F1_equilibrated,F3_release_last,1.7663398512803713e-05,4.649534927572956e-06
4865,4,3,4,F1_equilibrated,F3_release_last,4.155942203759935e-05,7.985416138763706e-06
4866,1,1,1,F1_equilibrated,F3_release_last,3.3321463649205185e-05,1.0370384646436444e-05
4866,2,2,2,F1_equilibrated,F3_release_last,3.3439865675246455e-05,1.3582533728634253e-05
4866,3,4,3,F1_equilibrated,F3_release_last,2.88963654802004e-05,1.0009357841400017e-05
4866,4,3,4,F1_equilibrated,F3_release_last,1.4270342734538921e-05,2.266715445517183e-06
4867,1,1,1,F1_equilibrated,F3_release_last,2.6407370283058548e-05,1.2114170879572997e-05
4867,2,2,2,F1_equilibrated,F3_release_last,7.075833541574789e-06,8.946541078131212e-06
4867,3,4,3,F1_equilibrated,F3_release_last,7.237847342352749e-06,3.7316241833481104e-06
4867,4,3,4,F1_equilibrated,F3_release_last,2.7012014019087843e-05,7.112614831212075e-06
4868,1,1,1,F1_equilibrated,F3_release_last,5.17962870846822e-06,5.539497917560199e-06
4868,2,2,2,F1_equilibrated,F3_release_last,1.9330637504345882e-05,1.5583817922385423e-05
4868,3,4,3,F1_equilibrated,F3_release_last,5.17962870846822e-06,1.7605941172304119e-06
4868,4,3,4,F1_equilibrated,F3_release_last,1.3878773295287333e-06,1.6840364399364153e-06
4869,1,1,1,F1_equilibrated,F3_release_last,2.4611476858608927e-05,1.3578822990156694e-05
4869,2,2,2,F1_equilibrated,F3_release_last,2.4887989485182505e-05,1.0515882454943974e-05
4869,3,4,3,F1_equilibrated,F3_release_last,6.6687166837900436e-06,3.2982580808348008e-06
4869,4,3,4,F1_equilibrated,F3_release_last,6.594625348802646e-06,7.521972887752264e-06
4870,1,1,1,F1_equilibrated,F3_release_last,2.654491212567521e-05,7.109028230771822e-06
4870,2,2,2,F1_equilibrated,F3_release_last,3.079519633713071e-05,4.518140909621658e-06
4870,3,4,3,F1_equilibrated,F3_release_last,8.251547989291882e-06,1.1079425208317551e-06
4870,4,3,4,F1_equilibrated,F3_release_last,7.112687767230411e-06,1.2125477622123258e-06
4871,1,1,1,F1_equilibrated,F3_release_last,3.4479895779288006e-05,1.482481166912024e-05
4871,2,2,2,F1_equilibrated,F3_release_last,4.029639765442891e-05,1.0633493506998198e-05
4871,3,4,3,F1_equilibrated,F3_release_last,3.395048939137078e-05,5.412029462177484e-06
4871,4,3,4,F1_equilibrated,F3_release_last,1.544271526110648e-05,2.215514368339227e-06
4872,1,1,1,F1_equilibrated,F3_release_last,3.5579274730579424e-05,6.955513847261945e-06
4872,2,2,2,F1_equilibrated,F3_release_last,1.6875353361932993e-05,5.981055170477733e-06
4872,3,4,3,F1_equilibrated,F3_release_last,3.812599374908819e-05,1.8442628458763353e-06
4872,4,3,4,F1_equilibrated,F3_release_last,4.002845554391607e-05,2.240050407464802e-06
4873,1,1,1,F1_equilibrated,F3_release_last,1.678702874588836e-05,3.4163898141189274e-06
4873,2,2,2,F1_equilibrated,F3_release_last,3.524964277594293e-05,6.4215834285484726e-06
4873,3,4,3,F1_equilibrated,F3_release_last,4.6669219727946826e-05,6.393021510873748e-06
4873,4,3,4,F1_equilibrated,F3_release_last,3.990538114932718e-05,2.452475267325071e-06
4874,1,1,1,F1_equilibrated,F3_release_last,3.528292135593705e-05,9.366052200810967e-06
4874,2,2,2,F1_equilibrated,F3_release_last,1.6911226097232612e-05,7.596047790437094e-06
4874,3,4,3,F1_equilibrated,F3_release_last,4.036889197470486e-05,5.914163828065356e-06
4874,4,3,4,F1_equilibrated,F3_release_last,4.679341707929108e-05,6.389667762380638e-06
4875,1,1,1,F1_equilibrated,F3_release_last,1.066764144348406e-05,5.574750085564134e-06
4875,2,2,2,F1_equilibrated,F3_release_last,1.1981546206797991e-05,8.323088246739094e-06
4875,3,4,3,F1_equilibrated,F3_release_last,4.471573919699601e-05,7.782443756219502e-06
4875,4,3,4,F1_equilibrated,F3_release_last,3.981217986401275e-05,5.23053932758818e-06
4876,1,1,1,F1_equilibrated,F3_release_last,2.0903560293101045e-05,9.612461404211268e-06
4876,2,2,2,F1_equilibrated,F3_release_last,4.396505131941224e-05,1.1762767725068861e-05
4876,3,4,3,F1_equilibrated,F3_release_last,5.78670607364936e-05,1.1298064124530202e-05
4876,4,3,4,F1_equilibrated,F3_release_last,4.955352994621964e-05,9.025297226251169e-06
4877,1,1,1,F1_equilibrated,F3_release_last,5.402327052133303e-05,1.0906573703337637e-05
4877,2,2,2,F1_equilibrated,F3_release_last,5.844134538833014e-05,1.1732913376016939e-05
4877,3,4,3,F1_equilibrated,F3_release_last,7.024776533245611e-05,1.1864191214329845e-05
4877,4,3,4,F1_equilibrated,F3_release_last,6.341206439621633e-05,8.509155355038156e-06
4878,1,1,1,F1_equilibrated,F3_release_last,5.956973679624965e-05,1.1765373016113393e-05
4878,2,2,2,F1_equilibrated,F3_release_last,5.8234484586514035e-05,1.400778261387921e-05
4878,3,4,3,F1_equilibrated,F3_release_last,7.163768900990408e-05,1.3845617014775604e-05
4878,4,3,4,F1_equilibrated,F3_release_last,7.245181480493301e-05,1.1805243458311602e-05
4879,1,1,1,F1_equilibrated,F3_release_last,5.714166699560992e-05,1.4642616462443199e-05
4879,2,2,2,F1_equilibrated,F3_release_last,5.549128602358455e-05,1.6629822637373145e-05
4879,3,4,3,F1_equilibrated,F3_release_last,6.324240807750216e-05,1.0288603995262015e-05
4879,4,3,4,F1_equilibrated,F3_release_last,6.917003591451996e-05,1.4444489065744241e-05
4880,1,1,1,F1_equilibrated,F3_release_last,4.5985803099685835e-05,1.5592935762805387e-05
4880,2,2,2,F1_equilibrated,F3_release_last,2.166672177311875e-05,1.2826665844885158e-05
4880,3,4,3,F1_equilibrated,F3_release_last,5.047932273250996e-05,6.185352149699506e-06
4880,4,3,4,F1_equilibrated,F3_release_last,5.823424657442136e-05,9.200841082367605e-06
4881,1,1,1,F1_equilibrated,F3_release_last,2.4137503518828035e-05,5.016982302099685e-06
4881,2,2,2,F1_equilibrated,F3_release_last,1.86340786558134e-05,3.2262975349130715e-06
4881,3,4,3,F1_equilibrated,F3_release_last,2.082974889420201e-05,2.5977208855621503e-06
4881,4,3,4,F1_equilibrated,F3_release_last,2.613909414887655e-05,5.027122578852912e-06
4882,1,1,1,F1_equilibrated,F3_release_last,1.3426120739321186e-05,1.0922468338685021e-06
4882,2,2,2,F1_equilibrated,F3_release_last,4.7011399707987535e-06,0.0
4882,3,4,3,F1_equilibrated,F3_release_last,8.428525242474454e-06,0.0
4882,4,3,4,F1_equilibrated,F3_release_last,1.6084216258235824e-05,1.008538130681991e-06
4883,1,1,1,F1_equilibrated,F3_release_last,1.5479912612222384e-06,0.0
4883,2,2,2,F1_equilibrated,F3_release_last,1.6584095513614964e-06,0.0
4883,3,4,3,F1_equilibrated,F3_release_last,2.890697031358001e-06,0.0
4883,4,3,4,F1_equilibrated,F3_release_last,4.893332420308032e-06,0.0
4884,1,1,1,F1_equilibrated,F3_release_last,1.6350782590917462e-06,0.0
4884,2,2,2,F1_equilibrated,F3_release_last,1.460917693065205e-06,0.0
4884,3,4,3,F1_equilibrated,F3_release_last,1.8637537608680722e-06,6.842392962737775e-08
4884,4,3,4,F1_equilibrated,F3_release_last,2.078923876154483e-06,0.0
4885,1,1,1,F1_equilibrated,F3_release_last,1.1562228239086981e-06,3.5547258820081575e-07
4885,2,2,2,F1_equilibrated,F3_release_last,4.979415265939048e-07,0.0
4885,3,4,3,F1_equilibrated,F3_release_last,1.1336434894003867e-06,0.0
4885,4,3,4,F1_equilibrated,F3_release_last,1.6104666446163467e-06,5.052138337222213e-07
4886,1,1,1,F1_equilibrated,F3_release_last,2.443702481265571e-07,0.0
4886,2,2,2,F1_equilibrated,F3_release_last,2.0988192932840598e-07,0.0
4886,3,4,3,F1_equilibrated,F3_release_last,7.832900238442374e-07,0.0
4886,4,3,4,F1_equilibrated,F3_release_last,9.120021818665792e-07,0.0
4887,1,1,1,F1_equilibrated,F3_release_last,4.0059968476027405e-07,0.0
4887,2,2,2,F1_equilibrated,F3_release_last,9.56138601303783e-07,0.0
4887,3,4,3,F1_equilibrated,F3_release_last,1.0926401620010276e-06,1.7273703358016085e-07
4887,4,3,4,F1_equilibrated,F3_release_last,8.316918247436577e-07,0.0
4888,1,1,1,F1_equilibrated,F3_release_last,1.1252113363735317e-06,0.0
4888,2,2,2,F1_equilibrated,F3_release_last,1.0315877222152664e-06,0.0
4888,3,4,3,F1_equilibrated,F3_release_last,9.028096715997172e-07,0.0
4888,4,3,4,F1_equilibrated,F3_release_last,1.1116961316335488e-06,2.6187719596657423e-07
4889,1,1,1,F1_equilibrated,F3_release_last,8.212189379560057e-07,0.0
4889,2,2,2,F1_equilibrated,F3_release_last,3.4010434519143656e-07,0.0
4889,3,4,3,F1_equilibrated,F3_release_last,6.573546283069486e-07,0.0
4889,4,3,4,F1_equilibrated,F3_release_last,7.810692326954278e-07,0.0
4890,1,1,1,F1_equilibrated,F3_release_last,3.4206209235751884e-07,0.0
4890,2,2,2,F1_equilibrated,F3_release_last,8.285253498481571e-07,0.0
4890,3,4,3,F1_equilibrated,F3_release_last,1.1028647248611509e-06,9.159993305830129e-07
4890,4,3,4,F1_equilibrated,F3_release_last,7.43579470560731e-07,0.0
4891,1,1,1,F1_equilibrated,F3_release_last,1.0435409796049272e-06,0.0
4891,2,2,2,F1_equilibrated,F3_release_last,1.1445113470312068e-06,0.0
4891,3,4,3,F1_equilibrated,F3_release_last,1.1988946733508505e-06,7.664057674328587e-07
4891,4,3,4,F1_equilibrated,F3_release_last,1.2248660657503729e-06,8.000847237840941e-07
4892,1,1,1,F1_equilibrated,F3_release_last,1.189171843164737e-06,0.0
4892,2,2,2,F1_equilibrated,F3_release_last,1.2102162202665145e-06,0.0
4892,3,4,3,F1_equilibrated,F3_release_last,8.982328221943957e-07,3.566702399011186e-07
4892,4,3,4,F1_equilibrated,F3_release_last,1.1113735595188724e-06,4.2705348782078853e-07
4893,1,1,1,F1_equilibrated,F3_release_last,1.1298490194397903e-06,0.0
4893,2,2,2,F1_equilibrated,F3_release_last,8.892373664173045e-07,0.0
4893,3,4,3,F1_equilibrated,F3_release_last,3.4263902748538473e-07,7.1637023928047015e-09
4893,4,3,4,F1_equilibrated,F3_release_last,6.922510251421057e-07,0.0
4894,1,1,1,F1_equilibrated,F3_release_last,7.454162480981984e-07,0.0
4894,2,2,2,F1_equilibrated,F3_release_last,5.931012986714902e-07,0.0
4894,3,4,3,F1_equilibrated,F3_release_last,3.1523559576179816e-07,0.0
4894,4,3,4,F1_equilibrated,F3_release_last,2.4161804764885294e-07,0.0
4895,1,1,1,F1_equilibrated,F3_release_last,4.821043887036475e-07,0.0
4895,2,2,2,F1_equilibrated,F3_release_last,3.3117014061501707e-07,0.0
4895,3,4,3,F1_equilibrated,F3_release_last,1.3062113768100346e-07,0.0
4895,4,3,4,F1_equilibrated,F3_release_last,2.85494063373568e-07,0.0
4896,1,1,1,F1_equilibrated,F3_release_last,2.5228088978672137e-07,0.0
4896,2,2,2,F1_equilibrated,F3_release_last,1.876856964413623e-07,0.0
4896,3,4,3,F1_equilibrated,F3_release_last,5.029023079233547e-08,0.0
4896,4,3,4,F1_equilibrated,F3_release_last,6.759846068415774e-08,0.0
4897,1,1,1,F1_equilibrated,F3_release_last,1.565216703172445e-07,0.0
4897,2,2,2,F1_equilibrated,F3_release_last,1.3597516092313266e-07,0.0
4897,3,4,3,F1_equilibrated,F3_release_last,3.8737897337528615e-07,0.0
4897,4,3,4,F1_equilibrated,F3_release_last,1.3597516092313266e-07,0.0
4898,1,1,1,F1_equilibrated,F3_release_last,3.0785143649033177e-07,0.0
4898,2,2,2,F1_equilibrated,F3_release_last,7.979726633496699e-07,0.0
4898,3,4,3,F1_equilibrated,F3_release_last,1.418087359078744e-06,7.01315611339608e-08
4898,4,3,4,F1_equilibrated,F3_release_last,7.309199014771643e-07,0.0
4899,1,1,1,F1_equilibrated,F3_release_last,9.840627247224729e-07,2.3508070122034785e-07
4899,2,2,2,F1_equilibrated,F3_release_last,1.0023490003171999e-06,0.0
4899,3,4,3,F1_equilibrated,F3_release_last,5.660654240347007e-07,0.0
4899,4,3,4,F1_equilibrated,F3_release_last,1.3739147349793742e-06,4.35473881454179e-07
4900,1,1,1,F1_equilibrated,F3_release_last,1.0320916408311943e-06,0.0
4900,2,2,2,F1_equilibrated,F3_release_last,1.0950637702720784e-06,0.0
4900,3,4,3,F1_equilibrated,F3_release_last,2.934214529049699e-07,0.0
4900,4,3,4,F1_equilibrated,F3_release_last,2.765481216756606e-07,0.0
4901,1,1,1,F1_equilibrated,F3_release_last,9.991709155431744e-07,0.0
4901,2,2,2,F1_equilibrated,F3_release_last,6.742146349000637e-07,0.0
4901,3,4,3,F1_equilibrated,F3_release_last,1.6976876240572432e-06,0.0
4901,4,3,4,F1_equilibrated,F3_release_last,6.742146349000909e-07,0.0
4902,1,1,1,F1_equilibrated,F3_release_last,7.911600432986953e-07,0.0
4902,2,2,2,F1_equilibrated,F3_release_last,1.4356171213985138e-06,0.0
4902,3,4,3,F1_equilibrated,F3_release_last,5.35779603727521e-06,0.0
4902,4,3,4,F1_equilibrated,F3_release_last,2.9526494785090274e-06,0.0
4903,1,1,1,F1_equilibrated,F3_release_last,2.9799560478085334e-06,1.2087649515562192e-07
4903,2,2,2,F1_equilibrated,F3_release_last,6.554711380767422e-06,3.5807117093786935e-06
4903,3,4,3,F1_equilibrated,F3_release_last,2.9799560478085334e-06,4.046608758191078e-06
4903,4,3,4,F1_equilibrated,F3_release_last,5.365112810467036e-06,1.2353787272720717e-06
4904,1,1,1,F1_equilibrated,F3_release_last,8.838379473136994e-06,4.594843083766791e-06
4904,2,2,2,F1_equilibrated,F3_release_last,1.1502721396155526e-05,5.298523810771663e-06
4904,3,4,3,F1_equilibrated,F3_release_last,3.0821449088600395e-06,0.0
4904,4,3,4,F1_equilibrated,F3_release_last,2.3682366422268526e-06,0.0
4905,1,1,1,F1_equilibrated,F3_release_last,1.0455990516132908e-05,6.129178568075313e-06
4905,2,2,2,F1_equilibrated,F3_release_last,4.931926647041337e-06,0.0
4905,3,4,3,F1_equilibrated,F3_release_last,9.271716072032656e-06,0.0
4905,4,3,4,F1_equilibrated,F3_release_last,4.931926647041445e-06,0.0
4906,1,1,1,F1_equilibrated,F3_release_last,5.151326832293548e-06,0.0
4906,2,2,2,F1_equilibrated,F3_release_last,1.1274803154684388e-05,0.0
4906,3,4,3,F1_equilibrated,F3_release_last,1.3438539074675363e-05,0.0
4906,4,3,4,F1_equilibrated,F3_release_last,1.1551056002341814e-05,0.0
4907,1,1,1,F1_equilibrated,F3_release_last,1.4265499313892709e-05,3.7224381002711376e-06
4907,2,2,2,F1_equilibrated,F3_release_last,1.631275684846052e-05,8.56800037228371e-06
4907,3,4,3,F1_equilibrated,F3_release_last,1.4813192995107981e-05,2.217915202640407e-06
4907,4,3,4,F1_equilibrated,F3_release_last,1.4312626047486795e-05,0.0
4908,1,1,1,F1_equilibrated,F3_release_last,1.6561751849270782e-05,7.693889513166218e-06
4908,2,2,2,F1_equilibrated,F3_release_last,1.5194761307747587e-05,0.0
