uel_integration_point,integration_point,expected_sdv16,sdv16_error,odb_integration_point,odb_sdv12,step,sdv15_error,odb_sdv13,expected_sdv15,odb_sdv16,odb_sdv15,frame_index,element,frame_tag
2,2,8.848242304701925e-05,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0010369512403116744,8.848242304701925e-05,0.0010369512403116744,1,4827,F0_ingested
3,3,8.079708645029459e-05,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.001020091661562394,8.079708645029459e-05,0.001020091661562394,1,4827,F0_ingested
4,4,7.373425605040166e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.000890436928578826,7.373425605040166e-05,0.000890436928578826,1,4827,F0_ingested
1,1,9.73466452375847e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-2.168404344971009e-19,0.0,0.0011346861171025507,9.73466452375847e-05,0.0011346861171025505,1,4828,F0_ingested
2,2,0.00010442742808401601,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0012343732915309357,0.00010442742808401601,0.0012343732915309357,1,4828,F0_ingested
3,3,0.0001070662313442552,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.001246707650866748,0.0001070662313442552,0.001246707650866748,1,4828,F0_ingested
4,4,9.246230280410514e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0011155541138862955,9.246230280410514e-05,0.0011155541138862955,1,4828,F0_ingested
1,1,0.00010611828205622336,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0013303735294241368,0.00010611828205622336,0.0013303735294241368,1,4829,F0_ingested
2,2,0.0001183719018163951,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0014929638824586764,0.0001183719018163951,0.0014929638824586764,1,4829,F0_ingested
3,3,0.00011332199773428779,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0015028538780016197,0.00011332199773428779,0.0015028538780016197,1,4829,F0_ingested
4,4,0.00010749555147916949,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-2.168404344971009e-19,0.0,0.0013504843098902136,0.00010749555147916949,0.0013504843098902134,1,4829,F0_ingested
1,1,0.0001363821548682945,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0016264209135061027,0.0001363821548682945,0.0016264209135061027,1,4830,F0_ingested
2,2,0.00015797970846638895,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-4.336808689942018e-19,0.0,0.0018284419499204297,0.00015797970846638895,0.0018284419499204293,1,4830,F0_ingested
3,3,0.0001697698974842506,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0018929441488080949,0.0001697698974842506,0.0018929441488080949,1,4830,F0_ingested
4,4,0.00011702585982650188,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.001648205553765983,0.00011702585982650188,0.001648205553765983,1,4830,F0_ingested
1,1,0.0001585694094248998,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.001973461845200562,0.0001585694094248998,0.001973461845200562,1,4831,F0_ingested
2,2,0.00016532653801250372,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.002167642530799876,0.00016532653801250372,0.002167642530799876,1,4831,F0_ingested
3,3,0.00017995428062489468,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0022037576798761846,0.00017995428062489468,0.0022037576798761846,1,4831,F0_ingested
4,4,0.00017416845411759847,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0020418038923527165,0.00017416845411759847,0.0020418038923527165,1,4831,F0_ingested
1,1,0.00016998164250160174,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0023557139099367377,0.00016998164250160174,0.0023557139099367377,1,4832,F0_ingested
2,2,0.00023067316080002033,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0026753537875888805,0.00023067316080002033,0.0026753537875888805,1,4832,F0_ingested
3,3,0.00022920176485848195,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.002642359847392326,0.00022920176485848195,0.002642359847392326,1,4832,F0_ingested
4,4,0.000180473531164038,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0023646761630387496,0.000180473531164038,0.0023646761630387496,1,4832,F0_ingested
1,1,0.0002810465921513715,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.002887031863692811,0.0002810465921513715,0.002887031863692811,1,4833,F0_ingested
2,2,0.000282266856888323,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-4.336808689942018e-19,0.0,0.003145707244805038,0.000282266856888323,0.0031457072448050375,1,4833,F0_ingested
3,3,0.00027551539574764586,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0031013918910889247,0.00027551539574764586,0.0031013918910889247,1,4833,F0_ingested
4,4,0.0002498094503930028,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0028397622317746767,0.0002498094503930028,0.0028397622317746767,1,4833,F0_ingested
1,1,0.00028349166807225857,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-4.336808689942018e-19,0.0,0.0033471684984732503,0.00028349166807225857,0.00334716849847325,1,4834,F0_ingested
2,2,0.00028419298660655086,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0036388954981391,0.00028419298660655086,0.0036388954981391,1,4834,F0_ingested
3,3,0.0002779964276596234,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0035988795778989537,0.0002779964276596234,0.0035988795778989537,1,4834,F0_ingested
4,4,0.0002758607552199073,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0033047967709433817,0.0002758607552199073,0.0033047967709433817,1,4834,F0_ingested
1,1,0.0003406279512853426,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0038861262067382617,0.0003406279512853426,0.0038861262067382617,1,4835,F0_ingested
2,2,0.0004031248807822538,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004269846064156578,0.0004031248807822538,0.004269846064156578,1,4835,F0_ingested
3,3,0.0003927119238899697,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004222073860094008,0.0003927119238899697,0.004222073860094008,1,4835,F0_ingested
4,4,0.00032597678691221487,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0038446632331724353,0.00032597678691221487,0.0038446632331724353,1,4835,F0_ingested
1,1,0.0004065708864183075,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004529458313915113,0.0004065708864183075,0.004529458313915113,1,4836,F0_ingested
2,2,0.0004080555136176183,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0048550123131043755,0.0004080555136176183,0.0048550123131043755,1,4836,F0_ingested
3,3,0.00039624832258402333,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0047710509944128236,0.00039624832258402333,0.0047710509944128236,1,4836,F0_ingested
4,4,0.0003936006693509726,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0044702987125964455,0.0003936006693509726,0.0044702987125964455,1,4836,F0_ingested
1,1,0.0004371160524188423,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005114610355258823,0.0004371160524188423,0.005114610355258823,1,4837,F0_ingested
2,2,0.0004886082479727403,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005498291396780919,0.0004886082479727403,0.005498291396780919,1,4837,F0_ingested
3,3,0.0005074144236532608,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005476073159449052,0.0005074144236532608,0.005476073159449052,1,4837,F0_ingested
4,4,0.0003974744282461521,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005040547445214838,0.0003974744282461521,0.005040547445214838,1,4837,F0_ingested
1,1,0.0005133666889240724,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0057655135615237154,0.0005133666889240724,0.0057655135615237154,1,4838,F0_ingested
2,2,0.0005199531931735557,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00611189705098748,0.0005199531931735557,0.00611189705098748,1,4838,F0_ingested
3,3,0.0005115819705782999,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006018463423140216,0.0005115819705782999,0.006018463423140216,1,4838,F0_ingested
4,4,0.000510203872309428,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005738104955999649,0.000510203872309428,0.005738104955999649,1,4838,F0_ingested
1,1,0.0005450572418930173,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006380771296402266,0.0005450572418930173,0.006380771296402266,1,4839,F0_ingested
2,2,0.0006092611881094507,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006768965906258439,0.0006092611881094507,0.006768965906258439,1,4839,F0_ingested
3,3,0.0005998887495024616,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.006737943043959807,0.0005998887495024616,0.006737943043959805,1,4839,F0_ingested
4,4,0.0005551442121807856,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006286369231371018,0.0005551442121807856,0.006286369231371018,1,4839,F0_ingested
1,1,0.0006272212941366762,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0070487489762595616,0.0006272212941366762,0.0070487489762595616,1,4840,F0_ingested
2,2,0.000638976185894137,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007424935928744055,0.000638976185894137,0.007424935928744055,1,4840,F0_ingested
3,3,0.0006262440803835108,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-8.673617379884035e-19,0.0,0.00730889933400838,0.0006262440803835108,0.007308899334008379,1,4840,F0_ingested
4,4,0.0006266747225018045,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.007011929159198,0.0006266747225018045,0.007011929159197999,1,4840,F0_ingested
1,1,0.0006685469243650134,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0077309885998648525,0.0006685469243650134,0.0077309885998648525,1,4841,F0_ingested
2,2,0.0007535297765724023,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008190953094674547,0.0007535297765724023,0.008190953094674547,1,4841,F0_ingested
3,3,0.0006772972251355709,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00827863560497801,0.0006772972251355709,0.00827863560497801,1,4841,F0_ingested
4,4,0.0006256523097420035,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007648312303202431,0.0006256523097420035,0.007648312303202431,1,4841,F0_ingested
1,1,0.0007712436397808586,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008458322438624207,0.0007712436397808586,0.008458322438624207,1,4842,F0_ingested
2,2,0.0007964019078066074,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008728824575871348,0.0007964019078066074,0.008728824575871348,1,4842,F0_ingested
3,3,0.000785041279870928,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00864734531933408,0.000785041279870928,0.00864734531933408,1,4842,F0_ingested
4,4,0.0007835974052043258,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008546325694862515,0.0007835974052043258,0.008546325694862515,1,4842,F0_ingested
1,1,0.0008119116417761758,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008930509582581344,0.0008119116417761758,0.008930509582581344,1,4843,F0_ingested
2,2,0.0008308574964663494,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009211021130790777,0.0008308574964663494,0.009211021130790777,1,4843,F0_ingested
3,3,0.0007830021548945528,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009055215267589862,0.0007830021548945528,0.009055215267589862,1,4843,F0_ingested
4,4,0.0007850108533654102,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008783701869382992,0.0007850108533654102,0.008783701869382992,1,4843,F0_ingested
1,1,0.0008588981626051392,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009425669546916232,0.0008588981626051392,0.009425669546916232,1,4844,F0_ingested
2,2,0.0008879242026081833,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009731588377325726,0.0008879242026081833,0.009731588377325726,1,4844,F0_ingested
3,3,0.000882669829828905,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009644653665642263,0.000882669829828905,0.009644653665642263,1,4844,F0_ingested
4,4,0.0008518137394622017,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009285906606119658,0.0008518137394622017,0.009285906606119658,1,4844,F0_ingested
1,1,0.0008867117830643125,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009941139074738807,0.0008867117830643125,0.009941139074738807,1,4845,F0_ingested
2,2,0.0008838443055652631,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010207723396423339,0.0008838443055652631,0.010207723396423339,1,4845,F0_ingested
3,3,0.0008790147930032128,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010041271285223773,0.0008790147930032128,0.010041271285223773,1,4845,F0_ingested
4,4,0.0008804785145681612,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009847053021399205,0.0008804785145681612,0.009847053021399205,1,4845,F0_ingested
1,1,0.00094786539106039,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010402912407479356,0.00094786539106039,0.010402912407479356,1,4846,F0_ingested
2,2,0.000980696994195004,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010669594381078985,0.000980696994195004,0.010669594381078985,1,4846,F0_ingested
3,3,0.0009483574651339597,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010474619260142929,0.0009483574651339597,0.010474619260142929,1,4846,F0_ingested
4,4,0.0009087593879230381,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01020942715209219,0.0009087593879230381,0.01020942715209219,1,4846,F0_ingested
1,1,0.0009926067972181216,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010854857405637122,0.0009926067972181216,0.010854857405637122,1,4847,F0_ingested
2,2,0.0010034978267530218,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011094323427894202,0.0010034978267530218,0.0110943234278942,1,4847,F0_ingested
3,3,0.0010108254716595117,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011005010712531375,0.0010108254716595117,0.011005010712531375,1,4847,F0_ingested
4,4,0.0009643733559931486,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010687795232674085,0.0009643733559931486,0.010687795232674085,1,4847,F0_ingested
1,1,0.001021521707025714,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011241231097011898,0.001021521707025714,0.011241231097011898,1,4848,F0_ingested
2,2,0.0010330526839763441,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011403124290805882,0.0010330526839763441,0.011403124290805882,1,4848,F0_ingested
3,3,0.0010285236392188828,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011256049810443999,0.0010285236392188828,0.011256049810443997,1,4848,F0_ingested
4,4,0.0010224467693573732,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01115727406774011,0.0010224467693573732,0.01115727406774011,1,4848,F0_ingested
1,1,0.0010359830238830959,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011513329679304954,0.0010359830238830959,0.011513329679304954,1,4849,F0_ingested
2,2,0.0010566125720401502,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0116525232061583,0.0010566125720401502,0.0116525232061583,1,4849,F0_ingested
3,3,0.0010519268679350293,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011528070086744335,0.0010519268679350293,0.011528070086744335,1,4849,F0_ingested
4,4,0.001026324984855923,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011355404304292856,0.001026324984855923,0.011355404304292854,1,4849,F0_ingested
1,1,0.0010740939642578777,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01174308302278164,0.0010740939642578777,0.01174308302278164,1,4850,F0_ingested
2,2,0.0010803700461579724,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011851303516067382,0.0010803700461579724,0.011851303516067382,1,4850,F0_ingested
3,3,0.001069601427810418,0.0,4,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.011728730874237392,0.001069601427810418,0.011728730874237394,1,4850,F0_ingested
4,4,0.0010726342274438015,0.0,3,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.011628102639674055,0.0010726342274438015,0.011628102639674056,1,4850,F0_ingested
1,1,0.0010775663493237725,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011942140710699066,0.0010775663493237725,0.011942140710699066,1,4851,F0_ingested
2,2,0.0010920727177884156,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012082092048364114,0.0010920727177884156,0.012082092048364114,1,4851,F0_ingested
3,3,0.0010742500176361969,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011917157062238025,0.0010742500176361969,0.011917157062238025,1,4851,F0_ingested
4,4,0.0010664616710796076,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011806182773332053,0.0010664616710796076,0.011806182773332053,1,4851,F0_ingested
1,1,0.0011096400337481502,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01214441052315832,0.0011096400337481502,0.01214441052315832,1,4852,F0_ingested
2,2,0.0011042681812723169,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012174716424881247,0.0011042681812723169,0.012174716424881247,1,4852,F0_ingested
3,3,0.0011036842759404287,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01208564970992007,0.0011036842759404287,0.01208564970992007,1,4852,F0_ingested
4,4,0.0010881600741778448,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011992040002207983,0.0010881600741778448,0.011992040002207983,1,4852,F0_ingested
1,1,0.0011045331461934705,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.012203260434695579,0.0011045331461934705,0.012203260434695575,1,4853,F0_ingested
2,2,0.001113726955135493,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012250938218037142,0.001113726955135493,0.012250938218037142,1,4853,F0_ingested
3,3,0.0011043438048440705,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012163809939217958,0.0011043438048440705,0.012163809939217958,1,4853,F0_ingested
4,4,0.0011037565158361824,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012131675325825837,0.0011037565158361824,0.012131675325825837,1,4853,F0_ingested
1,1,0.0011340783065471626,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012279882595129998,0.0011340783065471626,0.012279882595129998,1,4854,F0_ingested
2,2,0.0011310580538179927,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012311282320599548,0.0011310580538179927,0.012311282320599548,1,4854,F0_ingested
3,3,0.001115971466371672,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01222735897256685,0.001115971466371672,0.01222735897256685,1,4854,F0_ingested
4,4,0.001104655484588748,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012189448295091075,0.001104655484588748,0.012189448295091075,1,4854,F0_ingested
1,1,0.0011292832693651138,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012328273308478889,0.0011292832693651138,0.012328273308478889,1,4855,F0_ingested
2,2,0.0011283416732780402,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01234329382516649,0.0011283416732780402,0.01234329382516649,1,4855,F0_ingested
3,3,0.0011272497133890346,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01227835203294635,0.0011272497133890346,0.01227835203294635,1,4855,F0_ingested
4,4,0.001121367747137945,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012251180657329278,0.001121367747137945,0.012251180657329278,1,4855,F0_ingested
1,1,0.0011266950322158268,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012351363803933618,0.0011266950322158268,0.012351363803933618,1,4856,F0_ingested
2,2,0.001127281593251349,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012358390879253806,0.001127281593251349,0.012358390879253804,1,4856,F0_ingested
3,3,0.0011257761437756802,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012307990662747799,0.0011257761437756802,0.012307990662747799,1,4856,F0_ingested
4,4,0.0011262000430748162,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01229357422802025,0.0011262000430748162,0.012293574228020248,1,4856,F0_ingested
1,1,0.001129343122941104,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012360107242846677,0.001129343122941104,0.012360107242846675,1,4857,F0_ingested
2,2,0.0011283750154288089,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012357769360066473,0.0011283750154288089,0.012357769360066473,1,4857,F0_ingested
3,3,0.0011245762995301467,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012318899025232885,0.0011245762995301467,0.012318899025232883,1,4857,F0_ingested
4,4,0.001124957196964513,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012314776421709408,0.001124957196964513,0.012314776421709406,1,4857,F0_ingested
1,1,0.0011301994384393759,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012352958481639819,0.0011301994384393759,0.012352958481639819,1,4858,F0_ingested
2,2,0.001130114518242567,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012342152800129354,0.001130114518242567,0.012342152800129354,1,4858,F0_ingested
3,3,0.0011252124954192928,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012313832363737766,0.0011252124954192928,0.012313832363737766,1,4858,F0_ingested
4,4,0.0011253320812147473,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012318646065661775,0.0011253320812147473,0.012318646065661775,1,4858,F0_ingested
1,1,0.0011274274843208884,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012330415409723901,0.0011274274843208884,0.012330415409723901,1,4859,F0_ingested
2,2,0.0011216904635799137,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012309153944298393,0.0011216904635799137,0.012309153944298393,1,4859,F0_ingested
3,3,0.0011223127565767612,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01229353397142843,0.0011223127565767612,0.01229353397142843,1,4859,F0_ingested
4,4,0.0011230920084491483,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012307103598367685,0.0011230920084491483,0.012307103598367685,1,4859,F0_ingested
1,1,0.0011210829541937755,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012293589199430893,0.0011210829541937755,0.012293589199430893,1,4860,F0_ingested
2,2,0.001120784627393246,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012272326991071544,0.001120784627393246,0.012272326991071544,1,4860,F0_ingested
3,3,0.0011192929898141946,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012263887042712225,0.0011192929898141946,0.012263887042712225,1,4860,F0_ingested
4,4,0.0011217239861741313,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012281954130240896,0.0011217239861741313,0.012281954130240896,1,4860,F0_ingested
1,1,0.001120050684016598,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012254375773299624,0.001120050684016598,0.012254375773299624,1,4861,F0_ingested
2,2,0.0011182557359923732,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012226594342648358,0.0011182557359923732,0.012226594342648358,1,4861,F0_ingested
3,3,0.0011162946970656698,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012228507277056731,0.0011162946970656698,0.012228507277056731,1,4861,F0_ingested
4,4,0.0011181270795792282,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012249566001563544,0.0011181270795792282,0.012249566001563544,1,4861,F0_ingested
1,1,0.001111166325344759,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012205823666195555,0.001111166325344759,0.012205823666195555,1,4862,F0_ingested
2,2,0.0011086874343481162,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01217685855347019,0.0011086874343481162,0.012176858553470189,1,4862,F0_ingested
3,3,0.0011121255198536595,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01218867426443398,0.0011121255198536595,0.012188674264433978,1,4862,F0_ingested
4,4,0.001114225657695783,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012212191385267135,0.001114225657695783,0.012212191385267135,1,4862,F0_ingested
1,1,0.001107681962523215,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01215543649905667,0.001107681962523215,0.01215543649905667,1,4863,F0_ingested
2,2,0.0011046486964915603,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012125875470721791,0.0011046486964915603,0.012125875470721791,1,4863,F0_ingested
3,3,0.001103440522854348,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.01214001829785355,0.001103440522854348,0.012140018297853546,1,4863,F0_ingested
4,4,0.0011104623291740246,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012169335543946249,0.0011104623291740246,0.012169335543946249,1,4863,F0_ingested
1,1,0.001102080515783988,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012105254718826834,0.001102080515783988,0.012105254718826834,1,4864,F0_ingested
2,2,0.0010990077768907027,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012078478805294418,0.0010990077768907027,0.012078478805294418,1,4864,F0_ingested
3,3,0.0011003748036226392,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012098215093822445,0.0011003748036226392,0.012098215093822445,1,4864,F0_ingested
4,4,0.00110183018027278,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012120961630677538,0.00110183018027278,0.012120961630677536,1,4864,F0_ingested
1,1,0.0010984657027256278,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012059427577321164,0.0010984657027256278,0.012059427577321164,1,4865,F0_ingested
