node,x,y,d_F1,d_unconstrained,d_unconstrained_minus_F1,d_F3_minus_F1
4533,-0.03749999999999998,0.1875,0.005951017939493104,0.006296173218459817,0.00034515527896671234,0.0004589645168309193
4534,-0.025000000000000022,0.1875,0.0073687758050983,0.007248600779520297,-0.00012017502557800253,-6.014149582846476e-06
4535,-0.012500000000000011,0.1875,0.007887360391267702,0.008156175705475593,0.000268815314207891,0.0004189415306360793
4536,0.0,0.1875,0.009188008666211394,0.009088913965426661,-9.909470078473329e-05,3.9403732627705385e-05
4537,0.012499999999999956,0.1875,0.010062683575254316,0.009929179060598078,-0.00013350451465623733,2.3573452014164636e-05
4538,0.025000000000000022,0.1875,0.010518359711784522,0.010696369571376145,0.00017800985959162338,0.0003203085059111446
4539,0.03749999999999998,0.1875,0.011653167074068695,0.01137822534409209,-0.00027494172997660424,-0.0001379409081576806
4540,0.050000000000000044,0.1875,0.01173267593084857,0.011922280130637033,0.00018960419978846302,0.0003414803073160267
4541,0.0625,0.1875,0.012561590395980704,0.01240849967631553,-0.0001530907196651745,-2.598875442670276e-05
4542,0.07499999999999996,0.1875,0.012564302243563018,0.012716314771280676,0.00015201252771765775,0.0002885477321407145
4543,0.08750000000000002,0.1875,0.013083150209180942,0.012981583249144642,-0.00010156696003629957,7.846053213366594e-06
4544,0.09999999999999998,0.1875,0.013010366935968923,0.013115405890966469,0.00010503895499754633,0.0002026007831451987
4545,0.11250000000000004,0.1875,0.01334441755966452,0.013191458365209359,-0.00015295919445516143,-7.524317065787933e-05
4546,0.125,0.1875,0.013151779422087801,0.01318514311705922,3.336369497141875e-05,0.00011254305455555766
4547,0.13749999999999996,0.1875,0.013076457283621713,0.013129300454348649,5.2843170726936395e-05,0.0001385575469913091
4548,0.15000000000000002,0.1875,0.013053456519031606,0.013042226539824198,-1.122997920740762e-05,7.816973866989728e-05
4549,0.16249999999999998,0.1875,0.012947051618489112,0.01293564276286098,-1.1408855628131792e-05,7.705649490233855e-05
4550,0.17500000000000004,0.1875,0.012828853617304086,0.012809589966260426,-1.926365104366022e-05,7.260631518528869e-05
4551,0.1875,0.1875,0.012678190943204734,0.012682477620476895,4.2866772721611435e-06,9.229720958058713e-05
4552,0.19999999999999996,0.1875,0.012566960351597802,0.012558371180068608,-8.589171529193446e-06,6.860658810422908e-05
4553,0.21250000000000002,0.1875,0.012383801838671351,0.01242180799903177,3.800616036041954e-05,0.0001171206129883303
4554,0.22499999999999998,0.1875,0.012292850061656457,0.012296347250128601,3.4971884721440166e-06,7.599391825989163e-05
4555,0.23750000000000004,0.1875,0.012151212389461163,0.012172509276793999,2.129688733283619e-05,9.096256545862436e-05
4556,0.25,0.1875,0.012042137042939851,0.01204967938660062,7.542343660769252e-06,7.972183533693292e-05
4557,0.26249999999999996,0.1875,0.011936172357306736,0.01192955473321354,-6.6176240931959535e-06,7.178423224038673e-05
4558,0.275,0.1875,0.011777381974843175,0.011816563923605961,3.918194876278633e-05,0.00012347742183720957
4559,0.2875,0.1875,0.011713496767536021,0.011720554098955399,7.057331419377602e-06,8.652056974223395e-05
4560,0.30000000000000004,0.1875,0.01158975489551653,0.011624406246643423,3.465135112689331e-05,0.00011517801748493761
4561,0.3125,0.1875,0.011476846515219314,0.011534791828450063,5.794531323074885e-05,0.00013817604947600516
4562,0.32499999999999996,0.1875,0.011457601479905509,0.011451294487998632,-6.306991906877141e-06,7.150701940292908e-05
4563,0.3375,0.1875,0.011306185125847683,0.01136545047566096,5.926534981327662e-05,0.0001404217304452858
4564,0.35,0.1875,0.011347750781674595,0.011289568113179577,-5.8182668495018394e-05,1.9856629043068022e-05
4565,0.36250000000000004,0.1875,0.01116925921029533,0.011203907350259518,3.464813996418778e-05,0.00011832890028227322
4566,0.375,0.1875,0.011172787256931313,0.011130736666494112,-4.205059043720094e-05,3.64912947625716e-05
4567,0.38749999999999996,0.1875,0.010986700618288103,0.011040469090729095,5.3768472440991755e-05,0.0001427804962181086
4568,0.4,0.1875,0.010996429606205763,0.010968952166811942,-2.7477439393821385e-05,5.309161017214188e-05
4569,0.4125,0.1875,0.010971430856954296,0.010880575525337095,-9.085533161720151e-05,-5.411646329552683e-06
4570,0.42500000000000004,0.1875,0.010745661130019814,0.01079321089451074,4.754976449092632e-05,0.00013538028702959892
4571,0.4375,0.1875,0.010743655711522266,0.010718702421150732,-2.4953290371533543e-05,5.4406749813613875e-05
4572,0.44999999999999996,0.1875,0.010579808870891206,0.01061715719876243,3.734832787122451e-05,0.00013138688271081486
4573,0.4625,0.1875,0.010195618830952914,0.010497015601832548,0.00030139677087963335,0.00042724680394671567
4574,0.475,0.1875,0.010375541829186477,0.010418079270806225,4.253744161974819e-05,0.0001577240849746659
4575,0.48750000000000004,0.1875,0.010350660914899466,0.01038085834402505,3.0197429125583194e-05,0.00011218549258871363
4576,0.5,0.1875,0.010399617367623687,0.010373749551233174,-2.5867816390513082e-05,3.619462313452816e-05
4577,-0.5,0.19999999999999996,0.00012366676470651022,0.00012405875061869158,3.9198591218135266e-07,1.2747122419942014e-05
4578,-0.4875,0.19999999999999996,0.00011790810506952086,0.0001221923972163713,4.284292146850455e-06,1.3468891306814637e-05
4579,-0.475,0.19999999999999996,0.00011805236293066863,0.00011818022529349397,1.2786236282533506e-07,4.8399551083748075e-06
4580,-0.4625,0.19999999999999996,0.00010006605602434532,0.00011062612300374274,1.0560066979397418e-05,1.3929942278354093e-05
4581,-0.45,0.19999999999999996,9.798885697045028e-05,0.00010413928586331899,6.150428892868717e-06,8.219100954462655e-06
4582,-0.4375,0.19999999999999996,9.85162578569805e-05,9.97745280729432e-05,1.2582702159627041e-06,2.4666061370575787e-06
4583,-0.425,0.19999999999999996,9.154565515007553e-05,9.598613671344022e-05,4.440481563364697e-06,5.53147842661e-06
4584,-0.4125,0.19999999999999996,8.889953893020048e-05,9.270956831609347e-05,3.8100293858929897e-06,4.977621430512317e-06
4585,-0.4,0.19999999999999996,8.863543369408364e-05,8.993085792952758e-05,1.2954242354439412e-06,2.6845279674531938e-06
4586,-0.3875,0.19999999999999996,8.508656030548397e-05,8.686790413306489e-05,1.781343827580924e-06,3.5549071729789624e-06
4587,-0.375,0.19999999999999996,8.38604735690675e-05,8.338822359491068e-05,-4.722499741568304e-07,1.568955553447101e-06
4588,-0.3625,0.19999999999999996,7.719890958373803e-05,7.841261362149397e-05,1.2137040377559405e-06,3.967535069793131e-06
4589,-0.35,0.19999999999999996,6.59453746178044e-05,7.261000400699913e-05,6.664629389194736e-06,1.0400971217098154e-05
4590,-0.3375,0.19999999999999996,6.746638339802822e-05,6.92213124097738e-05,1.7549290117455807e-06,4.503631004223801e-06
4591,-0.325,0.19999999999999996,6.705136224211035e-05,6.589531363913835e-05,-1.1560486029720029e-06,6.613764314880035e-07
4592,-0.3125,0.19999999999999996,6.231199450261563e-05,6.128521591251151e-05,-1.0267785901041187e-06,4.774419705264906e-07
4593,-0.3,0.19999999999999996,5.4957309405485075e-05,5.689905789472822e-05,1.941748489243147e-06,3.4654764163489184e-06
4594,-0.2875,0.19999999999999996,5.596218219817471e-05,5.650488931807438e-05,5.427071198996718e-07,1.5554532739903035e-06
4595,-0.275,0.19999999999999996,5.6604847530498435e-05,6.031915971279665e-05,3.714312182298213e-06,4.4914474972941116e-06
4596,-0.2625,0.19999999999999996,6.990323739343202e-05,6.872164347544317e-05,-1.1815939179888463e-06,-9.618408532033156e-08
4597,-0.25,0.19999999999999996,9.333318419286376e-05,8.380334607705303e-05,-9.529838115810731e-06,-7.34906614243513e-06
4598,-0.2375,0.19999999999999996,9.90804082453273e-05,0.00010764377122896333,8.563362983636034e-06,1.3295504377580406e-05
4599,-0.22499999999999998,0.19999999999999996,0.0001300176840267428,0.00015157250088233495,2.1554816855592137e-05,2.7617030694141446e-05
4600,-0.21250000000000002,0.19999999999999996,0.00025071920405875334,0.00021234716791151037,-3.837203614724297e-05,-3.080886965579758e-05
4601,-0.2,0.19999999999999996,0.00027311330275866624,0.00028608381093972056,1.2970508181054318e-05,2.6599978437243045e-05
4602,-0.1875,0.19999999999999996,0.0004954345025102609,0.0004076497766240473,-8.778472588621364e-05,-7.300154425823738e-05
4603,-0.175,0.19999999999999996,0.0005967456139360924,0.0005463073805075558,-5.043823342853657e-05,-2.981402262064773e-05
4604,-0.16249999999999998,0.19999999999999996,0.0007094549465134123,0.000726414893344116,1.695994683070367e-05,4.714638327484846e-05
4605,-0.15000000000000002,0.19999999999999996,0.0009820642188081829,0.0009640288890600921,-1.8035329748090825e-05,1.4400791025115335e-05
4606,-0.1375,0.19999999999999996,0.0013165208528157027,0.001257544653918227,-5.897619889747561e-05,-2.2014053083691844e-05
4607,-0.125,0.19999999999999996,0.0015133622103215589,0.0015906682971276482,7.73060868060893e-05,0.0001325930183827507
4608,-0.11249999999999999,0.19999999999999996,0.00206288627680734,0.0020243900739830866,-3.849620282425333e-05,2.222084632138438e-05
4609,-0.09999999999999998,0.19999999999999996,0.0024020987113117804,0.0024958709827484532,9.377227143667283e-05,0.00017724158587528
4610,-0.08750000000000002,0.19999999999999996,0.0031333791848362266,0.003041633003328852,-9.174618150737442e-05,2.2960996749828762e-05
4611,-0.07500000000000001,0.19999999999999996,0.0034449325998707567,0.0036742961373165822,0.00022936353744582548,0.00037682465361949446
4612,-0.0625,0.19999999999999996,0.004633921143404761,0.004463281903567597,-0.00017063923983716422,-6.166630689339106e-05
4613,-0.04999999999999999,0.19999999999999996,0.005121434053611397,0.005240098775911881,0.00011866472230048428,0.0002305794626322735
4614,-0.03749999999999998,0.19999999999999996,0.006018519333772738,0.006068420209127189,4.990087535445154e-05,0.00017167807936446875
4615,-0.025000000000000022,0.19999999999999996,0.00690372594469725,0.006955146343469839,5.142039877258867e-05,0.0001831051049643248
4616,-0.012500000000000011,0.19999999999999996,0.007569007670069757,0.007803247241310781,0.00023423957124102477,0.00037374987963122077
4617,0.0,0.19999999999999996,0.008654984313542858,0.008674634392999552,1.9650079456694225e-05,0.0001477283951908867
4618,0.012499999999999956,0.19999999999999996,0.009167885118223074,0.009425912427803117,0.0002580273095800431,0.0004180693419011637
4619,0.025000000000000022,0.19999999999999996,0.010232604761299988,0.010176583298785444,-5.6021462514543874e-05,8.971962860822302e-05
4620,0.03749999999999998,0.19999999999999996,0.010873125762535026,0.01082699319241517,-4.6132570119854915e-05,0.00010151626246871458
4621,0.050000000000000044,0.19999999999999996,0.01146261255261137,0.011404001190284601,-5.861136232676936e-05,8.373602066759876e-05
4622,0.0625,0.19999999999999996,0.011738217060324527,0.011872890923767228,0.0001346738634427011,0.00027218368194169805
4623,0.07499999999999996,0.19999999999999996,0.012366848984411143,0.012278723585938935,-8.812539847220802e-05,2.7711196650188896e-05
4624,0.08750000000000002,0.19999999999999996,0.01238740167850597,0.012542757242268991,0.00015535556376302176,0.00026781576326025125
4625,0.09999999999999998,0.19999999999999996,0.012848579739641963,0.012757463220593596,-9.111651904836725e-05,-5.018405330800904e-06
4626,0.11250000000000004,0.19999999999999996,0.012808983525707666,0.01286887370952719,5.989018381952378e-05,0.00014792878080664186
4627,0.125,0.19999999999999996,0.012940924617342434,0.01292054898716088,-2.037563018155407e-05,6.647122670402905e-05
4628,0.13749999999999996,0.19999999999999996,0.012961173822417363,0.012930728123066325,-3.0445699351037622e-05,5.404492152079332e-05
4629,0.15000000000000002,0.19999999999999996,0.012857233760860273,0.012889230927854604,3.1997166994330445e-05,0.00012476805112931165
4630,0.16249999999999998,0.19999999999999996,0.012842750281830868,0.01283414950612021,-8.600775710658135e-06,7.901091725837778e-05
4631,0.17500000000000004,0.19999999999999996,0.012769322210855995,0.012754074046747891,-1.5248164108104534e-05,7.120630300197148e-05
4632,0.1875,0.19999999999999996,0.01262575923632681,0.012653560451830359,2.7801215503548207e-05,0.0001192658323642664
4633,0.19999999999999996,0.19999999999999996,0.012567314073506326,0.012562447401234455,-4.866672271871056e-06,7.32434330488925e-05
4634,0.21250000000000002,0.19999999999999996,0.012460652329436942,0.012458220375954676,-2.4319534822660194e-06,7.068581491202763e-05
4635,0.22499999999999998,0.19999999999999996,0.012343377163146737,0.01234732301714089,3.945853994153162e-06,7.73471533724434e-05
4636,0.23750000000000004,0.19999999999999996,0.012235294529932399,0.012237334384364695,2.0398544322963036e-06,7.58667615452964e-05
4637,0.25,0.19999999999999996,0.012151169855278733,0.012129423264492215,-2.1746590786518236e-05,5.318877356879845e-05
4638,0.26249999999999996,0.19999999999999996,0.012068674109840898,0.01202636502010597,-4.230908973492861e-05,3.263755478600909e-05
4639,0.275,0.19999999999999996,0.01194054341106271,0.011918308320183112,-2.2235090879597907e-05,6.20063534476651e-05
4640,0.2875,0.19999999999999996,0.011876069033369085,0.011831463947466734,-4.460508590235085e-05,3.235283955039733e-05
4641,0.30000000000000004,0.19999999999999996,0.011747497797703002,0.011740572500192645,-6.925297510356268e-06,7.088011637536654e-05
4642,0.3125,0.19999999999999996,0.011678150156213624,0.01165517279504839,-2.297736116523355e-05,5.439408367140068e-05
4643,0.32499999999999996,0.19999999999999996,0.011578977646975736,0.01157134473339404,-7.632913581695142e-06,7.078031779730702e-05
4644,0.3375,0.19999999999999996,0.011467816874206739,0.011488219858843789,2.040298463704994e-05,0.00010250000518876798
4645,0.35,0.19999999999999996,0.01141236303556977,0.011410680216874799,-1.6828186949705698e-06,8.049000974570675e-05
4646,0.36250000000000004,0.19999999999999996,0.01127066650386178,0.011328048314956415,5.738181109463461e-05,0.00014648323993802365
4647,0.375,0.19999999999999996,0.011274920026066245,0.01126188541059863,-1.3034615467614682e-05,6.776126954074167e-05
4648,0.38749999999999996,0.19999999999999996,0.011267682675805097,0.011188177272269714,-7.950540353538274e-05,2.0552081958502555e-06
4649,0.4,0.19999999999999996,0.011120290100818012,0.011108600883529038,-1.1689217288973763e-05,7.276800952512284e-05
4650,0.4125,0.19999999999999996,0.011087087768563366,0.011039301101757316,-4.778666680605066e-05,3.197561287189739e-05
4651,0.42500000000000004,0.19999999999999996,0.010872131032353446,0.010945376442442999,7.324541008955215e-05,0.0001703064629152637
4652,0.4375,0.19999999999999996,0.010851027392179597,0.010880101332914418,2.907394073482089e-05,0.00011708254425855588
4653,0.44999999999999996,0.19999999999999996,0.010946411994921709,0.010832013968812056,-0.00011439802610965256,-3.9838795589872134e-05
4654,0.4625,0.19999999999999996,0.010959632138886958,0.010765007206332592,-0.0001946249325543662,-0.00011912806431810079
4655,0.475,0.19999999999999996,0.010719734501386916,0.010677190913872701,-4.254358751421515e-05,3.322680331023682e-05
4656,0.48750000000000004,0.19999999999999996,0.010719850039200668,0.010632180485192986,-8.766955400768203e-05,-2.2279226193159737e-05
4657,0.5,0.19999999999999996,0.010629096295168982,0.010611864263538596,-1.7232031630386516e-05,4.34887040544462e-05
4658,-0.5,0.21250000000000002,0.00014025999106840416,0.00014216625467613667,1.9062636077325171e-06,1.6984113138948187e-05
4659,-0.4875,0.21250000000000002,0.00014492086935222407,0.00014112401517689702,-3.796854175327043e-06,6.180969198047717e-06
4660,-0.475,0.21250000000000002,0.00014564063657678512,0.00013664175965548672,-8.998876921298405e-06,-3.877811318901361e-06
4661,-0.4625,0.21250000000000002,0.00013829250671195867,0.00012691024024228368,-1.1382266469674987e-05,-8.446731427162632e-06
4662,-0.45,0.21250000000000002,0.00010795270550108886,0.00011413997107489472,6.187265573805853e-06,8.00686439889875e-06
4663,-0.4375,0.21250000000000002,0.00010914259286308654,0.00010617559197605015,-2.9670008870363895e-06,-1.8270635332165918e-06
4664,-0.425,0.21250000000000002,0.00010020918285997097,9.95888239767737e-05,-6.203588831972664e-07,3.0239561752894194e-07
4665,-0.4125,0.21250000000000002,8.735112143545351e-05,9.321982028942791e-05,5.868698853974397e-06,6.984344267305838e-06
4666,-0.4,0.21250000000000002,8.693906223699579e-05,8.852549985636722e-05,1.5864376193714264e-06,2.795907230270742e-06
4667,-0.3875,0.21250000000000002,8.600498272495749e-05,8.389505354269902e-05,-2.109929182258469e-06,-5.246621194153635e-07
4668,-0.375,0.21250000000000002,7.690990770318741e-05,7.781812872647446e-05,9.082210232870465e-07,3.2607341445151783e-06
4669,-0.3625,0.21250000000000002,6.82272750046283e-05,7.194010594079736e-05,3.712830936169055e-06,6.624420901956039e-06
4670,-0.35,0.21250000000000002,6.406336668930438e-05,6.744547031665372e-05,3.382103627349339e-06,6.106168858682759e-06
4671,-0.3375,0.21250000000000002,6.56787833814532e-05,6.457060037050591e-05,-1.1081830109472884e-06,7.056573709554278e-07
4672,-0.325,0.21250000000000002,6.325614169408272e-05,6.097293329317663e-05,-2.2832084009060817e-06,-1.0247621386151801e-06
4673,-0.3125,0.21250000000000002,5.7335002425010556e-05,5.634171444941592e-05,-9.932879755946396e-07,1.9328631190682364e-07
4674,-0.3,0.21250000000000002,5.385589693661873e-05,5.433838395674066e-05,4.824870201219304e-07,1.5762910667138896e-06
4675,-0.2875,0.21250000000000002,5.389482116506204e-05,5.670204474406978e-05,2.8072235790077403e-06,3.6567145004304466e-06
4676,-0.275,0.21250000000000002,5.498372886931405e-05,6.462176920353308e-05,9.638040334219029e-06,1.042328651214038e-05
4677,-0.2625,0.21250000000000002,0.00012100808945615306,8.200584302096514e-05,-3.900224643518792e-05,-3.783538216570329e-05
4678,-0.25,0.21250000000000002,0.00013078741795350491,0.00010301679222653157,-2.7770625726973342e-05,-2.55819959229708e-05
4679,-0.2375,0.21250000000000002,0.00014460832915907506,0.00013139607101000095,-1.3212258149074106e-05,-9.246419211467053e-06
4680,-0.22499999999999998,0.21250000000000002,0.0002182219601744959,0.00018135201077778204,-3.686994939671386e-05,-3.102727403452135e-05
4681,-0.21250000000000002,0.21250000000000002,0.00029732222845685417,0.0002468890760164338,-5.043315244042038e-05,-4.183018104656042e-05
4682,-0.2,0.21250000000000002,0.00032229319750162885,0.0003259682343370616,3.675036835432729e-06,1.9488667294876704e-05
4683,-0.1875,0.21250000000000002,0.00043806378631843645,0.00044464987178354453,6.586085465108075e-06,2.7380041053768267e-05
4684,-0.175,0.21250000000000002,0.0006455081268079081,0.0006022606658090528,-4.324746099885525e-05,-2.055769463263097e-05
4685,-0.16249999999999998,0.21250000000000002,0.0006991685160360239,0.000775440490438069,7.62719744020451e-05,0.0001154437230677796
4686,-0.15000000000000002,0.21250000000000002,0.0009145151280460318,0.0010300711123420634,0.00011555598429603166,0.0001561388675762412
4687,-0.1375,0.21250000000000002,0.0014961597633512702,0.0013399829053806318,-0.00015617685797063839,-0.00011827320042500982
4688,-0.125,0.21250000000000002,0.0014981587397477217,0.0016492891515640581,0.00015113041181633643,0.00021524126090578214
4689,-0.11249999999999999,0.21250000000000002,0.002184784052918908,0.0020836010916158833,-0.0001011829613030246,-3.712987908922058e-05
4690,-0.09999999999999998,0.21250000000000002,0.0024239308917622655,0.002520034524402442,9.610363264017652e-05,0.00019354979271604808
4691,-0.08750000000000002,0.21250000000000002,0.003345538411214778,0.0030851853433522917,-0.0002603530678624861,-0.00016042298713071996
4692,-0.07500000000000001,0.21250000000000002,0.0037309833352058295,0.003703893390620029,-2.708994458580031e-05,7.421316265348709e-05
4693,-0.0625,0.21250000000000002,0.004289694764493464,0.004390606957748322,0.0001009121932548573,0.0002040308679677758
4694,-0.04999999999999999,0.21250000000000002,0.004800471014819346,0.00508493280795677,0.0002844617931374244,0.0004205513808873979
4695,-0.03749999999999998,0.21250000000000002,0.0061529763254863715,0.005895101478707816,-0.0002578748467785552,-0.00014456262626199798
4696,-0.025000000000000022,0.21250000000000002,0.00652772120715703,0.00668577296682789,0.00015805175967086027,0.0002852028227199946
4697,-0.012500000000000011,0.21250000000000002,0.0075720796959142,0.007519851223574262,-5.222847233993851e-05,6.261198968923916e-05
4698,0.0,0.21250000000000002,0.008306206692897812,0.008296593687810444,-9.613005087368356e-06,0.00012271795599445336
4699,0.012499999999999956,0.21250000000000002,0.00875398609834532,0.009010818888246563,0.0002568327899012436,0.00040897661031960575
4700,0.025000000000000022,0.21250000000000002,0.009858522389158145,0.009721583455109161,-0.00013693893404898363,5.2643748908766386e-06
4701,0.03749999999999998,0.21250000000000002,0.009928955693621304,0.01030508518566355,0.0003761294920422466,0.0005652222185410002
4702,0.050000000000000044,0.21250000000000002,0.011023136787210298,0.010918952659358688,-0.00010418412785160973,3.8277800883201527e-05
4703,0.0625,0.21250000000000002,0.01142953139917539,0.011415570451798057,-1.3960947377333194e-05,0.00012259800400678082
4704,0.07499999999999996,0.21250000000000002,0.01168909576097197,0.011826502474782032,0.00013740671381006278,0.00025666222111797414
4705,0.08750000000000002,0.21250000000000002,0.01228609790865019,0.012179976738252968,-0.00010612117039722306,-1.2982132156018691e-05
4706,0.09999999999999998,0.21250000000000002,0.01226180236573095,0.012399333414751258,0.0001375310490203084,0.00022693013243985961
4707,0.11250000000000004,0.21250000000000002,0.012511104601511194,0.012561604852698121,5.050025118692736e-05,0.00013441909246420317
4708,0.125,0.21250000000000002,0.012609402549510252,0.012650070125110942,4.0667575600689815e-05,0.00013890772916081394
4709,0.13749999999999996,0.21250000000000002,0.012648542538566381,0.012705206567814382,5.666402924800126e-05,0.0001531725104759376
4710,0.15000000000000002,0.21250000000000002,0.012754418200082444,0.012728710302156108,-2.570789792633553e-05,6.252833594918607e-05
4711,0.16249999999999998,0.21250000000000002,0.012641090145425353,0.012706270839508942,6.518069408358897e-05,0.00015719196351494415
4712,0.17500000000000004,0.21250000000000002,0.012687652704333197,0.0126690969793639,-1.855572496929636e-05,6.833409628270552e-05
4713,0.1875,0.21250000000000002,0.012586038516435718,0.012607633214269935,2.1594697834217275e-05,0.0001089779035022085
4714,0.19999999999999996,0.21250000000000002,0.012585048713144337,0.012543337829014827,-4.1710884129509546e-05,3.56302261335234e-05
4715,0.21250000000000002,0.21250000000000002,0.01248605168357041,0.012465945979551998,-2.010570401841244e-05,5.1357210182848695e-05
4716,0.22499999999999998,0.21250000000000002,0.012389811734004077,0.012373604318420323,-1.6207415583753895e-05,5.899605475222225e-05
4717,0.23750000000000004,0.21250000000000002,0.012288340128024666,0.012279059505364339,-9.280622660326476e-06,6.93296971679136e-05
4718,0.25,0.21250000000000002,0.012176319305728822,0.012185259831420056,8.940525691234283e-06,8.974596730939796e-05
4719,0.26249999999999996,0.21250000000000002,0.012072836514985705,0.012092264488214523,1.942797322881766e-05,0.00010262611395377673
4720,0.275,0.21250000000000002,0.012029828837847277,0.012007776100738068,-2.2052737109208576e-05,5.70346555642913e-05
4721,0.2875,0.21250000000000002,0.011939616697611934,0.01192235981887306,-1.725687873887355e-05,6.118999922868039e-05
4722,0.30000000000000004,0.21250000000000002,0.011804337499881853,0.011835647199049316,3.1309699167463706e-05,0.00011327169740817968
4723,0.3125,0.21250000000000002,0.011813298863649593,0.011759860350951088,-5.343851269850458e-05,2.397113948567932e-05
4724,0.32499999999999996,0.21250000000000002,0.011677072580404874,0.011680061102255808,2.988521850934636e-06,8.278605804410734e-05
4725,0.3375,0.21250000000000002,0.011672501320916686,0.011605810019616927,-6.669130129975838e-05,1.2594902487844326e-05
4726,0.35,0.21250000000000002,0.01155325448742566,0.011531154220556833,-2.210026686882624e-05,5.8497855530484366e-05
4727,0.36250000000000004,0.21250000000000002,0.011502889467851014,0.011460985399050555,-4.190406880045898e-05,3.8104744462735124e-05
4728,0.375,0.21250000000000002,0.01137649240073242,0.011386642688469627,1.0150287737207761e-05,9.42448290200612e-05
4729,0.38749999999999996,0.21250000000000002,0.011330658203476174,0.011320548717530634,-1.0109485945540217e-05,7.186080211423959e-05
4730,0.4,0.21250000000000002,0.01118018356472604,0.011242279730606335,6.209616588029494e-05,0.00015492131269950922
4731,0.4125,0.21250000000000002,0.01122433970910191,0.011189410344510963,-3.4929364590947226e-05,4.535480160873691e-05
4732,0.42500000000000004,0.21250000000000002,0.011256808334241683,0.011123006910825808,-0.00013380142341587464,-5.128142209060056e-05
4733,0.4375,0.21250000000000002,0.011040646022879224,0.011051322635945564,1.0676613066340143e-05,9.858805764775824e-05
4734,0.44999999999999996,0.21250000000000002,0.011077133330920176,0.011005766285773703,-7.136704514647263e-05,7.238581352391263e-06
4735,0.4625,0.21250000000000002,0.010983739870522178,0.01094420791645394,-3.953195406823824e-05,4.1014124365690297e-05
4736,0.475,0.21250000000000002,0.010856870772380942,0.010881319766762713,2.44489943817712e-05,0.00010935282880676286
4737,0.48750000000000004,0.21250000000000002,0.010859874063954519,0.01085000789318843,-9.866170766089505e-06,6.376877072262511e-05
4738,0.5,0.21250000000000002,0.010957311254989516,0.01084259204365086,-0.00011471921133865588,-5.2689360486194575e-05
4739,-0.5,0.22499999999999998,0.00015120357786909398,0.00016000020962539778,8.796631756303807e-06,2.7375555474787127e-05
4740,-0.4875,0.22499999999999998,0.00015869426377648793,0.00015814783596904963,-5.464278074382965e-07,1.2129062952024824e-05
4741,-0.475,0.22499999999999998,0.0001591507230169833,0.00015185918871021695,-7.291534306766347e-06,-1.2337920852219632e-06
4742,-0.4625,0.22499999999999998,0.00014093592505162814,0.00013828362843886052,-2.6522966127676194e-06,4.861076316417805e-07
4743,-0.45,0.22499999999999998,0.00011684288399419179,0.0001224670368132231,5.6241528190313e-06,7.635949400789733e-06
4744,-0.4375,0.22499999999999998,0.00011259162068738423,0.00011141679567877504,-1.1748250086091847e-06,1.4941513225703558e-07
4745,-0.425,0.22499999999999998,0.00010408634257520503,0.00010239311423755302,-1.6932283376520078e-06,-6.60683560827906e-07
4746,-0.4125,0.22499999999999998,9.065203065169243e-05,9.348060494752676e-05,2.828574295834325e-06,4.03575181519331e-06
4747,-0.4,0.22499999999999998,8.50338477110861e-05,8.57323935982075e-05,6.985458871214072e-07,2.21473135832754e-06
4748,-0.3875,0.22499999999999998,7.868127163400884e-05,7.843463357575873e-05,-2.4663805825011283e-07,1.8532123432655676e-06
4749,-0.375,0.22499999999999998,6.51456099582727e-05,7.10598653516572e-05,5.9142553933844985e-06,9.049127627610128e-06
4750,-0.3625,0.22499999999999998,6.371708005173426e-05,6.641393532180514e-05,2.6968552700708866e-06,5.231575973313468e-06
4751,-0.35,0.22499999999999998,6.348663095027328e-05,6.26174911531735e-05,-8.691397970997806e-07,8.94847322026462e-07
4752,-0.3375,0.22499999999999998,6.441438715746637e-05,5.8738001296079826e-05,-5.676385861386548e-06,-4.34344804644277e-06
4753,-0.325,0.22499999999999998,4.8579980061257746e-05,5.446376819293407e-05,5.883788131676327e-06,7.108734087132973e-06
4754,-0.3125,0.22499999999999998,5.136669080506518e-05,5.1852462362138353e-05,4.857715570731749e-07,1.5754409251147767e-06
4755,-0.3,0.22499999999999998,5.2998617461549524e-05,5.313994019335349e-05,1.4132273180396577e-07,1.0120221828284533e-06
4756,-0.2875,0.22499999999999998,5.8289852900772113e-05,5.919579903014182e-05,9.05946129369707e-07,1.5943394131079898e-06
4757,-0.275,0.22499999999999998,7.333138000098645e-05,7.17988105871917e-05,-1.5325694137947594e-06,-6.523793824562973e-07
4758,-0.2625,0.22499999999999998,0.0001298947651135102,9.397527807937402e-05,-3.5919487034136185e-05,-3.441216822190934e-05
4759,-0.25,0.22499999999999998,0.00015056066887739943,0.00011864304491766347,-3.191762395973596e-05,-2.927001876343416e-05
4760,-0.2375,0.22499999999999998,0.00016440920823225115,0.00015066708136805728,-1.3742126864193865e-05,-8.635252705079763e-06
4761,-0.22499999999999998,0.22499999999999998,0.0001839847265158596,0.00019940586677824062,1.542114026238103e-05,2.4911674006222788e-05
4762,-0.21250000000000002,0.22499999999999998,0.00027111280692760655,0.0002734312585876801,2.318451660073559e-06,1.4910332374788965e-05
4763,-0.2,0.22499999999999998,0.0003662641632265472,0.0003674286922488253,1.1645290222781369e-06,1.7877005996570013e-05
4764,-0.1875,0.22499999999999998,0.00043456757907829385,0.0004866517618975084,5.208418281921456e-05,7.863495013089741e-05
