node,x,y,reconstructed_residual,forensic_residual,residual_error
4748,-0.3875,0.22499999999999998,1.9823596446508923e-10,1.9823596446508951e-10,-2.8434333556510326e-25
4749,-0.375,0.22499999999999998,-6.578310003360499e-10,-6.578310003360487e-10,-1.137373342260413e-24
4750,-0.3625,0.22499999999999998,-2.3773016138880384e-10,-2.3773016138880373e-10,-1.0339757656912846e-25
4751,-0.35,0.22499999999999998,6.921470229561548e-11,6.921470229561419e-11,1.2924697071141057e-24
4752,-0.3375,0.22499999999999998,7.314078001859659e-10,7.314078001859667e-10,-8.271806125530277e-25
4753,-0.325,0.22499999999999998,-7.968340463112177e-10,-7.968340463112182e-10,5.169878828456423e-25
4754,-0.3125,0.22499999999999998,3.463595284163894e-11,3.4635952841639e-11,-5.816113682013476e-26
4755,-0.3,0.22499999999999998,-4.433982809794403e-11,-4.433982809794423e-11,2.003328046026864e-25
4756,-0.2875,0.22499999999999998,-1.4869150160597808e-10,-1.4869150160597893e-10,8.530300066953098e-25
4757,-0.275,0.22499999999999998,-8.971176999360879e-10,-8.971176999360865e-10,-1.34416849539867e-24
4758,-0.2625,0.22499999999999998,3.0062664135761757e-09,3.006266413576176e-09,-4.1359030627651384e-25
4759,-0.25,0.22499999999999998,1.965512511961157e-09,1.965512511961155e-09,2.0679515313825692e-24
4760,-0.2375,0.22499999999999998,4.30907202074337e-10,4.309072020743341e-10,2.895132143935597e-24
4761,-0.22499999999999998,0.22499999999999998,-2.7202040673036488e-09,-2.7202040673036533e-09,4.549493369041652e-24
4762,-0.21250000000000002,0.22499999999999998,-1.3932959694832083e-09,-1.3932959694832174e-09,9.098986738083304e-24
4763,-0.2,0.22499999999999998,-3.010878860503488e-10,-3.0108788605035366e-10,4.8596860987490376e-24
4764,-0.1875,0.22499999999999998,-8.871715293112739e-09,-8.871715293112757e-09,1.819797347616661e-23
4765,-0.175,0.22499999999999998,1.6189288054182378e-08,1.6189288054182384e-08,-6.617444900424222e-24
4766,-0.16249999999999998,0.22499999999999998,5.8976879608812035e-09,5.89768796088122e-09,-1.6543612251060553e-23
4767,-0.15000000000000002,0.22499999999999998,-2.1579890257504385e-09,-2.157989025750494e-09,5.542110104105285e-23
4768,-0.1375,0.22499999999999998,1.5616433041170223e-08,1.561643304117024e-08,-1.6543612251060553e-23
4769,-0.125,0.22499999999999998,-1.69631239702618e-08,-1.6963123970261773e-08,-2.6469779601696886e-23
4770,-0.11249999999999999,0.22499999999999998,2.465208849522102e-08,2.4652088495220982e-08,3.639594695233322e-23
4771,-0.09999999999999998,0.22499999999999998,-4.2756814675261545e-08,-4.2756814675261545e-08,0.0
4772,-0.08750000000000002,0.22499999999999998,5.347796733773235e-08,5.347796733773232e-08,2.6469779601696886e-23
4773,-0.07500000000000001,0.22499999999999998,-7.921465519215726e-09,-7.921465519215702e-09,-2.481541837659083e-23
4774,-0.0625,0.22499999999999998,1.5098615057999683e-08,1.509861505799977e-08,-8.602678370551488e-23
4775,-0.04999999999999999,0.22499999999999998,-2.096212580220487e-08,-2.096212580220515e-08,2.812414082680294e-22
4776,-0.03749999999999998,0.22499999999999998,3.9677116419029385e-09,3.967711641902784e-09,1.5468277454741618e-22
4777,-0.025000000000000022,0.22499999999999998,-2.6848725954721605e-08,-2.6848725954721605e-08,0.0
4778,-0.012500000000000011,0.22499999999999998,1.2197936160336131e-08,1.2197936160335942e-08,1.885971796620903e-22
4779,0.0,0.22499999999999998,-1.6213118976433104e-08,-1.6213118976433124e-08,1.9852334701272664e-23
4780,0.012499999999999956,0.22499999999999998,-7.94774354643544e-09,-7.947743546435652e-09,2.117582368135751e-22
4781,0.025000000000000022,0.22499999999999998,3.1314742271127335e-08,3.131474227112725e-08,8.602678370551488e-23
4782,0.03749999999999998,0.22499999999999998,2.9013563768067375e-09,2.9013563768069004e-09,-1.6295458067294645e-22
4783,0.050000000000000044,0.22499999999999998,-4.93619256096678e-10,-4.936192560966011e-10,-7.692779696743157e-23
4784,0.0625,0.22499999999999998,8.187465497972931e-09,8.187465497972991e-09,-5.955700410381799e-23
4785,0.07499999999999996,0.22499999999999998,1.3287797445975643e-08,1.3287797445975686e-08,-4.301339185275744e-23
4786,0.08750000000000002,0.22499999999999998,-1.2636174330100999e-08,-1.2636174330100734e-08,-2.6469779601696886e-22
4787,0.09999999999999998,0.22499999999999998,-5.7855900363257405e-09,-5.785590036326035e-09,2.9447629806887785e-22
4788,0.11250000000000004,0.22499999999999998,-2.6403551195639877e-09,-2.6403551195642855e-09,2.9778502051908996e-22
4789,0.125,0.22499999999999998,2.9593444273281457e-09,2.9593444273285717e-09,-4.2599801546480925e-22
4790,0.13749999999999996,0.22499999999999998,-2.7826667284667165e-09,-2.782666728466724e-09,7.444625512977249e-24
4791,0.15000000000000002,0.22499999999999998,-3.903728626654614e-10,-3.9037286266533836e-10,-1.2304311611726287e-22
4792,0.16249999999999998,0.22499999999999998,-1.4975185025543916e-09,-1.4975185025543682e-09,-2.3367852304623032e-23
4793,0.17500000000000004,0.22499999999999998,2.5071457411758588e-09,2.5071457411757248e-09,1.3400325923359048e-22
4794,0.1875,0.22499999999999998,2.448279636047816e-09,2.448279636047967e-09,-1.5096046179092755e-22
4795,0.19999999999999996,0.22499999999999998,1.3757022802769053e-09,1.3757022802770916e-09,-1.8632243297756948e-22
4796,0.21250000000000002,0.22499999999999998,1.3413446410597228e-09,1.3413446410597177e-09,5.169878828456423e-24
4797,0.22499999999999998,0.22499999999999998,-3.133768884148461e-10,-3.13376888414527e-10,-3.1908492129233043e-22
4798,0.23750000000000004,0.22499999999999998,-1.8782973993311724e-09,-1.8782973993311587e-09,-1.3648480107124957e-23
4799,0.25,0.22499999999999998,1.5574570955784653e-09,1.557457095578476e-09,-1.075334796318936e-23
4800,0.26249999999999996,0.22499999999999998,7.19695799613e-10,7.19695799612992e-10,8.06501097239202e-24
4801,0.275,0.22499999999999998,-6.094350173509962e-09,-6.0943501735100684e-09,1.0670629901934057e-22
4802,0.2875,0.22499999999999998,8.352777866815515e-10,8.35277786681703e-10,-1.5158084725034232e-22
4803,0.30000000000000004,0.22499999999999998,-3.4784538553634917e-09,-3.4784538553636352e-09,1.435158362779503e-22
4804,0.3125,0.22499999999999998,1.76041544974745e-09,1.7604154497474053e-09,4.4667753077863494e-23
4805,0.32499999999999996,0.22499999999999998,-5.408003857135194e-09,-5.40800385713514e-09,-5.37667398159468e-23
4806,0.3375,0.22499999999999998,-1.6835638225406257e-09,-1.6835638225407562e-09,1.3048774163024012e-22
4807,0.35,0.22499999999999998,-7.671100592810919e-09,-7.671100592811116e-09,1.9686898578762059e-22
4808,0.36250000000000004,0.22499999999999998,6.71189733306128e-09,6.711897333061638e-09,-3.5734202462290796e-22
4809,0.375,0.22499999999999998,-7.070811701106323e-09,-7.070811701106351e-09,2.812414082680294e-23
4810,0.38749999999999996,0.22499999999999998,7.634453377947613e-09,7.63445337794762e-09,-6.617444900424222e-24
4811,0.4,0.22499999999999998,7.829356453693747e-09,7.829356453693802e-09,-5.459392042849983e-23
4812,0.4125,0.22499999999999998,2.8253672789784092e-09,2.825367278978351e-09,5.831623318498845e-23
4813,0.42500000000000004,0.22499999999999998,4.5515647934414704e-09,4.551564793441401e-09,6.948317145445432e-23
4814,0.4375,0.22499999999999998,-1.0388174298454358e-08,-1.0388174298453959e-08,-3.9870105525055934e-22
4815,0.44999999999999996,0.22499999999999998,-6.418466204283563e-09,-6.4184662042835255e-09,-3.7223127564886245e-23
4816,0.4625,0.22499999999999998,-1.7031424658121907e-08,-1.703142465812198e-08,7.279189390466644e-23
4817,0.475,0.22499999999999998,-1.1844068888819324e-08,-1.184406888881939e-08,6.617444900424221e-23
4818,0.48750000000000004,0.22499999999999998,-9.303006514295545e-09,-9.303006514295528e-09,-1.6543612251060553e-23
4819,0.5,0.22499999999999998,-9.87644375465394e-11,-9.876443754652172e-11,-1.7680985593320967e-23
4820,-0.5,0.23750000000000004,-5.2879865328345256e-11,-5.287986532834554e-11,2.8434333556510326e-25
4821,-0.4875,0.23750000000000004,-8.068523665079453e-10,-8.068523665079465e-10,1.137373342260413e-24
4822,-0.475,0.23750000000000004,-1.0273111822530648e-10,-1.0273111822530123e-10,-5.247427010883269e-24
4823,-0.4625,0.23750000000000004,-8.238229533200675e-10,-8.238229533200677e-10,2.0679515313825692e-25
4824,-0.45,0.23750000000000004,-1.5232570555474926e-09,-1.523257055547491e-09,-1.6543612251060553e-24
4825,-0.4375,0.23750000000000004,3.94363748168375e-12,3.943637481684629e-12,-8.788794008375919e-25
4826,-0.425,0.23750000000000004,-1.006517753954248e-10,-1.0065177539542455e-10,-2.5849394142282115e-25
4827,-0.4125,0.23750000000000004,5.361854692706114e-10,5.361854692706118e-10,-3.101927297073854e-25
4828,-0.4,0.23750000000000004,-2.2523568324153732e-10,-2.25235683241538e-10,6.72084247699335e-25
4829,-0.3875,0.23750000000000004,-1.6798868657813942e-10,-1.6798868657814125e-10,1.83530698410203e-24
4830,-0.375,0.23750000000000004,5.393145803608228e-11,5.3931458036082216e-11,6.462348535570529e-26
4831,-0.3625,0.23750000000000004,4.5052065072563903e-10,4.505206507256367e-10,2.3264454728053903e-24
4832,-0.35,0.23750000000000004,2.0338222308851057e-10,2.0338222308851135e-10,-7.754818242684634e-25
4833,-0.3375,0.23750000000000004,2.1814835110795612e-10,2.1814835110795568e-10,4.3943970041879595e-25
4834,-0.325,0.23750000000000004,-2.872064400964492e-10,-2.872064400964492e-10,0.0
4835,-0.3125,0.23750000000000004,2.0397191618432765e-10,2.0397191618432786e-10,-2.0679515313825692e-25
4836,-0.3,0.23750000000000004,-4.4607423133858204e-10,-4.460742313385815e-10,-5.686866711302065e-25
4837,-0.2875,0.23750000000000004,6.011684100230364e-10,6.011684100230381e-10,-1.6543612251060553e-24
4838,-0.275,0.23750000000000004,3.279362949713528e-10,3.2793629497135437e-10,-1.5509636485369269e-24
4839,-0.2625,0.23750000000000004,7.105649247119687e-10,7.105649247119728e-10,-4.1359030627651384e-24
4840,-0.25,0.23750000000000004,-7.530416628772444e-10,-7.530416628772405e-10,-3.9291079096268815e-24
4841,-0.2375,0.23750000000000004,8.366706370181931e-10,8.366706370181923e-10,8.271806125530277e-25
4842,-0.22499999999999998,0.23750000000000004,-2.3818282309527115e-09,-2.381828230952707e-09,-4.549493369041652e-24
4843,-0.21250000000000002,0.23750000000000004,-6.112070818903765e-09,-6.1120708189037635e-09,-1.6543612251060553e-24
4844,-0.2,0.23750000000000004,9.596307700788941e-09,9.59630770078895e-09,-9.926167350636332e-24
4845,-0.1875,0.23750000000000004,-1.0338921190784707e-09,-1.0338921190784819e-09,1.1166938269465874e-23
4846,-0.175,0.23750000000000004,-2.881094994236859e-09,-2.8810949942368387e-09,-2.0265925007549178e-23
4847,-0.16249999999999998,0.23750000000000004,2.0206152478684872e-09,2.0206152478684674e-09,1.9852334701272664e-23
4848,-0.15000000000000002,0.23750000000000004,-2.1704159221510052e-08,-2.170415922151013e-08,7.610061635487855e-23
4849,-0.1375,0.23750000000000004,2.0933493029968027e-08,2.0933493029968083e-08,-5.624828165360588e-23
4850,-0.125,0.23750000000000004,-7.741652616258998e-09,-7.741652616258992e-09,-6.617444900424222e-24
4851,-0.11249999999999999,0.23750000000000004,7.561452850385109e-09,7.561452850385036e-09,7.279189390466644e-23
4852,-0.09999999999999998,0.23750000000000004,-1.4591997706088119e-08,-1.4591997706088205e-08,8.602678370551488e-23
4853,-0.08750000000000002,0.23750000000000004,1.2504044868883464e-08,1.2504044868883509e-08,-4.4667753077863494e-23
4854,-0.07500000000000001,0.23750000000000004,-4.7990770721777674e-08,-4.7990770721777635e-08,-3.970466940254533e-23
4855,-0.0625,0.23750000000000004,4.8898102182126766e-08,4.889810218212693e-08,-1.6543612251060553e-22
4856,-0.04999999999999999,0.23750000000000004,-3.633073640833638e-08,-3.633073640833627e-08,-1.0587911840678754e-22
4857,-0.03749999999999998,0.23750000000000004,7.262975746325188e-08,7.262975746325198e-08,-1.0587911840678754e-22
4858,-0.025000000000000022,0.23750000000000004,1.4257463067217231e-08,1.4257463067217411e-08,-1.8032537353656003e-22
4859,-0.012500000000000011,0.23750000000000004,-1.526760303279544e-08,-1.526760303279551e-08,7.279189390466644e-23
4860,0.0,0.23750000000000004,2.6678355310372208e-08,2.6678355310372496e-08,-2.8785885316845363e-22
4861,0.012499999999999956,0.23750000000000004,-3.556951738614193e-08,-3.556951738614204e-08,1.1249656330721176e-22
4862,0.025000000000000022,0.23750000000000004,5.325353822233662e-09,5.325353822233745e-09,-8.271806125530277e-23
4863,0.03749999999999998,0.23750000000000004,-2.452835915558084e-08,-2.4528359155580677e-08,-1.6212740006039342e-22
4864,0.050000000000000044,0.23750000000000004,-5.415415260288668e-09,-5.415415260288635e-09,-3.3087224502121107e-23
4865,0.0625,0.23750000000000004,7.911505944711175e-09,7.911505944711602e-09,-4.268251960773623e-22
4866,0.07499999999999996,0.23750000000000004,-3.6124794753153594e-08,-3.61247947531536e-08,6.617444900424222e-24
4867,0.08750000000000002,0.23750000000000004,2.9171229190292146e-08,2.9171229190291957e-08,1.885971796620903e-22
4868,0.09999999999999998,0.23750000000000004,5.85207955807405e-09,5.852079558074002e-09,4.7976475528075605e-23
4869,0.11250000000000004,0.23750000000000004,1.0842096473549958e-08,1.0842096473550044e-08,-8.602678370551488e-23
4870,0.125,0.23750000000000004,-1.7042314385113246e-08,-1.7042314385112885e-08,-3.6065074707312007e-22
4871,0.13749999999999996,0.23750000000000004,4.745659305098477e-09,4.745659305098351e-09,1.257314531080602e-22
4872,0.15000000000000002,0.23750000000000004,6.975195967063882e-10,6.97519596706083e-10,3.052296460320672e-22
4873,0.16249999999999998,0.23750000000000004,2.10823922052315e-09,2.1082392205229754e-09,1.7453510924868884e-22
4874,0.17500000000000004,0.23750000000000004,-6.740896662045439e-09,-6.740896662045675e-09,2.365736551901659e-22
4875,0.1875,0.23750000000000004,4.165744226500405e-09,4.165744226500143e-09,2.6221625417930977e-22
4876,0.19999999999999996,0.23750000000000004,-1.8090517341163478e-09,-1.8090517341164998e-09,1.5199443755661884e-22
4877,0.21250000000000002,0.23750000000000004,-1.7411862231688048e-09,-1.741186223168512e-09,-2.928219368437718e-22
4878,0.22499999999999998,0.23750000000000004,-2.6866564734041986e-09,-2.686656473404285e-09,8.644037401179139e-23
4879,0.23750000000000004,0.23750000000000004,2.666366209436582e-09,2.6663662094364328e-09,1.493061005658215e-22
4880,0.25,0.23750000000000004,-2.41160573502563e-09,-2.4116057350255093e-09,-1.2076836943274204e-22
4881,0.26249999999999996,0.23750000000000004,3.0465372595727723e-10,3.0465372595727583e-10,1.3958672836832342e-24
4882,0.275,0.23750000000000004,3.0218488591085302e-09,3.0218488591084384e-09,9.181704799338607e-23
4883,0.2875,0.23750000000000004,4.041941005936141e-09,4.041941005936479e-09,-3.383168705341883e-22
4884,0.30000000000000004,0.23750000000000004,-2.61204183303905e-09,-2.612041833038929e-09,-1.2118195973901855e-22
4885,0.3125,0.23750000000000004,5.5574243671974424e-09,5.557424367197687e-09,-2.448454613156962e-22
4886,0.32499999999999996,0.23750000000000004,-1.9340766165930617e-09,-1.9340766165936188e-09,5.571061425544641e-22
4887,0.3375,0.23750000000000004,7.454926617883806e-09,7.454926617883548e-09,2.5808035111654463e-22
4888,0.35,0.23750000000000004,-3.4795070904528357e-09,-3.479507090452792e-09,-4.3840572465310467e-23
4889,0.36250000000000004,0.23750000000000004,7.157215421569967e-09,7.1572154215695865e-09,3.8050308177439273e-22
4890,0.375,0.23750000000000004,-1.9557535564708928e-09,-1.955753556470874e-09,-1.8611563782443123e-23
4891,0.38749999999999996,0.23750000000000004,4.6472274642885416e-10,4.647227464288407e-10,1.34416849539867e-23
4892,0.4,0.23750000000000004,-5.778310016721701e-09,-5.778310016721529e-09,-1.7205356741102976e-22
4893,0.4125,0.23750000000000004,-8.610931513320188e-09,-8.610931513319886e-09,-3.0274810419440813e-22
4894,0.42500000000000004,0.23750000000000004,4.006977571607836e-09,4.006977571607951e-09,-1.1497810514487085e-22
4895,0.4375,0.23750000000000004,-8.224111332609603e-09,-8.224111332609422e-09,-1.8032537353656003e-22
4896,0.44999999999999996,0.23750000000000004,2.947828728920839e-09,2.9478287289211345e-09,-2.953034786814309e-22
4897,0.4625,0.23750000000000004,2.6476629300583945e-08,2.6476629300583747e-08,1.9852334701272664e-22
4898,0.475,0.23750000000000004,1.9815384899178108e-09,1.981538489917795e-09,1.5716431638507526e-23
4899,0.48750000000000004,0.23750000000000004,8.153383924755016e-09,8.153383924755139e-09,-1.224227306578481e-22
4900,0.5,0.23750000000000004,2.6849891281296287e-10,2.684989128129019e-10,6.095287138750123e-23
4901,-0.5,0.25,-2.4117006328888807e-10,-2.4117006328888843e-10,3.618915179919496e-25
4902,-0.4875,0.25,-2.0172295159012e-10,-2.0172295159012053e-10,5.169878828456423e-25
4903,-0.475,0.25,7.236048445855968e-10,7.236048445855995e-10,-2.68833699079734e-24
4904,-0.4625,0.25,1.672106495901636e-09,1.6721064959016328e-09,3.308722450212111e-24
4905,-0.45,0.25,-1.4390409373795998e-09,-1.4390409373795996e-09,-2.0679515313825692e-25
4906,-0.4375,0.25,6.215686078548317e-10,6.21568607854829e-10,2.7917345673664684e-24
4907,-0.425,0.25,2.125364100909619e-09,2.1253641009096198e-09,-8.271806125530277e-25
4908,-0.4125,0.25,-2.201888195391453e-09,-2.2018881953914554e-09,2.481541837659083e-24
4909,-0.4,0.25,-5.782738086190515e-10,-5.782738086190497e-10,-1.7577588016751838e-24
4910,-0.3875,0.25,-8.623486259225806e-11,-8.623486259225947e-11,1.4087919807543753e-24
4911,-0.375,0.25,3.476852640418132e-10,3.4768526404181307e-10,1.0339757656912846e-25
4912,-0.3625,0.25,2.3458166923976397e-10,2.3458166923976314e-10,8.271806125530277e-25
4913,-0.35,0.25,-9.390092425229877e-10,-9.390092425229877e-10,0.0
4914,-0.3375,0.25,2.041433071992857e-10,2.041433071992852e-10,5.169878828456423e-25
4915,-0.325,0.25,-8.22907306515628e-11,-8.229073065156198e-11,-8.271806125530277e-25
4916,-0.3125,0.25,-1.5233227045906654e-10,-1.5233227045906638e-10,-1.550963648536927e-25
4917,-0.3,0.25,-1.3151356804235988e-09,-1.3151356804235997e-09,8.271806125530277e-25
4918,-0.2875,0.25,1.478560586438549e-09,1.4785605864385501e-09,-1.2407709188295415e-24
4919,-0.275,0.25,8.242939907649233e-10,8.242939907649243e-10,-9.305781891221561e-25
4920,-0.2625,0.25,-9.47793625419591e-10,-9.47793625419589e-10,-2.0679515313825692e-24
4921,-0.25,0.25,-4.741996742219352e-09,-4.741996742219343e-09,-9.098986738083304e-24
4922,-0.2375,0.25,5.058162504794715e-09,5.058162504794706e-09,9.098986738083304e-24
4923,-0.22499999999999998,0.25,3.6425415467585027e-09,3.6425415467585015e-09,1.2407709188295415e-24
4924,-0.21250000000000002,0.25,1.6314442256288157e-09,1.6314442256288124e-09,3.308722450212111e-24
4925,-0.2,0.25,2.0056950108558822e-10,2.0056950108558398e-10,4.239300639334267e-24
4926,-0.1875,0.25,-1.7455601067793969e-09,-1.745560106779395e-09,-1.8611563782443123e-24
4927,-0.175,0.25,-1.1063499049206016e-08,-1.1063499049205997e-08,-1.9852334701272664e-23
4928,-0.16249999999999998,0.25,1.8498595114288275e-08,1.849859511428828e-08,-3.308722450212111e-24
4929,-0.15000000000000002,0.25,-1.0037698438836484e-09,-1.0037698438836924e-09,4.4047367618448724e-23
4930,-0.1375,0.25,3.290754005839042e-09,3.2907540058390118e-09,3.019209235818551e-23
4931,-0.125,0.25,3.1098611908995986e-09,3.1098611908995866e-09,1.1994118882018901e-23
4932,-0.11249999999999999,0.25,-2.72212175390476e-08,-2.7221217539047594e-08,-6.617444900424222e-24
4933,-0.09999999999999998,0.25,1.937489385333234e-08,1.9374893853332304e-08,3.639594695233322e-23
4934,-0.08750000000000002,0.25,1.6803371498164763e-08,1.6803371498164717e-08,4.632211430296955e-23
4935,-0.07500000000000001,0.25,-7.118519253918853e-09,-7.118519253918878e-09,2.481541837659083e-23
4936,-0.0625,0.25,2.8352178766060567e-08,2.8352178766060464e-08,1.0257039595657543e-22
4937,-0.04999999999999999,0.25,-2.9374663138369322e-08,-2.9374663138369253e-08,-6.948317145445432e-23
4938,-0.03749999999999998,0.25,1.925658631389546e-08,1.9256586313895493e-08,-3.3087224502121107e-23
4939,-0.025000000000000022,0.25,-4.064504286776511e-08,-4.064504286776518e-08,7.279189390466644e-23
4940,-0.012500000000000011,0.25,2.0548037171814818e-08,2.0548037171814633e-08,1.852884572118782e-22
4941,0.0,0.25,-2.4962605801668728e-08,-2.4962605801668632e-08,-9.595295105615121e-23
4942,0.012499999999999956,0.25,1.6901138088493977e-08,1.690113808849388e-08,9.595295105615121e-23
4943,0.025000000000000022,0.25,1.0257480012694964e-08,1.0257480012694818e-08,1.4558378780933287e-22
4944,0.03749999999999998,0.25,7.146415185526659e-09,7.1464151855266834e-09,-2.481541837659083e-23
4945,0.050000000000000044,0.25,1.3020827880856643e-08,1.3020827880856548e-08,9.429858983104515e-23
4946,0.0625,0.25,1.18597119142446e-08,1.1859711914244681e-08,-8.106370003019671e-23
4947,0.07499999999999996,0.25,8.497978576053635e-09,8.49797857605362e-09,1.4889251025954498e-23
4948,0.08750000000000002,0.25,-1.2059994392026325e-08,-1.205999439202632e-08,-4.963083675318166e-24
4949,0.09999999999999998,0.25,-2.3785382861443473e-08,-2.378538286144357e-08,9.595295105615121e-23
4950,0.11250000000000004,0.25,1.9207640730015068e-09,1.9207640730011883e-09,3.1846453583291565e-22
4951,0.125,0.25,-7.798103088610345e-09,-7.798103088610331e-09,-1.3234889800848443e-23
4952,0.13749999999999996,0.25,1.9275459457956876e-08,1.9275459457956727e-08,1.4889251025954498e-22
4953,0.15000000000000002,0.25,-7.791333711801395e-09,-7.791333711801056e-09,-3.3914405114674135e-22
4954,0.16249999999999998,0.25,6.294397448700299e-10,6.294397448701242e-10,-9.429858983104515e-23
4955,0.17500000000000004,0.25,2.776640136988855e-09,2.7766401369888262e-09,2.895132143935597e-23
4956,0.1875,0.25,-3.2571379589676974e-09,-3.2571379589674894e-09,-2.0803592405708646e-22
4957,0.19999999999999996,0.25,-1.067464558076559e-09,-1.0674645580763472e-09,-2.117582368135751e-22
4958,0.21250000000000002,0.25,1.090526890477923e-09,1.0905268904779234e-09,-4.1359030627651384e-25
4959,0.22499999999999998,0.25,4.6172988413718985e-10,4.617298841369643e-10,2.2556181328555373e-22
4960,0.23750000000000004,0.25,-2.6962344863008734e-09,-2.696234486300768e-09,-1.0546552810051103e-22
4961,0.25,0.25,1.410735823311343e-09,1.410735823311602e-09,-2.591143268822359e-22
4962,0.26249999999999996,0.25,-4.716808968321944e-10,-4.716808968321084e-10,-8.602678370551488e-23
4963,0.275,0.25,-1.7301591191151173e-09,-1.7301591191151981e-09,8.085690487705846e-23
4964,0.2875,0.25,4.520954998590868e-10,4.5209549985869163e-10,3.9518553764720897e-22
4965,0.30000000000000004,0.25,-1.8159279533605111e-09,-1.8159279533607125e-09,2.0141847915666224e-22
4966,0.3125,0.25,1.189777098375847e-09,1.1897770983757212e-09,1.257314531080602e-22
4967,0.32499999999999996,0.25,-5.600657987232939e-09,-5.600657987233005e-09,6.617444900424221e-23
4968,0.3375,0.25,3.41324142176021e-09,3.4132414217604184e-09,-2.0844951436336297e-22
4969,0.35,0.25,-7.534250721968347e-09,-7.534250721968508e-09,1.6047303883528737e-22
4970,0.36250000000000004,0.25,9.956395346010117e-10,9.956395346010733e-10,-6.162495563520056e-23
4971,0.375,0.25,-8.158141316786479e-09,-8.158141316786586e-09,1.075334796318936e-22
4972,0.38749999999999996,0.25,1.3936602474150713e-09,1.3936602474150933e-09,-2.1920286232655233e-23
4973,0.4,0.25,8.034967689919524e-09,8.034967689919132e-09,3.920836103501351e-22
4974,0.4125,0.25,4.932558671154384e-10,4.932558671153234e-10,1.1497810514487085e-22
4975,0.42500000000000004,0.25,8.749615625610543e-09,8.749615625610723e-09,-1.8032537353656003e-22
4976,0.4375,0.25,7.182210173547851e-09,7.182210173547648e-09,2.034864306880448e-22
4977,0.44999999999999996,0.25,4.926312162332535e-09,4.926312162332438e-09,9.678013166870424e-23
4978,0.4625,0.25,5.350692224931029e-09,5.350692224930796e-09,2.332649327399538e-22
4979,0.475,0.25,9.101731024511944e-10,9.101731024509592e-10,2.351260891181981e-22
4980,0.48750000000000004,0.25,1.0103684184392443e-09,1.0103684184391374e-09,1.0691309417247883e-22
4981,0.5,0.25,5.394208912057141e-09,5.394208912057017e-09,1.2407709188295415e-22
4982,-0.5,0.26249999999999996,-4.97641984265488e-10,-4.976419842654877e-10,-3.101927297073854e-25
4983,-0.4875,0.26249999999999996,1.5260282686972942e-10,1.5260282686973237e-10,-2.946830932220161e-24
4984,-0.475,0.26249999999999996,1.26617095111164e-09,1.2661709511116452e-09,-5.169878828456423e-24
4985,-0.4625,0.26249999999999996,6.442460039629012e-10,6.442460039629024e-10,-1.137373342260413e-24
4986,-0.45,0.26249999999999996,-7.302078029111243e-10,-7.302078029111263e-10,2.0679515313825692e-24
4987,-0.4375,0.26249999999999996,6.59139808359923e-10,6.591398083599268e-10,-3.825710333057753e-24
4988,-0.425,0.26249999999999996,8.303856551998235e-10,8.303856551998274e-10,-3.9291079096268815e-24
4989,-0.4125,0.26249999999999996,-3.43364077147822e-10,-3.4336407714782404e-10,2.016252743098005e-24
4990,-0.4,0.26249999999999996,2.3436095521831883e-10,2.343609552183171e-10,1.7577588016751838e-24
4991,-0.3875,0.26249999999999996,6.488065801286605e-10,6.488065801286579e-10,2.5849394142282115e-24
4992,-0.375,0.26249999999999996,1.4077806621694374e-10,1.407780662169436e-10,1.2924697071141057e-25
4993,-0.3625,0.26249999999999996,2.560078376195286e-11,2.560078376195192e-11,9.40271711925512e-25
4994,-0.35,0.26249999999999996,-2.2030623650678064e-10,-2.203062365067818e-10,1.1632227364026952e-24
4995,-0.3375,0.26249999999999996,2.0079604575735212e-10,2.0079604575735298e-10,-8.530300066953098e-25
4996,-0.325,0.26249999999999996,-9.213439615039793e-11,-9.213439615039901e-11,1.0856745539758488e-24
4997,-0.3125,0.26249999999999996,5.1810119401169386e-11,5.1810119401168235e-11,1.1502980393315541e-24
4998,-0.3,0.26249999999999996,-2.274240415104275e-10,-2.2742404151042635e-10,-1.137373342260413e-24
4999,-0.2875,0.26249999999999996,1.6334007878796418e-09,1.6334007878796393e-09,2.481541837659083e-24
5000,-0.275,0.26249999999999996,-2.3174144941918346e-10,-2.3174144941918887e-10,5.402523375736962e-24
5001,-0.2625,0.26249999999999996,-5.370194089028751e-10,-5.370194089028786e-10,3.5155176033503676e-24
5002,-0.25,0.26249999999999996,-1.5984007117850279e-09,-1.5984007117850233e-09,-4.549493369041652e-24
5003,-0.2375,0.26249999999999996,5.447052954223442e-09,5.447052954223439e-09,3.308722450212111e-24
5004,-0.22499999999999998,0.26249999999999996,1.4999838123062323e-09,1.499983812306226e-09,6.4106497472859645e-24
5005,-0.21250000000000002,0.26249999999999996,-3.242249111894476e-09,-3.2422491118944856e-09,9.512577044359818e-24
5006,-0.2,0.26249999999999996,-7.386648165250067e-09,-7.3866481652500694e-09,2.481541837659083e-24
5007,-0.1875,0.26249999999999996,1.1823104329707372e-08,1.1823104329707356e-08,1.6543612251060553e-23
5008,-0.175,0.26249999999999996,1.8137322862114662e-09,1.8137322862114484e-09,1.7784383169890095e-23
5009,-0.16249999999999998,0.26249999999999996,-5.087913146566003e-09,-5.0879131465660244e-09,2.150669592637872e-23
5010,-0.15000000000000002,0.26249999999999996,1.7497393573109279e-09,1.749739357310923e-09,4.963083675318166e-24
