frame_tag,step,frame_index,element,integration_point,odb_integration_point,uel_integration_point,expected_sdv15,odb_sdv15,sdv15_error,expected_sdv16,odb_sdv16,sdv16_error,odb_sdv12,odb_sdv13 
F0_ingested,INGEST_TRANSFERRED_STATE,1,5925,4,3,4,0.000192089225262299,0.000192089225262299,0.0,1.5708572860194122e-05,1.5708572860194122e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5926,1,1,1,0.0001570879871092575,0.0001570879871092575,0.0,1.4175832397082488e-05,1.4175832397082488e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5926,2,2,2,0.00013400131072512775,0.00013400131072512775,0.0,1.386674594301379e-05,1.386674594301379e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5926,3,4,3,0.00013686869702460614,0.00013686869702460614,0.0,1.1673115108362146e-05,1.1673115108362146e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5926,4,3,4,0.00016679408185153553,0.00016679408185153553,0.0,1.545158362521147e-05,1.545158362521147e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5927,1,1,1,0.00011880497465620325,0.00011880497465620325,0.0,9.01023018362573e-06,9.01023018362573e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5927,2,2,2,0.00010037448881113969,0.00010037448881113969,0.0,7.402492552257516e-06,7.402492552257516e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5927,3,4,3,9.041217277710275e-05,9.041217277710275e-05,0.0,6.273738018163317e-06,6.273738018163317e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5927,4,3,4,0.00011640222617176444,0.00011640222617176444,0.0,8.94103761586143e-06,8.94103761586143e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5928,1,1,1,8.669814711498384e-05,8.669814711498384e-05,0.0,6.646832172025869e-06,6.646832172025869e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5928,2,2,2,6.776417258447686e-05,6.776417258447684e-05,-1.3552527156068805e-20,6.313877848641292e-06,6.313877848641292e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5928,3,4,3,6.881417240575618e-05,6.881417240575618e-05,0.0,4.738629758525772e-06,4.738629758525772e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5928,4,3,4,7.7660992201132e-05,7.7660992201132e-05,0.0,5.396143361839627e-06,5.396143361839627e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5929,1,1,1,5.681337691146259e-05,5.6813376911462585e-05,-6.776263578034403e-21,3.871084611220839e-06,3.871084611220839e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5929,2,2,2,4.582922127998915e-05,4.582922127998915e-05,0.0,2.865288399885637e-06,2.865288399885637e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5929,3,4,3,4.761137536159939e-05,4.761137536159939e-05,0.0,3.0661515111525027e-06,3.0661515111525027e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5929,4,3,4,6.076240184073876e-05,6.0762401840738756e-05,-6.776263578034403e-21,4.28680244026947e-06,4.28680244026947e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5930,1,1,1,3.790919135980607e-05,3.790919135980607e-05,0.0,2.057819220292663e-06,2.057819220292663e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5930,2,2,2,2.7255422851873646e-05,2.7255422851873642e-05,-3.3881317890172014e-21,9.04975051156535e-07,9.04975051156535e-07,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5930,3,4,3,2.7830145326366443e-05,2.783014532636644e-05,-3.3881317890172014e-21,1.104188175237693e-06,1.104188175237693e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5930,4,3,4,3.878720382363875e-05,3.8787203823638746e-05,-6.776263578034403e-21,2.0274865759316682e-06,2.0274865759316682e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5931,1,1,1,2.3351448201118425e-05,2.3351448201118425e-05,0.0,8.819069064230566e-07,8.819069064230566e-07,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5931,2,2,2,2.3339359611726625e-05,2.3339359611726625e-05,0.0,8.865279689185701e-07,8.865279689185701e-07,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5931,3,4,3,2.3699064390068518e-05,2.3699064390068514e-05,-3.3881317890172014e-21,8.777844610836754e-07,8.777844610836754e-07,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5931,4,3,4,2.378729054985312e-05,2.378729054985312e-05,0.0,8.696408967885143e-07,8.696408967885143e-07,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5932,1,1,1,2.5636673270079292e-05,2.5636673270079292e-05,0.0,1.1500391431181706e-06,1.1500391431181706e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5932,2,2,2,3.1925139495012516e-05,3.1925139495012516e-05,0.0,1.6379590600059258e-06,1.6379590600059258e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5932,3,4,3,3.184997156021758e-05,3.184997156021758e-05,0.0,1.581484549128416e-06,1.581484549128416e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5932,4,3,4,2.5859453255625423e-05,2.585945325562542e-05,-3.3881317890172014e-21,1.0421482870843379e-06,1.0421482870843379e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5933,1,1,1,3.700742288697424e-05,3.700742288697424e-05,0.0,2.1342763048245193e-06,2.1342763048245193e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5933,2,2,2,4.4604013107343934e-05,4.460401310734393e-05,-6.776263578034403e-21,2.745453054514355e-06,2.745453054514355e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5933,3,4,3,4.4212784108067676e-05,4.421278410806767e-05,-6.776263578034403e-21,2.8534629725141945e-06,2.8534629725141945e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5933,4,3,4,3.676773174055069e-05,3.676773174055069e-05,0.0,2.157254916020218e-06,2.157254916020218e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5934,1,1,1,4.762384753906266e-05,4.7623847539062655e-05,-6.776263578034403e-21,3.1632069106682602e-06,3.1632069106682602e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5934,2,2,2,4.8277598416594406e-05,4.8277598416594406e-05,0.0,3.2010599820329517e-06,3.2010599820329517e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5934,3,4,3,4.88846540039831e-05,4.888465400398309e-05,-6.776263578034403e-21,3.259322765330337e-06,3.259322765330337e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5934,4,3,4,4.745950364330508e-05,4.7459503643305074e-05,-6.776263578034403e-21,3.136833453155895e-06,3.136833453155895e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5935,1,1,1,5.6074493077087493e-05,5.607449307708748e-05,-1.3552527156068805e-20,3.190349484833646e-06,3.190349484833646e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5935,2,2,2,7.672225455328535e-05,7.672225455328534e-05,-1.3552527156068805e-20,5.396871826178302e-06,5.396871826178302e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5935,3,4,3,7.360812691720872e-05,7.360812691720872e-05,0.0,4.872415179964137e-06,4.872415179964137e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5935,4,3,4,5.589115649341124e-05,5.589115649341124e-05,0.0,3.465891195462603e-06,3.465891195462603e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5936,1,1,1,9.607614863085565e-05,9.607614863085564e-05,-1.3552527156068805e-20,7.295518531087283e-06,7.295518531087283e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5936,2,2,2,0.00012830420909888622,0.00012830420909888622,0.0,1.0395949981774068e-05,1.0395949981774068e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5936,3,4,3,0.00013171921085044618,0.00013171921085044618,0.0,1.0769582857019188e-05,1.0769582857019188e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5936,4,3,4,9.39261928457995e-05,9.39261928457995e-05,0.0,7.068260460698407e-06,7.068260460698407e-06,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5937,1,1,1,0.00014591859061635854,0.00014591859061635854,0.0,1.2157645246636407e-05,1.2157645246636407e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5937,2,2,2,0.00016181391539796448,0.00016181391539796448,0.0,1.3788271475640136e-05,1.3788271475640136e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5937,3,4,3,0.00016523045910890634,0.00016523045910890634,0.0,1.3927190853734396e-05,1.3927190853734396e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5937,4,3,4,0.0001508251314125394,0.0001508251314125394,0.0,1.2767798714779057e-05,1.2767798714779057e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5938,1,1,1,0.00017936855192621223,0.00017936855192621223,0.0,1.3816702681174812e-05,1.3816702681174812e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5938,2,2,2,0.0002114333860481836,0.0002114333860481836,0.0,1.7120143253163088e-05,1.7120143253163088e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5938,3,4,3,0.00020265229953091423,0.00020265229953091426,2.710505431213761e-20,1.5854896492942206e-05,1.5854896492942206e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5938,4,3,4,0.00017911750695221693,0.00017911750695221693,0.0,1.4190947340649955e-05,1.4190947340649955e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5939,1,1,1,0.0002455052944405852,0.0002455052944405852,0.0,2.0186656177856913e-05,2.0186656177856913e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5939,2,2,2,0.00030652664515748755,0.00030652664515748755,0.0,2.6113531363814144e-05,2.6113531363814144e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5939,3,4,3,0.00030951730980061885,0.0003095173098006189,5.421010862427522e-20,2.639407849881155e-05,2.639407849881155e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5939,4,3,4,0.00023759282139732116,0.00023759282139732116,0.0,1.9275051939539608e-05,1.9275051939539608e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5940,1,1,1,0.00034256180766203254,0.00034256180766203254,0.0,3.0010448161838317e-05,3.0010448161838317e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5940,2,2,2,0.0003799903517665477,0.0003799903517665477,0.0,3.393994115503578e-05,3.393994115503578e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5940,3,4,3,0.0003855935262440339,0.0003855935262440339,0.0,3.4079759548099916e-05,3.4079759548099916e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5940,4,3,4,0.00034917397914353246,0.00034917397914353246,0.0,3.098781426681303e-05,3.098781426681303e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5941,1,1,1,0.0004098128595872319,0.0004098128595872319,0.0,3.409166166373091e-05,3.409166166373091e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5941,2,2,2,0.00045386092205794605,0.000453860922057946,-5.421010862427522e-20,3.845024779379447e-05,3.845024779379447e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5941,3,4,3,0.00043906174710713313,0.00043906174710713313,0.0,3.645161427765306e-05,3.645161427765306e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5941,4,3,4,0.00040967888107931684,0.00040967888107931684,0.0,3.464500731613536e-05,3.464500731613536e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5942,1,1,1,0.0005057084100860771,0.0005057084100860771,0.0,4.2857439558786694e-05,4.2857439558786694e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5942,2,2,2,0.0006033103191530363,0.0006033103191530363,0.0,5.249875701025205e-05,5.249875701025205e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5942,3,4,3,0.0006012406683871344,0.0006012406683871344,0.0,5.2174065127643945e-05,5.2174065127643945e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5942,4,3,4,0.0004903905733169253,0.0004903905733169253,0.0,4.107613179913009e-05,4.107613179913009e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5943,1,1,1,0.0006643621044631799,0.0006643621044631799,0.0,5.953996288155262e-05,5.953996288155262e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5943,2,2,2,0.0007335567747563204,0.0007335567747563204,0.0,6.52871283285298e-05,6.52871283285298e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5943,3,4,3,0.0007373452684759137,0.0007373452684759137,0.0,6.659009189302148e-05,6.659009189302148e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5943,4,3,4,0.0006674119795220595,0.0006674119795220595,0.0,6.0359066238071095e-05,6.0359066238071095e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5944,1,1,1,0.0007772871370370304,0.0007772871370370304,0.0,6.727382258996125e-05,6.727382258996125e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5944,2,2,2,0.0008275660383281831,0.0008275660383281831,0.0,7.139113844943746e-05,7.139113844943746e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5944,3,4,3,0.0008095527024820624,0.0008095527024820624,0.0,6.935205005013007e-05,6.935205005013007e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5944,4,3,4,0.0007754317604046224,0.0007754317604046224,0.0,6.780758836354327e-05,6.780758836354327e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5945,1,1,1,0.0008990542798263205,0.0008990542798263205,0.0,7.673281737065058e-05,7.673281737065058e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5945,2,2,2,0.0010440848864518332,0.0010440848864518332,0.0,9.042945986208397e-05,9.042945986208397e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5945,3,4,3,0.0010253587342063852,0.0010253587342063852,0.0,8.851866287123367e-05,8.851866287123367e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5945,4,3,4,0.0008765204332789989,0.0008765204332789989,0.0,7.444296315228872e-05,7.444296315228872e-05,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5946,1,1,1,0.0011386992501393664,0.0011386992501393664,0.0,0.00010182886756341957,0.00010182886756341957,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5946,2,2,2,0.0012521598922339947,0.0012521598922339947,0.0,0.00011207022630531856,0.00011207022630531856,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5946,3,4,3,0.0012447226918314966,0.0012447226918314966,0.0,0.00011154687603196247,0.00011154687603196247,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5946,4,3,4,0.0011240182320368423,0.0011240182320368423,0.0,0.00010060955225924396,0.00010060955225924396,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5947,1,1,1,0.0013111019549280774,0.0013111019549280774,0.0,0.00011482508778174052,0.00011482508778174052,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5947,2,2,2,0.0013586740228165937,0.0013586740228165937,0.0,0.00011689277293775905,0.00011689277293775905,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5947,3,4,3,0.0013533992693912894,0.0013533992693912894,0.0,0.00011701472862958786,0.00011701472862958786,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5947,4,3,4,0.0013061851555496336,0.0013061851555496336,0.0,0.00011450820548677988,0.00011450820548677988,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5948,1,1,1,0.0014363235188642452,0.0014363235188642452,0.0,0.0001222134981755868,0.0001222134981755868,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5948,2,2,2,0.0016008938193600316,0.0016008938193600316,0.0,0.00013817523377210843,0.00013817523377210843,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5948,3,4,3,0.0015454342696060335,0.0015454342696060335,0.0,0.0001333376546152219,0.0001333376546152219,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5948,4,3,4,0.0014175058762925631,0.0014175058762925631,0.0,0.00012124441786633976,0.00012124441786633976,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5949,1,1,1,0.0017195633668264044,0.0017195633668264044,0.0,0.00015141254539064244,0.00015141254539064244,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5949,2,2,2,0.0018792042993199557,0.0018792042993199557,0.0,0.0001621527494675297,0.0001621527494675297,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5949,3,4,3,0.001974999799916611,0.001974999799916611,0.0,0.00015438162633066345,0.00015438162633066345,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5949,4,3,4,0.0016948143162263552,0.0016948143162263552,0.0,0.00014392060916133484,0.00014392060916133484,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5950,1,1,1,0.0019784175916600097,0.0019784175916600097,0.0,0.00017560271414423227,0.00017560271414423227,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5950,2,2,2,0.0020898324146256713,0.0020898324146256713,0.0,0.00018361116622257536,0.00018361116622257536,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5950,3,4,3,0.0022380201745975533,0.0022380201745975533,0.0,0.0001987357484428365,0.0001987357484428365,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5950,4,3,4,0.0021205513709910283,0.0021205513709910283,0.0,0.00018732904588946055,0.00018732904588946055,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5951,1,1,1,0.0022442074335203223,0.0022442074335203223,0.0,0.000195433562770597,0.000195433562770597,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5951,2,2,2,0.0025545530055942544,0.0025545530055942544,0.0,0.00021149436734358012,0.00021149436734358012,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5951,3,4,3,0.0025274751869599926,0.0025274751869599926,0.0,0.00022397395667756397,0.00022397395667756397,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5951,4,3,4,0.002347055082467428,0.002347055082467428,0.0,0.00021089808301143047,0.00021089808301143047,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5952,1,1,1,0.0026901185962916988,0.0026901185962916988,0.0,0.0002416738114665112,0.0002416738114665112,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5952,2,2,2,0.0027501451057612715,0.0027501451057612715,0.0,0.00024813132941608226,0.00024813132941608226,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5952,3,4,3,0.002641618231033709,0.002641618231033709,0.0,0.00023595104156196942,0.00023595104156196942,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5952,4,3,4,0.0026064031447382966,0.0026064031447382966,0.0,0.0002327001853516588,0.0002327001853516588,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5953,1,1,1,0.002837099817710392,0.002837099817710392,0.0,0.0002534757511077415,0.0002534757511077415,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5953,2,2,2,0.0030146379992433345,0.0030146379992433345,0.0,0.0002563507652798383,0.0002563507652798383,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5953,3,4,3,0.0029977365240231534,0.0029977365240231534,0.0,0.00024758973556256365,0.00024758973556256365,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5953,4,3,4,0.002746475693984429,0.002746475693984429,0.0,0.0002414043795795484,0.0002414043795795484,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5954,1,1,1,0.0031838639221512853,0.0031838639221512853,0.0,0.00029003278496987574,0.00029003278496987574,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5954,2,2,2,0.0034686595599606007,0.0034686595599606007,0.0,0.00031384818621366074,0.00031384818621366074,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5954,3,4,3,0.003469922996428015,0.003469922996428015,0.0,0.0003225932960964266,0.0003225932960964266,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5954,4,3,4,0.0031915836444793865,0.0031915836444793865,0.0,0.0002906008756144791,0.0002906008756144791,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5955,1,1,1,0.003600072572364243,0.003600072572364243,0.0,0.00032982738700291256,0.00032982738700291256,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5955,2,2,2,0.0036743039612173564,0.003674303961217356,-4.336808689942018e-19,0.0003305606537498938,0.0003305606537498938,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5955,3,4,3,0.003614201085311644,0.003614201085311644,0.0,0.0003252669377894717,0.0003252669377894717,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5955,4,3,4,0.0035831629984063263,0.0035831629984063263,0.0,0.0003237843163618467,0.0003237843163618467,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5956,1,1,1,0.003841750518474961,0.0038417505184749606,-4.336808689942018e-19,0.00034417266017549333,0.00034417266017549333,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5956,2,2,2,0.0042249916316021135,0.0042249916316021135,0.0,0.0003736531566645633,0.0003736531566645633,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5956,3,4,3,0.004355725096458822,0.004355725096458822,0.0,0.00037528057903788754,0.00037528057903788754,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5956,4,3,4,0.0038212084755877038,0.0038212084755877038,0.0,0.0003255344254293666,0.0003255344254293666,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5957,1,1,1,0.0044245686895064435,0.0044245686895064435,0.0,0.0003986899613160814,0.0003986899613160814,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5957,2,2,2,0.0045865822385990325,0.0045865822385990325,0.0,0.00041924528496121034,0.00041924528496121034,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5957,3,4,3,0.004611779023101625,0.004611779023101625,0.0,0.00041746007754655265,0.00041746007754655265,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5957,4,3,4,0.0045675578362250075,0.0045675578362250075,0.0,0.00041705419193866156,0.00041705419193866156,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5958,1,1,1,0.004692787468833008,0.004692787468833008,0.0,0.00041931393410238446,0.00041931393410238446,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5958,2,2,2,0.004820932004769191,0.004820932004769191,0.0,0.00043562539245097263,0.00043562539245097263,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5958,3,4,3,0.004675162220353433,0.004675162220353433,0.0,0.000417285166434879,0.000417285166434879,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5958,4,3,4,0.0046406115309308845,0.0046406115309308845,0.0,0.00041754634923719285,0.00041754634923719285,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5959,1,1,1,0.005031457549764695,0.005031457549764695,0.0,0.00045922867667789016,0.00045922867667789016,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5959,2,2,2,0.005478479499047354,0.005478479499047354,0.0,0.0004950489005392775,0.0004950489005392775,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5959,3,4,3,0.00549945466776142,0.00549945466776142,0.0,0.0005186207492029106,0.0005186207492029106,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5959,4,3,4,0.004905288545292187,0.004905288545292187,0.0,0.00046059983634610675,0.00046059983634610675,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5960,1,1,1,0.005661530309528789,0.005661530309528789,0.0,0.000517602677156538,0.000517602677156538,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5960,2,2,2,0.005714612474848066,0.005714612474848066,0.0,0.0005175582487952639,0.0005175582487952639,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5960,3,4,3,0.005737677450316051,0.005737677450316051,0.0,0.0005186855501429861,0.0005186855501429861,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5960,4,3,4,0.005722492602651191,0.005722492602651191,0.0,0.000518594487043673,0.000518594487043673,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5961,1,1,1,0.005856418884454284,0.005856418884454284,0.0,0.0005177888542502463,0.0005177888542502463,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5961,2,2,2,0.006190759035018113,0.006190759035018113,0.0,0.0005567068641770016,0.0005567068641770016,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5961,3,4,3,0.006171234587692109,0.006171234587692109,0.0,0.000518967500413888,0.000518967500413888,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5961,4,3,4,0.005857917502817704,0.005857917502817703,-8.673617379884035e-19,0.0005188231247978847,0.0005188231247978847,0.0,0.0,0.0
F0_ingested,INGEST_TRANSFERRED_STATE,1,5962,1,1,1,0.00643477785601203,0.00643477785601203,0.0,0.0005806058188342738,0.0005806058188342738,0.0,0.0,0.0
