node,x,y,F1_phase_residual,F1_phase_residual_abs
99,-0.2875,-0.4875,1.9489923396273514e-09,1.9489923396273514e-09
100,-0.275,-0.4875,-6.571976130893472e-10,6.571976130893472e-10
101,-0.2625,-0.4875,-2.911642219229085e-09,2.911642219229085e-09
102,-0.25,-0.4875,4.2003829795922905e-09,4.2003829795922905e-09
103,-0.2375,-0.4875,-8.372303351975688e-10,8.372303351975688e-10
104,-0.22499999999999998,-0.4875,-3.561538506990162e-09,3.561538506990162e-09
105,-0.21250000000000002,-0.4875,4.469910435164646e-09,4.469910435164646e-09
106,-0.2,-0.4875,1.713845932556388e-09,1.713845932556388e-09
107,-0.1875,-0.4875,-5.194486440746423e-09,5.194486440746423e-09
108,-0.175,-0.4875,2.7893124120014875e-09,2.7893124120014875e-09
109,-0.16249999999999998,-0.4875,5.002774715095284e-09,5.002774715095284e-09
110,-0.15000000000000002,-0.4875,-5.428649983905975e-09,5.428649983905975e-09
111,-0.1375,-0.4875,-1.9419277885717647e-09,1.9419277885717647e-09
112,-0.125,-0.4875,7.1178896505619915e-09,7.1178896505619915e-09
113,-0.11249999999999999,-0.4875,-2.2565568795277163e-09,2.2565568795277163e-09
114,-0.09999999999999998,-0.4875,-6.78733443624529e-09,6.78733443624529e-09
115,-0.08750000000000002,-0.4875,8.928475767364922e-09,8.928475767364922e-09
116,-0.07500000000000001,-0.4875,2.802342734924766e-09,2.802342734924766e-09
117,-0.0625,-0.4875,-1.1693447808744669e-08,1.1693447808744669e-08
118,-0.04999999999999999,-0.4875,1.6973617398384027e-08,1.6973617398384027e-08
119,-0.03749999999999998,-0.4875,-3.448522895795995e-11,3.448522895795995e-11
120,-0.025000000000000022,-0.4875,-1.1383973896739282e-08,1.1383973896739282e-08
121,-0.012500000000000011,-0.4875,1.469237089081094e-08,1.469237089081094e-08
122,0.0,-0.4875,8.45479124811123e-09,8.45479124811123e-09
123,0.012499999999999956,-0.4875,-1.4340654788723674e-08,1.4340654788723674e-08
124,0.025000000000000022,-0.4875,1.0363940441694062e-08,1.0363940441694062e-08
125,0.03749999999999998,-0.4875,1.3282517786536419e-08,1.3282517786536419e-08
126,0.050000000000000044,-0.4875,-1.4921461765591464e-08,1.4921461765591464e-08
127,0.0625,-0.4875,2.4056944168596556e-09,2.4056944168596556e-09
128,0.07499999999999996,-0.4875,1.4860979219687875e-08,1.4860979219687875e-08
129,0.08750000000000002,-0.4875,-1.1912740716983258e-08,1.1912740716983258e-08
130,0.09999999999999998,-0.4875,-5.062901870265738e-09,5.062901870265738e-09
131,0.11250000000000004,-0.4875,1.3332958711305203e-08,1.3332958711305203e-08
132,0.125,-0.4875,-7.3054386273899435e-09,7.3054386273899435e-09
133,0.13749999999999996,-0.4875,-7.670081500680493e-09,7.670081500680493e-09
134,0.15000000000000002,-0.4875,1.1866654344418415e-08,1.1866654344418415e-08
135,0.16249999999999998,-0.4875,-7.200754293995564e-10,7.200754293995564e-10
136,0.17500000000000004,-0.4875,-9.010994664211133e-09,9.010994664211133e-09
137,0.1875,-0.4875,1.026167375375979e-08,1.026167375375979e-08
138,0.19999999999999996,-0.4875,2.9637577561066603e-09,2.9637577561066603e-09
139,0.21250000000000002,-0.4875,-6.4299011206535255e-09,6.4299011206535255e-09
140,0.22499999999999998,-0.4875,5.79949348160985e-09,5.79949348160985e-09
141,0.23750000000000004,-0.4875,3.745889467868275e-09,3.745889467868275e-09
142,0.25,-0.4875,-4.7219927442751915e-09,4.7219927442751915e-09
143,0.26249999999999996,-0.4875,2.8431227979612894e-09,2.8431227979612894e-09
144,0.275,-0.4875,3.835956764128875e-09,3.835956764128875e-09
145,0.2875,-0.4875,-3.5201587133004418e-09,3.5201587133004418e-09
146,0.30000000000000004,-0.4875,-1.139264579141249e-12,1.139264579141249e-12
147,0.3125,-0.4875,3.2684932090146395e-09,3.2684932090146395e-09
148,0.32499999999999996,-0.4875,-2.5946150036922968e-09,2.5946150036922968e-09
149,0.3375,-0.4875,-1.7836899783467466e-09,1.7836899783467466e-09
150,0.35,-0.4875,3.352484599026598e-09,3.352484599026598e-09
151,0.36250000000000004,-0.4875,-1.1876865222596176e-09,1.1876865222596176e-09
152,0.375,-0.4875,-4.26960327795063e-09,4.26960327795063e-09
153,0.38749999999999996,-0.4875,5.5916856438655736e-09,5.5916856438655736e-09
154,0.4,-0.4875,-1.1244217648293494e-09,1.1244217648293494e-09
155,0.4125,-0.4875,-6.037371324252262e-09,6.037371324252262e-09
156,0.42500000000000004,-0.4875,5.857837035777719e-09,5.857837035777719e-09
157,0.4375,-0.4875,3.1639552627611135e-09,3.1639552627611135e-09
158,0.44999999999999996,-0.4875,-7.958732275427665e-09,7.958732275427665e-09
159,0.4625,-0.4875,6.526203129691439e-10,6.526203129691439e-10
160,0.475,-0.4875,6.058761715220081e-09,6.058761715220081e-09
161,0.48750000000000004,-0.4875,-2.46076729578042e-10,2.46076729578042e-10
162,0.5,-0.4875,-1.4626249416786244e-09,1.4626249416786244e-09
163,-0.5,-0.475,-8.997407677133069e-10,8.997407677133069e-10
164,-0.4875,-0.475,-7.44721938086728e-10,7.44721938086728e-10
165,-0.475,-0.475,1.2950546572784656e-09,1.2950546572784656e-09
166,-0.4625,-0.475,1.9241826547397303e-09,1.9241826547397303e-09
167,-0.45,-0.475,-2.1445264338959804e-09,2.1445264338959804e-09
168,-0.4375,-0.475,-1.4085699505054793e-09,1.4085699505054793e-09
169,-0.425,-0.475,1.901539357299907e-09,1.901539357299907e-09
170,-0.4125,-0.475,-1.4718629062066016e-11,1.4718629062066016e-11
171,-0.4,-0.475,-9.313003562781063e-10,9.313003562781063e-10
172,-0.3875,-0.475,5.577942417320342e-10,5.577942417320342e-10
173,-0.375,-0.475,3.747426596896335e-10,3.747426596896335e-10
174,-0.3625,-0.475,-6.401621704552605e-11,6.401621704552605e-11
175,-0.35,-0.475,-4.194077358087544e-10,4.194077358087544e-10
176,-0.3375,-0.475,3.5141266594611415e-10,3.5141266594611415e-10
177,-0.325,-0.475,1.3006733898167413e-09,1.3006733898167413e-09
178,-0.3125,-0.475,-9.797249636344606e-10,9.797249636344606e-10
179,-0.3,-0.475,-3.7336150302219583e-10,3.7336150302219583e-10
180,-0.2875,-0.475,3.0710710180532096e-09,3.0710710180532096e-09
181,-0.275,-0.475,-7.894597337808955e-10,7.894597337808955e-10
182,-0.2625,-0.475,-1.5038033139141467e-09,1.5038033139141467e-09
183,-0.25,-0.475,5.770553107531501e-09,5.770553107531501e-09
184,-0.2375,-0.475,1.413381719953219e-09,1.413381719953219e-09
185,-0.22499999999999998,-0.475,-4.632081860112139e-09,4.632081860112139e-09
186,-0.21250000000000002,-0.475,5.949946641202412e-09,5.949946641202412e-09
187,-0.2,-0.475,4.308444060874115e-09,4.308444060874115e-09
188,-0.1875,-0.475,-7.80874840867439e-09,7.80874840867439e-09
189,-0.175,-0.475,3.2691279608931076e-09,3.2691279608931076e-09
190,-0.16249999999999998,-0.475,8.316646843561736e-09,8.316646843561736e-09
191,-0.15000000000000002,-0.475,-9.636947268443222e-09,9.636947268443222e-09
192,-0.1375,-0.475,-7.779560446015733e-10,7.779560446015733e-10
193,-0.125,-0.475,1.4543219767970614e-08,1.4543219767970614e-08
194,-0.11249999999999999,-0.475,-6.668880907320657e-09,6.668880907320657e-09
195,-0.09999999999999998,-0.475,-8.782713219999435e-09,8.782713219999435e-09
196,-0.08750000000000002,-0.475,1.6624803150396766e-08,1.6624803150396766e-08
197,-0.07500000000000001,-0.475,1.5376370203991132e-09,1.5376370203991132e-09
198,-0.0625,-0.475,-1.2489011176347524e-08,1.2489011176347524e-08
199,-0.04999999999999999,-0.475,1.8905407438056096e-08,1.8905407438056096e-08
200,-0.03749999999999998,-0.475,6.511370480276064e-09,6.511370480276064e-09
201,-0.025000000000000022,-0.475,-1.5936544962879495e-08,1.5936544962879495e-08
202,-0.012500000000000011,-0.475,1.037819237468809e-08,1.037819237468809e-08
203,0.0,-0.475,1.2581767228999286e-08,1.2581767228999286e-08
204,0.012499999999999956,-0.475,-3.1005710610500075e-08,3.1005710610500075e-08
205,0.025000000000000022,-0.475,4.698376382430425e-09,4.698376382430425e-09
206,0.03749999999999998,-0.475,1.6777362712083196e-08,1.6777362712083196e-08
207,0.050000000000000044,-0.475,-2.5455552411483225e-08,2.5455552411483225e-08
208,0.0625,-0.475,-1.3118155066052669e-09,1.3118155066052669e-09
209,0.07499999999999996,-0.475,2.082622311987316e-08,2.082622311987316e-08
210,0.08750000000000002,-0.475,-1.3113029122493105e-08,1.3113029122493105e-08
211,0.09999999999999998,-0.475,-1.5298289749745108e-09,1.5298289749745108e-09
212,0.11250000000000004,-0.475,2.9080806138180546e-08,2.9080806138180546e-08
213,0.125,-0.475,-8.626796289248926e-09,8.626796289248926e-09
214,0.13749999999999996,-0.475,-5.840807247883793e-09,5.840807247883793e-09
215,0.15000000000000002,-0.475,1.0042045009201733e-08,1.0042045009201733e-08
216,0.16249999999999998,-0.475,-3.153510129475102e-09,3.153510129475102e-09
217,0.17500000000000004,-0.475,-8.394897777536286e-09,8.394897777536286e-09
218,0.1875,-0.475,4.7086295469278e-09,4.7086295469278e-09
219,0.19999999999999996,-0.475,-4.478181619148256e-10,4.478181619148256e-10
220,0.21250000000000002,-0.475,-8.162962171636038e-09,8.162962171636038e-09
221,0.22499999999999998,-0.475,1.4210696515180222e-09,1.4210696515180222e-09
222,0.23750000000000004,-0.475,2.1047634234934158e-09,2.1047634234934158e-09
223,0.25,-0.475,-1.2081350163254192e-08,1.2081350163254192e-08
224,0.26249999999999996,-0.475,5.823232880863372e-10,5.823232880863372e-10
225,0.275,-0.475,3.13071412972297e-09,3.13071412972297e-09
226,0.2875,-0.475,-6.487829666694057e-09,6.487829666694057e-09
227,0.30000000000000004,-0.475,3.8106405862847154e-10,3.8106405862847154e-10
228,0.3125,-0.475,5.961825572697028e-09,5.961825572697028e-09
229,0.32499999999999996,-0.475,-2.8086836371993442e-09,2.8086836371993442e-09
230,0.3375,-0.475,-3.9377886515609133e-10,3.9377886515609133e-10
231,0.35,-0.475,5.430822930608091e-09,5.430822930608091e-09
232,0.36250000000000004,-0.475,-1.242339765045123e-09,1.242339765045123e-09
233,0.375,-0.475,-3.619438066189728e-09,3.619438066189728e-09
234,0.38749999999999996,-0.475,5.876267432626872e-09,5.876267432626872e-09
235,0.4,-0.475,8.569047676429047e-10,8.569047676429047e-10
236,0.4125,-0.475,-6.698347383250211e-09,6.698347383250211e-09
237,0.42500000000000004,-0.475,5.427518479056306e-09,5.427518479056306e-09
238,0.4375,-0.475,4.6741007054617884e-09,4.6741007054617884e-09
239,0.44999999999999996,-0.475,-8.860223104352657e-09,8.860223104352657e-09
240,0.4625,-0.475,-5.311999686618729e-11,5.311999686618729e-11
241,0.475,-0.475,4.885538486794694e-09,4.885538486794694e-09
242,0.48750000000000004,-0.475,-1.5647269700686084e-09,1.5647269700686084e-09
243,0.5,-0.475,-2.1388705198329653e-09,2.1388705198329653e-09
244,-0.5,-0.4625,-1.038957867877198e-09,1.038957867877198e-09
245,-0.4875,-0.4625,-1.0362913693492804e-09,1.0362913693492804e-09
246,-0.475,-0.4625,3.1286675026547444e-10,3.1286675026547444e-10
247,-0.4625,-0.4625,-1.0378019525772527e-09,1.0378019525772527e-09
248,-0.45,-0.4625,-1.3025921561573991e-09,1.3025921561573991e-09
249,-0.4375,-0.4625,-1.9942208154340905e-09,1.9942208154340905e-09
250,-0.425,-0.4625,2.4026679008510494e-09,2.4026679008510494e-09
251,-0.4125,-0.4625,9.915081087438606e-10,9.915081087438606e-10
252,-0.4,-0.4625,-1.9421370694239527e-09,1.9421370694239527e-09
253,-0.3875,-0.4625,1.1050683773834924e-10,1.1050683773834924e-10
254,-0.375,-0.4625,9.886117857959952e-10,9.886117857959952e-10
255,-0.3625,-0.4625,-1.3234622808590271e-10,1.3234622808590271e-10
256,-0.35,-0.4625,-1.4352881652944544e-10,1.4352881652944544e-10
257,-0.3375,-0.4625,-2.2318833941432132e-09,2.2318833941432132e-09
258,-0.325,-0.4625,2.67490292827458e-09,2.67490292827458e-09
259,-0.3125,-0.4625,-2.447996788265894e-10,2.447996788265894e-10
260,-0.3,-0.4625,-5.631060875383537e-09,5.631060875383537e-09
261,-0.2875,-0.4625,7.095316536227743e-09,7.095316536227743e-09
262,-0.275,-0.4625,6.200435997914157e-10,6.200435997914157e-10
263,-0.2625,-0.4625,-7.785894820216275e-09,7.785894820216275e-09
264,-0.25,-0.4625,3.096811162533275e-09,3.096811162533275e-09
265,-0.2375,-0.4625,3.3720916234350605e-09,3.3720916234350605e-09
266,-0.22499999999999998,-0.4625,-1.0655560645045862e-08,1.0655560645045862e-08
267,-0.21250000000000002,-0.4625,2.8365703675602523e-09,2.8365703675602523e-09
268,-0.2,-0.4625,7.177864888930032e-09,7.177864888930032e-09
269,-0.1875,-0.4625,-1.1027430296630093e-08,1.1027430296630093e-08
270,-0.175,-0.4625,3.4788092302564905e-09,3.4788092302564905e-09
271,-0.16249999999999998,-0.4625,1.3321782543558266e-08,1.3321782543558266e-08
272,-0.15000000000000002,-0.4625,-8.366837451373563e-09,8.366837451373563e-09
273,-0.1375,-0.4625,9.99626400053116e-09,9.99626400053116e-09
274,-0.125,-0.4625,7.556030851054924e-09,7.556030851054924e-09
275,-0.11249999999999999,-0.4625,-3.7325035470998526e-10,3.7325035470998526e-10
276,-0.09999999999999998,-0.4625,4.918009747707478e-09,4.918009747707478e-09
277,-0.08750000000000002,-0.4625,4.649853186164493e-09,4.649853186164493e-09
278,-0.07500000000000001,-0.4625,7.184419555463559e-09,7.184419555463559e-09
279,-0.0625,-0.4625,-3.336920303921204e-08,3.336920303921204e-08
280,-0.04999999999999999,-0.4625,-5.799118788829666e-10,5.799118788829666e-10
281,-0.03749999999999998,-0.4625,1.267104844110204e-08,1.267104844110204e-08
282,-0.025000000000000022,-0.4625,-2.7032983215625057e-08,2.7032983215625057e-08
283,-0.012500000000000011,-0.4625,1.4363906548800342e-09,1.4363906548800342e-09
284,0.0,-0.4625,2.242889835488965e-08,2.242889835488965e-08
285,0.012499999999999956,-0.4625,-1.7937157410336503e-08,1.7937157410336503e-08
286,0.025000000000000022,-0.4625,5.764700631083048e-09,5.764700631083048e-09
287,0.03749999999999998,-0.4625,2.6303548153889704e-08,2.6303548153889704e-08
288,0.050000000000000044,-0.4625,-1.4800726565192822e-08,1.4800726565192822e-08
289,0.0625,-0.4625,-1.0123519123479147e-09,1.0123519123479147e-09
290,0.07499999999999996,-0.4625,2.638695456486867e-08,2.638695456486867e-08
291,0.08750000000000002,-0.4625,-7.3900859308802045e-09,7.3900859308802045e-09
292,0.09999999999999998,-0.4625,-5.3531388274619314e-08,5.3531388274619314e-08
293,0.11250000000000004,-0.4625,3.0611719402166985e-08,3.0611719402166985e-08
294,0.125,-0.4625,-5.004440775026066e-09,5.004440775026066e-09
295,0.13749999999999996,-0.4625,-3.870962517720443e-08,3.870962517720443e-08
296,0.15000000000000002,-0.4625,3.078808190173479e-08,3.078808190173479e-08
297,0.16249999999999998,-0.4625,7.82644963793194e-10,7.82644963793194e-10
298,0.17500000000000004,-0.4625,-2.635833361456845e-08,2.635833361456845e-08
299,0.1875,-0.4625,2.647855714381361e-08,2.647855714381361e-08
300,0.19999999999999996,-0.4625,2.3954547483155582e-09,2.3954547483155582e-09
301,0.21250000000000002,-0.4625,-1.7816990442105446e-08,1.7816990442105446e-08
302,0.22499999999999998,-0.4625,2.0817068476533714e-08,2.0817068476533714e-08
303,0.23750000000000004,-0.4625,3.255360840730047e-09,3.255360840730047e-09
304,0.25,-0.4625,-1.1228506271692841e-08,1.1228506271692841e-08
305,0.26249999999999996,-0.4625,1.7348825019974313e-08,1.7348825019974313e-08
306,0.275,-0.4625,2.8461306986073668e-09,2.8461306986073668e-09
307,0.2875,-0.4625,-6.411630775379414e-09,6.411630775379414e-09
308,0.30000000000000004,-0.4625,-8.903412961115246e-10,8.903412961115246e-10
309,0.3125,-0.4625,4.997409962787598e-09,4.997409962787598e-09
310,0.32499999999999996,-0.4625,-3.1176255409984427e-09,3.1176255409984427e-09
311,0.3375,-0.4625,-1.5458794142845324e-08,1.5458794142845324e-08
312,0.35,-0.4625,9.17410095924229e-09,9.17410095924229e-09
313,0.36250000000000004,-0.4625,-1.5672312131742146e-09,1.5672312131742146e-09
314,0.375,-0.4625,-1.4733504170578465e-08,1.4733504170578465e-08
315,0.38749999999999996,-0.4625,1.526826127850831e-08,1.526826127850831e-08
316,0.4,-0.4625,8.193720797406413e-10,8.193720797406413e-10
317,0.4125,-0.4625,-1.676543770850736e-08,1.676543770850736e-08
318,0.42500000000000004,-0.4625,2.647209150636569e-08,2.647209150636569e-08
319,0.4375,-0.4625,4.084440969793537e-09,4.084440969793537e-09
320,0.44999999999999996,-0.4625,-1.709893431499527e-08,1.709893431499527e-08
321,0.4625,-0.4625,2.9229856942972877e-08,2.9229856942972877e-08
322,0.475,-0.4625,3.0844557612887144e-09,3.0844557612887144e-09
323,0.48750000000000004,-0.4625,-3.973173364256635e-09,3.973173364256635e-09
324,0.5,-0.4625,-2.0867313729993097e-09,2.0867313729993097e-09
325,-0.5,-0.45,-9.93859337443724e-10,9.93859337443724e-10
326,-0.4875,-0.45,-1.0160563542128128e-09,1.0160563542128128e-09
327,-0.475,-0.45,1.9000809946785562e-10,1.9000809946785562e-10
328,-0.4625,-0.45,4.036503006253091e-09,4.036503006253091e-09
329,-0.45,-0.45,9.113870328584115e-10,9.113870328584115e-10
330,-0.4375,-0.45,-3.9102295471534386e-09,3.9102295471534386e-09
331,-0.425,-0.45,5.13253297027581e-10,5.13253297027581e-10
332,-0.4125,-0.45,-3.4466698634376216e-10,3.4466698634376216e-10
333,-0.4,-0.45,4.330349705135175e-10,4.330349705135175e-10
334,-0.3875,-0.45,-7.364486898307025e-10,7.364486898307025e-10
335,-0.375,-0.45,2.9001688630618656e-10,2.9001688630618656e-10
336,-0.3625,-0.45,3.305913453395215e-10,3.305913453395215e-10
337,-0.35,-0.45,9.939412530024154e-11,9.939412530024154e-11
338,-0.3375,-0.45,-7.859263268025587e-10,7.859263268025587e-10
339,-0.325,-0.45,6.415942250211931e-10,6.415942250211931e-10
340,-0.3125,-0.45,5.118067816684454e-10,5.118067816684454e-10
341,-0.3,-0.45,-2.164076529609764e-09,2.164076529609764e-09
342,-0.2875,-0.45,4.39492349853958e-10,4.39492349853958e-10
343,-0.275,-0.45,1.6398941052427926e-09,1.6398941052427926e-09
344,-0.2625,-0.45,-6.507627703834691e-09,6.507627703834691e-09
345,-0.25,-0.45,-8.374417996686173e-10,8.374417996686173e-10
346,-0.2375,-0.45,5.40746543811371e-09,5.40746543811371e-09
347,-0.22499999999999998,-0.45,-7.783263353390907e-09,7.783263353390907e-09
348,-0.21250000000000002,-0.45,-1.8510419733288688e-09,1.8510419733288688e-09
349,-0.2,-0.45,1.1504903876206663e-08,1.1504903876206663e-08
350,-0.1875,-0.45,-6.590961141856469e-09,6.590961141856469e-09
351,-0.175,-0.45,-3.95746896157695e-09,3.95746896157695e-09
352,-0.16249999999999998,-0.45,1.8853680232958213e-08,1.8853680232958213e-08
353,-0.15000000000000002,-0.45,-3.3825761741205016e-09,3.3825761741205016e-09
354,-0.1375,-0.45,-2.9651456863954407e-08,2.9651456863954407e-08
355,-0.125,-0.45,-4.405163805677981e-09,4.405163805677981e-09
356,-0.11249999999999999,-0.45,7.1251356681465e-09,7.1251356681465e-09
357,-0.09999999999999998,-0.45,-2.85836767919077e-08,2.85836767919077e-08
358,-0.08750000000000002,-0.45,-3.6720918718967695e-10,3.6720918718967695e-10
359,-0.07500000000000001,-0.45,2.0819030950294806e-08,2.0819030950294806e-08
360,-0.0625,-0.45,-1.9718456756378612e-08,1.9718456756378612e-08
361,-0.04999999999999999,-0.45,1.0846588740536288e-08,1.0846588740536288e-08
362,-0.03749999999999998,-0.45,2.8481213498196924e-08,2.8481213498196924e-08
363,-0.025000000000000022,-0.45,-1.4154425072645505e-08,1.4154425072645505e-08
364,-0.012500000000000011,-0.45,-1.1233652035339374e-09,1.1233652035339374e-09
365,0.0,-0.45,1.9980279501645122e-08,1.9980279501645122e-08
366,0.012499999999999956,-0.45,-1.0915296789918474e-08,1.0915296789918474e-08
367,0.025000000000000022,-0.45,-1.2491205065675272e-08,1.2491205065675272e-08
368,0.03749999999999998,-0.45,1.7141144093802795e-08,1.7141144093802795e-08
369,0.050000000000000044,-0.45,-1.1495259974877472e-08,1.1495259974877472e-08
370,0.0625,-0.45,-1.0221268543245575e-08,1.0221268543245575e-08
371,0.07499999999999996,-0.45,1.9311893864593214e-08,1.9311893864593214e-08
372,0.08750000000000002,-0.45,-3.6925430210855715e-09,3.6925430210855715e-09
373,0.09999999999999998,-0.45,-5.886275095300087e-09,5.886275095300087e-09
374,0.11250000000000004,-0.45,2.1876850657642945e-08,2.1876850657642945e-08
375,0.125,-0.45,-4.1832851664876055e-09,4.1832851664876055e-09
376,0.13749999999999996,-0.45,-8.537480083093543e-09,8.537480083093543e-09
377,0.15000000000000002,-0.45,1.4696916602921773e-08,1.4696916602921773e-08
378,0.16249999999999998,-0.45,3.725852562276457e-09,3.725852562276457e-09
379,0.17500000000000004,-0.45,-7.1108125867884265e-09,7.1108125867884265e-09
380,0.1875,-0.45,1.075130727425696e-08,1.075130727425696e-08
381,0.19999999999999996,-0.45,3.3619794319006755e-09,3.3619794319006755e-09
382,0.21250000000000002,-0.45,-7.958166449397177e-09,7.958166449397177e-09
383,0.22499999999999998,-0.45,5.959497583541138e-09,5.959497583541138e-09
384,0.23750000000000004,-0.45,2.8028149600690935e-09,2.8028149600690935e-09
385,0.25,-0.45,-6.34488526380529e-09,6.34488526380529e-09
386,0.26249999999999996,-0.45,3.1049738132699547e-09,3.1049738132699547e-09
387,0.275,-0.45,2.417513844345541e-09,2.417513844345541e-09
388,0.2875,-0.45,-3.785753663997112e-09,3.785753663997112e-09
389,0.30000000000000004,-0.45,3.248924201317979e-10,3.248924201317979e-10
390,0.3125,-0.45,4.7504491243462486e-09,4.7504491243462486e-09
391,0.32499999999999996,-0.45,-3.197572348696367e-09,3.197572348696367e-09
392,0.3375,-0.45,-1.066087433823245e-09,1.066087433823245e-09
393,0.35,-0.45,9.690861919528753e-09,9.690861919528753e-09
394,0.36250000000000004,-0.45,-1.430239021729198e-09,1.430239021729198e-09
395,0.375,-0.45,-3.172317748123012e-09,3.172317748123012e-09
396,0.38749999999999996,-0.45,2.2387918869881546e-09,2.2387918869881546e-09
397,0.4,-0.45,8.067662461502293e-10,8.067662461502293e-10
398,0.4125,-0.45,-8.747087924729265e-09,8.747087924729265e-09
399,0.42500000000000004,-0.45,-4.958741175328602e-10,4.958741175328602e-10
400,0.4375,-0.45,3.759863059061443e-09,3.759863059061443e-09
401,0.44999999999999996,-0.45,-1.2114864564206384e-08,1.2114864564206384e-08
402,0.4625,-0.45,-6.96704145302666e-09,6.96704145302666e-09
403,0.475,-0.45,2.0899744524288034e-09,2.0899744524288034e-09
404,0.48750000000000004,-0.45,-4.762271449922899e-09,4.762271449922899e-09
405,0.5,-0.45,-1.3659741461356273e-09,1.3659741461356273e-09
406,-0.5,-0.4375,-9.319368773454037e-10,9.319368773454037e-10
407,-0.4875,-0.4375,-9.722034735498441e-10,9.722034735498441e-10
408,-0.475,-0.4375,-2.026876293188429e-11,2.026876293188429e-11
409,-0.4625,-0.4375,7.442599869577622e-10,7.442599869577622e-10
410,-0.45,-0.4375,2.8155851408007076e-09,2.8155851408007076e-09
411,-0.4375,-0.4375,-3.7947997093250635e-09,3.7947997093250635e-09
412,-0.425,-0.4375,-3.000954965210752e-10,3.000954965210752e-10
413,-0.4125,-0.4375,1.0692355110648637e-09,1.0692355110648637e-09
414,-0.4,-0.4375,1.1779898352662992e-09,1.1779898352662992e-09
415,-0.3875,-0.4375,-6.694940311755105e-10,6.694940311755105e-10
416,-0.375,-0.4375,4.759736980509521e-10,4.759736980509521e-10
417,-0.3625,-0.4375,4.5205873975180457e-10,4.5205873975180457e-10
418,-0.35,-0.4375,6.149595516669842e-11,6.149595516669842e-11
419,-0.3375,-0.4375,-3.7110697615528557e-10,3.7110697615528557e-10
420,-0.325,-0.4375,9.874497075764097e-10,9.874497075764097e-10
421,-0.3125,-0.4375,7.92708817982481e-10,7.92708817982481e-10
422,-0.3,-0.4375,-1.5159204291841116e-09,1.5159204291841116e-09
423,-0.2875,-0.4375,2.023156508900246e-09,2.023156508900246e-09
424,-0.275,-0.4375,2.19204327846169e-09,2.19204327846169e-09
425,-0.2625,-0.4375,-3.290458872934476e-09,3.290458872934476e-09
426,-0.25,-0.4375,1.5813674323482971e-09,1.5813674323482971e-09
427,-0.2375,-0.4375,4.351846482390439e-09,4.351846482390439e-09
428,-0.22499999999999998,-0.4375,-5.487200570164087e-09,5.487200570164087e-09
429,-0.21250000000000002,-0.4375,-2.2934776304951e-09,2.2934776304951e-09
430,-0.2,-0.4375,7.59408832376475e-09,7.59408832376475e-09
431,-0.1875,-0.4375,-2.3596897297195915e-09,2.3596897297195915e-09
432,-0.175,-0.4375,-9.937000669380197e-09,9.937000669380197e-09
433,-0.16249999999999998,-0.4375,8.027939797934912e-09,8.027939797934912e-09
434,-0.15000000000000002,-0.4375,7.141168587540222e-10,7.141168587540222e-10
435,-0.1375,-0.4375,-9.868635348796867e-09,9.868635348796867e-09
436,-0.125,-0.4375,1.0114368339237632e-08,1.0114368339237632e-08
437,-0.11249999999999999,-0.4375,8.079602315845524e-09,8.079602315845524e-09
438,-0.09999999999999998,-0.4375,-1.2620939595937066e-08,1.2620939595937066e-08
439,-0.08750000000000002,-0.4375,1.9087099779039992e-09,1.9087099779039992e-09
440,-0.07500000000000001,-0.4375,1.6887496600644463e-08,1.6887496600644463e-08
441,-0.0625,-0.4375,-9.075403975972509e-09,9.075403975972509e-09
442,-0.04999999999999999,-0.4375,-4.894497724205829e-09,4.894497724205829e-09
443,-0.03749999999999998,-0.4375,1.8913107382079327e-08,1.8913107382079327e-08
444,-0.025000000000000022,-0.4375,-7.544897412562663e-09,7.544897412562663e-09
445,-0.012500000000000011,-0.4375,-1.7471173499804817e-08,1.7471173499804817e-08
446,0.0,-0.4375,6.994964310057757e-09,6.994964310057757e-09
447,0.012499999999999956,-0.4375,-1.1662013182929278e-08,1.1662013182929278e-08
448,0.025000000000000022,-0.4375,-1.4920854441671128e-08,1.4920854441671128e-08
449,0.03749999999999998,-0.4375,3.9278973170028436e-08,3.9278973170028436e-08
450,0.050000000000000044,-0.4375,-8.298186636928146e-09,8.298186636928146e-09
451,0.0625,-0.4375,-4.9136820961749155e-08,4.9136820961749155e-08
452,0.07499999999999996,-0.4375,3.4190964549502255e-08,3.4190964549502255e-08
453,0.08750000000000002,-0.4375,-8.446754917297426e-09,8.446754917297426e-09
454,0.09999999999999998,-0.4375,-5.076080115397497e-08,5.076080115397497e-08
455,0.11250000000000004,-0.4375,2.8898239803872117e-08,2.8898239803872117e-08
456,0.125,-0.4375,-5.684685349347185e-09,5.684685349347185e-09
457,0.13749999999999996,-0.4375,-7.54779298742479e-09,7.54779298742479e-09
458,0.15000000000000002,-0.4375,4.787161876348248e-09,4.787161876348248e-09
459,0.16249999999999998,-0.4375,-2.4521735879671336e-09,2.4521735879671336e-09
460,0.17500000000000004,-0.4375,-2.1183895356920754e-08,2.1183895356920754e-08
461,0.1875,-0.4375,-8.666294049874834e-10,8.666294049874834e-10
462,0.19999999999999996,-0.4375,2.5415405626125473e-09,2.5415405626125473e-09
463,0.21250000000000002,-0.4375,-1.472565334873223e-08,1.472565334873223e-08
464,0.22499999999999998,-0.4375,-1.0926495895034211e-09,1.0926495895034211e-09
