node,x,y,F1_d,F3_d,F3_minus_F1_d,F1_phase_residual
4731,0.4125,0.21250000000000002,0.01122433970910191,0.011269694510710648,4.535480160873691e-05,1.948829859326422e-09
4732,0.42500000000000004,0.21250000000000002,0.011256808334241683,0.011205526912151082,-5.128142209060056e-05,1.625136262422452e-08
4733,0.4375,0.21250000000000002,0.011040646022879224,0.011139234080526982,9.858805764775824e-05,-3.0010712979087363e-09
4734,0.44999999999999996,0.21250000000000002,0.011077133330920176,0.011084371912272567,7.238581352391263e-06,7.78997012693757e-09
4735,0.4625,0.21250000000000002,0.010983739870522178,0.011024753994887868,4.1014124365690297e-05,3.0800687708487653e-09
4736,0.475,0.21250000000000002,0.010856870772380942,0.010966223601187704,0.00010935282880676286,-4.299141116231593e-09
4737,0.48750000000000004,0.21250000000000002,0.010859874063954519,0.010923642834677144,6.376877072262511e-05,1.040430562265507e-10
4738,0.5,0.21250000000000002,0.010957311254989516,0.010904621894503322,-5.2689360486194575e-05,6.357536135596612e-09
4739,-0.5,0.22499999999999998,0.00015120357786909398,0.0001785791333438811,2.7375555474787127e-05,-4.572790727440581e-10
4740,-0.4875,0.22499999999999998,0.00015869426377648793,0.00017082332672851275,1.2129062952024824e-05,7.619750490209041e-11
4741,-0.475,0.22499999999999998,0.0001591507230169833,0.00015791693093176134,-1.2337920852219632e-06,7.370328295093929e-10
4742,-0.4625,0.22499999999999998,0.00014093592505162814,0.00014142203268326992,4.861076316417805e-07,3.724439111071828e-10
4743,-0.45,0.22499999999999998,0.00011684288399419179,0.00012447883339498152,7.635949400789733e-06,-6.149657934827054e-10
4744,-0.4375,0.22499999999999998,0.00011259162068738423,0.00011274103581964126,1.4941513225703558e-07,3.8888485875334653e-10
4745,-0.425,0.22499999999999998,0.00010408634257520503,0.00010342565901437712,-6.60683560827906e-07,2.1451077502479188e-10
4746,-0.4125,0.22499999999999998,9.065203065169243e-05,9.468778246688574e-05,4.03575181519331e-06,-2.499624235439189e-10
4747,-0.4,0.22499999999999998,8.50338477110861e-05,8.724857906941364e-05,2.21473135832754e-06,4.834484077534811e-11
4748,-0.3875,0.22499999999999998,7.868127163400884e-05,8.05344839772744e-05,1.8532123432655676e-06,1.9823596446508951e-10
4749,-0.375,0.22499999999999998,6.51456099582727e-05,7.419473758588283e-05,9.049127627610128e-06,-6.578310003360487e-10
4750,-0.3625,0.22499999999999998,6.371708005173426e-05,6.894865602504773e-05,5.231575973313468e-06,-2.3773016138880373e-10
4751,-0.35,0.22499999999999998,6.348663095027328e-05,6.438147827229974e-05,8.94847322026462e-07,6.921470229561419e-11
4752,-0.3375,0.22499999999999998,6.441438715746637e-05,6.0070939111023605e-05,-4.34344804644277e-06,7.314078001859667e-10
4753,-0.325,0.22499999999999998,4.8579980061257746e-05,5.568871414839072e-05,7.108734087132973e-06,-7.968340463112182e-10
4754,-0.3125,0.22499999999999998,5.136669080506518e-05,5.2942131730179955e-05,1.5754409251147767e-06,3.4635952841639e-11
4755,-0.3,0.22499999999999998,5.2998617461549524e-05,5.401063964437798e-05,1.0120221828284533e-06,-4.433982809794423e-11
4756,-0.2875,0.22499999999999998,5.8289852900772113e-05,5.98841923138801e-05,1.5943394131079898e-06,-1.4869150160597893e-10
4757,-0.275,0.22499999999999998,7.333138000098645e-05,7.267900061853016e-05,-6.523793824562973e-07,-8.971176999360865e-10
4758,-0.2625,0.22499999999999998,0.0001298947651135102,9.548259689160086e-05,-3.441216822190934e-05,3.006266413576176e-09
4759,-0.25,0.22499999999999998,0.00015056066887739943,0.00012129065011396526,-2.927001876343416e-05,1.965512511961155e-09
4760,-0.2375,0.22499999999999998,0.00016440920823225115,0.00015577395552717139,-8.635252705079763e-06,4.309072020743341e-10
4761,-0.22499999999999998,0.22499999999999998,0.0001839847265158596,0.00020889640052208238,2.4911674006222788e-05,-2.7202040673036533e-09
4762,-0.21250000000000002,0.22499999999999998,0.00027111280692760655,0.0002860231393023955,1.4910332374788965e-05,-1.3932959694832174e-09
4763,-0.2,0.22499999999999998,0.0003662641632265472,0.0003841411692231172,1.7877005996570013e-05,-3.0108788605035366e-10
4764,-0.1875,0.22499999999999998,0.00043456757907829385,0.0005132025292091913,7.863495013089741e-05,-8.871715293112757e-09
4765,-0.175,0.22499999999999998,0.0007967059609468063,0.0006902639544808725,-0.0001064420064659338,1.6189288054182384e-08
4766,-0.16249999999999998,0.22499999999999998,0.0008864173112162138,0.0008830680144970287,-3.3492967191851766e-06,5.89768796088122e-09
4767,-0.15000000000000002,0.22499999999999998,0.001095046601245459,0.0011312207734005598,3.617417215510087e-05,-2.157989025750494e-09
4768,-0.1375,0.22499999999999998,0.001489598190391472,0.0014300447288265149,-5.955346156495721e-05,1.561643304117024e-08
4769,-0.125,0.22499999999999998,0.0016171936125767643,0.00177090803495448,0.0001537144223777156,-1.6963123970261773e-08
4770,-0.11249999999999999,0.22499999999999998,0.0022758489671004184,0.0021930499184307367,-8.279904866968172e-05,2.4652088495220982e-08
4771,-0.09999999999999998,0.22499999999999998,0.0022836200394086128,0.0026528147519996933,0.00036919471259108053,-4.2756814675261545e-08
4772,-0.08750000000000002,0.22499999999999998,0.003551754925902497,0.0032264079283826456,-0.00032534699751985124,5.347796733773232e-08
4773,-0.07500000000000001,0.22499999999999998,0.003730249478467935,0.003793783261377812,6.353378290987685e-05,-7.921465519215702e-09
4774,-0.0625,0.22499999999999998,0.004408313534745472,0.004434089564505429,2.5776029759956576e-05,1.509861505799977e-08
4775,-0.04999999999999999,0.22499999999999998,0.004902304729461227,0.005109975281384595,0.0002076705519233682,-2.096212580220515e-08
4776,-0.03749999999999998,0.22499999999999998,0.005767791198275182,0.00585081360839336,8.302241011817757e-05,3.967711641902784e-09
4777,-0.025000000000000022,0.22499999999999998,0.00633298196885254,0.006594936700012486,0.00026195473115994596,-2.6848725954721605e-08
4778,-0.012500000000000011,0.22499999999999998,0.0073405414255750265,0.007361767519824952,2.122609424992563e-05,1.2197936160335942e-08
4779,0.0,0.22499999999999998,0.007775927042942624,0.008082562855204194,0.00030663581226157005,-1.6213118976433124e-08
4780,0.012499999999999956,0.22499999999999998,0.008592183288075856,0.0087943604096363,0.00020217712156044357,-7.947743546435652e-09
4781,0.025000000000000022,0.22499999999999998,0.009505282065638228,0.009473912221617366,-3.136984402086172e-05,3.131474227112725e-08
4782,0.03749999999999998,0.22499999999999998,0.009959154562397054,0.010088505603855508,0.0001293510414584545,2.9013563768069004e-09
4783,0.050000000000000044,0.22499999999999998,0.010433265552640014,0.010635198473620511,0.00020193292098049688,-4.936192560966011e-10
4784,0.0625,0.22499999999999998,0.011014770191926614,0.011121122806339163,0.00010635261441254915,8.187465497972991e-09
4785,0.07499999999999996,0.22499999999999998,0.011545049309206032,0.011546119029415262,1.069720209230171e-06,1.3287797445975686e-08
4786,0.08750000000000002,0.22499999999999998,0.011662136963640097,0.01188856387616221,0.00022642691252211349,-1.2636174330100734e-08
4787,0.09999999999999998,0.22499999999999998,0.01203193681331765,0.012152350864464805,0.0001204140511471552,-5.785590036326035e-09
4788,0.11250000000000004,0.22499999999999998,0.012197411974037332,0.01234820410725854,0.00015079213322120866,-2.6403551195642855e-09
4789,0.125,0.22499999999999998,0.012389882602241813,0.01248944793272245,9.956533048063702e-05,2.9593444273285717e-09
4790,0.13749999999999996,0.22499999999999998,0.012444607674580643,0.012584248973462683,0.00013964129888204002,-2.782666728466724e-09
4791,0.15000000000000002,0.22499999999999998,0.012536014005597331,0.01263918761447087,0.0001031736088735382,-3.9037286266533836e-10
4792,0.16249999999999998,0.22499999999999998,0.01255658383762723,0.012660207625927114,0.0001036237882998843,-1.4975185025543682e-09
4793,0.17500000000000004,0.22499999999999998,0.012581876483385471,0.012653604405189967,7.172792180449618e-05,2.5071457411757248e-09
4794,0.1875,0.22499999999999998,0.012565290172318524,0.01262491571619694,5.962554387841691e-05,2.448279636047967e-09
4795,0.19999999999999996,0.22499999999999998,0.012522290270027893,0.012579533864012988,5.724359398509571e-05,1.3757022802770916e-09
4796,0.21250000000000002,0.22499999999999998,0.012464449618964929,0.012521847321564115,5.7397702599186126e-05,1.3413446410597177e-09
4797,0.22499999999999998,0.22499999999999998,0.012378538316686224,0.012455548189801623,7.700987311539884e-05,-3.13376888414527e-10
4798,0.23750000000000004,0.22499999999999998,0.012284239053710224,0.012383561724257223,9.932267054699878e-05,-1.8782973993311587e-09
4799,0.25,0.22499999999999998,0.012237136016705792,0.012308225256928916,7.108924022312425e-05,1.557457095578476e-09
4800,0.26249999999999996,0.22499999999999998,0.012152788058196952,0.012231343843255282,7.85557850583301e-05,7.19695799612992e-10
4801,0.275,0.22499999999999998,0.012026340085624327,0.012154259631252579,0.00012791954562825156,-6.0943501735100684e-09
4802,0.2875,0.22499999999999998,0.012001039047559104,0.012077925964327614,7.688691676851003e-05,8.35277786681703e-10
4803,0.30000000000000004,0.22499999999999998,0.011903283890480077,0.012002965178830625,9.968128835054733e-05,-3.4784538553636352e-09
4804,0.3125,0.22499999999999998,0.011861826613446936,0.011929792902972922,6.796628952598568e-05,1.7604154497474053e-09
4805,0.32499999999999996,0.22499999999999998,0.011751700294413714,0.011858654140452982,0.00010695384603926807,-5.40800385713514e-09
4806,0.3375,0.22499999999999998,0.01169792045824863,0.01178956275002116,9.164229177252917e-05,-1.6835638225407562e-09
4807,0.35,0.22499999999999998,0.011598290453646362,0.011722244986366273,0.00012395453271991062,-7.671100592811116e-09
4808,0.36250000000000004,0.22499999999999998,0.011632015845192294,0.011656824240241528,2.4808395049234072e-05,6.711897333061638e-09
4809,0.375,0.22499999999999998,0.011465930728037609,0.01159338067597649,0.00012744994793888187,-7.070811701106351e-09
4810,0.38749999999999996,0.22499999999999998,0.011511760037218106,0.011533449233987143,2.168919676903691e-05,7.63445337794762e-09
4811,0.4,0.22499999999999998,0.011458382194108567,0.011474426527729186,1.604433362061876e-05,7.829356453693802e-09
4812,0.4125,0.22499999999999998,0.011375255063240946,0.011416584271903672,4.132920866272566e-05,2.825367278978351e-09
4813,0.42500000000000004,0.22499999999999998,0.011324012411931372,0.01136197513949647,3.796272756509747e-05,4.551564793441401e-09
4814,0.4375,0.22499999999999998,0.011147239520552445,0.01130918846880833,0.00016194894825588557,-1.0388174298453959e-08
4815,0.44999999999999996,0.22499999999999998,0.011127560051233902,0.011262673417834483,0.0001351133666005807,-6.4184662042835255e-09
4816,0.4625,0.22499999999999998,0.011003770094223025,0.011222646045682138,0.0002188759514591132,-1.703142465812198e-08
4817,0.475,0.22499999999999998,0.011003841868452862,0.011184315288472389,0.00018047342001952654,-1.184406888881939e-08
4818,0.48750000000000004,0.22499999999999998,0.011008843693207614,0.011156674615745729,0.00014783092253811518,-9.303006514295528e-09
4819,0.5,0.22499999999999998,0.011091382647890946,0.01114806370168568,5.668105379473369e-05,-9.876443754652172e-11
4820,-0.5,0.23750000000000004,0.00017393331406489999,0.00020007225601530366,2.6138941950403676e-05,-5.287986532834554e-11
4821,-0.4875,0.23750000000000004,0.00016675182454971939,0.00019034770373858374,2.359587918886435e-05,-8.068523665079465e-10
4822,-0.475,0.23750000000000004,0.00016612991974108027,0.00017296241439933467,6.832494658254399e-06,-1.0273111822530123e-10
4823,-0.4625,0.23750000000000004,0.00014151758524819834,0.00015232060236993877,1.0803017121740425e-05,-8.238229533200677e-10
4824,-0.45,0.23750000000000004,0.00011662408667882974,0.0001324071685417389,1.5783081862909173e-05,-1.523257055547491e-09
4825,-0.4375,0.23750000000000004,0.00011578713302085458,0.00011783359830363263,2.0464652827780454e-06,3.943637481684629e-12
4826,-0.425,0.23750000000000004,0.00010467379453977153,0.00010630373129161604,1.629936751844504e-06,-1.0065177539542455e-10
4827,-0.4125,0.23750000000000004,9.587971937106335e-05,9.42921569640803e-05,-1.5875624069830555e-06,5.361854692706118e-10
4828,-0.4,0.23750000000000004,7.640055060855434e-05,8.359111879366419e-05,7.190568185109846e-06,-2.25235683241538e-10
4829,-0.3875,0.23750000000000004,6.977479405063944e-05,7.53890419865962e-05,5.614247935956763e-06,-1.6798868657814125e-10
4830,-0.375,0.23750000000000004,6.653427161805016e-05,6.885312780815619e-05,2.3188561901060236e-06,5.3931458036082216e-11
4831,-0.3625,0.23750000000000004,6.483970051975822e-05,6.361068033727837e-05,-1.2290201824798443e-06,4.505206507256367e-10
4832,-0.35,0.23750000000000004,5.912786897720832e-05,5.8396437364483715e-05,-7.314316127246022e-07,2.0338222308851135e-10
4833,-0.3375,0.23750000000000004,5.25121648163867e-05,5.2964660623392704e-05,4.524958070060013e-07,2.1814835110795568e-10
4834,-0.325,0.23750000000000004,4.543584530367535e-05,4.953636608400758e-05,4.100520780332227e-06,-2.872064400964492e-10
4835,-0.3125,0.23750000000000004,4.788949195236122e-05,4.948585225945925e-05,1.5963603070980303e-06,2.0397191618432786e-10
4836,-0.3,0.23750000000000004,5.071377078301672e-05,5.380889483612058e-05,3.095124053103859e-06,-4.460742313385815e-10
4837,-0.2875,0.23750000000000004,7.135460103112329e-05,6.434333107620877e-05,-7.01126995491452e-06,6.011684100230381e-10
4838,-0.275,0.23750000000000004,8.890054624069095e-05,7.965348017887453e-05,-9.247066061816419e-06,3.2793629497135437e-10
4839,-0.2625,0.23750000000000004,0.00011133743567292068,0.00010162146067436509,-9.71597499855559e-06,7.105649247119728e-10
4840,-0.25,0.23750000000000004,0.00013466704469171064,0.00013260174381210345,-2.065300879607187e-06,-7.530416628772405e-10
4841,-0.2375,0.23750000000000004,0.00018488311507693184,0.0001765691696184565,-8.313945458475344e-06,8.366706370181923e-10
4842,-0.22499999999999998,0.23750000000000004,0.00021629301932425904,0.00023797282680437895,2.1679807480119912e-05,-2.381828230952707e-09
4843,-0.21250000000000002,0.23750000000000004,0.0002725524636810835,0.00032650679409600635,5.3954330414922845e-05,-6.1120708189037635e-09
4844,-0.2,0.23750000000000004,0.0004911980298061712,0.0004344528006470284,-5.6745229159142806e-05,9.59630770078895e-09
4845,-0.1875,0.23750000000000004,0.0005372766067888429,0.0005620318209083807,2.4755214119537858e-05,-1.0338921190784819e-09
4846,-0.175,0.23750000000000004,0.0006997418736296077,0.0007336652569010201,3.3923383271412377e-05,-2.8810949942368387e-09
4847,-0.16249999999999998,0.23750000000000004,0.0009374520496407302,0.0009415819722907914,4.129922650061239e-06,2.0206152478684674e-09
4848,-0.15000000000000002,0.23750000000000004,0.001007805134624444,0.0011840660866469376,0.00017626095202249352,-2.170415922151013e-08
4849,-0.1375,0.23750000000000004,0.001612093807826172,0.0014927201960951038,-0.00011937361173106824,2.0933493029968083e-08
4850,-0.125,0.23750000000000004,0.0017089477016297842,0.0018169039283708896,0.00010795622674110547,-7.741652616258992e-09
4851,-0.11249999999999999,0.23750000000000004,0.0021749204834504935,0.0022198413874578867,4.492090400739319e-05,7.561452850385036e-09
4852,-0.09999999999999998,0.23750000000000004,0.0025364212531424103,0.0026781390348721255,0.00014171778172971522,-1.4591997706088205e-08
4853,-0.08750000000000002,0.23750000000000004,0.0032388647447133185,0.0032000109520349046,-3.8853792678413945e-05,1.2504044868883509e-08
4854,-0.07500000000000001,0.23750000000000004,0.00338141588330691,0.003758341583150506,0.000376925699843596,-4.7990770721777635e-08
4855,-0.0625,0.23750000000000004,0.004677070440963234,0.004397501749029652,-0.0002795686919335816,4.889810218212693e-08
4856,-0.04999999999999999,0.23750000000000004,0.004685720487997015,0.005013081435933153,0.00032736094793613807,-3.633073640833627e-08
4857,-0.03749999999999998,0.23750000000000004,0.006137787122524798,0.005720082145492841,-0.0004177049770319567,7.262975746325198e-08
4858,-0.025000000000000022,0.23750000000000004,0.006471258694062801,0.006411204444072617,-6.0054249990183425e-05,1.4257463067217411e-08
4859,-0.012500000000000011,0.23750000000000004,0.006816890100262803,0.0070962653616180125,0.0002793752613552093,-1.526760303279551e-08
4860,0.0,0.23750000000000004,0.007893043066484938,0.0078096416961090116,-8.340137037592642e-05,2.6678355310372496e-08
4861,0.012499999999999956,0.23750000000000004,0.008073928438381239,0.008478496306026874,0.00040456786764563567,-3.556951738614204e-08
4862,0.025000000000000022,0.23750000000000004,0.009050315692900431,0.009126480484180933,7.616479128050128e-05,5.325353822233745e-09
4863,0.03749999999999998,0.23750000000000004,0.009414442192071763,0.009720101927975726,0.00030565973590396256,-2.4528359155580677e-08
4864,0.050000000000000044,0.23750000000000004,0.010085545038118308,0.010257644761155716,0.00017209972303740793,-5.415415260288635e-09
4865,0.0625,0.23750000000000004,0.010691033027623345,0.010748298290629177,5.726526300583144e-05,7.911505944711602e-09
4866,0.07499999999999996,0.23750000000000004,0.010786681970688519,0.011174041218779657,0.0003873592480911382,-3.61247947531536e-08
4867,0.08750000000000002,0.23750000000000004,0.011664195946183403,0.011547501878091105,-0.00011669406809229795,2.9171229190291957e-08
4868,0.09999999999999998,0.23750000000000004,0.011780011561286169,0.01184086833200641,6.085677072024086e-05,5.852079558074002e-09
4869,0.11250000000000004,0.23750000000000004,0.012023400808919973,0.012065176946529105,4.1776137609132735e-05,1.0842096473550044e-08
4870,0.125,0.23750000000000004,0.01199243138543164,0.01223507922615559,0.00024264784072395087,-1.7042314385112885e-08
4871,0.13749999999999996,0.23750000000000004,0.012293785525987323,0.01236629700567614,7.251147968881724e-05,4.745659305098351e-09
4872,0.15000000000000002,0.23750000000000004,0.01237550745589561,0.012457336593091521,8.182913719591116e-05,6.97519596706083e-10
4873,0.16249999999999998,0.23750000000000004,0.012441716570531565,0.012514750402159745,7.303383162817964e-05,2.1082392205229754e-09
4874,0.17500000000000004,0.23750000000000004,0.012403827998459412,0.012538262434509026,0.00013443443604961407,-6.740896662045675e-09
4875,0.1875,0.23750000000000004,0.01249026126277785,0.012539103760124577,4.884249734672663e-05,4.165744226500143e-09
4876,0.19999999999999996,0.23750000000000004,0.012429078394509598,0.012520843614840278,9.176522033067964e-05,-1.8090517341164998e-09
4877,0.21250000000000002,0.23750000000000004,0.012395630744371187,0.012487945507626629,9.231476325544108e-05,-1.741186223168512e-09
4878,0.22499999999999998,0.23750000000000004,0.012339425546803482,0.012443709273511424,0.00010428372670794224,-2.686656473404285e-09
4879,0.23750000000000004,0.23750000000000004,0.012327994229807612,0.012391103456926999,6.310922711938623e-05,2.6663662094364328e-09
4880,0.25,0.23750000000000004,0.012225804981964506,0.012332624081303804,0.00010681909933929826,-2.4116057350255093e-09
4881,0.26249999999999996,0.23750000000000004,0.012186495647924026,0.012270318175888832,8.382252796480631e-05,3.0465372595727583e-10
4882,0.275,0.23750000000000004,0.012144863170658516,0.012205805762799352,6.094259214083596e-05,3.0218488591084384e-09
4883,0.2875,0.23750000000000004,0.01208300893710169,0.012140334094520373,5.732515741868269e-05,4.041941005936479e-09
4884,0.30000000000000004,0.23750000000000004,0.011973619547525271,0.01207483872485711,0.00010121917733183806,-2.612041833038929e-09
4885,0.3125,0.23750000000000004,0.011963607954274532,0.01201004093618123,4.643298190669734e-05,5.557424367197687e-09
4886,0.32499999999999996,0.23750000000000004,0.011852169339167879,0.011946473447821722,9.430410865384278e-05,-1.9340766165936188e-09
4887,0.3375,0.23750000000000004,0.011853412712547398,0.011884913368076119,3.1500655528720126e-05,7.454926617883548e-09
4888,0.35,0.23750000000000004,0.011720364413910871,0.01182419306888834,0.00010382865497746835,-3.479507090452792e-09
4889,0.36250000000000004,0.23750000000000004,0.01173121619820743,0.011766016336689101,3.480013848167034e-05,7.1572154215695865e-09
4890,0.375,0.23750000000000004,0.011618990050022843,0.011709869388469659,9.087933844681602e-05,-1.955753556470874e-09
4891,0.38749999999999996,0.23750000000000004,0.011584422661787448,0.011656819514914228,7.23968531267799e-05,4.647227464288407e-10
4892,0.4,0.23750000000000004,0.011492080315537442,0.011607239183641772,0.00011515886810433036,-5.778310016721529e-09
4893,0.4125,0.23750000000000004,0.011427220877241637,0.011559769799307864,0.00013254892206622688,-8.610931513319886e-09
4894,0.42500000000000004,0.23750000000000004,0.01147672865293426,0.011518853851032716,4.21251980984548e-05,4.006977571607951e-09
4895,0.4375,0.23750000000000004,0.011341125275633654,0.011482445282805596,0.0001413200071719422,-8.224111332609422e-09
4896,0.44999999999999996,0.23750000000000004,0.01139279220549945,0.011449135403624957,5.6343198125507685e-05,2.9478287289211345e-09
4897,0.4625,0.23750000000000004,0.011567840764071611,0.011437083378645942,-0.00013075738542566925,2.6476629300583747e-08
4898,0.475,0.23750000000000004,0.011354351866781173,0.011411916950600235,5.756508381906181e-05,1.981538489917795e-09
4899,0.48750000000000004,0.23750000000000004,0.011390149791810602,0.011397314777448623,7.164985638021329e-06,8.153383924755139e-09
4900,0.5,0.23750000000000004,0.011326008130404122,0.011392009437420345,6.600130701622277e-05,2.684989128129019e-10
4901,-0.5,0.25,0.00018866648087096743,0.00022146947463876646,3.2802993767799024e-05,-2.4117006328888843e-10
4902,-0.4875,0.25,0.00018993958126755587,0.0002103945779320141,2.045499666445823e-05,-2.0172295159012053e-10
4903,-0.475,0.25,0.00019035666278267052,0.00019180997923691837,1.4533164542478443e-06,7.236048445855995e-10
4904,-0.4625,0.25,0.00017569822635002367,0.00016754413533889948,-8.154091011124191e-06,1.6721064959016328e-09
4905,-0.45,0.25,0.00012548129454484114,0.00014103198822030538,1.5550693675464236e-05,-1.4390409373795996e-09
4906,-0.4375,0.25,0.000126140993178092,0.00012313283564812646,-3.0081575299655352e-06,6.21568607854829e-10
4907,-0.425,0.25,0.00012505783993357655,0.00010879452566518369,-1.626331426839286e-05,2.1253641009096198e-09
4908,-0.4125,0.25,7.36657614537866e-05,9.344828477718232e-05,1.978252332339572e-05,-2.2018881953914554e-09
4909,-0.4,0.25,7.103801559891767e-05,8.05785904904366e-05,9.540574891518932e-06,-5.782738086190497e-10
4910,-0.3875,0.25,6.762630048774698e-05,7.12724967633471e-05,3.6461962756001144e-06,-8.623486259225947e-11
4911,-0.375,0.25,6.561693678860002e-05,6.383306182398979e-05,-1.7838749646102383e-06,3.4768526404181307e-10
4912,-0.3625,0.25,5.785683079754957e-05,5.743662665380701e-05,-4.2020414374255917e-07,2.3458166923976314e-10
4913,-0.35,0.25,4.215719292516084e-05,5.104508849102815e-05,8.887895565867306e-06,-9.390092425229877e-10
4914,-0.3375,0.25,4.6222407664229365e-05,4.6928354542557e-05,7.059468783276318e-07,2.041433071992852e-10
4915,-0.325,0.25,4.350510081795771e-05,4.5546715441048426e-05,2.0416146230907133e-06,-8.229073065156198e-11
4916,-0.3125,0.25,4.475736768957323e-05,4.7751075058715276e-05,2.9937073691420446e-06,-1.5233227045906638e-10
4917,-0.3,0.25,4.751754044740646e-05,5.531019433859652e-05,7.792653891190065e-06,-1.3151356804235997e-09
4918,-0.2875,0.25,8.499003403884017e-05,6.952650381023108e-05,-1.546353022860909e-05,1.4785605864385501e-09
4919,-0.275,0.25,9.749362669802865e-05,8.651245031841643e-05,-1.0981176379612218e-05,8.242939907649243e-10
4920,-0.2625,0.25,0.00010075473421031207,0.00011034450973430025,9.589775523988174e-06,-9.47793625419589e-10
4921,-0.25,0.25,0.00011522113627608646,0.0001486134578910541,3.339232161496763e-05,-4.741996742219343e-09
4922,-0.2375,0.25,0.000250485510422949,0.0002061376506737674,-4.4347859749181625e-05,5.058162504794706e-09
4923,-0.22499999999999998,0.25,0.00030578688888552373,0.0002755485164517737,-3.023837243375005e-05,3.6425415467585015e-09
4924,-0.21250000000000002,0.25,0.0003631488129017199,0.0003597222152602491,-3.426597641470767e-06,1.6314442256288124e-09
4925,-0.2,0.25,0.00045764186499100065,0.0004696584351881661,1.2016570197165473e-05,2.0056950108558398e-10
4926,-0.1875,0.25,0.0005747953149739481,0.0006074301769244223,3.263486195047424e-05,-1.745560106779395e-09
4927,-0.175,0.25,0.0006745078835591203,0.0007806639428443968,0.0001061560592852765,-1.1063499049205997e-08
4928,-0.16249999999999998,0.25,0.001109416571249992,0.0010034727708901825,-0.00010594380035980951,1.849859511428828e-08
4929,-0.15000000000000002,0.25,0.001195806792083533,0.0012386657964805069,4.28590043969738e-05,-1.0037698438836924e-09
4930,-0.1375,0.25,0.0015108477618828988,0.0015303298605828372,1.9482098699938333e-05,3.2907540058390118e-09
4931,-0.125,0.25,0.0018129794193434917,0.0018637147209474552,5.073530160396348e-05,3.1098611908995866e-09
4932,-0.11249999999999999,0.25,0.001944065740940148,0.002247822739690063,0.0003037569987499151,-2.7221217539047594e-08
4933,-0.09999999999999998,0.25,0.002810047787210915,0.0027199219924958877,-9.012579471502722e-05,1.9374893853332304e-08
4934,-0.08750000000000002,0.25,0.0032562137526343012,0.0032016595548109116,-5.4554197823389675e-05,1.6803371498164717e-08
4935,-0.07500000000000001,0.25,0.003639928983591798,0.0037281441439254133,8.82151603336153e-05,-7.118519253918878e-09
4936,-0.0625,0.25,0.004428628396798131,0.0043358645651201295,-9.276383167800169e-05,2.8352178766060464e-08
4937,-0.04999999999999999,0.25,0.004689741577462831,0.0049237269194681715,0.00023398534200534064,-2.9374663138369253e-08
4938,-0.03749999999999998,0.25,0.005604997844084859,0.005576489741462426,-2.8508102622433126e-05,1.9256586313895493e-08
4939,-0.025000000000000022,0.25,0.005877266450688089,0.006224994319354079,0.00034772786866598977,-4.064504286776518e-08
4940,-0.012500000000000011,0.25,0.006904891895251824,0.006892201810062729,-1.2690085189094591e-05,2.0548037171814633e-08
4941,0.0,0.25,0.00729930044551997,0.0075596297041559315,0.0002603292586359617,-2.4962605801668632e-08
4942,0.012499999999999956,0.25,0.008304394006000092,0.008236816375278865,-6.757763072122794e-05,1.690113808849388e-08
4943,0.025000000000000022,0.25,0.008826754508021147,0.0088410494635788,1.4294955557653602e-05,1.0257480012694818e-08
4944,0.03749999999999998,0.25,0.00933420742203184,0.009400901243337706,6.669382130586494e-05,7.1464151855266834e-09
4945,0.050000000000000044,0.25,0.009858504993840826,0.009927879236792277,6.937424295145114e-05,1.3020827880856548e-08
4946,0.0625,0.25,0.010375920945004617,0.010417882284278788,4.196133927417134e-05,1.1859711914244681e-08
4947,0.07499999999999996,0.25,0.010832361413180277,0.010854959743910923,2.2598330730646404e-05,8.49797857605362e-09
4948,0.08750000000000002,0.25,0.011026114040020334,0.011226241463149867,0.00020012742312953274,-1.205999439202632e-08
4949,0.09999999999999998,0.25,0.011299057254888663,0.011535693133968693,0.00023663587908002992,-2.378538286144357e-08
4950,0.11250000000000004,0.25,0.011693698554665755,0.011788792687968182,9.509413330242682e-05,1.9207640730011883e-09
4951,0.125,0.25,0.0118325981610998,0.0119908878154113,0.00015828965431149977,-7.798103088610331e-09
4952,0.13749999999999996,0.25,0.012197570376545133,0.012153378988432956,-4.4191388112176794e-05,1.9275459457956727e-08
4953,0.15000000000000002,0.25,0.01211954748918177,0.012273629017259107,0.00015408152807733742,-7.791333711801056e-09
4954,0.16249999999999998,0.25,0.012278633866436761,0.0123634154396692,8.4781573232438e-05,6.294397448701242e-10
4955,0.17500000000000004,0.25,0.012349515422532951,0.012415493400823952,6.597797829100034e-05,2.7766401369888262e-09
4956,0.1875,0.25,0.01232655949009947,0.012441027274887162,0.00011446778478769147,-3.2571379589674894e-09
4957,0.19999999999999996,0.25,0.01235601215554332,0.012448410000527921,9.239784498460066e-05,-1.0674645580763472e-09
4958,0.21250000000000002,0.25,0.012363382416563826,0.012439066163143272,7.568374657944583e-05,1.0905268904779234e-09
4959,0.22499999999999998,0.25,0.012336859758205712,0.012416177925747344,7.93181675416317e-05,4.617298841369643e-10
4960,0.23750000000000004,0.25,0.0122716936183529,0.01238273622286493,0.00011104260451202941,-2.696234486300768e-09
4961,0.25,0.25,0.012267205653154454,0.01234128563772816,7.407998457370675e-05,1.410735823311602e-09
4962,0.26249999999999996,0.25,0.012203329348987569,0.012294008115238082,9.067876625051298e-05,-4.716808968321084e-10
