element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta
80,2,2,2,F1_equilibrated,F3_release_last,0.000391300497542808,5.294664704429304e-05
80,3,4,3,F1_equilibrated,F3_release_last,0.000375944894603214,5.273567438087898e-05
80,4,3,4,F1_equilibrated,F3_release_last,0.00031908348218557224,3.3068106283546663e-05
81,1,1,1,F1_equilibrated,F3_release_last,9.859299252917896e-05,8.85782883972871e-06
81,2,2,2,F1_equilibrated,F3_release_last,8.870278295942594e-05,7.85611391894743e-06
81,3,4,3,F1_equilibrated,F3_release_last,8.252105909461332e-05,7.85511407538841e-06
81,4,3,4,F1_equilibrated,F3_release_last,9.666335657835558e-05,8.857173479620412e-06
82,1,1,1,F1_equilibrated,F3_release_last,7.359059084992173e-05,6.355935251202027e-06
82,2,2,2,F1_equilibrated,F3_release_last,4.2193523762767634e-05,1.529882184256037e-06
82,3,4,3,F1_equilibrated,F3_release_last,3.629380026417818e-05,8.265718953143984e-07
82,4,3,4,F1_equilibrated,F3_release_last,6.63450852328042e-05,5.398778114117469e-06
83,1,1,1,F1_equilibrated,F3_release_last,2.5876569702217077e-05,0.0
83,2,2,2,F1_equilibrated,F3_release_last,1.2694889271179966e-05,0.0
83,3,4,3,F1_equilibrated,F3_release_last,8.292735550926775e-06,0.0
83,4,3,4,F1_equilibrated,F3_release_last,2.073872004818998e-05,0.0
84,1,1,1,F1_equilibrated,F3_release_last,1.1313314904869587e-05,0.0
84,2,2,2,F1_equilibrated,F3_release_last,2.0720463972711845e-05,0.0
84,3,4,3,F1_equilibrated,F3_release_last,2.414610419246307e-05,0.0
84,4,3,4,F1_equilibrated,F3_release_last,9.205741380687396e-06,0.0
85,1,1,1,F1_equilibrated,F3_release_last,2.132555618786935e-05,1.4165621532145572e-07
85,2,2,2,F1_equilibrated,F3_release_last,1.357154979510187e-05,0.0
85,3,4,3,F1_equilibrated,F3_release_last,2.0567832479043743e-05,6.721878496002105e-07
85,4,3,4,F1_equilibrated,F3_release_last,2.7190567326596497e-05,9.133830856475101e-07
86,1,1,1,F1_equilibrated,F3_release_last,7.585619110568289e-06,0.0
86,2,2,2,F1_equilibrated,F3_release_last,-1.0142412573954911e-06,0.0
86,3,4,3,F1_equilibrated,F3_release_last,-3.47570702271944e-06,0.0
86,4,3,4,F1_equilibrated,F3_release_last,1.2350829032273334e-05,0.0
87,1,1,1,F1_equilibrated,F3_release_last,-2.3908018786477476e-06,0.0
87,2,2,2,F1_equilibrated,F3_release_last,2.448224932356311e-06,0.0
87,3,4,3,F1_equilibrated,F3_release_last,-1.9631780050362833e-07,0.0
87,4,3,4,F1_equilibrated,F3_release_last,-6.837704883876734e-06,0.0
88,1,1,1,F1_equilibrated,F3_release_last,5.260254608210722e-06,0.0
88,2,2,2,F1_equilibrated,F3_release_last,8.103835744032336e-06,2.658643566216872e-07
88,3,4,3,F1_equilibrated,F3_release_last,8.169365868703981e-06,3.4161055458570274e-07
88,4,3,4,F1_equilibrated,F3_release_last,3.8248146884071045e-06,0.0
89,1,1,1,F1_equilibrated,F3_release_last,6.8009964553253734e-06,0.0
89,2,2,2,F1_equilibrated,F3_release_last,3.9799218865942137e-07,0.0
89,3,4,3,F1_equilibrated,F3_release_last,9.605294979313044e-09,0.0
89,4,3,4,F1_equilibrated,F3_release_last,7.147083592779384e-06,0.0
90,1,1,1,F1_equilibrated,F3_release_last,-2.3845949826046306e-06,0.0
90,2,2,2,F1_equilibrated,F3_release_last,-3.5837602443214715e-06,0.0
90,3,4,3,F1_equilibrated,F3_release_last,-4.095667293046998e-06,0.0
90,4,3,4,F1_equilibrated,F3_release_last,-3.0028807255821547e-06,0.0
91,1,1,1,F1_equilibrated,F3_release_last,-3.0995095919326996e-06,0.0
91,2,2,2,F1_equilibrated,F3_release_last,-5.773469442913891e-07,0.0
91,3,4,3,F1_equilibrated,F3_release_last,-9.973921656378516e-07,0.0
91,4,3,4,F1_equilibrated,F3_release_last,-3.558298252980065e-06,0.0
92,1,1,1,F1_equilibrated,F3_release_last,9.950130133619434e-07,0.0
92,2,2,2,F1_equilibrated,F3_release_last,2.7686176578163873e-06,0.0
92,3,4,3,F1_equilibrated,F3_release_last,3.537397490937314e-06,0.0
92,4,3,4,F1_equilibrated,F3_release_last,9.038937786817633e-07,0.0
93,1,1,1,F1_equilibrated,F3_release_last,1.8279612757956421e-06,0.0
93,2,2,2,F1_equilibrated,F3_release_last,-2.5155643968034007e-06,0.0
93,3,4,3,F1_equilibrated,F3_release_last,-2.6548994586784083e-06,0.0
93,4,3,4,F1_equilibrated,F3_release_last,2.583821716957321e-06,0.0
94,1,1,1,F1_equilibrated,F3_release_last,-5.223471447085249e-06,0.0
94,2,2,2,F1_equilibrated,F3_release_last,-8.278085418030204e-06,0.0
94,3,4,3,F1_equilibrated,F3_release_last,-8.722369733330197e-06,0.0
94,4,3,4,F1_equilibrated,F3_release_last,-5.68438432725462e-06,0.0
95,1,1,1,F1_equilibrated,F3_release_last,-5.748363008806662e-06,0.0
95,2,2,2,F1_equilibrated,F3_release_last,4.217581113182616e-06,0.0
95,3,4,3,F1_equilibrated,F3_release_last,6.103148205041425e-06,0.0
95,4,3,4,F1_equilibrated,F3_release_last,-5.563909910545891e-06,0.0
96,1,1,1,F1_equilibrated,F3_release_last,6.6692912742234364e-06,4.4206777249238105e-07
96,2,2,2,F1_equilibrated,F3_release_last,3.401543877630585e-06,2.0929956387299456e-07
96,3,4,3,F1_equilibrated,F3_release_last,2.939571684414116e-06,1.977050419226931e-07
96,4,3,4,F1_equilibrated,F3_release_last,8.38164923126387e-06,4.671730000659007e-07
97,1,1,1,F1_equilibrated,F3_release_last,-2.8848439113864186e-06,0.0
97,2,2,2,F1_equilibrated,F3_release_last,-1.6791827350468594e-05,0.0
97,3,4,3,F1_equilibrated,F3_release_last,-1.8671123052459333e-05,0.0
97,4,3,4,F1_equilibrated,F3_release_last,-4.309196802032599e-06,0.0
98,1,1,1,F1_equilibrated,F3_release_last,-1.640624159506682e-05,0.0
98,2,2,2,F1_equilibrated,F3_release_last,-1.4458182815521743e-06,0.0
98,3,4,3,F1_equilibrated,F3_release_last,2.0405784165606884e-06,0.0
98,4,3,4,F1_equilibrated,F3_release_last,-1.6969705910518116e-05,0.0
99,1,1,1,F1_equilibrated,F3_release_last,6.871196701704386e-06,7.714267031996735e-07
99,2,2,2,F1_equilibrated,F3_release_last,1.4633280889758508e-05,1.6752002196218472e-06
99,3,4,3,F1_equilibrated,F3_release_last,1.5872816031179044e-05,1.9308531441120615e-06
99,4,3,4,F1_equilibrated,F3_release_last,1.0840705648239844e-05,1.070989537869781e-06
100,1,1,1,F1_equilibrated,F3_release_last,7.296202307493409e-06,0.0
100,2,2,2,F1_equilibrated,F3_release_last,-2.051115334643453e-05,0.0
100,3,4,3,F1_equilibrated,F3_release_last,-2.5051682739967265e-05,0.0
100,4,3,4,F1_equilibrated,F3_release_last,6.25547954813475e-06,0.0
101,1,1,1,F1_equilibrated,F3_release_last,-2.20477883533362e-05,0.0
101,2,2,2,F1_equilibrated,F3_release_last,1.5614023890468546e-06,0.0
101,3,4,3,F1_equilibrated,F3_release_last,-4.684322790157692e-06,0.0
101,4,3,4,F1_equilibrated,F3_release_last,-2.7982993941868823e-05,0.0
102,1,1,1,F1_equilibrated,F3_release_last,1.6150440689042698e-05,0.0
102,2,2,2,F1_equilibrated,F3_release_last,3.23992438158164e-05,3.0749899927967568e-06
102,3,4,3,F1_equilibrated,F3_release_last,3.69974037027612e-05,4.066856506849641e-06
102,4,3,4,F1_equilibrated,F3_release_last,1.272712228257407e-05,6.797775622142667e-07
103,1,1,1,F1_equilibrated,F3_release_last,2.320747279975304e-05,2.0743987473292847e-06
103,2,2,2,F1_equilibrated,F3_release_last,-1.815371575444489e-05,0.0
103,3,4,3,F1_equilibrated,F3_release_last,-2.0837258212327934e-05,0.0
103,4,3,4,F1_equilibrated,F3_release_last,2.8003855054701383e-05,2.8237898293366687e-06
104,1,1,1,F1_equilibrated,F3_release_last,-2.851548735677929e-05,0.0
104,2,2,2,F1_equilibrated,F3_release_last,-1.546318527658342e-05,0.0
104,3,4,3,F1_equilibrated,F3_release_last,-2.3467853557313585e-05,0.0
104,4,3,4,F1_equilibrated,F3_release_last,-3.4629060967967216e-05,0.0
105,1,1,1,F1_equilibrated,F3_release_last,3.6542892707142234e-06,3.344089173257822e-08
105,2,2,2,F1_equilibrated,F3_release_last,4.283189896613928e-05,4.450031952875973e-06
105,3,4,3,F1_equilibrated,F3_release_last,5.295842583715577e-05,6.097323446406871e-06
105,4,3,4,F1_equilibrated,F3_release_last,1.1427991909989527e-09,0.0
106,1,1,1,F1_equilibrated,F3_release_last,4.052438104448406e-05,5.325328608592547e-06
106,2,2,2,F1_equilibrated,F3_release_last,-4.957484852279514e-06,0.0
106,3,4,3,F1_equilibrated,F3_release_last,-3.2192370651930487e-06,0.0
106,4,3,4,F1_equilibrated,F3_release_last,5.209552765317272e-05,6.895999160024053e-06
107,1,1,1,F1_equilibrated,F3_release_last,-2.641819716537523e-05,0.0
107,2,2,2,F1_equilibrated,F3_release_last,-3.956808767460805e-05,0.0
107,3,4,3,F1_equilibrated,F3_release_last,-4.967201355700378e-05,0.0
107,4,3,4,F1_equilibrated,F3_release_last,-3.0487767548160712e-05,0.0
108,1,1,1,F1_equilibrated,F3_release_last,-2.2162876620236954e-05,0.0
108,2,2,2,F1_equilibrated,F3_release_last,3.853893480599787e-05,2.98100600589331e-06
108,3,4,3,F1_equilibrated,F3_release_last,5.262932106317583e-05,5.105777984860358e-06
108,4,3,4,F1_equilibrated,F3_release_last,-2.7400856786370057e-05,0.0
109,1,1,1,F1_equilibrated,F3_release_last,5.142726114373266e-05,7.447869796405851e-06
109,2,2,2,F1_equilibrated,F3_release_last,2.5937012096717473e-05,3.992623250966026e-06
109,3,4,3,F1_equilibrated,F3_release_last,3.15488453502496e-05,5.161588628847054e-06
109,4,3,4,F1_equilibrated,F3_release_last,6.842484614473813e-05,9.719218816642099e-06
110,1,1,1,F1_equilibrated,F3_release_last,-2.837365183925959e-06,0.0
110,2,2,2,F1_equilibrated,F3_release_last,-5.596017682378421e-05,0.0
110,3,4,3,F1_equilibrated,F3_release_last,-7.652959951123675e-05,0.0
110,4,3,4,F1_equilibrated,F3_release_last,-7.291581302570297e-06,0.0
111,1,1,1,F1_equilibrated,F3_release_last,-5.3167485330734166e-05,0.0
111,2,2,2,F1_equilibrated,F3_release_last,7.585101358002777e-06,0.0
111,3,4,3,F1_equilibrated,F3_release_last,2.561231321376086e-05,1.183954157145254e-06
111,4,3,4,F1_equilibrated,F3_release_last,-6.77130275477467e-05,0.0
112,1,1,1,F1_equilibrated,F3_release_last,3.549025296003356e-05,7.0247567317292055e-06
112,2,2,2,F1_equilibrated,F3_release_last,5.097595824095488e-05,8.350433008769695e-06
112,3,4,3,F1_equilibrated,F3_release_last,7.486334756269617e-05,1.1537294623627248e-05
112,4,3,4,F1_equilibrated,F3_release_last,6.381553778436137e-05,1.060279164157474e-05
113,1,1,1,F1_equilibrated,F3_release_last,2.4171816892530097e-05,2.3229809650260292e-06
113,2,2,2,F1_equilibrated,F3_release_last,-6.454416440554705e-05,0.0
113,3,4,3,F1_equilibrated,F3_release_last,-7.812396532698874e-05,0.0
113,4,3,4,F1_equilibrated,F3_release_last,3.68307723299351e-05,3.5786903837799417e-06
114,1,1,1,F1_equilibrated,F3_release_last,-7.841212653075759e-05,0.0
114,2,2,2,F1_equilibrated,F3_release_last,-2.7584122356196124e-05,1.2769434689161442e-06
114,3,4,3,F1_equilibrated,F3_release_last,-4.498044363096879e-06,0.0
114,4,3,4,F1_equilibrated,F3_release_last,-8.919798838402052e-05,0.0
115,1,1,1,F1_equilibrated,F3_release_last,1.4992850864195637e-05,8.2783826908281e-06
115,2,2,2,F1_equilibrated,F3_release_last,8.048730076024545e-05,1.390714595018587e-05
115,3,4,3,F1_equilibrated,F3_release_last,0.0001200760707167842,1.813885975806976e-05
115,4,3,4,F1_equilibrated,F3_release_last,5.157677076974643e-05,1.202085601559582e-05
116,1,1,1,F1_equilibrated,F3_release_last,6.139218677035608e-05,9.039790179040383e-06
116,2,2,2,F1_equilibrated,F3_release_last,-5.627108472239153e-05,0.0
116,3,4,3,F1_equilibrated,F3_release_last,-4.659874426088655e-05,0.0
116,4,3,4,F1_equilibrated,F3_release_last,9.377002074781576e-05,1.2325656440763443e-05
117,1,1,1,F1_equilibrated,F3_release_last,-7.037345990260936e-05,0.0
117,2,2,2,F1_equilibrated,F3_release_last,8.761406090383034e-06,0.0
117,3,4,3,F1_equilibrated,F3_release_last,-5.5250231462012495e-06,0.0
117,4,3,4,F1_equilibrated,F3_release_last,-7.320477108470249e-05,0.0
118,1,1,1,F1_equilibrated,F3_release_last,6.537075495587248e-05,7.768322017411499e-06
118,2,2,2,F1_equilibrated,F3_release_last,0.00014089550624678867,1.83198832249123e-05
118,3,4,3,F1_equilibrated,F3_release_last,0.0001606089458562913,2.0570085463961565e-05
118,4,3,4,F1_equilibrated,F3_release_last,5.712517348745692e-05,9.519929816490175e-06
119,1,1,1,F1_equilibrated,F3_release_last,0.0001196383825277994,1.6279027455484566e-05
119,2,2,2,F1_equilibrated,F3_release_last,-1.3961910786169408e-05,0.0
119,3,4,3,F1_equilibrated,F3_release_last,1.2868084459096048e-05,0.0
119,4,3,4,F1_equilibrated,F3_release_last,0.00014875029459178978,1.8650728474678576e-05
120,1,1,1,F1_equilibrated,F3_release_last,-5.129104606516142e-05,0.0
120,2,2,2,F1_equilibrated,F3_release_last,-1.9675846936013756e-05,0.0
120,3,4,3,F1_equilibrated,F3_release_last,-2.591075677198327e-05,0.0
120,4,3,4,F1_equilibrated,F3_release_last,-3.393220320299737e-05,0.0
121,1,1,1,F1_equilibrated,F3_release_last,4.402156119427073e-05,5.397196153121065e-06
121,2,2,2,F1_equilibrated,F3_release_last,0.00018643091738751883,1.912377285493924e-05
121,3,4,3,F1_equilibrated,F3_release_last,0.00024745157560064537,2.4065144419959587e-05
121,4,3,4,F1_equilibrated,F3_release_last,4.948579952167038e-05,4.46463458046839e-06
122,1,1,1,F1_equilibrated,F3_release_last,0.00018894628303758442,2.1616098645668366e-05
122,2,2,2,F1_equilibrated,F3_release_last,5.340903359993092e-05,5.404515163620182e-06
122,3,4,3,F1_equilibrated,F3_release_last,9.429585192308014e-05,6.666943558848791e-06
122,4,3,4,F1_equilibrated,F3_release_last,0.0002594583929543988,2.1620286860198003e-05
123,1,1,1,F1_equilibrated,F3_release_last,-4.586718044015739e-06,0.0
123,2,2,2,F1_equilibrated,F3_release_last,-2.749680872077189e-05,0.0
123,3,4,3,F1_equilibrated,F3_release_last,-3.487250564898625e-05,0.0
123,4,3,4,F1_equilibrated,F3_release_last,1.543012533477585e-05,0.0
124,1,1,1,F1_equilibrated,F3_release_last,2.3898463131052233e-05,1.2822119241551102e-06
124,2,2,2,F1_equilibrated,F3_release_last,0.00018722304777580613,1.869595688442499e-05
124,3,4,3,F1_equilibrated,F3_release_last,0.00022311122630807537,2.059610644980557e-05
124,4,3,4,F1_equilibrated,F3_release_last,2.0775477640015e-05,9.068201007217695e-07
125,1,1,1,F1_equilibrated,F3_release_last,0.0002124764436644026,2.49333418403273e-05
125,2,2,2,F1_equilibrated,F3_release_last,0.0001181454196509486,1.3482998158404554e-05
125,3,4,3,F1_equilibrated,F3_release_last,0.00014523320139981245,1.3152468060696103e-05
125,4,3,4,F1_equilibrated,F3_release_last,0.000256459572881328,2.3248534233206628e-05
126,1,1,1,F1_equilibrated,F3_release_last,5.6593220545367307e-05,7.834223508982555e-07
126,2,2,2,F1_equilibrated,F3_release_last,-1.7239490715224154e-05,0.0
126,3,4,3,F1_equilibrated,F3_release_last,-3.3146024212360806e-05,0.0
126,4,3,4,F1_equilibrated,F3_release_last,6.763361553502496e-05,2.0059905882410106e-06
127,1,1,1,F1_equilibrated,F3_release_last,1.1897795507807493e-05,0.0
127,2,2,2,F1_equilibrated,F3_release_last,0.000165335053124405,1.6317251182679e-05
127,3,4,3,F1_equilibrated,F3_release_last,0.00018542743768936581,1.5946149091519268e-05
127,4,3,4,F1_equilibrated,F3_release_last,-1.5832646927289862e-06,0.0
128,1,1,1,F1_equilibrated,F3_release_last,0.00020660780625959135,2.4231052768867068e-05
128,2,2,2,F1_equilibrated,F3_release_last,0.00016592980717656386,1.920426569943965e-05
128,3,4,3,F1_equilibrated,F3_release_last,0.00017729089251291262,1.7903477695953643e-05
128,4,3,4,F1_equilibrated,F3_release_last,0.00023335662365941458,3.016329029146398e-05
129,1,1,1,F1_equilibrated,F3_release_last,0.00011079005332324116,8.225502964332885e-06
129,2,2,2,F1_equilibrated,F3_release_last,8.234433621513021e-07,0.0
129,3,4,3,F1_equilibrated,F3_release_last,-3.496072036997776e-05,0.0
129,4,3,4,F1_equilibrated,F3_release_last,0.0001053954768649723,8.058341639778665e-06
130,1,1,1,F1_equilibrated,F3_release_last,4.791191617711799e-06,0.0
130,2,2,2,F1_equilibrated,F3_release_last,0.00012559789140463573,1.101793061848331e-05
130,3,4,3,F1_equilibrated,F3_release_last,0.0001343440415940509,1.0830069551015747e-05
130,4,3,4,F1_equilibrated,F3_release_last,-2.7203975828778842e-05,0.0
131,1,1,1,F1_equilibrated,F3_release_last,0.00017311810391562946,2.04010552037775e-05
131,2,2,2,F1_equilibrated,F3_release_last,0.0001821390390952058,2.1163768211589977e-05
131,3,4,3,F1_equilibrated,F3_release_last,0.00019237317563455293,2.038710634354082e-05
131,4,3,4,F1_equilibrated,F3_release_last,0.00019317956200497893,2.3010008222394728e-05
132,1,1,1,F1_equilibrated,F3_release_last,0.00014844660326417645,1.390862782726281e-05
132,2,2,2,F1_equilibrated,F3_release_last,4.7376221563468976e-05,1.4895065714951722e-06
132,3,4,3,F1_equilibrated,F3_release_last,6.579514951827667e-05,2.1675581952923647e-06
132,4,3,4,F1_equilibrated,F3_release_last,0.00015824062518042872,1.3721750971095923e-05
133,1,1,1,F1_equilibrated,F3_release_last,3.408273182981848e-05,6.819716639994665e-07
133,2,2,2,F1_equilibrated,F3_release_last,9.883462416829421e-05,8.7529796459825e-06
133,3,4,3,F1_equilibrated,F3_release_last,0.00011550225677235681,8.122057362403294e-06
133,4,3,4,F1_equilibrated,F3_release_last,5.4343438217512724e-05,1.547102484737023e-06
134,1,1,1,F1_equilibrated,F3_release_last,0.0001373038630666408,1.702315134986625e-05
134,2,2,2,F1_equilibrated,F3_release_last,0.00017765188592695595,2.085538657414668e-05
134,3,4,3,F1_equilibrated,F3_release_last,0.00018607523320951502,2.028784309302716e-05
134,4,3,4,F1_equilibrated,F3_release_last,0.00015079968485796555,1.7954079291236267e-05
135,1,1,1,F1_equilibrated,F3_release_last,0.00016039655413903862,1.6682919107062553e-05
135,2,2,2,F1_equilibrated,F3_release_last,7.290608813267062e-05,5.626970238600728e-06
135,3,4,3,F1_equilibrated,F3_release_last,9.116834368309151e-05,6.411594828187794e-06
135,4,3,4,F1_equilibrated,F3_release_last,0.00017009706349812095,1.6577796771368543e-05
136,1,1,1,F1_equilibrated,F3_release_last,5.182426850917736e-05,2.179441510314576e-06
136,2,2,2,F1_equilibrated,F3_release_last,8.171813218816291e-05,6.036299604783753e-06
136,3,4,3,F1_equilibrated,F3_release_last,9.119160703942308e-05,5.071549655647758e-06
136,4,3,4,F1_equilibrated,F3_release_last,7.002569034657638e-05,3.2463745236761127e-06
137,1,1,1,F1_equilibrated,F3_release_last,0.00011075603385731804,1.2816647927655017e-05
137,2,2,2,F1_equilibrated,F3_release_last,0.00016019519288365883,1.7724447569831235e-05
137,3,4,3,F1_equilibrated,F3_release_last,0.0001625862053173787,1.693440324651292e-05
137,4,3,4,F1_equilibrated,F3_release_last,0.00011599312227686051,1.2568045229216116e-05
138,1,1,1,F1_equilibrated,F3_release_last,0.00015494882969200284,1.628270399211206e-05
138,2,2,2,F1_equilibrated,F3_release_last,9.117633987109665e-05,8.409675903538671e-06
138,3,4,3,F1_equilibrated,F3_release_last,0.00010263870335416002,8.67852675986709e-06
138,4,3,4,F1_equilibrated,F3_release_last,0.00015900789955165286,1.5744637394554933e-05
139,1,1,1,F1_equilibrated,F3_release_last,6.962003824795455e-05,4.055628802183053e-06
139,2,2,2,F1_equilibrated,F3_release_last,7.449961681114947e-05,4.901139474911302e-06
139,3,4,3,F1_equilibrated,F3_release_last,7.658990809854098e-05,3.5077656854005327e-06
139,4,3,4,F1_equilibrated,F3_release_last,8.055486910250181e-05,4.760031744676253e-06
140,1,1,1,F1_equilibrated,F3_release_last,9.488848444468186e-05,9.130863880012219e-06
140,2,2,2,F1_equilibrated,F3_release_last,0.00014571232816509502,1.4285441868371052e-05
140,3,4,3,F1_equilibrated,F3_release_last,0.0001677212903983573,1.582212426735701e-05
