elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
78681,78681,0.0105,-0.021984,0.678863,0.715596,1,False,0.715596,0.0
80351,80351,0.0425,-0.008625,0.677852,0.684109,1,False,0.684109,0.0
81978,81978,0.0315,-0.0045,0.677776,0.688486,1,False,0.688486,0.0
83065,83065,0.0265,-0.0025,0.67614,0.690441,1,False,0.690441,0.0
79761,79761,-0.0015,-0.011438,0.676089,0.716289,1,False,0.716289,0.0
85780,85780,0.0115,0.0025,0.675489,0.697236,1,False,0.697236,0.0
76578,76578,0.0915,-0.091633,0.67427,0.718959,1,False,0.718959,0.0
84124,84124,-0.0065,-0.0005,0.67387,0.712069,1,False,0.712069,0.0
77098,77098,0.0655,-0.066758,0.673565,0.714146,1,False,0.714146,0.0
84695,84695,0.0185,0.0005,0.673559,0.693789,1,False,0.693789,0.0
79219,79219,0.0025,-0.015656,0.673238,0.716525,1,False,0.716525,0.0
81435,81435,0.0345,-0.0055,0.673078,0.687183,1,False,0.687183,0.0
76092,76092,0.1515,-0.116382,0.672315,0.708081,1,False,0.708081,0.0
84675,84675,-0.0015,0.0005,0.672308,0.707815,1,False,0.707815,0.0
85238,85238,0.0155,0.0015,0.672257,0.695156,1,False,0.695156,0.0
86319,86319,0.0045,0.0035,0.672013,0.70145,1,False,0.70145,0.0
84152,84152,0.0215,-0.0005,0.672007,0.692432,1,False,0.692432,0.0
78148,78148,0.0235,-0.031477,0.671948,0.713806,1,False,0.713806,0.0
79814,79814,0.0515,-0.011438,0.671828,0.680236,1,False,0.680236,0.0
86320,86320,0.0055,0.0035,0.671699,0.700744,1,False,0.700744,0.0
79278,79278,0.0615,-0.015656,0.671452,0.676893,1,False,0.676893,0.0
82522,82522,0.0295,-0.0035,0.670842,0.689117,1,False,0.689117,0.0
83578,83578,-0.0065,-0.0015,0.670783,0.712772,1,False,0.712772,0.0
86318,86318,0.0035,0.0035,0.670497,0.702157,1,False,0.702157,0.0
