element,bulk_energy_from_SDV12,bulk_energy_from_stress_strain,undamaged_bulk_energy_from_SDV13,relative_sdv12_vs_stress_strain
3588,1.437225933027421e-07,1.4372259251485548e-07,1.4709876699054048e-07,5.481995583821479e-09
3589,1.1587955688023847e-07,1.1587956116454363e-07,1.1857016168985776e-07,3.69720519402002e-08
3590,7.924918142737572e-08,7.924917670227148e-08,8.113286077937735e-08,5.962338224191298e-08
3591,9.822889108629437e-08,9.822888891092111e-08,1.0068699664838034e-07,2.2145961656982493e-08
3592,5.6154845767671845e-08,5.615484578891808e-08,5.770943469661418e-08,3.7835084393181394e-10
3593,8.02972299675415e-08,8.029723008028269e-08,8.230835568892407e-08,1.4040483949143683e-09
3594,1.2956062777472286e-07,1.29560626753758e-07,1.327849101185778e-07,7.880209294297776e-09
3595,1.8297303754158104e-07,1.8297303782151302e-07,1.8691823082531451e-07,1.5299083300676344e-09
3596,1.5314850705651605e-07,1.531485016105549e-07,1.5792986204318223e-07,3.556000152402056e-08
3597,1.0544542477692877e-07,1.0544542350091287e-07,1.0778120691734204e-07,1.210119746328172e-08
3598,9.482686471114376e-08,9.482686511508275e-08,9.745408852342195e-08,4.259752628035817e-09
3599,7.460442571486233e-08,7.460442594934978e-08,7.642829076011974e-08,3.1430769657680296e-09
3600,1.9096545567692284e-07,1.9096545027226207e-07,1.96547856996014e-07,2.830177191773776e-08
3601,1.3454184879148145e-07,1.3454184604877466e-07,1.3753009725621886e-07,2.038552923300997e-08
3602,8.895183749263621e-08,8.895183971307727e-08,9.147515117403984e-08,2.4962283712839496e-08
3603,1.6993082338462547e-07,1.699308185382026e-07,1.7367551507034922e-07,2.8519975148032602e-08
3604,7.542902621202724e-08,7.542902644187097e-08,7.704170954136099e-08,3.047152241033527e-09
3605,2.8674921675899283e-07,2.8674921669334127e-07,2.945551295629646e-07,2.289511571122064e-10
3606,3.476510900909811e-07,3.476510953783884e-07,3.565327101086751e-07,1.520894761200458e-08
3607,2.5860630716843844e-07,2.5860631530395797e-07,2.616079835736837e-07,3.1459090705524506e-08
3608,1.2205029955572845e-07,1.220503021339415e-07,1.228213369504715e-07,2.11241840545001e-08
3609,4.2090909671945865e-07,4.209090896096111e-07,4.305937179899135e-07,1.689164620463286e-08
3610,4.174108979515246e-07,4.1741089761912603e-07,4.255327052897382e-07,7.963341328266104e-10
3611,4.175348901418002e-07,4.1753489670980147e-07,4.271567094036511e-07,1.5730424713499644e-08
3612,3.610194238198127e-07,3.610194336088338e-07,3.6933123743096255e-07,2.711494218446779e-08
3613,1.1198955235597149e-07,1.1198955248471777e-07,1.1494297141052722e-07,1.1496276102444784e-09
3614,1.3918565430144278e-07,1.3918565135952728e-07,1.4253454556726852e-07,2.1136628691464437e-08
3615,1.450141413985914e-07,1.450141478486682e-07,1.4844963420393335e-07,4.447894841523412e-08
3616,2.192897909488941e-07,2.192897890457793e-07,2.242797597011795e-07,8.678538031005688e-09
3617,2.3617815610176272e-07,2.361781581618576e-07,2.4142360181464843e-07,8.72263080258458e-09
3618,1.8991629850968584e-07,1.8991629914528292e-07,1.9552713971868398e-07,3.3467221546912767e-09
3619,3.5543410701683967e-07,3.5543410363489445e-07,3.6434992396058056e-07,9.514970995816405e-09
3620,2.3460880586634693e-07,2.3460880786589089e-07,2.4124650326231116e-07,8.522885298344068e-09
3621,1.582157072449042e-07,1.5821570281173314e-07,1.6225649727791487e-07,2.8019791161991794e-08
3622,1.0205160875872886e-07,1.0205160605596742e-07,1.0481173157958566e-07,2.6484261038140674e-08
3623,1.324465700253385e-07,1.324465701379397e-07,1.354390120686949e-07,8.501631882857065e-10
3624,2.2928468091145444e-07,2.292846762979573e-07,2.362582663211483e-07,2.0121262000410423e-08
3625,1.4515580765947285e-07,1.4515581034723478e-07,1.4928890700932442e-07,1.851639234010652e-08
3626,3.842853985583019e-07,3.842854186769801e-07,3.932732925933522e-07,5.235347790632214e-08
3627,1.5906034632296269e-07,1.590603469610649e-07,1.6258900028978347e-07,4.011698858257705e-09
3628,3.18277034437464e-07,3.1827703183392156e-07,3.25582118496412e-07,8.180114009398925e-09
3629,3.5031514523018734e-07,3.5031514264675517e-07,3.5847903615539446e-07,7.374594582088632e-09
3630,4.4039919840584864e-07,4.4039920157511437e-07,4.5085156338135975e-07,7.1963475792672435e-09
3631,4.95207987986334e-07,4.952079916029737e-07,5.040473577311198e-07,7.303274058924818e-09
3632,2.443875750169772e-07,2.443875607658585e-07,2.4600764922260064e-07,5.8313597530715424e-08
3633,2.3218537860699845e-07,2.3218537543833253e-07,2.391779642779171e-07,1.3647138084107669e-08
3634,2.451198866563687e-07,2.451198925687723e-07,2.508318839344426e-07,2.4120455986534214e-08
3635,2.720577853845878e-07,2.720577846823671e-07,2.797787150933566e-07,2.5811453974313607e-09
3636,1.3764042094455232e-07,1.3764042340574692e-07,1.4126234655476065e-07,1.7881335559636436e-08
3637,1.4680885371462756e-07,1.4680885598259692e-07,1.5077425354674837e-07,1.544845061949436e-08
3638,2.0967669125627474e-07,2.0967668748726823e-07,2.1500151643212156e-07,1.7975324218992852e-08
3639,1.784582413166003e-07,1.7845823962284664e-07,1.8286417805507803e-07,9.491036359500788e-09
3640,1.463341132790685e-07,1.4633411171657404e-07,1.497058466885031e-07,1.0677581815026277e-08
3641,2.8229340780049976e-07,2.8229340925577293e-07,2.9061554277097587e-07,5.155179412980027e-09
3642,2.7468705953579985e-07,2.746870571968536e-07,2.809337396992712e-07,8.514948902803013e-09
3643,1.1523702413038277e-07,1.1523702301641173e-07,1.1773096076555973e-07,9.666780689140815e-09
3644,2.2954845009046807e-07,2.2954844996329338e-07,2.3623106225700195e-07,5.540211285283865e-10
3645,1.710507169840367e-07,1.7105071678807068e-07,1.7598104111651884e-07,1.1456603377719628e-09
3646,2.4242099209521616e-07,2.424209949913348e-07,2.489619032076094e-07,1.1946649339448975e-08
3647,3.3561285516245897e-07,3.356128628457431e-07,3.439700781916466e-07,2.2893294597288813e-08
3648,4.298196683270236e-07,4.298196599768695e-07,4.393971203982047e-07,1.942711036131398e-08
3649,3.5923478301823917e-07,3.592347922103171e-07,3.678723188687451e-07,2.558793896000479e-08
3650,4.6952046201427284e-07,4.6952044460854543e-07,4.806866988243538e-07,3.70712861785883e-08
3651,5.224924379662212e-07,5.224924395743352e-07,5.339282010846025e-07,3.0777746155521404e-09
3652,3.27203568050312e-07,3.272035662852868e-07,3.3489162505996344e-07,5.394272410320802e-09
3653,3.083773046436716e-07,3.0837730851058764e-07,3.1177180008400514e-07,1.2539560933969261e-08
3654,1.665827358338672e-07,1.6658273969255456e-07,1.6784557544219535e-07,2.3163788583312975e-08
3655,1.5020315534639176e-07,1.502031525346588e-07,1.543682744518159e-07,1.8719533260318607e-08
3656,1.9790551013019349e-07,1.979055099656078e-07,2.0336419213228924e-07,8.316376580596913e-10
3657,2.5644442770352365e-07,2.5644443147714506e-07,2.635391278066072e-07,1.4715162208651638e-08
3658,1.7089067457215583e-07,1.7089067115525226e-07,1.749536982939491e-07,1.999467539405602e-08
3659,2.379118440689531e-07,2.37911840897758e-07,2.441186968866898e-07,1.3329286411997097e-08
3660,2.0362526868229257e-07,2.0362526742768463e-07,2.0910798091673751e-07,6.161356845816018e-09
3661,1.6399495524357915e-07,1.6399495129729362e-07,1.6802636686243823e-07,2.4063456831203164e-08
3662,1.0577853349568938e-07,1.0577853463181763e-07,1.083786439419913e-07,1.0740631334014314e-08
3663,1.0624241698702865e-07,1.0624241703168369e-07,1.0881036969849098e-07,4.203126735666022e-10
3664,4.2571973749346575e-07,4.257197313959973e-07,4.358488189004119e-07,1.4322729102208979e-08
3665,3.80850395584883e-07,3.808504126201336e-07,3.8972227970287914e-07,4.472950545364917e-08
3666,2.219000388618541e-07,2.2190004377189633e-07,2.2815514581527166e-07,2.212727023605456e-08
3667,2.370328160227189e-07,2.3703280832606824e-07,2.435838992049372e-07,3.247082320890196e-08
3668,3.092185294466386e-07,3.0921853075927914e-07,3.1736440040542677e-07,4.245025514642238e-09
3669,1.4065947481776236e-07,1.4065947456653543e-07,1.4125947673881537e-07,1.78606473866378e-09
3670,4.743857230217656e-07,4.7438573777844265e-07,4.857533775251076e-07,3.1106915435624344e-08
3671,2.772443186433045e-07,2.7724431534698704e-07,2.8412567993673314e-07,1.1889576158212617e-08
3672,5.374367557026029e-07,5.374367397201902e-07,5.50365190545099e-07,2.9738220394966148e-08
3673,4.377155669897288e-07,4.377155535574448e-07,4.472655822502165e-07,3.068724307060826e-08
3674,5.517634809296893e-07,5.517634703893285e-07,5.642465519509626e-07,1.9103041704914112e-08
3675,7.70546371048924e-07,7.70546381416502e-07,7.856411215300709e-07,1.3454839545947921e-08
3676,2.267246485920932e-07,2.2672465874218945e-07,2.281375958416063e-07,4.4768382566201725e-08
3677,2.3142483873920858e-07,2.3142484531979582e-07,2.3711393494609068e-07,2.843509404538165e-08
3678,1.230767232931474e-07,1.2307672812204514e-07,1.2608804813111728e-07,3.9234856351942673e-08
3679,1.5394552997512975e-07,1.5394552863365728e-07,1.5782324669604182e-07,8.713942322025306e-09
3680,2.462066512781477e-07,2.4620665105379925e-07,2.527929047856913e-07,9.112200157784968e-10
3681,3.4421744720863374e-07,3.442174287619496e-07,3.5238250984065604e-07,5.359020674335005e-08
3682,2.1789966238384355e-07,2.1789966780945488e-07,2.238134705389536e-07,2.489958516750274e-08
3683,2.613916443659125e-07,2.6139163241588966e-07,2.681538038978183e-07,4.57169273800982e-08
3684,6.14126566062984e-07,6.141265550719573e-07,6.285001308271546e-07,1.78970057413395e-08
3685,5.240620456273985e-07,5.240620499016336e-07,5.361388740545443e-07,8.155971386743127e-09
3686,3.284399784528878e-07,3.284399890922956e-07,3.365389693765779e-07,3.239376490191159e-08
3687,4.554733280153504e-07,4.554733460155075e-07,4.664761588877066e-07,3.951967165915046e-08
3688,4.0531363039102626e-07,4.0531362569760494e-07,4.155810651089592e-07,1.157972730596364e-08
3689,8.064153184284361e-07,8.064152983059646e-07,8.19886198133973e-07,2.4952987682348845e-08
3690,3.6047507031315006e-07,3.604750675635588e-07,3.676389054546768e-07,7.627687636708436e-09
3691,1.2895298191496924e-07,1.2895297918544352e-07,1.295456695662727e-07,2.1166828981611807e-08
3692,3.815793896142351e-07,3.8157937765077e-07,3.9081865435563503e-07,3.1352492969626514e-08
3693,3.01848438250967e-07,3.018484458329057e-07,3.1019448168459797e-07,2.5118362598653393e-08
3694,2.470367353633337e-07,2.470367413871559e-07,2.5319756130410866e-07,2.4384316900825886e-08
3695,2.533933109011075e-07,2.5339331570709043e-07,2.5998094542784234e-07,1.8966494542023207e-08
3696,2.2369059266273376e-07,2.2369059823952584e-07,2.2909770793474805e-07,2.4930829117445838e-08
3697,2.534930127008992e-07,2.534930218714196e-07,2.602152076976774e-07,3.617661857846497e-08
3698,3.139804079475143e-07,3.139804136292886e-07,3.2256656027310325e-07,1.8095951370367925e-08
3699,1.768195257445174e-07,1.7681952374348154e-07,1.813273297212284e-07,1.1316826392245687e-08
3700,2.9164021853001825e-07,2.9164023016081696e-07,2.995188316234902e-07,3.988063890979316e-08
3701,1.988843895051688e-07,1.9888438811234373e-07,2.0375802318028622e-07,7.003189586217541e-09
3702,2.1335107034283678e-07,2.1335107337927336e-07,2.1863966216452696e-07,1.4232113018473742e-08
3703,1.6199213045538715e-07,1.619921293590481e-07,1.6598784883856314e-07,6.767853721084608e-09
3704,3.948240695274133e-07,3.948240536399456e-07,4.0525712977380926e-07,4.0239359587694976e-08
3705,5.891541343668402e-07,5.891541404072102e-07,6.021768017732747e-07,1.0252614080540292e-08
3706,7.704042733322355e-08,7.704042817122406e-08,7.72754280335067e-08,1.0877412359127354e-08
3707,7.29156248770446e-08,7.291562536235566e-08,7.316392763653747e-08,6.655789598363385e-09
3708,1.3637040257863817e-07,1.3637039995812252e-07,1.3978243307272803e-07,1.9216161245360523e-08
3709,2.931974759079272e-07,2.93197479585713e-07,3.006687924529966e-07,1.2543715501563593e-08
3710,2.9547588342179746e-07,2.954758791353739e-07,3.0341736993155666e-07,1.4506847464875347e-08
3711,3.7212300125317815e-07,3.7212301009499987e-07,3.8123264967711275e-07,2.3760481002473197e-08
3712,1.8039382658073807e-07,1.8039382573853697e-07,1.8487924059444295e-07,4.668680279750633e-09
3713,1.0084713841766167e-06,1.0084714224852515e-06,1.0303715926974526e-06,3.798683229811153e-08
3714,7.652697610263366e-07,7.652697747296737e-07,7.824867628786373e-07,1.7906544318966872e-08
3715,4.569306417515736e-07,4.5693062863710775e-07,4.682949076069374e-07,2.870121777326113e-08
3716,3.454832826478587e-07,3.4548327670078267e-07,3.502098073838274e-07,1.7213788120838425e-08
3717,3.7287264522875013e-07,3.7287264488229116e-07,3.821996541653059e-07,9.291616834137147e-10
3718,4.4493159054435716e-07,4.449316021842994e-07,4.5629990976405163e-07,2.61611945799669e-08
3719,1.9749845119756533e-07,1.974984529513322e-07,2.0245473529295515e-07,8.87990179941226e-09
3720,1.484033761217778e-07,1.4840337383664376e-07,1.5208392434893148e-07,1.539812701408028e-08
3721,6.835445505066847e-07,6.835445261305043e-07,7.003204427761682e-07,3.5661436139193603e-08
3722,3.156766671215747e-07,3.156766576685744e-07,3.2359042620333117e-07,2.994519797739704e-08
3723,5.778079453055595e-07,5.778079547388699e-07,5.919616480884746e-07,1.632603055627789e-08
3724,6.634015688450427e-07,6.634015572567796e-07,6.740342606766098e-07,1.7467946398614546e-08
3725,6.579613795980536e-07,6.579613595555113e-07,6.708949265061147e-07,3.046157863333809e-08
3726,3.513532259142831e-08,3.51353224767798e-08,3.520989833626789e-08,3.263055569459474e-09
3727,2.3765341915153544e-07,2.376534131819575e-07,2.436646750153038e-07,2.5118838831792372e-08
3728,4.936567722547855e-07,4.936567710218186e-07,5.062613538597749e-07,2.497619714640064e-09
3729,1.7284680837952622e-07,1.7284680854570778e-07,1.771829232884259e-07,9.614384311863259e-10
3730,2.5568152260209096e-07,2.556815249521559e-07,2.621896345466971e-07,9.191375718325952e-09
3731,4.5097507951112686e-07,4.5097507395516263e-07,4.6265407065235817e-07,1.2319891897248513e-08
3732,1.890767833566039e-07,1.8907678829010425e-07,1.9398342276660536e-07,2.6092575434756555e-08
3733,4.3082558688454447e-07,4.3082559592681605e-07,4.4204601229944754e-07,2.0988241339293794e-08
3734,5.124704770818588e-07,5.124704870179354e-07,5.25193684252356e-07,1.93885832158358e-08
3735,3.795774937274309e-07,3.7957751390428903e-07,3.8912081515887535e-07,5.315609428277269e-08
3736,3.2738318021722256e-07,3.27383178247e-07,3.3565303071621384e-07,6.018093424002409e-09
3737,3.930075504015665e-07,3.9300754496472916e-07,4.02826868373588e-07,1.3833925963647192e-08
3738,8.412069307430298e-07,8.412069572073878e-07,8.61839409547145e-07,3.1459984643274096e-08
3739,8.089693808026691e-07,8.0896935893415e-07,8.286662866969331e-07,2.7032567105607574e-08
3740,8.306984787689428e-07,8.306984795828877e-07,8.512293243471417e-07,9.798319073942834e-10
3741,2.38034672432653e-07,2.380346684474187e-07,2.3977349202551835e-07,1.6742242872508254e-08
3742,2.802562908531651e-07,2.802562851973746e-07,2.832033351781317e-07,2.0180779830553908e-08
3743,7.375840994441982e-07,7.375841113803811e-07,7.558125790131781e-07,1.6182809123802093e-08
3744,4.3508672791166177e-07,4.350867316909811e-07,4.4627132381569317e-07,8.686358532929265e-09
3745,5.0556788279006074e-08,5.0556788059109254e-08,5.065676270553355e-08,4.349501382976164e-09
3746,1.119604991007012e-07,1.1196049864993951e-07,1.1241341230817114e-07,4.026077849267606e-09
3747,1.9396221004814296e-07,1.939622097348012e-07,1.9546578700054245e-07,1.6154783960209906e-09
3748,9.40964325840143e-07,9.409642760000375e-07,9.64091401243261e-07,5.296705113200052e-08
3749,6.346494998539979e-07,6.346494836383468e-07,6.500738438456991e-07,2.555056161886265e-08
3750,2.435761093087435e-07,2.435761125680498e-07,2.497318255935829e-07,1.3381058795167859e-08
