physical_element,source_storage_ip,previous_kstep,previous_kinc,current_kstep,current_kinc,previous_time2,current_time2,previous_phase_after_u1,current_phase_after_u1,phase_drop,previous_sdv16_history,current_sdv16_history,sdv16_drop,current_u2_mm,centroid_x,centroid_y,abs_centroid_y,relative_drop,magnitude_bin,before_or_at_peak,after_peak,phase_overshoot_in_transition,near_crack_axis_abs_y_le_0p02,near_notch_left_half_x_le_0
16982,1,2,152,2,153,1.8941176470588204,1.8999999999999968,1.000345878239903,1.0003421310143474,3.7472255556281198e-06,933.2229549226986,996.9166749351602,-63.693720012461654,0.0067999999999999935,0.0095,0.0005,0.0005,3.7459299199805967e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,153,2,154,1.8999999999999968,1.9058823529411733,1.0003421310143474,1.0003382440913884,3.88692295905102e-06,996.9166749351602,1049.3033353969074,-52.38666046174717,0.006811764705882347,0.0095,0.0005,0.0005,3.885593576979186e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,154,2,155,1.9058823529411733,1.9117647058823497,1.0003382440913884,1.0003346328210978,3.611270290582169e-06,1049.3033353969074,1092.684933852297,-43.38159845538962,0.0068235294117647,0.0095,0.0005,0.0005,3.6100492127663297e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,155,2,156,1.9117647058823497,1.9176470588235262,1.0003346328210978,1.000331090821632,3.541999465728196e-06,1092.684933852297,1132.5094273516781,-39.824493499381106,0.006835294117647052,0.0095,0.0005,0.0005,3.5408145929519723e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,156,2,157,1.9176470588235262,1.9235294117647026,1.000331090821632,1.0003276897445719,3.4010770602055374e-06,1132.5094273516781,1169.1798389680714,-36.67041161639327,0.006847058823529406,0.0095,0.0005,0.0005,3.399951367513758e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,157,2,158,1.9235294117647026,1.929411764705879,1.0003276897445719,1.0003242369155525,3.4528290193680533e-06,1169.1798389680714,1205.3890185945709,-36.20917962649946,0.006858823529411758,0.0095,0.0005,0.0005,3.4516979333539335e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,158,2,159,1.929411764705879,1.9352941176470555,1.0003242369155525,1.000320843672491,3.393243061422524e-06,1205.3890185945709,1240.3148260902303,-34.925807495659456,0.006870588235294111,0.0095,0.0005,0.0005,3.39214320337315e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,159,2,160,1.9352941176470555,1.941176470588232,1.000320843672491,1.0003173679737758,3.47569871528286e-06,1240.3148260902303,1275.6559874435357,-35.341161353305324,0.0068823529411764645,0.0095,0.0005,0.0005,3.4745839170185455e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,160,2,161,1.941176470588232,1.9470588235294084,1.0003173679737758,1.0003139426347782,3.4253389975535953e-06,1275.6559874435357,1310.235264789366,-34.579277345830405,0.006894117647058817,0.0095,0.0005,0.0005,3.4242522495554566e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,161,2,162,1.9470588235294084,1.9529411764705848,1.0003139426347782,1.0003104410376795,3.5015970987206657e-06,1310.235264789366,1345.4710486583435,-35.23578386897748,0.00690588235294117,0.0095,0.0005,0.0005,3.5004981431105813e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,162,2,163,1.9529411764705848,1.9588235294117613,1.0003104410376795,1.0003069996134057,3.441424273775695e-06,1345.4710486583435,1380.104683452236,-34.6336347938925,0.006917647058823523,0.0095,0.0005,0.0005,3.4403562460126958e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,163,2,164,1.9588235294117613,1.9647058823529377,1.0003069996134057,1.0003034963895632,3.5032238425714013e-06,1380.104683452236,1415.4613255863949,-35.35664213415885,0.006929411764705876,0.0095,0.0005,0.0005,3.5021486842792383e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,164,2,165,1.9647058823529377,1.9705882352941142,1.0003034963895632,1.000300065283139,3.431106424089947e-06,1415.4613255863949,1450.270842388598,-34.809516802203234,0.006941176470588228,0.0095,0.0005,0.0005,3.4300654116215545e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,165,2,166,1.9705882352941142,1.9764705882352906,1.000300065283139,1.0002965868924272,3.4783907119084745e-06,1450.270842388598,1485.8148711907152,-35.544028802117055,0.006952941176470582,0.0095,0.0005,0.0005,3.4773472807121147e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,166,2,167,1.9764705882352906,1.982352941176467,1.0002965868924272,1.0002931898634126,3.397029014529096e-06,1485.8148711907152,1520.8376846325225,-35.02281344180733,0.0069647058823529345,0.0095,0.0005,0.0005,3.3960217989771222e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,167,2,168,1.982352941176467,1.9882352941176435,1.0002931898634126,1.0002897570017817,3.4328616309586835e-06,1520.8376846325225,1556.5985820988315,-35.76089746630896,0.006976470588235287,0.0095,0.0005,0.0005,3.431855445729298e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,168,2,169,1.9882352941176435,1.99411764705882,1.0002897570017817,1.000286410848878,3.3461529036493687e-06,1556.5985820988315,1591.864034970076,-35.265452871244634,0.006988235294117641,0.0095,0.0005,0.0005,3.3451836132751768e-06,"(1e-6,1e-5]",False,True,True,True,False
16982,1,2,169,2,170,1.99411764705882,1.9999999999999964,1.000286410848878,1.0002830372824052,3.3735664728418158e-06,1591.864034970076,1627.8742002908841,-36.01016532080803,0.006999999999999993,0.0095,0.0005,0.0005,3.372600523462964e-06,"(1e-6,1e-5]",False,True,True,True,False
17006,2,2,165,2,166,1.9705882352941142,1.9764705882352906,0.9990228342539134,0.9990034564844392,1.9377769474138162e-05,165.88113694166444,165.88113694166444,0.0,0.006952941176470582,0.0335,0.0005,0.0005,1.9396723287721246e-05,"(1e-5,1e-4]",False,True,False,True,False
17006,2,2,166,2,167,1.9764705882352906,1.982352941176467,0.9990034564844392,0.9989541319883548,4.932449608441303e-05,165.88113694166444,165.88113694166444,0.0,0.0069647058823529345,0.0335,0.0005,0.0005,4.937369912411441e-05,"(1e-5,1e-4]",False,True,False,True,False
17006,2,2,167,2,168,1.982352941176467,1.9882352941176435,0.9989541319883548,0.998882419894184,7.171209417078384e-05,165.88113694166444,165.88113694166444,0.0,0.006976470588235287,0.0335,0.0005,0.0005,7.178717407980031e-05,"(1e-5,1e-4]",False,True,False,True,False
17006,2,2,168,2,169,1.9882352941176435,1.99411764705882,0.998882419894184,0.9988092134672084,7.320642697561386e-05,165.88113694166444,165.88113694166444,0.0,0.006988235294117641,0.0335,0.0005,0.0005,7.328833255806918e-05,"(1e-5,1e-4]",False,True,False,True,False
17006,2,2,169,2,170,1.99411764705882,1.9999999999999964,0.9988092134672084,0.9987462704206643,6.294304654408389e-05,165.88113694166444,165.88113694166444,0.0,0.006999999999999993,0.0335,0.0005,0.0005,6.301808763416093e-05,"(1e-5,1e-4]",False,True,False,True,False
16426,3,2,143,2,144,1.8411764705882323,1.8470588235294088,0.9771318773891223,0.9771265252012955,5.352187826823673e-06,150.66653481783396,150.66653481783396,0.0,0.006694117647058817,-0.0005,-0.00050000035,0.00050000035,5.477446750713544e-06,"(1e-6,1e-5]",False,True,False,True,True
16426,3,2,144,2,145,1.8470588235294088,1.8529411764705852,0.9771265252012955,0.9770817500669078,4.477513438772007e-05,150.66653481783396,150.66653481783396,0.0,0.006705882352941171,-0.0005,-0.00050000035,0.00050000035,4.582327184137802e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,145,2,146,1.8529411764705852,1.8588235294117617,0.9770817500669078,0.9769973064065658,8.444366034199291e-05,150.66653481783396,150.66653481783396,0.0,0.0067176470588235235,-0.0005,-0.00050000035,0.00050000035,8.642435531746494e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,146,2,147,1.8588235294117617,1.864705882352938,0.9769973064065658,0.9768826084305103,0.00011469797605545562,150.66653481783396,150.66653481783396,0.0,0.006729411764705876,-0.0005,-0.00050000035,0.00050000035,0.00011739845678522826,>1e-4,False,True,False,True,True
16426,3,2,147,2,148,1.864705882352938,1.8705882352941146,0.9768826084305103,0.9767385528986376,0.00014405553187268882,150.66653481783396,150.66653481783396,0.0,0.00674117647058823,-0.0005,-0.00050000035,0.00050000035,0.00014746452708799154,>1e-4,False,True,False,True,True
16426,3,2,148,2,149,1.8705882352941146,1.876470588235291,0.9767385528986376,0.9765768818394202,0.00016167105921749414,150.66653481783396,150.66653481783396,0.0,0.006752941176470582,-0.0005,-0.00050000035,0.00050000035,0.00016552132475748787,>1e-4,False,True,False,True,True
16426,3,2,149,2,150,1.876470588235291,1.8823529411764675,0.9765768818394202,0.9763950426304567,0.0001818392089634191,150.66653481783396,150.66653481783396,0.0,0.006764705882352935,-0.0005,-0.00050000035,0.00050000035,0.00018620060780152601,>1e-4,False,True,False,True,True
16426,3,2,150,2,151,1.8823529411764675,1.888235294117644,0.9763950426304567,0.9762068106279398,0.0001882320025169415,150.66653481783396,150.66653481783396,0.0,0.006776470588235288,-0.0005,-0.00050000035,0.00050000035,0.00019278262823809012,>1e-4,False,True,False,True,True
16426,3,2,151,2,152,1.888235294117644,1.8941176470588204,0.9762068106279398,0.9760097421527033,0.00019706847523648374,150.66653481783396,150.66653481783396,0.0,0.006788235294117641,-0.0005,-0.00050000035,0.00050000035,0.00020187164552736578,>1e-4,False,True,False,True,True
16426,3,2,152,2,153,1.8941176470588204,1.8999999999999968,0.9760097421527033,0.9758184205309447,0.00019132162175861112,150.66653481783396,150.66653481783396,0.0,0.0067999999999999935,-0.0005,-0.00050000035,0.00050000035,0.00019602429514343675,>1e-4,False,True,False,True,True
16426,3,2,153,2,154,1.8999999999999968,1.9058823529411733,0.9758184205309447,0.9756293384997201,0.00018908203122458556,150.66653481783396,150.66653481783396,0.0,0.006811764705882347,-0.0005,-0.00050000035,0.00050000035,0.00019376763878028216,>1e-4,False,True,False,True,True
16426,3,2,154,2,155,1.9058823529411733,1.9117647058823497,0.9756293384997201,0.9754540030689451,0.00017533543077496994,150.66653481783396,150.66653481783396,0.0,0.0068235294117647,-0.0005,-0.00050000035,0.00050000035,0.00017971520930745385,>1e-4,False,True,False,True,True
16426,3,2,155,2,156,1.9117647058823497,1.9176470588235262,0.9754540030689451,0.9752867213049582,0.00016728176398694838,150.66653481783396,150.66653481783396,0.0,0.006835294117647052,-0.0005,-0.00050000035,0.00050000035,0.0001714911861150309,>1e-4,False,True,False,True,True
16426,3,2,156,2,157,1.9176470588235262,1.9235294117647026,0.9752867213049582,0.9751348618367259,0.0001518594682322627,150.66653481783396,150.66653481783396,0.0,0.006847058823529406,-0.0005,-0.00050000035,0.00050000035,0.00015570751135529756,>1e-4,False,True,False,True,True
16426,3,2,157,2,158,1.9235294117647026,1.929411764705879,0.9751348618367259,0.974991596502597,0.00014326533412889475,150.66653481783396,150.66653481783396,0.0,0.006858823529411758,-0.0005,-0.00050000035,0.00050000035,0.0001469184824948682,>1e-4,False,True,False,True,True
16426,3,2,158,2,159,1.929411764705879,1.9352941176470555,0.974991596502597,0.9748615494498898,0.00013004705270724948,150.66653481783396,150.66653481783396,0.0,0.006870588235294111,-0.0005,-0.00050000035,0.00050000035,0.00013338274214233506,>1e-4,False,True,False,True,True
16426,3,2,159,2,160,1.9352941176470555,1.941176470588232,0.9748615494498898,0.9747381942578279,0.00012335519206185808,150.66653481783396,150.66653481783396,0.0,0.0068823529411764645,-0.0005,-0.00050000035,0.00050000035,0.00012653611390403785,>1e-4,False,True,False,True,True
16426,3,2,160,2,161,1.941176470588232,1.9470588235294084,0.9747381942578279,0.9746249234809838,0.0001132707768440877,150.66653481783396,150.66653481783396,0.0,0.006894117647058817,-0.0005,-0.00050000035,0.00050000035,0.00011620635931921475,>1e-4,False,True,False,True,True
16426,3,2,161,2,162,1.9470588235294084,1.9529411764705848,0.9746249234809838,0.9745161623209916,0.00010876115999225444,150.66653481783396,150.66653481783396,0.0,0.00690588235294117,-0.0005,-0.00050000035,0.00050000035,0.00011159283676411802,>1e-4,False,True,False,True,True
16426,3,2,162,2,163,1.9529411764705848,1.9588235294117613,0.9745161623209916,0.9744149132918531,0.00010124902913843936,150.66653481783396,150.66653481783396,0.0,0.006917647058823523,-0.0005,-0.00050000035,0.00050000035,0.00010389671618918659,>1e-4,False,True,False,True,True
16426,3,2,163,2,164,1.9588235294117613,1.9647058823529377,0.9744149132918531,0.974316581900912,9.833139094117538e-05,150.66653481783396,150.66653481783396,0.0,0.006929411764705876,-0.0005,-0.00050000035,0.00050000035,0.00010091326559133186,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,164,2,165,1.9647058823529377,1.9705882352941142,0.974316581900912,0.9742240513618559,9.253053905611264e-05,150.66653481783396,150.66653481783396,0.0,0.006941176470588228,-0.0005,-0.00050000035,0.00050000035,9.496968518752254e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,165,2,166,1.9705882352941142,1.9764705882352906,0.9742240513618559,0.974133486196725,9.056516513084034e-05,150.66653481783396,150.66653481783396,0.0,0.006952941176470582,-0.0005,-0.00050000035,0.00050000035,9.29613316405404e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,166,2,167,1.9764705882352906,1.982352941176467,0.974133486196725,0.9740476637416569,8.5822455068163e-05,150.66653481783396,150.66653481783396,0.0,0.0069647058823529345,-0.0005,-0.00050000035,0.00050000035,8.810132931908191e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,167,2,168,1.982352941176467,1.9882352941176435,0.9740476637416569,0.9739632745000487,8.438924160814043e-05,150.66653481783396,150.66653481783396,0.0,0.006976470588235287,-0.0005,-0.00050000035,0.00050000035,8.66376921268636e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,168,2,169,1.9882352941176435,1.99411764705882,0.9739632745000487,0.9738829534507845,8.032104926425365e-05,150.66653481783396,150.66653481783396,0.0,0.006988235294117641,-0.0005,-0.00050000035,0.00050000035,8.24682525175128e-05,"(1e-5,1e-4]",False,True,False,True,True
16426,3,2,169,2,170,1.99411764705882,1.9999999999999964,0.9738829534507845,0.9738037646005169,7.918885026758637e-05,150.66653481783396,150.66653481783396,0.0,0.006999999999999993,-0.0005,-0.00050000035,0.00050000035,8.131249241707587e-05,"(1e-5,1e-4]",False,True,False,True,True
16998,1,2,159,2,160,1.9352941176470555,1.941176470588232,0.99926236971962,0.9992489784899635,1.3391229656489756e-05,188.88244128956995,188.88244128956995,0.0,0.0068823529411764645,0.025500000000000002,0.0005,0.0005,1.3401114724501394e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,160,2,161,1.941176470588232,1.9470588235294084,0.9992489784899635,0.99921115050012,3.782798984353075e-05,188.88244128956995,188.88244128956995,0.0,0.006894117647058817,0.025500000000000002,0.0005,0.0005,3.785642082986698e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,161,2,162,1.9470588235294084,1.9529411764705848,0.99921115050012,0.9991456117033769,6.553879674309204e-05,188.88244128956995,188.88244128956995,0.0,0.00690588235294117,0.025500000000000002,0.0005,0.0005,6.55905378060372e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,162,2,163,1.9529411764705848,1.9588235294117613,0.9991456117033769,0.9990665182899898,7.909341338707687e-05,188.88244128956995,188.88244128956995,0.0,0.006917647058823523,0.025500000000000002,0.0005,0.0005,7.916104765974578e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,163,2,164,1.9588235294117613,1.9647058823529377,0.9990665182899898,0.9989861407050051,8.037758498469216e-05,188.88244128956995,188.88244128956995,0.0,0.006929411764705876,0.025500000000000002,0.0005,0.0005,8.045268609568368e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,164,2,165,1.9647058823529377,1.9705882352941142,0.9989861407050051,0.9989217357794474,6.440492555770394e-05,188.88244128956995,188.88244128956995,0.0,0.006941176470588228,0.025500000000000002,0.0005,0.0005,6.447028935982241e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,165,2,166,1.9705882352941142,1.9764705882352906,0.9989217357794474,0.9988729677818059,4.876799764153006e-05,188.88244128956995,188.88244128956995,0.0,0.006952941176470582,0.025500000000000002,0.0005,0.0005,4.8820639189993134e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,166,2,167,1.9764705882352906,1.982352941176467,0.9988729677818059,0.9988392951410136,3.367264079234822e-05,188.88244128956995,188.88244128956995,0.0,0.0069647058823529345,0.025500000000000002,0.0005,0.0005,3.371063376269452e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,167,2,168,1.982352941176467,1.9882352941176435,0.9988392951410136,0.998814033426228,2.5261714785562717e-05,188.88244128956995,188.88244128956995,0.0,0.006976470588235287,0.025500000000000002,0.0005,0.0005,2.5291070253695147e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,168,2,169,1.9882352941176435,1.99411764705882,0.998814033426228,0.9987946098288102,1.942359741780031e-05,188.88244128956995,188.88244128956995,0.0,0.006988235294117641,0.025500000000000002,0.0005,0.0005,1.944666050713326e-05,"(1e-5,1e-4]",False,True,False,True,False
16998,1,2,169,2,170,1.99411764705882,1.9999999999999964,0.9987946098288102,0.998777795332613,1.681449619717057e-05,188.88244128956995,188.88244128956995,0.0,0.006999999999999993,0.025500000000000002,0.0005,0.0005,1.6834788685986716e-05,"(1e-5,1e-4]",False,True,False,True,False
16992,1,2,161,2,162,1.9470588235294084,1.9529411764705848,1.000271807092107,1.0002712741434305,5.32948676523759e-07,880.0250160878203,966.8029452087973,-86.77792912097698,0.00690588235294117,0.0195,0.0005,0.0005,5.328038566568176e-07,"(1e-8,1e-6]",False,True,True,True,False
16992,1,2,162,2,163,1.9529411764705848,1.9588235294117613,1.0002712741434305,1.0002691471748595,2.1269685710478825e-06,966.8029452087973,1033.0310157379324,-66.22807052913515,0.006917647058823523,0.0195,0.0005,0.0005,2.1263917359511145e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,163,2,164,1.9588235294117613,1.9647058823529377,1.0002691471748595,1.0002666443221584,2.50285270109174e-06,1033.0310157379324,1087.39596587911,-54.36495014117759,0.006929411764705876,0.0195,0.0005,0.0005,2.5021792466165212e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,164,2,165,1.9647058823529377,1.9705882352941142,1.0002666443221584,1.000264169099792,2.47522236640485e-06,1087.39596587911,1132.8179989912549,-45.422033112144845,0.006941176470588228,0.0195,0.0005,0.0005,2.474562538354172e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,165,2,166,1.9705882352941142,1.9764705882352906,1.000264169099792,1.0002616382674963,2.530832295732921e-06,1132.8179989912549,1174.9312560834367,-42.11325709218181,0.006952941176470582,0.0195,0.0005,0.0005,2.5301639046119134e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,166,2,167,1.9764705882352906,1.982352941176467,1.0002616382674963,1.0002591232862275,2.514981268797456e-06,1174.9312560834367,1214.1865162015838,-39.255260118147135,0.0069647058823529345,0.0195,0.0005,0.0005,2.514323425572464e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,167,2,168,1.982352941176467,1.9882352941176435,1.0002591232862275,1.0002565127306697,2.610555557724936e-06,1214.1865162015838,1253.191418875831,-39.004902674247205,0.006976470588235287,0.0195,0.0005,0.0005,2.6098792772299634e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,168,2,169,1.9882352941176435,1.99411764705882,1.0002565127306697,1.0002538994299002,2.613300769560567e-06,1253.191418875831,1291.0538160937485,-37.86239721791753,0.006988235294117641,0.0195,0.0005,0.0005,2.612630596552014e-06,"(1e-6,1e-5]",False,True,True,True,False
16992,1,2,169,2,170,1.99411764705882,1.9999999999999964,1.0002538994299002,1.000251199466727,2.6999631732582685e-06,1291.0538160937485,1329.4160839371857,-38.36226784343717,0.006999999999999993,0.0195,0.0005,0.0005,2.6992778281565573e-06,"(1e-6,1e-5]",False,True,True,True,False
16429,3,2,136,2,137,1.7999999999999972,1.8058823529411736,0.9995392800909698,0.9995301873348517,9.092756118156409e-06,207.03047224839221,207.03047224839221,0.0,0.006611764705882347,0.0025,-0.00050000035,0.00050000035,9.096947262871811e-06,"(1e-6,1e-5]",False,True,False,True,False
16429,3,2,137,2,138,1.8058823529411736,1.81176470588235,0.9995301873348517,0.9995053041089883,2.4883225863359115e-05,207.03047224839221,207.03047224839221,0.0,0.0066235294117647,0.0025,-0.00050000035,0.00050000035,2.4894921812924704e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,138,2,139,1.81176470588235,1.8176470588235265,0.9995053041089883,0.9994570222341281,4.828187486016766e-05,207.03047224839221,207.03047224839221,0.0,0.0066352941176470535,0.0025,-0.00050000035,0.00050000035,4.830577152685415e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,139,2,140,1.8176470588235265,1.823529411764703,0.9994570222341281,0.9993714088343287,8.561339979940019e-05,207.03047224839221,207.03047224839221,0.0,0.006647058823529406,0.0025,-0.00050000035,0.00050000035,8.56599112266228e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,140,2,141,1.823529411764703,1.8294117647058794,0.9993714088343287,0.9992536414684231,0.00011776736590562997,207.03047224839221,207.03047224839221,0.0,0.006658823529411759,0.0025,-0.00050000035,0.00050000035,0.00011784143999376003,>1e-4,False,True,False,True,False
16429,3,2,141,2,142,1.8294117647058794,1.8352941176470559,0.9992536414684231,0.999104387507463,0.00014925396096010513,207.03047224839221,207.03047224839221,0.0,0.006670588235294112,0.0025,-0.00050000035,0.00050000035,0.0001493654411314163,>1e-4,False,True,False,True,False
16429,3,2,142,2,143,1.8352941176470559,1.8411764705882323,0.999104387507463,0.9989562220632414,0.00014816544422158184,207.03047224839221,207.03047224839221,0.0,0.006682352941176465,0.0025,-0.00050000035,0.00050000035,0.00014829826199764845,>1e-4,False,True,False,True,False
16429,3,2,143,2,144,1.8411764705882323,1.8470588235294088,0.9989562220632414,0.9988195685935385,0.0001366534697029298,207.03047224839221,207.03047224839221,0.0,0.006694117647058817,0.0025,-0.00050000035,0.00050000035,0.00013679625461532848,>1e-4,False,True,False,True,False
16429,3,2,144,2,145,1.8470588235294088,1.8529411764705852,0.9988195685935385,0.9987155095379394,0.00010405905559907058,207.03047224839221,207.03047224839221,0.0,0.006705882352941171,0.0025,-0.00050000035,0.00050000035,0.00010418203534558159,>1e-4,False,True,False,True,False
16429,3,2,145,2,146,1.8529411764705852,1.8588235294117617,0.9987155095379394,0.9986361944124853,7.931512545411579e-05,207.03047224839221,207.03047224839221,0.0,0.0067176470588235235,0.0025,-0.00050000035,0.00050000035,7.941713600784202e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,146,2,147,1.8588235294117617,1.864705882352938,0.9986361944124853,0.9985802670399699,5.592737251536306e-05,207.03047224839221,207.03047224839221,0.0,0.006729411764705876,0.0025,-0.00050000035,0.00050000035,5.6003750743548896e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,147,2,148,1.864705882352938,1.8705882352941146,0.9985802670399699,0.9985367237302634,4.354330970657294e-05,207.03047224839221,207.03047224839221,0.0,0.00674117647058823,0.0025,-0.00050000035,0.00050000035,4.3605217471045864e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,148,2,149,1.8705882352941146,1.876470588235291,0.9985367237302634,0.9985025110229893,3.421270727410608e-05,207.03047224839221,207.03047224839221,0.0,0.006752941176470582,0.0025,-0.00050000035,0.00050000035,3.426284327961084e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,149,2,150,1.876470588235291,1.8823529411764675,0.9985025110229893,0.998472342407093,3.0168615896219997e-05,207.03047224839221,207.03047224839221,0.0,0.006764705882352935,0.0025,-0.00050000035,0.00050000035,3.021386081975051e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,150,2,151,1.8823529411764675,1.888235294117644,0.998472342407093,0.9984457188612068,2.6623545886228506e-05,207.03047224839221,207.03047224839221,0.0,0.006776470588235288,0.0025,-0.00050000035,0.00050000035,2.666427977568723e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,151,2,152,1.888235294117644,1.8941176470588204,0.9984457188612068,0.9984204255070595,2.5293354147359892e-05,207.03047224839221,207.03047224839221,0.0,0.006788235294117641,0.0025,-0.00050000035,0.00050000035,2.5332728329196135e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,152,2,153,1.8941176470588204,1.8999999999999968,0.9984204255070595,0.9983970336668985,2.339184016098006e-05,207.03047224839221,207.03047224839221,0.0,0.0067999999999999935,0.0025,-0.00050000035,0.00050000035,2.342884777131862e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,153,2,154,1.8999999999999968,1.9058823529411733,0.9983970336668985,0.9983743029160949,2.273075080361231e-05,207.03047224839221,207.03047224839221,0.0,0.006811764705882347,0.0025,-0.00050000035,0.00050000035,2.2767245932339293e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,154,2,155,1.9058823529411733,1.9117647058823497,0.9983743029160949,0.9983530088789087,2.1294037186203596e-05,207.03047224839221,207.03047224839221,0.0,0.0068235294117647,0.0025,-0.00050000035,0.00050000035,2.1328711209820857e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,155,2,156,1.9117647058823497,1.9176470588235262,0.9983530088789087,0.9983321930653052,2.0815813603469735e-05,207.03047224839221,207.03047224839221,0.0,0.006835294117647052,0.0025,-0.00050000035,0.00050000035,2.0850153621357502e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,156,2,157,1.9176470588235262,1.9235294117647026,0.9983321930653052,0.9983125937522359,1.9599313069273983e-05,207.03047224839221,207.03047224839221,0.0,0.006847058823529406,0.0025,-0.00050000035,0.00050000035,1.963205554765868e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,157,2,158,1.9235294117647026,1.929411764705879,0.9983125937522359,0.9982933716108695,1.922214136640399e-05,207.03047224839221,207.03047224839221,0.0,0.006858823529411758,0.0025,-0.00050000035,0.00050000035,1.9254631752321252e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,158,2,159,1.929411764705879,1.9352941176470555,0.9982933716108695,0.9982751992720138,1.817233885570424e-05,207.03047224839221,207.03047224839221,0.0,0.006870588235294111,0.0025,-0.00050000035,0.00050000035,1.8203405303974852e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,159,2,160,1.9352941176470555,1.941176470588232,0.9982751992720138,0.9982573240504582,1.7875221555607723e-05,207.03047224839221,207.03047224839221,0.0,0.0068823529411764645,0.0025,-0.00050000035,0.00050000035,1.7906106020306945e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,160,2,161,1.941176470588232,1.9470588235294084,0.9982573240504582,0.9982403583032429,1.6965747215325067e-05,207.03047224839221,207.03047224839221,0.0,0.006894117647058817,0.0025,-0.00050000035,0.00050000035,1.6995364628516876e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,161,2,162,1.9470588235294084,1.9529411764705848,0.9982403583032429,0.9982236219192355,1.673638400734312e-05,207.03047224839221,207.03047224839221,0.0,0.00690588235294117,0.0025,-0.00050000035,0.00050000035,1.6765885959360284e-05,"(1e-5,1e-4]",False,True,False,True,False
16429,3,2,162,2,163,1.9529411764705848,1.9588235294117613,0.9982236219192355,0.9982076856853291,1.593623390638843e-05,207.03047224839221,207.03047224839221,0.0,0.006917647058823523,0.0025,-0.00050000035,0.00050000035,1.5964593059567772e-05,"(1e-5,1e-4]",False,True,False,True,False
