node,x,y
878,0.3375,-0.375
879,0.35,-0.375
880,0.36250000000000004,-0.375
881,0.375,-0.375
882,0.38749999999999996,-0.375
883,0.4,-0.375
884,0.4125,-0.375
885,0.42500000000000004,-0.375
886,0.4375,-0.375
887,0.44999999999999996,-0.375
888,0.4625,-0.375
889,0.475,-0.375
890,0.48750000000000004,-0.375
891,0.5,-0.375
892,-0.5,-0.3625
893,-0.4875,-0.3625
894,-0.475,-0.3625
895,-0.4625,-0.3625
896,-0.45,-0.3625
897,-0.4375,-0.3625
898,-0.425,-0.3625
899,-0.4125,-0.3625
900,-0.4,-0.3625
901,-0.3875,-0.3625
902,-0.375,-0.3625
903,-0.3625,-0.3625
904,-0.35,-0.3625
905,-0.3375,-0.3625
906,-0.325,-0.3625
907,-0.3125,-0.3625
908,-0.3,-0.3625
909,-0.2875,-0.3625
910,-0.275,-0.3625
911,-0.2625,-0.3625
912,-0.25,-0.3625
913,-0.2375,-0.3625
914,-0.22499999999999998,-0.3625
915,-0.21250000000000002,-0.3625
916,-0.2,-0.3625
917,-0.1875,-0.3625
918,-0.175,-0.3625
919,-0.16249999999999998,-0.3625
920,-0.15000000000000002,-0.3625
921,-0.1375,-0.3625
922,-0.125,-0.3625
923,-0.11249999999999999,-0.3625
924,-0.09999999999999998,-0.3625
925,-0.08750000000000002,-0.3625
926,-0.07500000000000001,-0.3625
927,-0.0625,-0.3625
928,-0.04999999999999999,-0.3625
929,-0.03749999999999998,-0.3625
930,-0.025000000000000022,-0.3625
931,-0.012500000000000011,-0.3625
932,0.0,-0.3625
933,0.012499999999999956,-0.3625
934,0.025000000000000022,-0.3625
935,0.03749999999999998,-0.3625
936,0.050000000000000044,-0.3625
937,0.0625,-0.3625
938,0.07499999999999996,-0.3625
939,0.08750000000000002,-0.3625
940,0.09999999999999998,-0.3625
941,0.11250000000000004,-0.3625
942,0.125,-0.3625
943,0.13749999999999996,-0.3625
944,0.15000000000000002,-0.3625
945,0.16249999999999998,-0.3625
946,0.17500000000000004,-0.3625
947,0.1875,-0.3625
948,0.19999999999999996,-0.3625
949,0.21250000000000002,-0.3625
950,0.22499999999999998,-0.3625
951,0.23750000000000004,-0.3625
952,0.25,-0.3625
953,0.26249999999999996,-0.3625
954,0.275,-0.3625
955,0.2875,-0.3625
956,0.30000000000000004,-0.3625
957,0.3125,-0.3625
958,0.32499999999999996,-0.3625
959,0.3375,-0.3625
960,0.35,-0.3625
961,0.36250000000000004,-0.3625
962,0.375,-0.3625
963,0.38749999999999996,-0.3625
