frame_tag,actual_top_u2_mm,node,x,y,multiplier,d,d_lb,first_violating_frame,union_group_id
F4_segment_inc_004,0.0030400000156462206,4629,0.15000000000000002,0.19999999999999996,-1.0315594297356059e-8,0.01290316319944813,0.012903163199448123,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4632,0.1875,0.19999999999999996,-1.0506970896521773e-8,0.012669170555809538,0.012669170555809538,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4651,0.42500000000000004,0.19999999999999996,-1.0121066755628553e-8,0.010992326544493173,0.010992326544493173,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4701,0.03749999999999998,0.21250000000000002,-1.452782588727978e-8,0.010382823221440712,0.010382823221440712,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,4708,0.125,0.21250000000000002,-1.0298605203040416e-8,0.0126730684486442,0.012673068448644203,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4709,0.13749999999999996,0.21250000000000002,-1.0273936093399182e-8,0.012723179338215937,0.012723179338215937,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4711,0.16249999999999998,0.21250000000000002,-1.0255791818535707e-8,0.012718566379043495,0.012718566379043495,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4713,0.1875,0.21250000000000002,-1.0107762154630692e-8,0.012622645176433212,0.01262264517643321,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4730,0.4,0.21250000000000002,-1.0080548198052527e-8,0.011281640769758417,0.011281640769758414,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4783,0.050000000000000044,0.22499999999999998,-1.073789999360925e-8,0.010528406902253795,0.010528406902253793,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4784,0.0625,0.22499999999999998,-1.1618840803431418e-8,0.01102457908842474,0.01102457908842474,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4814,0.4375,0.22499999999999998,-1.0583176570827639e-8,0.011258062462724639,0.011258062462724639,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4816,0.4625,0.22499999999999998,-1.0158561896657538e-8,0.011183335606556247,0.011183335606556247,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4817,0.475,0.22499999999999998,-1.0834917997821323e-8,0.011144224100470317,0.011144224100470317,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4870,0.125,0.23750000000000004,-1.0696127537721439e-8,0.012166803402882983,0.01216680340288298,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4951,0.125,0.25,-1.0077738179275577e-8,0.011936796836335488,0.011936796836335488,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,4953,0.15000000000000002,0.25,-1.051949474459197e-8,0.012209928733257545,0.012209928733257543,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5022,0,0.26249999999999996,-1.1388304447812595e-8,0.007364512584911,0.007364512584911,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,5027,0.0625,0.26249999999999996,-1.2497049491616998e-8,0.010041739189068376,0.010041739189068376,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,5045,0.2875,0.26249999999999996,-1.0346555981987776e-8,0.012134496735653637,0.012134496735653637,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5057,0.4375,0.26249999999999996,-1.0668354275216238e-8,0.011760146934688747,0.011760146934688747,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5058,0.44999999999999996,0.26249999999999996,-1.0524705920706111e-8,0.011763338593876654,0.01176333859387665,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5059,0.4625,0.26249999999999996,-1.1370787449033683e-8,0.011767254338249355,0.011767254338249353,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5060,0.475,0.26249999999999996,-1.1459757720858857e-8,0.011778421022532026,0.011778421022532026,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5061,0.48750000000000004,0.26249999999999996,-1.0773903113431747e-8,0.011804146604955492,0.011804146604955493,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5106,0.03749999999999998,0.275,-1.1260531976897686e-8,0.008896549224406521,0.008896549224406521,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5109,0.07499999999999996,0.275,-1.506578414201428e-8,0.010198427294950383,0.010198427294950383,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,5112,0.11250000000000004,0.275,-1.0744273857466479e-8,0.011238174958255534,0.01123817495825553,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5114,0.13749999999999996,0.275,-1.0462478461679164e-8,0.011688051574592672,0.01168805157459267,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5187,0.03749999999999998,0.2875,-1.4503052016478852e-8,0.008623393892604853,0.008623393892604855,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,5193,0.11250000000000004,0.2875,-1.2595158705316558e-8,0.010984267076155888,0.010984267076155886,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,5195,0.13749999999999996,0.2875,-1.029157896583427e-8,0.011488233622167651,0.011488233622167651,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5265,0,0.30000000000000004,-1.1006380827448898e-8,0.006742319726267091,0.006742319726267092,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5268,0.03749999999999998,0.30000000000000004,-1.3535134162788646e-8,0.008413385571716607,0.008413385571716607,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,5272,0.08750000000000002,0.30000000000000004,-1.1001153646829278e-8,0.010100067701848741,0.010100067701848738,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5297,0.4,0.30000000000000004,-1.0029556563481649e-8,0.012126329242486545,0.012126329242486541,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5298,0.4125,0.30000000000000004,-1.035589212855813e-8,0.012141803100307534,0.012141803100307538,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5299,0.42500000000000004,0.30000000000000004,-1.0026919199006776e-8,0.012180024966368351,0.012180024966368351,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5300,0.4375,0.30000000000000004,-1.0754999168011356e-8,0.012212481247766258,0.012212481247766261,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5301,0.44999999999999996,0.30000000000000004,-1.0430131315814084e-8,0.012266006506845315,0.012266006506845313,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5302,0.4625,0.30000000000000004,-1.1542595432702598e-8,0.012325041859433908,0.012325041859433906,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5303,0.475,0.30000000000000004,-1.1279734801455183e-8,0.012386209626010553,0.012386209626010553,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5304,0.48750000000000004,0.30000000000000004,-1.180261678089508e-8,0.01243773698091669,0.012437736980916691,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5358,0.15000000000000002,0.3125,-1.0287680435554158e-8,0.011344959247042858,0.011344959247042858,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5430,0.03749999999999998,0.32499999999999996,-1.0270525967209291e-8,0.00798906302938275,0.007989063029382749,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5448,0.26249999999999996,0.32499999999999996,-1.001029350739706e-8,0.012129801304328378,0.012129801304328378,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5459,0.4,0.32499999999999996,-1.0055010236068165e-8,0.01232366514374814,0.012323665143748136,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5466,0.48750000000000004,0.32499999999999996,-1.0523252923368571e-8,0.012842852858553584,0.012842852858553586,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5513,0.0625,0.3375,-1.4185074733896525e-8,0.008706628049659361,0.008706628049659361,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,5543,0.4375,0.3375,-1.0651123060303932e-8,0.012610319978242144,0.01261031997824214,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5545,0.4625,0.3375,-1.1775137047659267e-8,0.012821124080664811,0.012821124080664811,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5546,0.475,0.3375,-1.1033764540138414e-8,0.012930019596814779,0.012930019596814776,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5547,0.48750000000000004,0.3375,-1.2615128814302296e-8,0.01300598141967823,0.013005981419678223,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,5598,0.11250000000000004,0.35,-1.0080966583085098e-8,0.010128013289287575,0.010128013289287576,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5628,0.48750000000000004,0.35,-1.0336214623568559e-8,0.013193957760070294,0.013193957760070294,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5686,0.19999999999999996,0.36250000000000004,-1.0124597575819655e-8,0.0115515511798557,0.0115515511798557,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5702,0.4,0.36250000000000004,-1.0229320985973536e-8,0.012557457381755913,0.012557457381755913,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5704,0.42500000000000004,0.36250000000000004,-1.060622931903347e-8,0.01273032416519597,0.01273032416519597,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5707,0.4625,0.36250000000000004,-1.0520727465757856e-8,0.013116354980877681,0.013116354980877678,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5709,0.48750000000000004,0.36250000000000004,-1.1575273093979848e-8,0.01334802855552122,0.01334802855552122,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5761,0.125,0.375,-1.1506172672380166e-8,0.010169893487395002,0.010169893487394999,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5780,0.36250000000000004,0.375,-1.0279152249822525e-8,0.0124143223515225,0.0124143223515225,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5785,0.42500000000000004,0.375,-1.0245879088248242e-8,0.012822720736666886,0.012822720736666888,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5788,0.4625,0.375,-1.2443693755154675e-8,0.013220493364444787,0.013220493364444787,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5790,0.48750000000000004,0.375,-1.3590347644210795e-8,0.013479358865927583,0.013479358865927583,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,5837,0.0625,0.38749999999999996,-1.123337188010543e-8,0.008249552852059071,0.00824955285205907,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5845,0.16249999999999998,0.38749999999999996,-1.0425539656489483e-8,0.010824534080617043,0.01082453408061704,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5850,0.22499999999999998,0.38749999999999996,-1.0167426538608688e-8,0.011674118860997616,0.011674118860997614,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5863,0.38749999999999996,0.38749999999999996,-1.046905813437128e-8,0.012588713584180872,0.012588713584180872,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5866,0.42500000000000004,0.38749999999999996,-1.0104486908263303e-8,0.012904747079599816,0.012904747079599814,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5871,0.48750000000000004,0.38749999999999996,-1.2396986946097266e-8,0.013624288401281229,0.013624288401281229,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5921,0.09999999999999998,0.4,-1.0392258568166898e-8,0.009333696049326524,0.009333696049326524,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5926,0.16249999999999998,0.4,-1.0193091019159888e-8,0.01072493087187683,0.010724930871876828,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5944,0.38749999999999996,0.4,-1.1114848057948497e-8,0.012631114509027057,0.012631114509027055,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5947,0.42500000000000004,0.4,-1.0914809251700245e-8,0.012977912902378907,0.012977912902378907,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5949,0.44999999999999996,0.4,-1.0681732837450434e-8,0.013286535551260826,0.013286535551260826,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5950,0.4625,0.4,-1.021981394066535e-8,0.013464989683262037,0.013464989683262039,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,5952,0.48750000000000004,0.4,-1.312003408682889e-8,0.013743111870634697,0.0137431118706347,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6000,0.07499999999999996,0.4125,-1.1617844928796305e-8,0.008480371373278167,0.008480371373278167,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6009,0.1875,0.4125,-1.0330494292049766e-8,0.011090746304695868,0.011090746304695868,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6024,0.375,0.4125,-1.1041621270130376e-8,0.012578315412540784,0.012578315412540782,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6027,0.4125,0.4125,-1.0419862612601371e-8,0.012904251922882807,0.012904251922882803,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6028,0.42500000000000004,0.4125,-1.029545893238329e-8,0.013052706302622983,0.013052706302622985,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6030,0.44999999999999996,0.4125,-1.2042296585230692e-8,0.01336486785238555,0.01336486785238555,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6031,0.4625,0.4125,-1.1534545574638184e-8,0.013549019683538147,0.013549019683538145,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6033,0.48750000000000004,0.4125,-1.485142335110101e-8,0.013834229562494804,0.013834229562494806,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6034,0.5,0.4125,-1.0155110489842226e-8,0.013854445569935377,0.013854445569935375,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6078,0.03749999999999998,0.42500000000000004,-1.0600990568494574e-8,0.0072064238772364085,0.007206423877236407,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6081,0.07499999999999996,0.42500000000000004,-1.043803704903334e-8,0.00842216328577175,0.00842216328577175,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6103,0.35,0.42500000000000004,-1.0267505419335943e-8,0.012442714354427594,0.012442714354427592,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6105,0.375,0.42500000000000004,-1.0060633985993565e-8,0.012618986193973485,0.012618986193973489,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6108,0.4125,0.42500000000000004,-1.0582714431605457e-8,0.012957534329212827,0.012957534329212829,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6111,0.44999999999999996,0.42500000000000004,-1.1492387451387652e-8,0.01344681327380409,0.013446813273804089,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6114,0.48750000000000004,0.42500000000000004,-1.4714707170720476e-8,0.013926006283834566,0.013926006283834566,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6115,0.5,0.42500000000000004,-1.0552267402613782e-8,0.013939568520129567,0.01393956852012957,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6163,0.08750000000000002,0.4375,-1.0726083256043895e-8,0.008702754993414843,0.008702754993414843,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6168,0.15000000000000002,0.4375,-1.007419917491402e-8,0.010305602889947182,0.01030560288994718,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6179,0.2875,0.4375,-1.0177363206748426e-8,0.01204452955039152,0.01204452955039152,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6184,0.35,0.4375,-1.0233775412136945e-8,0.012456715492098253,0.012456715492098248,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6187,0.38749999999999996,0.4375,-1.0775982057146644e-8,0.012736005269439205,0.012736005269439202,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6188,0.4,0.4375,-1.230739577606266e-8,0.012842511420405336,0.012842511420405331,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6189,0.4125,0.4375,-1.0110097167140945e-8,0.013015729141621114,0.013015729141621116,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6192,0.44999999999999996,0.4375,-1.147833866459735e-8,0.013506255242508508,0.013506255242508508,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6195,0.48750000000000004,0.4375,-1.5274720175610126e-8,0.013998315922140722,0.013998315922140722,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6196,0.5,0.4375,-1.1011610791383128e-8,0.014009606730716951,0.01400960673071695,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6244,0.08750000000000002,0.44999999999999996,-1.4726934161163234e-8,0.008618805763805613,0.00861880576380561,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,6251,0.17500000000000004,0.44999999999999996,-1.0188365291688195e-8,0.010741208504368643,0.01074120850436864,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6254,0.21250000000000002,0.44999999999999996,-1.0400075638839496e-8,0.011307196368536644,0.011307196368536644,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6257,0.25,0.44999999999999996,-1.0343218637996808e-8,0.011719379029141115,0.01171937902914111,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6260,0.2875,0.44999999999999996,-1.0151912649011595e-8,0.012031852374711187,0.012031852374711188,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6266,0.36250000000000004,0.44999999999999996,-1.0381531631724437e-8,0.012566343169467212,0.012566343169467212,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6268,0.38749999999999996,0.44999999999999996,-1.10313941538622e-8,0.012765053664059653,0.01276505366405965,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6269,0.4,0.44999999999999996,-1.3135533422356216e-8,0.01286512908739697,0.012865129087396968,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6270,0.4125,0.44999999999999996,-1.0751372240420628e-8,0.013047259568652693,0.013047259568652695,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6273,0.44999999999999996,0.44999999999999996,-1.3042511423042472e-8,0.013539447507464487,0.01353944750746449,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6276,0.48750000000000004,0.44999999999999996,-1.6383436165795862e-8,0.014048458865199911,0.014048458865199911,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,6277,0.5,0.44999999999999996,-1.131353214791804e-8,0.014066203398354906,0.014066203398354906,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6319,0.012499999999999956,0.4625,-1.1343419843576082e-8,0.006287010869970393,0.006287010869970392,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6322,0.050000000000000044,0.4625,-1.3965706438650305e-8,0.007486878905900687,0.007486878905900687,F4_segment_initial,1
F4_segment_inc_004,0.0030400000156462206,6325,0.08750000000000002,0.4625,-1.2952269834760332e-8,0.008601869412460862,0.008601869412460859,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6329,0.13749999999999996,0.4625,-1.1359692123412977e-8,0.009965835091382444,0.009965835091382446,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6332,0.17500000000000004,0.4625,-1.0362865952761676e-8,0.010719970921951727,0.010719970921951727,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6335,0.21250000000000002,0.4625,-1.0422634507326925e-8,0.011289923811751259,0.011289923811751257,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6338,0.25,0.4625,-1.0379194922285477e-8,0.011710448904616031,0.011710448904616031,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6341,0.2875,0.4625,-1.0349619783264738e-8,0.012016033570266295,0.012016033570266295,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6344,0.32499999999999996,0.4625,-1.0416725529849167e-8,0.012287339458057519,0.012287339458057517,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6347,0.36250000000000004,0.4625,-1.1274326666028402e-8,0.01256687665942405,0.012566876659424051,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6350,0.4,0.4625,-1.0895465333906514e-8,0.012911390879504492,0.012911390879504492,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6354,0.44999999999999996,0.4625,-1.3114320829205065e-8,0.013573908783962868,0.01357390878396287,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6357,0.48750000000000004,0.4625,-1.660573785885862e-8,0.014092177049735874,0.014092177049735876,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,6358,0.5,0.4625,-1.160081291628094e-8,0.014106885201986441,0.014106885201986441,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6403,0.050000000000000044,0.475,-1.019041795696601e-8,0.00747941854014271,0.00747941854014271,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6410,0.13749999999999996,0.475,-1.1220302431053797e-8,0.009935162045715559,0.009935162045715557,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6413,0.17500000000000004,0.475,-1.1367611212754021e-8,0.010686277061245104,0.010686277061245104,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6416,0.21250000000000002,0.475,-1.135723422510556e-8,0.011260940694028061,0.011260940694028061,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6419,0.25,0.475,-1.0884396505415415e-8,0.011692794300547444,0.011692794300547444,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6422,0.2875,0.475,-1.0552336101905e-8,0.012007985566829043,0.012007985566829039,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6425,0.32499999999999996,0.475,-1.0424111456244232e-8,0.012285998001874653,0.012285998001874653,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6428,0.36250000000000004,0.475,-1.030042452895697e-8,0.012583559058614587,0.012583559058614583,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6434,0.4375,0.475,-1.0037990481878543e-8,0.013432435027477737,0.013432435027477738,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6435,0.44999999999999996,0.475,-1.189548799924459e-8,0.013609576097163218,0.013609576097163217,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6438,0.48750000000000004,0.475,-1.6733907233526298e-8,0.014118379447521348,0.014118379447521343,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,6439,0.5,0.475,-1.1799783097547352e-8,0.014131969223949273,0.014131969223949273,F4_segment_inc_003,1
F4_segment_inc_004,0.0030400000156462206,6497,0.21250000000000002,0.48750000000000004,-1.0516938069404266e-8,0.011251965555995405,0.011251965555995402,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6500,0.25,0.48750000000000004,-1.0265095687749295e-8,0.01168755787814037,0.01168755787814037,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6515,0.4375,0.48750000000000004,-1.0067328059854133e-8,0.013443808814839945,0.013443808814839938,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6516,0.44999999999999996,0.48750000000000004,-1.0868546991172607e-8,0.013632010286772286,0.013632010286772283,F4_segment_inc_004,1
F4_segment_inc_004,0.0030400000156462206,6519,0.48750000000000004,0.48750000000000004,-1.7774495122088344e-8,0.014118803186641864,0.01411880318664186,F4_segment_inc_002,1
F4_segment_inc_004,0.0030400000156462206,6520,0.5,0.48750000000000004,-1.2101438580295348e-8,0.01413800873423637,0.01413800873423637,F4_segment_inc_003,1
F4_segment_inc_005,0.003050000013038513,80,0.48750000000000004,-0.5,-1.0508543421470242e-8,0.014145228127075473,0.014145228127075474,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,126,0.050000000000000044,-0.4875,-1.0300608329356441e-8,0.0074525024904798275,0.007452502490479827,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,129,0.08750000000000002,-0.4875,-1.1011716109391944e-8,0.008592491410882419,0.008592491410882419,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,130,0.09999999999999998,-0.4875,-1.0194297381873089e-8,0.008952079388732156,0.008952079388732156,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,132,0.125,-0.4875,-1.0804322505081007e-8,0.009596990100390114,0.009596990100390114,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,133,0.13749999999999996,-0.4875,-1.1786834203972447e-8,0.009868740513490652,0.00986874051349065,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,135,0.16249999999999998,-0.4875,-1.1434503990099796e-8,0.010399979174773474,0.010399979174773474,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,136,0.17500000000000004,-0.4875,-1.2696221513316052e-8,0.010624658639796156,0.010624658639796156,F4_segment_inc_004,1
F4_segment_inc_005,0.003050000013038513,138,0.19999999999999996,-0.4875,-1.1071087478758776e-8,0.011046401675729229,0.011046401675729229,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,139,0.21250000000000002,-0.4875,-1.2782179033274633e-8,0.011210863591568698,0.011210863591568698,F4_segment_inc_004,1
F4_segment_inc_005,0.003050000013038513,141,0.23750000000000004,-0.4875,-1.0878016840932144e-8,0.011536347414128947,0.011536347414128945,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,142,0.25,-0.4875,-1.2600270103383462e-8,0.011655703838143374,0.011655703838143374,F4_segment_inc_004,1
F4_segment_inc_005,0.003050000013038513,143,0.26249999999999996,-0.4875,-1.145182509229585e-8,0.011786946624081567,0.011786946624081567,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,145,0.2875,-0.4875,-1.2403679542064912e-8,0.011996205475237418,0.011996205475237418,F4_segment_inc_004,1
F4_segment_inc_005,0.003050000013038513,146,0.30000000000000004,-0.4875,-1.1819733096324686e-8,0.012101323235882137,0.012101323235882134,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,148,0.32499999999999996,-0.4875,-1.2101195766512304e-8,0.012290952422098309,0.012290952422098307,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,149,0.3375,-0.4875,-1.2008717058067461e-8,0.012385169109344188,0.012385169109344188,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,151,0.36250000000000004,-0.4875,-1.2204003475152534e-8,0.012587444228675287,0.012587444228675288,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,152,0.375,-0.4875,-1.230451387137904e-8,0.012699904163489172,0.01269990416348917,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,154,0.4,-0.4875,-1.1900464288576061e-8,0.012959393447622501,0.012959393447622498,F4_segment_inc_005,1
F4_segment_inc_005,0.003050000013038513,155,0.4125,-0.4875,-1.281860862065991e-8,0.013105275313801922,0.01310527531380192,F4_segment_inc_004,1
F4_segment_inc_005,0.003050000013038513,157,0.4375,-0.4875,-1.1863376502867492e-8,0.013466530444107594,0.013466530444107594,F4_segment_inc_005,1
