node,x,y,d_lower_bound_F3
4694,-0.04999999999999999,0.21250000000000002,0.0052089532666796156
4695,-0.03749999999999998,0.21250000000000002,0.0061529763254863715
4696,-0.025000000000000022,0.21250000000000002,0.006781226688804039
4697,-0.012500000000000011,0.21250000000000002,0.007585619260728323
4698,0.0,0.21250000000000002,0.00835308450861304
4699,0.012499999999999956,0.21250000000000002,0.009082297917492342
4700,0.025000000000000022,0.21250000000000002,0.009858522389158143
4701,0.03749999999999998,0.21250000000000002,0.010382823221440712
4702,0.050000000000000044,0.21250000000000002,0.0110231367872103
4703,0.0625,0.21250000000000002,0.011477297928811598
4704,0.07499999999999996,0.21250000000000002,0.01188466466382042
4705,0.08750000000000002,0.21250000000000002,0.01228609790865019
4706,0.09999999999999998,0.21250000000000002,0.012445399434347821
4707,0.11250000000000004,0.21250000000000002,0.012596206278024335
4708,0.125,0.21250000000000002,0.012673068448644204
4709,0.13749999999999996,0.21250000000000002,0.012723179338215937
4710,0.15000000000000002,0.21250000000000002,0.012754418200082444
4711,0.16249999999999998,0.21250000000000002,0.012718566379043495
4712,0.17500000000000004,0.21250000000000002,0.012687652704333197
4713,0.1875,0.21250000000000002,0.01262264517643321
4714,0.19999999999999996,0.21250000000000002,0.012585048713144335
4715,0.21250000000000002,0.21250000000000002,0.01248605168357041
4716,0.22499999999999998,0.21250000000000002,0.012389811734004075
4717,0.23750000000000004,0.21250000000000002,0.012288483674178625
4718,0.25,0.21250000000000002,0.012197483523942898
4719,0.26249999999999996,0.21250000000000002,0.012106664761625145
4720,0.275,0.21250000000000002,0.012029828837847277
4721,0.2875,0.21250000000000002,0.01193961669761193
4722,0.30000000000000004,0.21250000000000002,0.011856160678470532
4723,0.3125,0.21250000000000002,0.011813298863649593
4724,0.32499999999999996,0.21250000000000002,0.011705181811133928
4725,0.3375,0.21250000000000002,0.011672501320916687
4726,0.35,0.21250000000000002,0.011559877857492896
4727,0.36250000000000004,0.21250000000000002,0.011502889467851014
4728,0.375,0.21250000000000002,0.011421330468459945
4729,0.38749999999999996,0.21250000000000002,0.011355823931001947
4730,0.4,0.21250000000000002,0.011281640769758414
4731,0.4125,0.21250000000000002,0.011232403354452646
4732,0.42500000000000004,0.21250000000000002,0.011256808334241683
4733,0.4375,0.21250000000000002,0.01110517835399106
4734,0.44999999999999996,0.21250000000000002,0.011077133330920176
4735,0.4625,0.21250000000000002,0.011007765912924246
4736,0.475,0.21250000000000002,0.010941950712542503
4737,0.48750000000000004,0.21250000000000002,0.010899119085807282
4738,0.5,0.21250000000000002,0.010957311254989516
4739,-0.5,0.22499999999999998,0.00016250964005203603
4740,-0.4875,0.22499999999999998,0.00016155493139938847
4741,-0.475,0.22499999999999998,0.00015915072301698333
4742,-0.4625,0.22499999999999998,0.00014277004607470554
4743,-0.45,0.22499999999999998,0.0001261160239523758
4744,-0.4375,0.22499999999999998,0.00011379480141472075
4745,-0.425,0.22499999999999998,0.00010436725876288182
4746,-0.4125,0.22499999999999998,9.490220269495069e-05
4747,-0.4,0.22499999999999998,8.696860336227363e-05
4748,-0.3875,0.22499999999999998,7.941847792513739e-05
4749,-0.375,0.22499999999999998,7.220645712158869e-05
4750,-0.3625,0.22499999999999998,6.759312413892044e-05
4751,-0.35,0.22499999999999998,6.425645734481399e-05
4752,-0.3375,0.22499999999999998,6.441438715746637e-05
4753,-0.325,0.22499999999999998,5.6227356741897676e-05
4754,-0.3125,0.22499999999999998,5.375892204783767e-05
4755,-0.3,0.22499999999999998,5.610404924773384e-05
4756,-0.2875,0.22499999999999998,6.47702716774533e-05
4757,-0.275,0.22499999999999998,8.438484630909749e-05
4758,-0.2625,0.22499999999999998,0.00012989476511351023
4759,-0.25,0.22499999999999998,0.00015056066887739943
4760,-0.2375,0.22499999999999998,0.0001700337705572889
4761,-0.22499999999999998,0.22499999999999998,0.00022097895438880983
4762,-0.21250000000000002,0.22499999999999998,0.00030227568915291503
4763,-0.2,0.22499999999999998,0.0004002349736040667
4764,-0.1875,0.22499999999999998,0.000529977590001295
4765,-0.175,0.22499999999999998,0.0007967059609468066
4766,-0.16249999999999998,0.22499999999999998,0.0009027149817037604
4767,-0.15000000000000002,0.22499999999999998,0.0011630656546381775
4768,-0.1375,0.22499999999999998,0.001489598190391472
4769,-0.125,0.22499999999999998,0.0017940519618035505
4770,-0.11249999999999999,0.22499999999999998,0.002275848967100418
4771,-0.09999999999999998,0.22499999999999998,0.0026823215967842393
4772,-0.08750000000000002,0.22499999999999998,0.003551754925902497
4773,-0.07500000000000001,0.22499999999999998,0.0038741122129320764
4774,-0.0625,0.22499999999999998,0.004478930206627163
4775,-0.04999999999999999,0.22499999999999998,0.0051833594353060345
4776,-0.03749999999999998,0.22499999999999998,0.005893014684114472
4777,-0.025000000000000022,0.22499999999999998,0.006617070352275717
4778,-0.012500000000000011,0.22499999999999998,0.007340870558777213
4779,0.0,0.22499999999999998,0.008031227461479183
4780,0.012499999999999956,0.22499999999999998,0.008749714385214045
4781,0.025000000000000022,0.22499999999999998,0.009505282065638231
4782,0.03749999999999998,0.22499999999999998,0.010015863936233013
4783,0.050000000000000044,0.22499999999999998,0.010528406902253793
4784,0.0625,0.22499999999999998,0.01102457908842474
4785,0.07499999999999996,0.22499999999999998,0.011545049309206037
4786,0.08750000000000002,0.22499999999999998,0.011854638764015142
4787,0.09999999999999998,0.22499999999999998,0.012131427398589547
4788,0.11250000000000004,0.22499999999999998,0.012285266012059412
4789,0.125,0.22499999999999998,0.012416368390038015
4790,0.13749999999999996,0.22499999999999998,0.012506731606080533
4791,0.15000000000000002,0.22499999999999998,0.012566615957633746
4792,0.16249999999999998,0.22499999999999998,0.012587980906589824
4793,0.17500000000000004,0.22499999999999998,0.012582381663686951
4794,0.1875,0.22499999999999998,0.012565290172318524
4795,0.19999999999999996,0.22499999999999998,0.012522290270027894
4796,0.21250000000000002,0.22499999999999998,0.012464449618964929
4797,0.22499999999999998,0.22499999999999998,0.012388740920855512
4798,0.23750000000000004,0.22499999999999998,0.012309490503964344
4799,0.25,0.22499999999999998,0.012237136016705789
4800,0.26249999999999996,0.22499999999999998,0.012160739687605338
4801,0.275,0.22499999999999998,0.012083002791819484
4802,0.2875,0.22499999999999998,0.012010930978131554
4803,0.30000000000000004,0.22499999999999998,0.01194077917711107
4804,0.3125,0.22499999999999998,0.011870017092403345
4805,0.32499999999999996,0.22499999999999998,0.011805404696509269
4806,0.3375,0.22499999999999998,0.011734326581429295
4807,0.35,0.22499999999999998,0.011669491025363623
4808,0.36250000000000004,0.22499999999999998,0.011632015845192294
4809,0.375,0.22499999999999998,0.011536025735165252
4810,0.38749999999999996,0.22499999999999998,0.01151176003721811
4811,0.4,0.22499999999999998,0.011458382194108569
4812,0.4125,0.22499999999999998,0.011376273801966373
4813,0.42500000000000004,0.22499999999999998,0.011324012411931372
4814,0.4375,0.22499999999999998,0.011258062462724637
4815,0.44999999999999996,0.22499999999999998,0.011226941170561323
4816,0.4625,0.22499999999999998,0.011183335606556245
4817,0.475,0.22499999999999998,0.011144224100470317
4818,0.48750000000000004,0.22499999999999998,0.011120417214795413
4819,0.5,0.22499999999999998,0.011123126619379042
4820,-0.5,0.23750000000000004,0.00018053595806478035
4821,-0.4875,0.23750000000000004,0.00017746748212784316
4822,-0.475,0.23750000000000004,0.00017008835227093333
4823,-0.4625,0.23750000000000004,0.0001529451601609029
4824,-0.45,0.23750000000000004,0.00013313884841953172
4825,-0.4375,0.23750000000000004,0.00012032923509271086
4826,-0.425,0.23750000000000004,0.00010873090670514767
4827,-0.4125,0.23750000000000004,9.587971937106336e-05
4828,-0.4,0.23750000000000004,8.265609503459962e-05
4829,-0.3875,0.23750000000000004,7.404485653654556e-05
4830,-0.375,0.23750000000000004,6.787317443074684e-05
4831,-0.3625,0.23750000000000004,6.483970051975822e-05
4832,-0.35,0.23750000000000004,5.9127868977208324e-05
4833,-0.3375,0.23750000000000004,5.313860936188348e-05
4834,-0.325,0.23750000000000004,4.9771975181539525e-05
4835,-0.3125,0.23750000000000004,5.0522592878733583e-05
4836,-0.3,0.23750000000000004,5.747011821286023e-05
4837,-0.2875,0.23750000000000004,7.135460103112325e-05
4838,-0.275,0.23750000000000004,9.003526127982957e-05
4839,-0.2625,0.23750000000000004,0.00011442509578202492
4840,-0.25,0.23750000000000004,0.00014832937894666826
4841,-0.2375,0.23750000000000004,0.0001914079346799595
4842,-0.22499999999999998,0.23750000000000004,0.0002505993975255086
4843,-0.21250000000000002,0.23750000000000004,0.00034012256732352577
4844,-0.2,0.23750000000000004,0.0004911980298061712
4845,-0.1875,0.23750000000000004,0.0005824878927189383
4846,-0.175,0.23750000000000004,0.0007578392916966212
4847,-0.16249999999999998,0.23750000000000004,0.0009713092692099129
4848,-0.15000000000000002,0.23750000000000004,0.0012082553366421118
4849,-0.1375,0.23750000000000004,0.001612093807826172
4850,-0.125,0.23750000000000004,0.0018327015080527292
4851,-0.11249999999999999,0.23750000000000004,0.0022309992484901356
4852,-0.09999999999999998,0.23750000000000004,0.0027284423607752215
4853,-0.08750000000000002,0.23750000000000004,0.003258520675396046
4854,-0.07500000000000001,0.23750000000000004,0.003811371203345548
4855,-0.0625,0.23750000000000004,0.004677070440963234
4856,-0.04999999999999999,0.23750000000000004,0.005062932797952268
4857,-0.03749999999999998,0.23750000000000004,0.006137787122524799
4858,-0.025000000000000022,0.23750000000000004,0.006471258694062801
4859,-0.012500000000000011,0.23750000000000004,0.007077175581115373
4860,0.0,0.23750000000000004,0.007893043066484938
4861,0.012499999999999956,0.23750000000000004,0.008451712867266262
4862,0.025000000000000022,0.23750000000000004,0.009090221207765306
4863,0.03749999999999998,0.23750000000000004,0.009653343603316444
4864,0.050000000000000044,0.23750000000000004,0.010170906393721549
4865,0.0625,0.23750000000000004,0.010691033027623344
4866,0.07499999999999996,0.23750000000000004,0.011126756961238996
4867,0.08750000000000002,0.23750000000000004,0.011664195946183403
4868,0.09999999999999998,0.23750000000000004,0.011813017030316206
4869,0.11250000000000004,0.23750000000000004,0.012023400808919973
4870,0.125,0.23750000000000004,0.01216680340288298
4871,0.13749999999999996,0.23750000000000004,0.01230279523806791
4872,0.15000000000000002,0.23750000000000004,0.012393872884785318
4873,0.16249999999999998,0.23750000000000004,0.012449428826659163
4874,0.17500000000000004,0.23750000000000004,0.01247114601426378
4875,0.1875,0.23750000000000004,0.012490261262777847
4876,0.19999999999999996,0.23750000000000004,0.012453493172981452
4877,0.21250000000000002,0.23750000000000004,0.012420169030346807
4878,0.22499999999999998,0.23750000000000004,0.012372607825446077
4879,0.23750000000000004,0.23750000000000004,0.012327994229807612
4880,0.25,0.23750000000000004,0.012254981973071252
4881,0.26249999999999996,0.23750000000000004,0.01219655040129753
4882,0.275,0.23750000000000004,0.012144863170658514
4883,0.2875,0.23750000000000004,0.012083008937101692
4884,0.30000000000000004,0.23750000000000004,0.01200484167850322
4885,0.3125,0.23750000000000004,0.01196360795427453
4886,0.32499999999999996,0.23750000000000004,0.011883100497268085
4887,0.3375,0.23750000000000004,0.011853412712547398
4888,0.35,0.23750000000000004,0.011766231818494982
4889,0.36250000000000004,0.23750000000000004,0.01173121619820743
4890,0.375,0.23750000000000004,0.011652003010357417
4891,0.38749999999999996,0.23750000000000004,0.011604964197694726
4892,0.4,0.23750000000000004,0.011552108092664638
4893,0.4125,0.23750000000000004,0.011505802185747246
4894,0.42500000000000004,0.23750000000000004,0.011476728652934264
4895,0.4375,0.23750000000000004,0.011433247594197959
4896,0.44999999999999996,0.23750000000000004,0.01141908899815942
4897,0.4625,0.23750000000000004,0.011567840764071611
4898,0.475,0.23750000000000004,0.011392750121306857
4899,0.48750000000000004,0.23750000000000004,0.0113901497918106
4900,0.5,0.23750000000000004,0.011357641361184948
4901,-0.5,0.25,0.00019905836244379452
4902,-0.4875,0.25,0.00019660956047306476
4903,-0.475,0.25,0.0001903566627826705
4904,-0.4625,0.25,0.00017569822635002364
4905,-0.45,0.25,0.00014150892866802176
4906,-0.4375,0.25,0.00012614099317809197
4907,-0.425,0.25,0.00012505783993357655
4908,-0.4125,0.25,9.480312583679126e-05
4909,-0.4,0.25,7.999025264250908e-05
4910,-0.3875,0.25,7.069578602321392e-05
4911,-0.375,0.25,6.561693678860001e-05
4912,-0.3625,0.25,5.785683079754957e-05
4913,-0.35,0.25,5.060787025480023e-05
4914,-0.3375,0.25,4.659294766902137e-05
4915,-0.325,0.25,4.588478478637379e-05
4916,-0.3125,0.25,4.965673059356149e-05
4917,-0.3,0.25,6.0372684371330654e-05
4918,-0.2875,0.25,8.499003403884017e-05
4919,-0.275,0.25,9.749362669802866e-05
4920,-0.2625,0.25,0.00011927367868267517
4921,-0.25,0.25,0.00016211288795761015
4922,-0.2375,0.25,0.00025048551042294897
4923,-0.22499999999999998,0.25,0.00030578688888552373
4924,-0.21250000000000002,0.25,0.00037351165580157
4925,-0.2,0.25,0.000484461699065046
4926,-0.1875,0.25,0.0006236997898689922
4927,-0.175,0.25,0.0007957085904505421
4928,-0.16249999999999998,0.25,0.001109416571249992
4929,-0.15000000000000002,0.25,0.0012621309477296166
4930,-0.1375,0.25,0.0015502254180006488
4931,-0.125,0.25,0.0018730542702856201
4932,-0.11249999999999999,0.25,0.002229816118287104
4933,-0.09999999999999998,0.25,0.0028100477872109154
4934,-0.08750000000000002,0.25,0.0032562137526343012
4935,-0.07500000000000001,0.25,0.0037600062160199187
4936,-0.0625,0.25,0.004428628396798131
4937,-0.04999999999999999,0.25,0.005008228122758099
4938,-0.03749999999999998,0.25,0.00563991497512672
4939,-0.025000000000000022,0.25,0.006281726964648432
4940,-0.012500000000000011,0.25,0.006913918947682828
4941,0.0,0.25,0.007615715287169917
4942,0.012499999999999956,0.25,0.008304394006000092
4943,0.025000000000000022,0.25,0.008880365058870606
4944,0.03749999999999998,0.25,0.009371929910993712
4945,0.050000000000000044,0.25,0.009868305113034234
4946,0.0625,0.25,0.010375920945004617
4947,0.07499999999999996,0.25,0.01083877220965169
4948,0.08750000000000002,0.25,0.011204248345899299
4949,0.09999999999999998,0.25,0.011524670443519076
4950,0.11250000000000004,0.25,0.011744540144386525
4951,0.125,0.25,0.011936796836335492
4952,0.13749999999999996,0.25,0.012197570376545133
4953,0.15000000000000002,0.25,0.012209928733257543
4954,0.16249999999999998,0.25,0.012302363051290007
4955,0.17500000000000004,0.25,0.012352621192977859
4956,0.1875,0.25,0.012370934155153232
4957,0.19999999999999996,0.25,0.012378420740489844
4958,0.21250000000000002,0.25,0.012370275624536659
4959,0.22499999999999998,0.25,0.012347760872311278
4960,0.23750000000000004,0.25,0.012306058503752451
4961,0.25,0.25,0.012267205653154454
4962,0.26249999999999996,0.25,0.012214824778846098
4963,0.275,0.25,0.012161201843498764
4964,0.2875,0.25,0.012109846088750216
4965,0.30000000000000004,0.25,0.012060914323640998
4966,0.3125,0.25,0.01200992471891207
4967,0.32499999999999996,0.25,0.011958732165713372
4968,0.3375,0.25,0.011914262491350743
4969,0.35,0.25,0.011853188452409503
4970,0.36250000000000004,0.25,0.011805076323574002
4971,0.375,0.25,0.011754089945139611
4972,0.38749999999999996,0.25,0.011714644632897175
4973,0.4,0.25,0.011720084872415323
4974,0.4125,0.25,0.011648880993767083
4975,0.42500000000000004,0.25,0.01165105147666665
4976,0.4375,0.25,0.0116262223881089
4977,0.44999999999999996,0.25,0.011605577745141853
4978,0.4625,0.25,0.011597978402914887
4979,0.475,0.25,0.011597438442694567
4980,0.48750000000000004,0.25,0.011581113692861675
4981,0.5,0.25,0.01162286046829027
4982,-0.5,0.26249999999999996,0.00021737668178266459
4983,-0.4875,0.26249999999999996,0.0002148309716650746
4984,-0.475,0.26249999999999996,0.00021069747030845985
4985,-0.4625,0.26249999999999996,0.00018126000683271748
4986,-0.45,0.26249999999999996,0.00015156129484475628
4987,-0.4375,0.26249999999999996,0.00013125986806884868
4988,-0.425,0.26249999999999996,0.00011389203730808037
4989,-0.4125,0.26249999999999996,9.405885518659524e-05
4990,-0.4,0.26249999999999996,7.91813620683398e-05
4991,-0.3875,0.26249999999999996,7.132735241242161e-05
4992,-0.375,0.26249999999999996,5.829586114069251e-05
4993,-0.3625,0.26249999999999996,5.0111551687530486e-05
4994,-0.35,0.26249999999999996,4.461139924596861e-05
4995,-0.3375,0.26249999999999996,4.311221777583337e-05
4996,-0.325,0.26249999999999996,4.544989638341504e-05
4997,-0.3125,0.26249999999999996,5.2179797182579595e-05
4998,-0.3,0.26249999999999996,6.495125173557699e-05
4999,-0.2875,0.26249999999999996,8.89008862896432e-05
5000,-0.275,0.26249999999999996,0.00010434476022739135
5001,-0.2625,0.26249999999999996,0.0001370797164457482
5002,-0.25,0.26249999999999996,0.00018968394832237997
5003,-0.2375,0.26249999999999996,0.00028342172147638423
5004,-0.22499999999999998,0.26249999999999996,0.0003225300105974369
5005,-0.21250000000000002,0.26249999999999996,0.0003983502156962738
5006,-0.2,0.26249999999999996,0.0005150765622179493
5007,-0.1875,0.26249999999999996,0.0007285448689484077
5008,-0.175,0.26249999999999996,0.0008556463392927141
5009,-0.16249999999999998,0.26249999999999996,0.0010563300951355473
5010,-0.15000000000000002,0.26249999999999996,0.001303443559271374
5011,-0.1375,0.26249999999999996,0.001560875674773007
5012,-0.125,0.26249999999999996,0.0020118572029413336
5013,-0.11249999999999999,0.26249999999999996,0.002271938356715281
5014,-0.09999999999999998,0.26249999999999996,0.002726301445743394
5015,-0.08750000000000002,0.26249999999999996,0.003181330245772841
5016,-0.07500000000000001,0.26249999999999996,0.003692190131027625
5017,-0.0625,0.26249999999999996,0.004341884620315609
5018,-0.04999999999999999,0.26249999999999996,0.004847079194156919
5019,-0.03749999999999998,0.26249999999999996,0.005634300064661896
5020,-0.025000000000000022,0.26249999999999996,0.006078036987214016
5021,-0.012500000000000011,0.26249999999999996,0.0069003665784462586
5022,0.0,0.26249999999999996,0.007364512584910999
5023,0.012499999999999956,0.26249999999999996,0.008564267724638835
5024,0.025000000000000022,0.26249999999999996,0.008631791239182621
5025,0.03749999999999998,0.26249999999999996,0.009096361641298038
5026,0.050000000000000044,0.26249999999999996,0.009751221530677898
5027,0.0625,0.26249999999999996,0.010041739189068376
5028,0.07499999999999996,0.26249999999999996,0.010500120857068779
5029,0.08750000000000002,0.26249999999999996,0.011098845366117018
5030,0.09999999999999998,0.26249999999999996,0.011229915110466504
5031,0.11250000000000004,0.26249999999999996,0.011550201578128349
5032,0.125,0.26249999999999996,0.011719681493910103
5033,0.13749999999999996,0.26249999999999996,0.011893523887842528
5034,0.15000000000000002,0.26249999999999996,0.01209579366252242
5035,0.16249999999999998,0.26249999999999996,0.01214159847070654
5036,0.17500000000000004,0.26249999999999996,0.012211389468413065
5037,0.1875,0.26249999999999996,0.012266155007376855
5038,0.19999999999999996,0.26249999999999996,0.012295809670935545
5039,0.21250000000000002,0.26249999999999996,0.012307046013893402
5040,0.22499999999999998,0.26249999999999996,0.012302507200427377
5041,0.23750000000000004,0.26249999999999996,0.012283880347327306
5042,0.25,0.26249999999999996,0.012254612859221348
5043,0.26249999999999996,0.26249999999999996,0.012222400103346354
5044,0.275,0.26249999999999996,0.012185121143675644
5045,0.2875,0.26249999999999996,0.012134496735653633
5046,0.30000000000000004,0.26249999999999996,0.012097653100576386
5047,0.3125,0.26249999999999996,0.012080807460194904
5048,0.32499999999999996,0.26249999999999996,0.012019101022603593
5049,0.3375,0.26249999999999996,0.011993943354021814
5050,0.35,0.26249999999999996,0.011939578052064774
5051,0.36250000000000004,0.26249999999999996,0.011904497847543074
5052,0.375,0.26249999999999996,0.011859177355053013
5053,0.38749999999999996,0.26249999999999996,0.011825805859948416
5054,0.4,0.26249999999999996,0.011797538741528137
5055,0.4125,0.26249999999999996,0.011774928785663254
5056,0.42500000000000004,0.26249999999999996,0.011773397290754689
5057,0.4375,0.26249999999999996,0.011760146934688747
5058,0.44999999999999996,0.26249999999999996,0.011763338593876647
5059,0.4625,0.26249999999999996,0.011767254338249353
5060,0.475,0.26249999999999996,0.011778421022532027
5061,0.48750000000000004,0.26249999999999996,0.011804146604955492
5062,0.5,0.26249999999999996,0.011801259389243481
5063,-0.5,0.275,0.00023437033837026314
5064,-0.4875,0.275,0.00022987108408132218
5065,-0.475,0.275,0.0002196632752220651
5066,-0.4625,0.275,0.00019326862738041945
5067,-0.45,0.275,0.00016059366248212027
5068,-0.4375,0.275,0.00013257866390653045
5069,-0.425,0.275,0.0001105715748517985
5070,-0.4125,0.275,9.081699052777474e-05
5071,-0.4,0.275,7.713977798509972e-05
5072,-0.3875,0.275,6.43257585642778e-05
5073,-0.375,0.275,5.255724719017363e-05
5074,-0.3625,0.275,4.4877569717614886e-05
5075,-0.35,0.275,4.123344725409485e-05
5076,-0.3375,0.275,4.1643081065476984e-05
5077,-0.325,0.275,4.7200751636819634e-05
5078,-0.3125,0.275,6.033979209598358e-05
5079,-0.3,0.275,7.137777198452477e-05
5080,-0.2875,0.275,8.664743565438415e-05
5081,-0.275,0.275,0.00011813019449560496
5082,-0.2625,0.275,0.00017032189835547594
5083,-0.25,0.275,0.00022194356249190315
5084,-0.2375,0.275,0.0002713907941157384
5085,-0.22499999999999998,0.275,0.00034292922029416026
5086,-0.21250000000000002,0.275,0.0004590813684907412
5087,-0.2,0.275,0.0005730190170539979
5088,-0.1875,0.275,0.0007208927605892054
5089,-0.175,0.275,0.0008981221739255538
5090,-0.16249999999999998,0.275,0.0011045473335459092
5091,-0.15000000000000002,0.275,0.001370409710359281
5092,-0.1375,0.275,0.0016076244998262047
5093,-0.125,0.275,0.0019378236041595926
5094,-0.11249999999999999,0.275,0.0022956354828601666
5095,-0.09999999999999998,0.275,0.0027181402860076654
5096,-0.08750000000000002,0.275,0.003153998399681956
5097,-0.07500000000000001,0.275,0.0036650070993007483
5098,-0.0625,0.275,0.004256794571925789
5099,-0.04999999999999999,0.275,0.004770688030499258
5100,-0.03749999999999998,0.275,0.005408615217915309
5101,-0.025000000000000022,0.275,0.005941900470975344
5102,-0.012500000000000011,0.275,0.006594236733878113
5103,0.0,0.275,0.007208112011680253
5104,0.012499999999999956,0.275,0.007801473347148129
5105,0.025000000000000022,0.275,0.008389404914146179
5106,0.03749999999999998,0.275,0.008896549224406521
5107,0.050000000000000044,0.275,0.009436520402568423
5108,0.0625,0.275,0.009883815801894503
5109,0.07499999999999996,0.275,0.010198427294950383
5110,0.08750000000000002,0.275,0.010625213895731078
5111,0.09999999999999998,0.275,0.010959520846013503
5112,0.11250000000000004,0.275,0.011238174958255532
5113,0.125,0.275,0.011552682298848635
5114,0.13749999999999996,0.275,0.01168805157459267
5115,0.15000000000000002,0.275,0.011869620432591531
5116,0.16249999999999998,0.275,0.011997941447821306
5117,0.17500000000000004,0.275,0.012084097469025848
5118,0.1875,0.275,0.012149665689329334
5119,0.19999999999999996,0.275,0.012197720481777858
5120,0.21250000000000002,0.275,0.012234522494776866
5121,0.22499999999999998,0.275,0.012253246428538117
5122,0.23750000000000004,0.275,0.012248429196078832
5123,0.25,0.275,0.012235127234355403
5124,0.26249999999999996,0.275,0.01221851273561253
5125,0.275,0.275,0.012201258835795642
5126,0.2875,0.275,0.012160723225610562
5127,0.30000000000000004,0.275,0.012132458826452893
5128,0.3125,0.275,0.012108138403053468
5129,0.32499999999999996,0.275,0.012073745366737476
5130,0.3375,0.275,0.012043424213521952
5131,0.35,0.275,0.012009827489516789
5132,0.36250000000000004,0.275,0.011980530156389908
5133,0.375,0.275,0.011973741156934378
5134,0.38749999999999996,0.275,0.011927915685340802
5135,0.4,0.275,0.01191370857344802
5136,0.4125,0.275,0.011907090583076999
5137,0.42500000000000004,0.275,0.011918745583541187
5138,0.4375,0.275,0.012060275629192098
5139,0.44999999999999996,0.275,0.011952097385443242
5140,0.4625,0.275,0.011984263222739749
5141,0.475,0.275,0.012169420545274801
5142,0.48750000000000004,0.275,0.012048942689298939
5143,0.5,0.275,0.012031375930955903
5144,-0.5,0.2875,0.000250510160945438
5145,-0.4875,0.2875,0.00024521607633524854
5146,-0.475,0.2875,0.00023452675766306083
5147,-0.4625,0.2875,0.00023249185748917367
5148,-0.45,0.2875,0.00016626204165731158
5149,-0.4375,0.2875,0.00013998460577826734
5150,-0.425,0.2875,0.00010974749522283459
5151,-0.4125,0.2875,8.892718798444357e-05
5152,-0.4,0.2875,7.340464851027016e-05
5153,-0.3875,0.2875,5.9111015848146224e-05
5154,-0.375,0.2875,4.899941216341321e-05
5155,-0.3625,0.2875,4.300265188129103e-05
5156,-0.35,0.2875,3.793742649907523e-05
5157,-0.3375,0.2875,3.8090545787253435e-05
5158,-0.325,0.2875,4.695171281061184e-05
5159,-0.3125,0.2875,7.106974579571652e-05
5160,-0.3,0.2875,7.607442210609064e-05
5161,-0.2875,0.2875,9.276017341069531e-05
5162,-0.275,0.2875,0.00013112313646052547
5163,-0.2625,0.2875,0.00023425758132636314
5164,-0.25,0.2875,0.0002418831832145597
5165,-0.2375,0.2875,0.0002965924488134545
5166,-0.22499999999999998,0.2875,0.0003813739956296117
5167,-0.21250000000000002,0.2875,0.0005257790309916883
5168,-0.2,0.2875,0.0006037451434097625
5169,-0.1875,0.2875,0.000748916085463487
5170,-0.175,0.2875,0.0010625432403812288
5171,-0.16249999999999998,0.2875,0.0011571082005748588
5172,-0.15000000000000002,0.2875,0.0013714613873475072
5173,-0.1375,0.2875,0.001640966581451368
5174,-0.125,0.2875,0.001972663229379887
5175,-0.11249999999999999,0.2875,0.002317790720139908
5176,-0.09999999999999998,0.2875,0.0027382273022242866
5177,-0.08750000000000002,0.2875,0.0031498030533279623
5178,-0.07500000000000001,0.2875,0.0036409795349468897
5179,-0.0625,0.2875,0.004157045490599749
5180,-0.04999999999999999,0.2875,0.0046798089158665256
5181,-0.03749999999999998,0.2875,0.005329665790116006
5182,-0.025000000000000022,0.2875,0.005786614956361633
5183,-0.012500000000000011,0.2875,0.006536002784479264
5184,0.0,0.2875,0.006935744043818072
5185,0.012499999999999956,0.2875,0.007572551256037427
5186,0.025000000000000022,0.2875,0.0082106027570326
5187,0.03749999999999998,0.2875,0.008623393892604855
5188,0.050000000000000044,0.2875,0.009746888737674441
5189,0.0625,0.2875,0.009766344223834978
5190,0.07499999999999996,0.2875,0.009994027748524167
5191,0.08750000000000002,0.2875,0.0103462221981575
5192,0.09999999999999998,0.2875,0.010784111021876049
5193,0.11250000000000004,0.2875,0.010984267076155884
5194,0.125,0.2875,0.011378998222372625
5195,0.13749999999999996,0.2875,0.011488233622167653
5196,0.15000000000000002,0.2875,0.011667584206310214
5197,0.16249999999999998,0.2875,0.011820780634900028
5198,0.17500000000000004,0.2875,0.011949025604159736
5199,0.1875,0.2875,0.012038906923193735
5200,0.19999999999999996,0.2875,0.012106866751154119
5201,0.21250000000000002,0.2875,0.012156770319841925
5202,0.22499999999999998,0.2875,0.01219126789785091
5203,0.23750000000000004,0.2875,0.012209779833291872
5204,0.25,0.2875,0.012211619787092379
5205,0.26249999999999996,0.2875,0.012204431270277177
5206,0.275,0.2875,0.012195233639391585
5207,0.2875,0.2875,0.012179344021068135
5208,0.30000000000000004,0.2875,0.012158211877960658
5209,0.3125,0.2875,0.01215019637633141
5210,0.32499999999999996,0.2875,0.012130393914379964
5211,0.3375,0.2875,0.012101620286901291
5212,0.35,0.2875,0.012084290985738768
5213,0.36250000000000004,0.2875,0.012059284151777682
5214,0.375,0.2875,0.01205054071714719
5215,0.38749999999999996,0.2875,0.012031282955902622
5216,0.4,0.2875,0.012029694354560787
5217,0.4125,0.2875,0.012030691217787529
5218,0.42500000000000004,0.2875,0.012057031787229867
5219,0.4375,0.2875,0.012083859650781422
5220,0.44999999999999996,0.2875,0.012119305869964507
5221,0.4625,0.2875,0.01216412758197707
5222,0.475,0.2875,0.012216524645831228
