element,integration_point,H_F3
2179,1,4.565563224034648e-06
2179,2,4.6845724619237995e-06
2179,3,4.302774960017843e-06
2179,4,4.348005708923619e-06
2180,1,4.031213657734401e-06
2180,2,4.157921471902251e-06
2180,3,3.805056102134139e-06
2180,4,3.945645478430654e-06
2181,1,4.299588937228259e-06
2181,2,4.7641098957794624e-06
2181,3,4.082470100341885e-06
2181,4,3.5898795432157987e-06
2182,1,5.1333987902778996e-06
2182,2,5.6052223453766275e-06
2182,3,4.895768958069811e-06
2182,4,4.3437074384200094e-06
2183,1,5.831714496638179e-06
2183,2,6.440884084373961e-06
2183,3,7.065715391587626e-06
2183,4,6.324989415320129e-06
2184,1,7.425341074328083e-06
2184,2,8.88170784785201e-06
2184,3,8.253264472083643e-06
2184,4,7.851021728832604e-06
2185,1,1.049159449615463e-05
2185,2,1.2907011834388731e-05
2185,3,1.3525806130667427e-05
2185,4,1.1131371140868385e-05
2186,1,1.667046219900425e-05
2186,2,2.0326609868672316e-05
2186,3,2.0639175238635807e-05
2186,4,1.7871104079789277e-05
2187,1,2.5844968962713267e-05
2187,2,3.0662008883470306e-05
2187,3,3.2480516670637156e-05
2187,4,2.783114000364072e-05
2188,1,4.909579057731976e-05
2188,2,4.956395887550036e-05
2188,3,4.781570840326311e-05
2188,4,4.19465592548574e-05
2189,1,6.169704072963619e-05
2189,2,7.805171863884101e-05
2189,3,7.45805013181961e-05
2189,4,6.132551091267168e-05
2190,1,8.096269510731652e-05
2190,2,9.253470049067431e-05
2190,3,9.908423525812895e-05
2190,4,8.723620362864875e-05
2191,1,0.00011254582200003572
2191,2,0.00012856560188122745
2191,3,0.00014163931566930435
2191,4,0.00012105009380672176
2192,1,0.0001734916325443246
2192,2,0.00018516520360273257
2192,3,0.0001959676545324873
2192,4,0.00017503257790554803
2193,1,0.00022537699663975283
2193,2,0.0002551105079603341
2193,3,0.0002471062603679497
2193,4,0.00021783960649244253
2194,1,0.00028941624104219344
2194,2,0.0003108835367850049
2194,3,0.0003206277313099973
2194,4,0.0002830650427509963
2195,1,0.0003404211362836578
2195,2,0.00038642589343054306
2195,3,0.00040701336993549176
2195,4,0.0003602973374858295
2196,1,0.00042695565504900676
2196,2,0.0005377599944755148
2196,3,0.0005304572926019465
2196,4,0.00047801085510382636
2197,1,0.0005601358137321184
2197,2,0.0005926872821692989
2197,3,0.000612233642097348
2197,4,0.0005680627224269021
2198,1,0.0006306991831829822
2198,2,0.0007013781201526193
2198,3,0.0007249800680552696
2198,4,0.0006540601432738486
2199,1,0.0007703475877149438
2199,2,0.0008165981325090113
2199,3,0.0008739362212246891
2199,4,0.0008299940430650527
2200,1,0.0008544114153019737
2200,2,0.0009287352206437317
2200,3,0.0009477017246367794
2200,4,0.000902147104031505
2201,1,0.000986577533091572
2201,2,0.0010314605979868548
2201,3,0.001089096872971848
2201,4,0.0009773422049770856
2202,1,0.0010591815439089424
2202,2,0.0011203519104800567
2202,3,0.0011313785067369158
2202,4,0.0010892070014096446
2203,1,0.0011424691963248773
2203,2,0.0011926977635751926
2203,3,0.0012506487382530666
2203,4,0.0011500647513982324
2204,1,0.0012093188483755714
2204,2,0.0012465326105426029
2204,3,0.0012507069309814155
2204,4,0.001257841361229132
2205,1,0.0012578863769304532
2205,2,0.0012822892294267287
2205,3,0.0012842591575651016
2205,4,0.0012599497926161466
2206,1,0.0012892006700876216
2206,2,0.001301889542285862
2206,3,0.001311468015414092
2206,4,0.0013087912897583856
2207,1,0.0013050833370146216
2207,2,0.0013078442002243066
2207,3,0.0013078713085142488
2207,4,0.001305110983514222
2208,1,0.0013080273523301583
2208,2,0.0013029756611895875
2208,3,0.0013029067489050668
2208,4,0.0013189252206596163
2209,1,0.0013008923062970106
2209,2,0.0012903566772814175
2209,3,0.0013012846980999823
2209,4,0.001301730961228827
2210,1,0.0012866587639777367
2210,2,0.0012725315314619434
2210,3,0.0012760996918799183
2210,4,0.0012871934985480055
2211,1,0.001267711507864167
2211,2,0.0012514872586333026
2211,3,0.001252325144571414
2211,4,0.0012701997972921998
2212,1,0.0012459361847799173
2212,2,0.0012288760129695968
2212,3,0.0012370610981688873
2212,4,0.0012471893529504123
2213,1,0.0012229440360387893
2213,2,0.0012059781969745728
2213,3,0.0012073574705191868
2213,4,0.001224431390126613
2214,1,0.0011999178668718098
2214,2,0.001183602573846198
2214,3,0.0011851241755719078
2214,4,0.0012015466877395762
2215,1,0.0011775752852223875
2215,2,0.0011622957356717681
2215,3,0.0011638771206858476
2215,4,0.0011792574835324432
2216,1,0.0011564260848216312
2216,2,0.0011423856240305747
2216,3,0.0011439597546585363
2216,4,0.0011580913790538313
2217,1,0.0011367732740742485
2217,2,0.001124091454644533
2217,3,0.0011256041094290488
2217,4,0.0011383656333954324
2218,1,0.0011187788749222882
2218,2,0.0011079438903710704
2218,3,0.0011088459766794556
2218,4,0.0011202657454521096
2219,1,0.00110243788598598
2219,2,0.0010923788360759394
2219,3,0.0010936801037635068
2219,4,0.0011037963217364391
2220,1,0.0010876982051499656
2220,2,0.0010822569829996842
2220,3,0.0010799756911972589
2220,4,0.0010889232758227569
2221,1,0.0010744115494285454
2221,2,0.001067120098394447
2221,3,0.001067622377299719
2221,4,0.0010755010799422338
2222,1,0.0010624475917190785
2222,2,0.0010555286204496678
2222,3,0.0010564571289308593
2222,4,0.001063408165383004
2223,1,0.0010520545441434197
2223,2,0.0010455105136162183
2223,3,0.0010463234311105217
2223,4,0.0010524586296222873
2224,1,0.0010417954083979896
2224,2,0.0010400982887384543
2224,3,0.001037082755384536
2224,4,0.0010425248153931462
2225,1,0.0010408624142754586
2225,2,0.0010278939042929656
2225,3,0.0010285126343145352
2225,4,0.0010334291331050038
2226,1,0.001024383916869756
2226,2,0.0010199189635856252
2226,3,0.0010204582820571813
2226,4,0.0010249384642995211
2227,1,0.0010164471021964344
2227,2,0.0010123114837515877
2227,3,0.001012783418687174
2227,4,0.0010169321415970812
2228,1,0.0010088368364841586
2228,2,0.001004931863913294
2228,3,0.0010053477884174366
2228,4,0.0010092642867399486
2229,1,0.0010013972042067223
2229,2,0.0009976026701443816
2229,3,0.0009979749601745256
2229,4,0.0010017799556945384
2230,1,0.0009939499455733618
2230,2,0.0009901658859731593
2230,3,0.0009905045617091186
2230,4,0.0009942984010481522
2231,1,0.0009863515820585482
2231,2,0.0009837963120731745
2231,3,0.0009844068783495898
2231,4,0.0009866744744968512
2232,1,0.0009819655493638712
2232,2,0.0009759813494564224
2232,3,0.0009745246530612954
2232,4,0.0009787079301236453
2233,1,0.0009698468640028565
2233,2,0.0009654098935454051
2233,3,0.0009656975852947821
2233,4,0.0009701442576131749
2234,1,0.0009607458468583995
2234,2,0.0009564628549092283
2234,3,0.0009562314270359771
2234,4,0.0009610304882509156
2235,1,0.000953076471259821
2235,2,0.0009456665263846052
2235,3,0.0009459297061272315
2235,4,0.0009512225904417777
2236,1,0.0009403242510982199
2236,2,0.0009345852517906155
2236,3,0.0009348274187509134
2236,4,0.0009405779798244699
2237,1,0.0009352715572983273
2237,2,0.0009385434697486796
2237,3,0.0009227619090163092
2237,4,0.0009302834727807814
2238,1,0.0009346178056387987
2238,2,0.0009275930122862025
2238,3,0.0009095368092724224
2238,4,0.0009166942686611845
2239,1,0.0009031072238042793
2239,2,0.0009042233144988134
2239,3,0.0008951613282360471
2239,4,0.0009031135648001074
2240,1,0.0009024622436031484
2240,2,0.0008982069827360286
2240,3,0.000882778382216401
2240,4,0.0008884941341466881
2241,1,5.4587735604605555e-06
2241,2,5.053799855256486e-06
2241,3,4.803919442258421e-06
2241,4,4.781245660077774e-06
2242,1,5.025579576383552e-06
2242,2,5.09064427637498e-06
2242,3,5.149520120357989e-06
2242,4,5.074438999782975e-06
2243,1,5.3052799824088165e-06
2243,2,5.779120604976752e-06
2243,3,5.694994573915497e-06
2243,4,5.32835763824935e-06
2244,1,6.024553374847968e-06
2244,2,6.1489123245156854e-06
2244,3,5.90538753212578e-06
2244,4,5.906368344497082e-06
2245,1,6.308355560038949e-06
2245,2,6.639243603129012e-06
2245,3,6.658373206268401e-06
2245,4,6.356432114227104e-06
2246,1,7.076774826390227e-06
2246,2,7.405531643636179e-06
2246,3,7.278808607696373e-06
2246,4,6.94784711585872e-06
2247,1,7.629255214328842e-06
2247,2,7.653738506784117e-06
2247,3,7.3502530497101e-06
2247,4,7.373825474344016e-06
2248,1,8.222166375452098e-06
2248,2,8.34039261798291e-06
2248,3,8.37310614367555e-06
2248,4,7.949119729911432e-06
2249,1,8.721375260492829e-06
2249,2,8.831676807551688e-06
2249,3,8.533826770976796e-06
2249,4,8.43623550888929e-06
2250,1,9.095412941436208e-06
2250,2,9.265083896337043e-06
2250,3,8.958879778831673e-06
2250,4,8.8024252899333e-06
2251,1,9.316749683355501e-06
2251,2,9.542053224765034e-06
2251,3,9.230322610876965e-06
2251,4,9.018711140309133e-06
2252,1,9.362719133740752e-06
2252,2,9.638373991854106e-06
2252,3,9.322475909726002e-06
2252,4,9.06097057488981e-06
2253,1,9.217184699771528e-06
2253,2,9.536555432200502e-06
2253,3,9.216738998052811e-06
2253,4,8.96376779936813e-06
2254,1,8.872382125842773e-06
2254,2,9.228060982550485e-06
2254,3,8.902865864177384e-06
2254,4,8.698563892623507e-06
2255,1,8.329222951582563e-06
2255,2,8.713136407768747e-06
2255,3,8.380543982102454e-06
2255,4,8.014582220167241e-06
2256,1,7.774581337231155e-06
2256,2,8.005990457412947e-06
2256,3,7.750588516059853e-06
2256,4,7.764705506158147e-06
2257,1,6.720569344821674e-06
2257,2,7.137450608845435e-06
2257,3,7.173448042616126e-06
2257,4,7.415825137513894e-06
2258,1,6.421484281302376e-06
2258,2,6.15946861166489e-06
2258,3,5.79438374771686e-06
2258,4,6.98122199459055e-06
2259,1,4.719721647090323e-06
2259,2,5.151133598750725e-06
2259,3,4.7780550666149005e-06
2259,4,4.9494075883623755e-06
2260,1,3.912954343389183e-06
2260,2,4.226529310238724e-06
2260,3,3.854747119549855e-06
2260,4,3.7557677534100464e-06
2261,1,3.4612292284022116e-06
2261,2,3.5449577492579832e-06
2261,3,3.1931104210628833e-06
2261,4,3.253315227775441e-06
2262,1,3.5720932938853106e-06
2262,2,4.017483845489892e-06
2262,3,3.2685828118835286e-06
2262,4,3.0063821973656894e-06
2263,1,4.410773293908491e-06
2263,2,7.29147350868971e-06
2263,3,5.1001926251629096e-06
2263,4,3.014751088703141e-06
2264,1,7.80507338313065e-06
2264,2,7.844378781518697e-06
2264,3,5.859570454606105e-06
2264,4,5.3246197645279115e-06
2265,1,9.796638581511706e-06
2265,2,1.392118578601962e-05
2265,3,1.3945380251182598e-05
2265,4,7.901963770937176e-06
2266,1,1.6862544542508933e-05
2266,2,1.866187556369612e-05
2266,3,1.5598342728108066e-05
2266,4,1.5080124397116644e-05
2267,1,2.1656790883468105e-05
2267,2,3.3849464719142095e-05
2267,3,3.3832674461181184e-05
2267,4,2.531160204941431e-05
2268,1,4.0997520483345334e-05
2268,2,4.309412460195466e-05
2268,3,4.047473790642321e-05
2268,4,3.894327428613167e-05
2269,1,4.925125228544409e-05
2269,2,6.815476999381217e-05
2269,3,6.167007805722953e-05
2269,4,5.256524272388313e-05
2270,1,7.581605211022458e-05
2270,2,8.70904826420038e-05
2270,3,9.620910302608918e-05
2270,4,9.096656425592838e-05
2271,1,0.00010211815315022888
2271,2,0.00014741411542822975
2271,3,0.00012522958544585182
2271,4,0.0001104509824080853
2272,1,0.00016703750228969454
2272,2,0.00019336231368086555
2272,3,0.0001746706255419418
2272,4,0.0001537948549633626
2273,1,0.00019884944000233168
2273,2,0.00022215843393304878
2273,3,0.0002378014787537034
2273,4,0.00020908530006809705
2274,1,0.0002589609851237275
2274,2,0.0003630889771602773
2274,3,0.00034797177417052064
2274,4,0.00027785315124766245
2275,1,0.000379071992092445
2275,2,0.00040043456560776204
2275,3,0.0004143434683173948
2275,4,0.0003821436696004176
2276,1,0.00044612753849624146
2276,2,0.000498768826931759
2276,3,0.0005188577498547876
2276,4,0.0004579584391898859
2277,1,0.0005478587246954812
2277,2,0.0006106525200738747
2277,3,0.0006675289421675678
2277,4,0.0005675123593946829
2278,1,0.0006581036959087269
2278,2,0.0007381298600729479
2278,3,0.0007668230101740208
2278,4,0.0007033438640993476
2279,1,0.0008495269831285511
2279,2,0.0008998955729220732
2279,3,0.0008950163665185994
2279,4,0.0008098998123146292
2280,1,0.0009203068618606387
2280,2,0.0009937278228877814
2280,3,0.001016460610974999
2280,4,0.0009558245516115202
2281,1,0.0010281778846476862
2281,2,0.0011346449232879185
2281,3,0.0011705958778600698
2281,4,0.0010463532509112784
2282,1,0.0011588059297006844
2282,2,0.001202009147873549
2282,3,0.001220862188518649
2282,4,0.001202253826320462
2283,1,0.0012296823679342039
2283,2,0.001275205803246663
2283,3,0.0012827959582174364
2283,4,0.001230482531514131
2284,1,0.001288934889897456
2284,2,0.0013249705318065668
2284,3,0.0013288408062421102
2284,4,0.0012929953209770274
2285,1,0.001332745444613362
2285,2,0.0013528896125168186
2285,3,0.0013543645579274666
2285,4,0.001362264964641459
2286,1,0.0013558394064876497
2286,2,0.00136213134994817
2286,3,0.0013762943935886297
2286,4,0.0013561028150218329
2287,1,0.001361283176189988
2287,2,0.0013565228265352875
2287,3,0.0013564489009024602
2287,4,0.0013810412500314714
2288,1,0.0013528914838873767
2288,2,0.0013403757624362415
2288,3,0.0013604556622507295
2288,4,0.0013530763659516671
2289,1,0.0013348549986212674
2289,2,0.0013171646214343712
2289,3,0.0013309628463102534
2289,4,0.0013355609738108112
2290,1,0.0013103400774354694
2290,2,0.0012897359042967895
2290,3,0.0012908976520726422
2290,4,0.0013279507923443248
2291,1,0.0012822135172636953
2291,2,0.0012606398661560464
2291,3,0.0012630446560105094
2291,4,0.0012839831108943428
2292,1,0.0012528640253339316
2292,2,0.0012315198445791748
2292,3,0.0012346337203262235
2292,4,0.0012549790082135408
2293,1,0.0012237326805699875
2293,2,0.0012035515483891466
2293,3,0.0012055125555056377
2293,4,0.0012260501576316324
2294,1,0.0011957699362043152
2294,2,0.0011769058472087192
2294,3,0.0011791410018711932
2294,4,0.0011981502345692428
2295,1,0.001169678537793524
2295,2,0.0011528150861245974
2295,3,0.0011547698328921753
2295,4,0.0011720176448274183
2296,1,0.001145756135162692
2296,2,0.0011322183517563182
2296,3,0.0011325504442385875
2296,4,0.0011479807289396142
2297,1,0.0011241041909396175
2297,2,0.0011109192462016614
2297,3,0.0011125533895233579
2297,4,0.0011261612965660045
2298,1,0.0011106911790936512
2298,2,0.001092920897933058
2298,3,0.001094708410652454
2298,4,0.0011066146615045895
2299,1,0.0010875514211905095
2299,2,0.0010772571925067383
2299,3,0.0010788527939283488
2299,4,0.0010892155628120471
2300,1,0.0010723130205587926
2300,2,0.0010649896379760762
2300,3,0.0010647714962858231
2300,4,0.0010737813627961096
2301,1,0.001062244010592998
2301,2,0.001051049712597632
2301,3,0.0010522881296689177
2301,4,0.001060087396445669
2302,1,0.001046861056418041
2302,2,0.0010401377426236562
2302,3,0.0010412095678108497
2302,4,0.001047965222774425
2303,1,0.0010406369163654396
2303,2,0.0010303387712846197
2303,3,0.0010312635290368642
2303,4,0.00103717681555542
2304,1,0.0010305436494152528
2304,2,0.001021456321588416
2304,3,0.0010222506773815397
2304,4,0.001027465748826935
2305,1,0.0010179529037567109
2305,2,0.001013541689014319
2305,3,0.0010140239673411043
2305,4,0.001018648547965621
2306,1,0.0010141472361055095
2306,2,0.0010057599752962536
2306,3,0.0010063432723190213
2306,4,0.001010551795882064
2307,1,0.0010024047383922745
2307,2,0.0009984824646769859
2307,3,0.0009989885335025652
2307,4,0.0010029233660649476
2308,1,0.0009951171020408753
2308,2,0.000991396312883748
2308,3,0.0009918366862810453
2308,4,0.000995568544850602
2309,1,0.0009879721516209282
2309,2,0.0009850607525907881
2309,3,0.0009847073525832938
2309,4,0.0009883727652408895
2310,1,0.0009807462087097836
2310,2,0.000976997261490757
2310,3,0.000977353564042331
2310,4,0.0009811122866908465
2311,1,0.0009732246126313718
2311,2,0.0009747983017596976
2311,3,0.0009696539462278875
2311,4,0.000973563072330823
2312,1,0.0009652692746098613
2312,2,0.0009610047350471116
2312,3,0.0009613208607350324
2312,4,0.0009655952627928314
2313,1,0.0009566034391592253
2313,2,0.0009524564635287199
2313,3,0.0009522804973312295
2313,4,0.0009569150984539409
2314,1,0.0009472342111918038
2314,2,0.0009421373945036616
2314,3,0.0009424272175676195
2314,4,0.0009475251462241891
2315,1,0.0009369917199090328
2315,2,0.0009313499706593965
2315,3,0.0009316273084845096
2315,4,0.0009372803470175343
2316,1,0.0009269346640597922
2316,2,0.0009243446108900424
2316,3,0.0009196515116179933
2316,4,0.0009262784245088465
2317,1,0.000917964877752553
2317,2,0.0009075662756818571
2317,3,0.0009063792740070729
2317,4,0.0009135500134254733
2318,1,0.0009026665552626166
2318,2,0.0008916068049015373
2318,3,0.0008918037103834844
2318,4,0.0008998028407644869
2319,1,0.0008846364709561984
2319,2,0.000875749600432355
2319,3,0.0008758845005984008
2319,4,0.0008847914700930428
2320,1,0.000868623424809972
2320,2,0.0008719019336807171
2320,3,0.0008625383389595038
2320,4,0.0008684911141890657
2321,1,4.246743765626547e-06
2321,2,4.44973558411211e-06
2321,3,3.5882499226985966e-06
2321,4,3.567154559383259e-06
2322,1,4.5197580751934886e-06
2322,2,5.229551453611443e-06
2322,3,3.5483639378131937e-06
2322,4,3.6054862540428035e-06
2323,1,5.373539358947394e-06
2323,2,5.643202265226666e-06
2323,3,4.97665834272566e-06
2323,4,4.083174547162643e-06
2324,1,5.5173749547616345e-06
2324,2,5.533811437125628e-06
2324,3,4.823753602657971e-06
2324,4,4.914049333880396e-06
2325,1,5.603858748758441e-06
2325,2,6.685720876028617e-06
2325,3,5.373125936192398e-06
2325,4,5.4380735201840486e-06
2326,1,6.88766844812059e-06
2326,2,7.057449661631298e-06
2326,3,6.7801491724460354e-06
2326,4,6.185608855328646e-06
2327,1,7.138718018603738e-06
2327,2,7.184905189420317e-06
2327,3,6.957427850535648e-06
2327,4,6.922582067348272e-06
2328,1,7.843598721261348e-06
2328,2,7.949642958804709e-06
2328,3,7.70716216846429e-06
2328,4,7.613258848951032e-06
2329,1,8.46157602939446e-06
2329,2,8.629716964956556e-06
2329,3,8.378686282515673e-06
2329,4,8.223417898693476e-06
2330,1,8.960972523875717e-06
2330,2,9.190964112864496e-06
2330,3,8.936491746852245e-06
2330,4,8.720035280739855e-06
2331,1,9.312531665849734e-06
2331,2,9.601989796051219e-06
2331,3,9.347567236600866e-06
2331,4,9.07224921329681e-06
2332,1,9.49066380590531e-06
2332,2,9.83535763380157e-06
2332,3,9.582771662641506e-06
2332,4,9.252785096576003e-06
2333,1,9.474883253706039e-06
2333,2,9.868902942604668e-06
2333,3,9.618207062199928e-06
2333,4,9.239451119634237e-06
2334,1,9.25168945897964e-06
2334,2,9.687400219847029e-06
2334,3,9.43728038253283e-06
2334,4,9.178349834962423e-06
2335,1,8.816514943174007e-06
2335,2,9.28522083925622e-06
2335,3,9.032306833502226e-06
2335,4,8.635577319118251e-06
2336,1,8.173958451999005e-06
2336,2,8.665604282510494e-06
2336,3,8.405579362266742e-06
2336,4,7.931146257963117e-06
2337,1,7.74140739273997e-06
2337,2,7.84671706091684e-06
2337,3,7.57455181170086e-06
2337,4,7.721274866220472e-06
2338,1,7.4244591482646015e-06
2338,2,7.198522847242028e-06
2338,3,7.0258777759420255e-06
