node,x,y,active_F3,initial_active_A1,initial_release_seed
679,-0.125,-0.4,True,True,False
680,-0.11249999999999999,-0.4,True,True,False
681,-0.09999999999999998,-0.4,True,True,False
682,-0.08750000000000002,-0.4,True,True,False
683,-0.07500000000000001,-0.4,True,True,False
684,-0.0625,-0.4,True,True,False
685,-0.04999999999999999,-0.4,True,True,False
686,-0.03749999999999998,-0.4,True,True,False
687,-0.025000000000000022,-0.4,True,True,False
688,-0.012500000000000011,-0.4,True,True,False
689,0.0,-0.4,True,True,False
690,0.012499999999999956,-0.4,True,True,False
691,0.025000000000000022,-0.4,True,True,False
692,0.03749999999999998,-0.4,True,True,False
693,0.050000000000000044,-0.4,True,True,False
694,0.0625,-0.4,True,True,False
695,0.07499999999999996,-0.4,True,True,False
696,0.08750000000000002,-0.4,True,True,False
697,0.09999999999999998,-0.4,True,True,False
698,0.11250000000000004,-0.4,True,True,False
699,0.125,-0.4,True,True,False
700,0.13749999999999996,-0.4,True,True,False
701,0.15000000000000002,-0.4,True,True,False
702,0.16249999999999998,-0.4,True,True,False
703,0.17500000000000004,-0.4,True,True,False
704,0.1875,-0.4,True,True,False
705,0.19999999999999996,-0.4,True,True,False
706,0.21250000000000002,-0.4,True,True,False
707,0.22499999999999998,-0.4,True,True,False
708,0.23750000000000004,-0.4,True,True,False
709,0.25,-0.4,True,True,False
710,0.26249999999999996,-0.4,True,True,False
711,0.275,-0.4,True,True,False
712,0.2875,-0.4,True,True,False
713,0.30000000000000004,-0.4,True,True,False
714,0.3125,-0.4,True,True,False
715,0.32499999999999996,-0.4,True,True,False
716,0.3375,-0.4,True,True,False
717,0.35,-0.4,True,True,False
718,0.36250000000000004,-0.4,True,True,False
719,0.375,-0.4,True,True,False
720,0.38749999999999996,-0.4,True,True,False
721,0.4,-0.4,True,True,False
722,0.4125,-0.4,True,True,False
723,0.42500000000000004,-0.4,True,True,False
724,0.4375,-0.4,True,True,False
725,0.44999999999999996,-0.4,True,True,False
726,0.4625,-0.4,True,True,False
727,0.475,-0.4,True,True,False
728,0.48750000000000004,-0.4,True,True,False
729,0.5,-0.4,True,True,False
730,-0.5,-0.3875,True,True,False
731,-0.4875,-0.3875,True,True,False
732,-0.475,-0.3875,True,True,False
733,-0.4625,-0.3875,True,True,False
734,-0.45,-0.3875,True,True,False
735,-0.4375,-0.3875,True,True,False
736,-0.425,-0.3875,True,True,False
737,-0.4125,-0.3875,False,False,False
738,-0.4,-0.3875,True,True,False
739,-0.3875,-0.3875,True,True,False
740,-0.375,-0.3875,True,True,False
741,-0.3625,-0.3875,True,True,False
742,-0.35,-0.3875,True,True,False
743,-0.3375,-0.3875,True,True,False
744,-0.325,-0.3875,True,True,False
745,-0.3125,-0.3875,True,True,False
746,-0.3,-0.3875,True,True,False
747,-0.2875,-0.3875,True,True,False
748,-0.275,-0.3875,True,True,False
749,-0.2625,-0.3875,True,True,False
750,-0.25,-0.3875,True,True,False
751,-0.2375,-0.3875,True,True,False
752,-0.22499999999999998,-0.3875,True,True,False
753,-0.21250000000000002,-0.3875,True,True,False
754,-0.2,-0.3875,True,True,False
755,-0.1875,-0.3875,True,True,False
756,-0.175,-0.3875,True,True,False
757,-0.16249999999999998,-0.3875,True,True,False
758,-0.15000000000000002,-0.3875,True,True,False
759,-0.1375,-0.3875,True,True,False
760,-0.125,-0.3875,True,True,False
761,-0.11249999999999999,-0.3875,True,True,False
762,-0.09999999999999998,-0.3875,True,True,False
763,-0.08750000000000002,-0.3875,True,True,False
764,-0.07500000000000001,-0.3875,True,True,False
765,-0.0625,-0.3875,True,True,False
766,-0.04999999999999999,-0.3875,True,True,False
767,-0.03749999999999998,-0.3875,True,True,False
768,-0.025000000000000022,-0.3875,True,True,False
769,-0.012500000000000011,-0.3875,True,True,False
770,0.0,-0.3875,True,True,False
771,0.012499999999999956,-0.3875,True,True,False
772,0.025000000000000022,-0.3875,True,True,False
773,0.03749999999999998,-0.3875,True,True,False
774,0.050000000000000044,-0.3875,True,True,False
775,0.0625,-0.3875,True,True,False
776,0.07499999999999996,-0.3875,True,True,False
777,0.08750000000000002,-0.3875,True,True,False
778,0.09999999999999998,-0.3875,True,True,False
779,0.11250000000000004,-0.3875,True,True,False
780,0.125,-0.3875,True,True,False
781,0.13749999999999996,-0.3875,True,True,False
782,0.15000000000000002,-0.3875,True,True,False
783,0.16249999999999998,-0.3875,True,True,False
784,0.17500000000000004,-0.3875,True,True,False
785,0.1875,-0.3875,True,True,False
786,0.19999999999999996,-0.3875,True,True,False
787,0.21250000000000002,-0.3875,True,True,False
788,0.22499999999999998,-0.3875,True,True,False
789,0.23750000000000004,-0.3875,True,True,False
790,0.25,-0.3875,True,True,False
791,0.26249999999999996,-0.3875,True,True,False
792,0.275,-0.3875,True,True,False
793,0.2875,-0.3875,True,True,False
794,0.30000000000000004,-0.3875,True,True,False
795,0.3125,-0.3875,True,True,False
796,0.32499999999999996,-0.3875,True,True,False
797,0.3375,-0.3875,True,True,False
798,0.35,-0.3875,True,True,False
799,0.36250000000000004,-0.3875,True,True,False
800,0.375,-0.3875,True,True,False
801,0.38749999999999996,-0.3875,True,True,False
802,0.4,-0.3875,True,True,False
803,0.4125,-0.3875,True,True,False
804,0.42500000000000004,-0.3875,True,True,False
805,0.4375,-0.3875,True,True,False
806,0.44999999999999996,-0.3875,True,True,False
807,0.4625,-0.3875,True,True,False
808,0.475,-0.3875,True,True,False
809,0.48750000000000004,-0.3875,True,True,False
810,0.5,-0.3875,True,True,False
811,-0.5,-0.375,True,True,False
812,-0.4875,-0.375,True,True,False
813,-0.475,-0.375,True,True,False
814,-0.4625,-0.375,True,True,False
815,-0.45,-0.375,True,True,False
816,-0.4375,-0.375,True,True,False
817,-0.425,-0.375,True,True,False
818,-0.4125,-0.375,True,True,False
819,-0.4,-0.375,True,True,False
820,-0.3875,-0.375,True,True,False
821,-0.375,-0.375,True,True,False
822,-0.3625,-0.375,True,True,False
823,-0.35,-0.375,True,True,False
824,-0.3375,-0.375,True,True,False
825,-0.325,-0.375,True,True,False
826,-0.3125,-0.375,True,True,False
827,-0.3,-0.375,True,True,False
828,-0.2875,-0.375,True,True,False
829,-0.275,-0.375,True,True,False
830,-0.2625,-0.375,True,True,False
831,-0.25,-0.375,True,True,False
832,-0.2375,-0.375,True,True,False
833,-0.22499999999999998,-0.375,True,True,False
834,-0.21250000000000002,-0.375,True,True,False
835,-0.2,-0.375,True,True,False
836,-0.1875,-0.375,True,True,False
837,-0.175,-0.375,True,True,False
838,-0.16249999999999998,-0.375,True,True,False
839,-0.15000000000000002,-0.375,True,True,False
840,-0.1375,-0.375,True,True,False
841,-0.125,-0.375,True,True,False
842,-0.11249999999999999,-0.375,True,True,False
843,-0.09999999999999998,-0.375,True,True,False
844,-0.08750000000000002,-0.375,True,True,False
845,-0.07500000000000001,-0.375,True,True,False
846,-0.0625,-0.375,True,True,False
847,-0.04999999999999999,-0.375,True,True,False
848,-0.03749999999999998,-0.375,True,True,False
849,-0.025000000000000022,-0.375,True,True,False
850,-0.012500000000000011,-0.375,True,True,False
851,0.0,-0.375,True,True,False
852,0.012499999999999956,-0.375,True,True,False
853,0.025000000000000022,-0.375,True,True,False
854,0.03749999999999998,-0.375,True,True,False
855,0.050000000000000044,-0.375,True,True,False
856,0.0625,-0.375,True,True,False
857,0.07499999999999996,-0.375,True,True,False
858,0.08750000000000002,-0.375,True,True,False
859,0.09999999999999998,-0.375,True,True,False
860,0.11250000000000004,-0.375,True,True,False
861,0.125,-0.375,True,True,False
862,0.13749999999999996,-0.375,True,True,False
863,0.15000000000000002,-0.375,True,True,False
864,0.16249999999999998,-0.375,True,True,False
865,0.17500000000000004,-0.375,True,True,False
866,0.1875,-0.375,True,True,False
867,0.19999999999999996,-0.375,True,True,False
868,0.21250000000000002,-0.375,True,True,False
869,0.22499999999999998,-0.375,True,True,False
870,0.23750000000000004,-0.375,True,True,False
871,0.25,-0.375,True,True,False
872,0.26249999999999996,-0.375,True,True,False
873,0.275,-0.375,True,True,False
874,0.2875,-0.375,True,True,False
875,0.30000000000000004,-0.375,True,True,False
876,0.3125,-0.375,True,True,False
877,0.32499999999999996,-0.375,True,True,False
878,0.3375,-0.375,True,True,False
879,0.35,-0.375,True,True,False
880,0.36250000000000004,-0.375,True,True,False
881,0.375,-0.375,True,True,False
882,0.38749999999999996,-0.375,True,True,False
883,0.4,-0.375,True,True,False
884,0.4125,-0.375,True,True,False
885,0.42500000000000004,-0.375,True,True,False
886,0.4375,-0.375,True,True,False
887,0.44999999999999996,-0.375,True,True,False
888,0.4625,-0.375,True,True,False
889,0.475,-0.375,True,True,False
890,0.48750000000000004,-0.375,True,True,False
891,0.5,-0.375,True,True,False
892,-0.5,-0.3625,True,True,False
893,-0.4875,-0.3625,True,True,False
894,-0.475,-0.3625,True,True,False
895,-0.4625,-0.3625,True,True,False
896,-0.45,-0.3625,True,True,False
897,-0.4375,-0.3625,True,True,False
898,-0.425,-0.3625,True,True,False
899,-0.4125,-0.3625,True,True,False
900,-0.4,-0.3625,True,True,False
901,-0.3875,-0.3625,True,True,False
902,-0.375,-0.3625,True,True,False
903,-0.3625,-0.3625,True,True,False
904,-0.35,-0.3625,True,True,False
905,-0.3375,-0.3625,True,True,False
906,-0.325,-0.3625,True,True,False
907,-0.3125,-0.3625,True,True,False
908,-0.3,-0.3625,True,True,False
909,-0.2875,-0.3625,True,True,False
910,-0.275,-0.3625,True,True,False
911,-0.2625,-0.3625,True,True,False
912,-0.25,-0.3625,True,True,False
913,-0.2375,-0.3625,True,True,False
914,-0.22499999999999998,-0.3625,True,True,False
915,-0.21250000000000002,-0.3625,True,True,False
916,-0.2,-0.3625,True,True,False
917,-0.1875,-0.3625,True,True,False
918,-0.175,-0.3625,True,True,False
919,-0.16249999999999998,-0.3625,True,True,False
920,-0.15000000000000002,-0.3625,True,True,False
921,-0.1375,-0.3625,True,True,False
922,-0.125,-0.3625,True,True,False
923,-0.11249999999999999,-0.3625,True,True,False
924,-0.09999999999999998,-0.3625,True,True,False
925,-0.08750000000000002,-0.3625,True,True,False
926,-0.07500000000000001,-0.3625,True,True,False
927,-0.0625,-0.3625,True,True,False
928,-0.04999999999999999,-0.3625,True,True,False
929,-0.03749999999999998,-0.3625,True,True,False
930,-0.025000000000000022,-0.3625,True,True,False
931,-0.012500000000000011,-0.3625,True,True,False
932,0.0,-0.3625,True,True,False
933,0.012499999999999956,-0.3625,True,True,False
934,0.025000000000000022,-0.3625,True,True,False
935,0.03749999999999998,-0.3625,True,True,False
936,0.050000000000000044,-0.3625,True,True,False
937,0.0625,-0.3625,True,True,False
938,0.07499999999999996,-0.3625,True,True,False
939,0.08750000000000002,-0.3625,True,True,False
940,0.09999999999999998,-0.3625,True,True,False
941,0.11250000000000004,-0.3625,True,True,False
942,0.125,-0.3625,True,True,False
943,0.13749999999999996,-0.3625,True,True,False
944,0.15000000000000002,-0.3625,True,True,False
945,0.16249999999999998,-0.3625,True,True,False
946,0.17500000000000004,-0.3625,True,True,False
947,0.1875,-0.3625,True,True,False
948,0.19999999999999996,-0.3625,True,True,False
949,0.21250000000000002,-0.3625,True,True,False
950,0.22499999999999998,-0.3625,True,True,False
951,0.23750000000000004,-0.3625,True,True,False
952,0.25,-0.3625,True,True,False
953,0.26249999999999996,-0.3625,True,True,False
954,0.275,-0.3625,True,True,False
955,0.2875,-0.3625,True,True,False
956,0.30000000000000004,-0.3625,True,True,False
957,0.3125,-0.3625,True,True,False
958,0.32499999999999996,-0.3625,True,True,False
959,0.3375,-0.3625,True,True,False
960,0.35,-0.3625,True,True,False
961,0.36250000000000004,-0.3625,True,True,False
962,0.375,-0.3625,True,True,False
963,0.38749999999999996,-0.3625,True,True,False
964,0.4,-0.3625,True,True,False
965,0.4125,-0.3625,True,True,False
966,0.42500000000000004,-0.3625,True,True,False
967,0.4375,-0.3625,True,True,False
968,0.44999999999999996,-0.3625,True,True,False
969,0.4625,-0.3625,True,True,False
970,0.475,-0.3625,True,True,False
971,0.48750000000000004,-0.3625,True,True,False
972,0.5,-0.3625,True,True,False
973,-0.5,-0.35,True,True,False
974,-0.4875,-0.35,True,True,False
975,-0.475,-0.35,True,True,False
976,-0.4625,-0.35,True,True,False
977,-0.45,-0.35,True,True,False
978,-0.4375,-0.35,True,True,False
979,-0.425,-0.35,True,True,False
980,-0.4125,-0.35,True,True,False
981,-0.4,-0.35,True,True,False
982,-0.3875,-0.35,True,True,False
983,-0.375,-0.35,True,True,False
984,-0.3625,-0.35,True,True,False
985,-0.35,-0.35,True,True,False
986,-0.3375,-0.35,True,True,False
987,-0.325,-0.35,True,True,False
988,-0.3125,-0.35,True,True,False
989,-0.3,-0.35,True,True,False
990,-0.2875,-0.35,True,True,False
991,-0.275,-0.35,True,True,False
992,-0.2625,-0.35,True,True,False
993,-0.25,-0.35,True,True,False
994,-0.2375,-0.35,True,True,False
995,-0.22499999999999998,-0.35,True,True,False
996,-0.21250000000000002,-0.35,True,True,False
997,-0.2,-0.35,True,True,False
998,-0.1875,-0.35,True,True,False
999,-0.175,-0.35,True,True,False
1000,-0.16249999999999998,-0.35,True,True,False
1001,-0.15000000000000002,-0.35,True,True,False
1002,-0.1375,-0.35,True,True,False
1003,-0.125,-0.35,True,True,False
1004,-0.11249999999999999,-0.35,True,True,False
1005,-0.09999999999999998,-0.35,True,True,False
1006,-0.08750000000000002,-0.35,True,True,False
1007,-0.07500000000000001,-0.35,True,True,False
1008,-0.0625,-0.35,True,True,False
1009,-0.04999999999999999,-0.35,True,True,False
1010,-0.03749999999999998,-0.35,True,True,False
1011,-0.025000000000000022,-0.35,True,True,False
1012,-0.012500000000000011,-0.35,True,True,False
1013,0.0,-0.35,True,True,False
1014,0.012499999999999956,-0.35,True,True,False
1015,0.025000000000000022,-0.35,True,True,False
1016,0.03749999999999998,-0.35,True,True,False
1017,0.050000000000000044,-0.35,True,True,False
1018,0.0625,-0.35,True,True,False
1019,0.07499999999999996,-0.35,True,True,False
1020,0.08750000000000002,-0.35,True,True,False
1021,0.09999999999999998,-0.35,True,True,False
1022,0.11250000000000004,-0.35,True,True,False
1023,0.125,-0.35,True,True,False
1024,0.13749999999999996,-0.35,True,True,False
1025,0.15000000000000002,-0.35,True,True,False
1026,0.16249999999999998,-0.35,True,True,False
1027,0.17500000000000004,-0.35,True,True,False
1028,0.1875,-0.35,True,True,False
1029,0.19999999999999996,-0.35,True,True,False
1030,0.21250000000000002,-0.35,True,True,False
1031,0.22499999999999998,-0.35,True,True,False
1032,0.23750000000000004,-0.35,True,True,False
1033,0.25,-0.35,True,True,False
1034,0.26249999999999996,-0.35,True,True,False
1035,0.275,-0.35,True,True,False
1036,0.2875,-0.35,True,True,False
1037,0.30000000000000004,-0.35,True,True,False
1038,0.3125,-0.35,True,True,False
1039,0.32499999999999996,-0.35,True,True,False
1040,0.3375,-0.35,True,True,False
1041,0.35,-0.35,True,True,False
1042,0.36250000000000004,-0.35,True,True,False
1043,0.375,-0.35,True,True,False
1044,0.38749999999999996,-0.35,True,True,False
1045,0.4,-0.35,True,True,False
1046,0.4125,-0.35,True,True,False
1047,0.42500000000000004,-0.35,True,True,False
1048,0.4375,-0.35,True,True,False
1049,0.44999999999999996,-0.35,True,True,False
1050,0.4625,-0.35,True,True,False
1051,0.475,-0.35,True,True,False
1052,0.48750000000000004,-0.35,True,True,False
1053,0.5,-0.35,True,True,False
1054,-0.5,-0.3375,True,True,False
1055,-0.4875,-0.3375,True,True,False
1056,-0.475,-0.3375,True,True,False
1057,-0.4625,-0.3375,True,True,False
1058,-0.45,-0.3375,True,True,False
1059,-0.4375,-0.3375,True,True,False
1060,-0.425,-0.3375,True,True,False
1061,-0.4125,-0.3375,True,True,False
1062,-0.4,-0.3375,True,True,False
1063,-0.3875,-0.3375,True,True,False
1064,-0.375,-0.3375,True,True,False
1065,-0.3625,-0.3375,True,True,False
1066,-0.35,-0.3375,True,True,False
1067,-0.3375,-0.3375,True,True,False
1068,-0.325,-0.3375,True,True,False
1069,-0.3125,-0.3375,True,True,False
1070,-0.3,-0.3375,True,True,False
1071,-0.2875,-0.3375,True,True,False
1072,-0.275,-0.3375,True,True,False
1073,-0.2625,-0.3375,True,True,False
1074,-0.25,-0.3375,True,True,False
1075,-0.2375,-0.3375,True,True,False
1076,-0.22499999999999998,-0.3375,True,True,False
1077,-0.21250000000000002,-0.3375,True,True,False
1078,-0.2,-0.3375,True,True,False
1079,-0.1875,-0.3375,True,True,False
1080,-0.175,-0.3375,True,True,False
1081,-0.16249999999999998,-0.3375,True,True,False
1082,-0.15000000000000002,-0.3375,True,True,False
1083,-0.1375,-0.3375,True,True,False
1084,-0.125,-0.3375,True,True,False
1085,-0.11249999999999999,-0.3375,True,True,False
1086,-0.09999999999999998,-0.3375,True,True,False
1087,-0.08750000000000002,-0.3375,True,True,False
1088,-0.07500000000000001,-0.3375,True,False,True
1089,-0.0625,-0.3375,True,True,False
1090,-0.04999999999999999,-0.3375,True,True,False
1091,-0.03749999999999998,-0.3375,True,True,False
1092,-0.025000000000000022,-0.3375,True,True,False
1093,-0.012500000000000011,-0.3375,True,True,False
1094,0.0,-0.3375,True,True,False
1095,0.012499999999999956,-0.3375,True,True,False
1096,0.025000000000000022,-0.3375,True,True,False
1097,0.03749999999999998,-0.3375,True,True,False
1098,0.050000000000000044,-0.3375,True,True,False
1099,0.0625,-0.3375,True,True,False
1100,0.07499999999999996,-0.3375,True,True,False
1101,0.08750000000000002,-0.3375,True,True,False
1102,0.09999999999999998,-0.3375,True,True,False
1103,0.11250000000000004,-0.3375,True,True,False
1104,0.125,-0.3375,True,True,False
1105,0.13749999999999996,-0.3375,True,True,False
1106,0.15000000000000002,-0.3375,True,True,False
1107,0.16249999999999998,-0.3375,True,True,False
1108,0.17500000000000004,-0.3375,True,True,False
1109,0.1875,-0.3375,True,True,False
1110,0.19999999999999996,-0.3375,True,True,False
1111,0.21250000000000002,-0.3375,True,True,False
1112,0.22499999999999998,-0.3375,True,True,False
1113,0.23750000000000004,-0.3375,True,True,False
1114,0.25,-0.3375,True,True,False
1115,0.26249999999999996,-0.3375,True,True,False
1116,0.275,-0.3375,True,True,False
1117,0.2875,-0.3375,True,True,False
1118,0.30000000000000004,-0.3375,True,True,False
1119,0.3125,-0.3375,True,True,False
1120,0.32499999999999996,-0.3375,True,True,False
1121,0.3375,-0.3375,True,True,False
1122,0.35,-0.3375,True,True,False
1123,0.36250000000000004,-0.3375,True,True,False
1124,0.375,-0.3375,True,True,False
1125,0.38749999999999996,-0.3375,True,True,False
1126,0.4,-0.3375,True,True,False
