node_id,x,y
692,0.375,-0.09999999999999998
693,0.4,-0.09999999999999998
694,0.42500000000000004,-0.09999999999999998
695,0.45000000000000007,-0.09999999999999998
696,0.4750000000000001,-0.09999999999999998
697,0.5,-0.09999999999999998
698,-0.5,-0.07499999999999996
699,-0.475,-0.07499999999999996
700,-0.45,-0.07499999999999996
701,-0.425,-0.07499999999999996
702,-0.4,-0.07499999999999996
703,-0.375,-0.07499999999999996
704,-0.35,-0.07499999999999996
705,-0.32499999999999996,-0.07499999999999996
706,-0.3,-0.07499999999999996
707,-0.275,-0.07499999999999996
708,-0.25,-0.07499999999999996
709,-0.22499999999999998,-0.07499999999999996
710,-0.19999999999999996,-0.07499999999999996
711,-0.175,-0.07499999999999996
712,-0.14999999999999997,-0.07499999999999996
713,-0.125,-0.07499999999999996
714,-0.09999999999999998,-0.07499999999999996
715,-0.07499999999999996,-0.07499999999999996
716,-0.04999999999999999,-0.07499999999999996
717,-0.024999999999999967,-0.07499999999999996
718,0.0,-0.07499999999999996
719,0.025000000000000022,-0.07499999999999996
720,0.050000000000000044,-0.07499999999999996
721,0.07500000000000007,-0.07499999999999996
722,0.10000000000000009,-0.07499999999999996
723,0.125,-0.07499999999999996
724,0.15000000000000002,-0.07499999999999996
725,0.17500000000000004,-0.07499999999999996
726,0.20000000000000007,-0.07499999999999996
727,0.2250000000000001,-0.07499999999999996
728,0.25,-0.07499999999999996
729,0.275,-0.07499999999999996
730,0.30000000000000004,-0.07499999999999996
731,0.32500000000000007,-0.07499999999999996
732,0.3500000000000001,-0.07499999999999996
733,0.375,-0.07499999999999996
734,0.4,-0.07499999999999996
735,0.42500000000000004,-0.07499999999999996
736,0.45000000000000007,-0.07499999999999996
737,0.4750000000000001,-0.07499999999999996
738,0.5,-0.07499999999999996
739,-0.5,-0.04999999999999999
740,-0.475,-0.04999999999999999
741,-0.45,-0.04999999999999999
742,-0.425,-0.04999999999999999
743,-0.4,-0.04999999999999999
744,-0.375,-0.04999999999999999
745,-0.35,-0.04999999999999999
746,-0.32499999999999996,-0.04999999999999999
747,-0.3,-0.04999999999999999
748,-0.275,-0.04999999999999999
749,-0.25,-0.04999999999999999
750,-0.22499999999999998,-0.04999999999999999
751,-0.19999999999999996,-0.04999999999999999
752,-0.175,-0.04999999999999999
753,-0.14999999999999997,-0.04999999999999999
754,-0.125,-0.04999999999999999
755,-0.09999999999999998,-0.04999999999999999
756,-0.07499999999999996,-0.04999999999999999
757,-0.04999999999999999,-0.04999999999999999
758,-0.024999999999999967,-0.04999999999999999
759,0.0,-0.04999999999999999
760,0.025000000000000022,-0.04999999999999999
761,0.050000000000000044,-0.04999999999999999
762,0.07500000000000007,-0.04999999999999999
763,0.10000000000000009,-0.04999999999999999
764,0.125,-0.04999999999999999
765,0.15000000000000002,-0.04999999999999999
766,0.17500000000000004,-0.04999999999999999
767,0.20000000000000007,-0.04999999999999999
768,0.2250000000000001,-0.04999999999999999
769,0.25,-0.04999999999999999
770,0.275,-0.04999999999999999
771,0.30000000000000004,-0.04999999999999999
772,0.32500000000000007,-0.04999999999999999
773,0.3500000000000001,-0.04999999999999999
774,0.375,-0.04999999999999999
775,0.4,-0.04999999999999999
776,0.42500000000000004,-0.04999999999999999
777,0.45000000000000007,-0.04999999999999999
778,0.4750000000000001,-0.04999999999999999
779,0.5,-0.04999999999999999
780,-0.5,-0.024999999999999967
781,-0.475,-0.024999999999999967
782,-0.45,-0.024999999999999967
783,-0.425,-0.024999999999999967
784,-0.4,-0.024999999999999967
785,-0.375,-0.024999999999999967
786,-0.35,-0.024999999999999967
787,-0.32499999999999996,-0.024999999999999967
788,-0.3,-0.024999999999999967
789,-0.275,-0.024999999999999967
790,-0.25,-0.024999999999999967
791,-0.22499999999999998,-0.024999999999999967
792,-0.19999999999999996,-0.024999999999999967
793,-0.175,-0.024999999999999967
794,-0.14999999999999997,-0.024999999999999967
795,-0.125,-0.024999999999999967
796,-0.09999999999999998,-0.024999999999999967
797,-0.07499999999999996,-0.024999999999999967
798,-0.04999999999999999,-0.024999999999999967
799,-0.024999999999999967,-0.024999999999999967
800,0.0,-0.024999999999999967
801,0.025000000000000022,-0.024999999999999967
802,0.050000000000000044,-0.024999999999999967
803,0.07500000000000007,-0.024999999999999967
804,0.10000000000000009,-0.024999999999999967
805,0.125,-0.024999999999999967
806,0.15000000000000002,-0.024999999999999967
807,0.17500000000000004,-0.024999999999999967
808,0.20000000000000007,-0.024999999999999967
809,0.2250000000000001,-0.024999999999999967
810,0.25,-0.024999999999999967
811,0.275,-0.024999999999999967
812,0.30000000000000004,-0.024999999999999967
813,0.32500000000000007,-0.024999999999999967
814,0.3500000000000001,-0.024999999999999967
815,0.375,-0.024999999999999967
816,0.4,-0.024999999999999967
817,0.42500000000000004,-0.024999999999999967
818,0.45000000000000007,-0.024999999999999967
819,0.4750000000000001,-0.024999999999999967
820,0.5,-0.024999999999999967
821,-0.5,0.0
822,-0.5,0.0
823,-0.475,0.0
824,-0.475,0.0
825,-0.45,0.0
826,-0.45,0.0
827,-0.425,0.0
828,-0.425,0.0
829,-0.4,0.0
830,-0.4,0.0
831,-0.375,0.0
832,-0.375,0.0
833,-0.35,0.0
834,-0.35,0.0
835,-0.32499999999999996,0.0
836,-0.32499999999999996,0.0
837,-0.3,0.0
838,-0.3,0.0
839,-0.275,0.0
840,-0.275,0.0
841,-0.25,0.0
842,-0.25,0.0
843,-0.22499999999999998,0.0
844,-0.22499999999999998,0.0
845,-0.19999999999999996,0.0
846,-0.19999999999999996,0.0
847,-0.175,0.0
848,-0.175,0.0
849,-0.14999999999999997,0.0
850,-0.14999999999999997,0.0
851,-0.125,0.0
852,-0.125,0.0
853,-0.09999999999999998,0.0
854,-0.09999999999999998,0.0
855,-0.07499999999999996,0.0
856,-0.07499999999999996,0.0
857,-0.04999999999999999,0.0
858,-0.024999999999999967,0.0
859,0.0,0.0
860,0.025000000000000022,0.0
861,0.050000000000000044,0.0
862,0.07500000000000007,0.0
863,0.10000000000000009,0.0
864,0.125,0.0
865,0.15000000000000002,0.0
866,0.17500000000000004,0.0
867,0.20000000000000007,0.0
868,0.2250000000000001,0.0
869,0.25,0.0
870,0.275,0.0
871,0.30000000000000004,0.0
872,0.32500000000000007,0.0
873,0.3500000000000001,0.0
874,0.375,0.0
